YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.6446048	0.6512673	0.4323546	0.0966944	0.7941484	0.2123115	0.8314960	0.2500104	0.7742875	0.3794935	0.4037768	0.5615860	0.6657698	0.1946229	0.7191527	0.6075383	0.7039110	0.5228034	0.7239523	0.6911123	0.2516090	0.3214707	0.7070021	0.7275196	0.5009997	0.2544537	0.0934769	0.6291099	0.3459321	0.3322506	0.0000000	0.7310247	0.2071827	0.1832646	0.7183803	0.6237486	0.4381642	0.7935275	0.4679821	0.4416207	0.9646715	0.4488444	0.0067750	0.3055948	0.6505367	0.5692177	0.0426551	0.4277949	0.2767185	0.0177654
0.7747901	0.5851731	0.4180034	0.1184963	0.6537779	0.2126085	0.8337804	0.2654764	0.6227124	0.3292112	0.4154365	0.5714848	0.7100149	0.1721395	0.7837329	0.6256186	0.6576579	0.4678736	0.7024084	0.6442239	0.2146418	0.3477213	0.7662148	0.6528145	0.5708793	0.2122874	0.0600959	0.6703042	0.3793563	0.3271131	0.6874395	0.0000000	0.1588857	0.2491157	0.5870164	0.6110317	0.4153914	0.7718417	0.5574405	0.4270196	0.7330727	0.5202012	0.0220044	0.3964458	0.7075447	0.4877474	0.0303394	0.3873573	0.2514268	0.0542874
0.6797213	0.4431859	0.4474577	0.1361158	0.4652119	0.2419625	0.7511879	0.2604452	0.7971986	0.4474192	0.4611701	0.6116921	0.6749701	0.1382357	0.7543691	0.7371949	0.6623274	0.5902620	0.8041840	0.7897186	0.2914816	0.2851954	0.7293243	0.7368503	0.5777936	0.2289043	0.0557035	0.4209946	0.4279431	0.4424716	0.5987117	0.7841057	0.0000000	0.1300623	0.5511290	0.7262091	0.4554253	0.7302915	0.5559964	0.3289308	0.7892764	0.4840499	0.0043148	0.3397099	0.8157557	0.3917779	0.0535640	0.3841628	0.2658669	0.0214402
0.7863078	0.5246516	0.3286842	0.0793997	0.4687475	0.2832602	0.7197700	0.2761239	0.6866340	0.3994764	0.3448796	0.5763582	0.6759544	0.2251589	0.7362881	0.6405561	0.6560262	0.3667417	0.7011602	0.6583986	0.2702923	0.4172311	0.8175286	0.6808921	0.5525583	0.2434500	0.0590815	0.4105946	0.4960674	0.3289393	0.7601027	0.7020003	0.2039157	0.0000000	0.8179720	0.7192372	0.4534824	0.7466037	0.4821075	0.4051185	0.8291323	0.4880131	0.0050461	0.3859499	0.7380796	0.4978775	0.0407371	0.5347160	0.2725446	0.0383681
0.7376651	0.4726043	0.5977300	0.1448627	0.5236351	0.2148312	0.8534512	0.2598968	0.7789852	0.3958012	0.2838654	0.6426534	0.7107755	0.1522242	0.8457789	0.7496255	0.8581967	0.3714823	0.6527931	0.7442461	0.1862803	0.3703899	0.6737105	0.6723376	0.5270789	0.2568720	0.1197395	0.5332135	0.4138997	0.4093113	0.7147413	0.5874013	0.2777330	0.1376968	0.0000000	0.6054800	0.5194098	0.6749888	0.6254152	0.3828049	0.6766322	0.5058114	0.0078202	0.2436961	0.7202018	0.4494549	0.0355947	0.3735225	0.3218059	0.0256162
0.7533548	0.6159517	0.2149759	0.0816477	0.6417187	0.2496782	0.7459960	0.2944837	0.8321965	0.3927495	0.3392609	0.6740638	0.6472629	0.2149973	0.5683896	0.6352508	0.7513604	0.4538597	0.7508409	0.6803435	0.2104636	0.4446213	0.7267673	0.8201537	0.4075164	0.3424419	0.0339724	0.5655512	0.3604102	0.2534325	0.7352035	0.7518232	0.2010109	0.1101090	0.5354797	0.0000000	0.4932877	0.7726100	0.5606435	0.3819160	0.8300998	0.3331155	0.0066725	0.3407501	0.8306073	0.5271909	0.0170008	0.3771361	0.1680602	0.0434442
0.7092904	0.5154315	0.5147031	0.1266506	0.5480992	0.2668567	0.7817040	0.3774857	0.7535714	0.3945902	0.4234846	0.6823749	0.8752737	0.2218192	0.6195080	0.8830049	0.6483680	0.5019971	0.8201136	0.8722215	0.2182423	0.3981071	0.6860802	0.8560286	0.4713443	0.3062488	0.0533216	0.5799961	0.3801081	0.3595494	0.7707542	0.6484824	0.3064764	0.1339725	0.6554951	0.6582784	0.0000000	0.6852845	0.5528212	0.4069053	0.6820719	0.5555814	0.0057163	0.4169129	0.5839097	0.6333443	0.0354227	0.3819461	0.1793701	0.0385437
0.8504526	0.6048328	0.4315041	0.0764227	0.6022999	0.2107083	0.6537029	0.2573069	0.6751254	0.3987770	0.3629512	0.5166841	0.7062363	0.2057031	0.7351544	0.7731119	0.6253949	0.4454494	0.6546505	0.7594609	0.2239994	0.3369050	0.7561721	0.6902959	0.4197585	0.2041005	0.1500499	0.5663808	0.3802618	0.5268234	0.6371750	0.6711021	0.2365963	0.2006252	0.5084516	0.6421098	0.5511922	0.0000000	0.4982174	0.4018268	0.7707496	0.5309831	0.0030010	0.3953049	0.6906264	0.4371375	0.0249147	0.4650584	0.2244212	0.0632621
0.6633653	0.6240693	0.3483791	0.1439429	0.6946223	0.2337111	0.8579680	0.3385382	0.7760697	0.3707440	0.4418218	0.6022656	0.6422663	0.1246350	0.8279873	0.7190567	0.5996553	0.5003346	0.7154420	0.7460846	0.1579357	0.3592743	0.6573472	0.6225081	0.5281576	0.2640118	0.1733252	0.5642759	0.2904073	0.3622013	0.6571845	0.6511392	0.2134097	0.1247490	0.4986417	0.7911685	0.5600206	0.6866694	0.0005498	0.4654557	0.6748182	0.3819424	0.0025014	0.4356155	0.8016262	0.5180013	0.0312079	0.3028560	0.2687564	0.0425899
0.8082563	0.5621235	0.3647083	0.0889475	0.5677791	0.1765356	0.7168380	0.2999840	0.6803534	0.5235800	0.4046564	0.6487794	0.6683448	0.1326756	0.8301672	0.6996596	0.6185632	0.4205019	0.8358144	0.7592066	0.2098364	0.3001957	0.7778577	0.5639297	0.5528321	0.2580814	0.0845783	0.5423592	0.3869439	0.4141803	0.6032319	0.6558296	0.1750145	0.0951002	0.5743681	0.7703867	0.4002590	0.8197279	0.5055062	0.0000000	0.7157646	0.5940148	0.0064271	0.4354228	0.7638639	0.5788881	0.0160548	0.4234793	0.1806323	0.0294645
