YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.6410512	0.5119910	0.8484509	0.3930068	0.5624306	0.2090928	1.0000000	0.3463101	1.0000000	0.3532305	0.5315835	0.9595942	0.8721078	0.2007855	1.0000000	1.0000000	0.8258681	0.8259177	0.9102051	1.0000000	0.2972679	0.2737620	1.0000000	1.0000000	0.6190867	0.4427126	0.5042350	0.6174127	0.4850681	0.2719766	0.9366460	0.6421719	0.3709468	0.1649988	0.4981414	0.8893805	0.2996023	0.8491874	0.7168400	0.5463847	0.9299272	0.5598377	0.0532038	0.5155039	0.9964874	0.7068156	0.0166776	0.4470920	0.0145961	0.0331773
0.8143942	0.6049276	0.7547527	0.2141028	0.7087396	0.5773964	1.0000000	0.7524372	0.8604019	0.5628195	0.6236488	0.7792151	0.9991888	0.1705896	1.0000000	1.0000000	0.4609135	0.5138889	1.0000000	0.6430130	0.2888749	0.5484920	1.0000000	0.9958818	0.7411038	0.4406126	0.2984340	0.8434215	0.7540823	0.3885169	0.9518444	0.7665763	0.0909735	0.1278787	0.5652139	0.6421603	0.4293367	0.9969053	0.5913509	0.4600128	0.9283905	0.6400606	0.0147202	0.6094714	0.9226607	0.7068256	0.0125242	0.7082539	0.6775240	0.0000037
0.8655548	0.6424727	0.7103912	0.3692737	0.7042821	0.3801368	0.9453458	0.3597316	0.7525837	0.5533998	0.1303230	0.7958944	0.9972287	0.2117395	0.9079811	1.0000000	0.9071020	0.5012849	1.0000000	1.0000000	0.0782527	0.4826059	1.0000000	1.0000000	0.6824429	0.1970322	0.1538753	0.7416395	0.5991925	0.5172061	0.9842974	0.8277951	0.2647154	0.1150664	0.8214327	0.9730160	0.5017713	0.6031412	0.7837524	0.4420171	0.9584788	0.9998917	0.0058269	0.0149875	0.9923795	0.5198062	0.0142534	0.4772338	0.2400180	0.0000028
0.8454631	0.6517147	0.6158187	0.2166893	0.7731233	0.6319111	1.0000000	0.5831009	1.0000000	0.4932048	0.4264094	0.7738663	0.9986534	0.1588460	0.6837995	0.8051434	0.8960486	0.4306004	1.0000000	1.0000000	0.2888749	0.3835287	1.0000000	1.0000000	0.7892955	0.2868858	0.0558804	0.8627604	0.2990920	0.5636140	0.9953157	0.6955493	0.1860386	0.0929627	0.6371976	0.9535237	0.5743212	0.9967122	0.8665265	0.7508583	0.9961601	0.5708132	0.0110118	0.4938333	0.9959843	0.6505292	0.0444562	0.3214970	0.1463427	0.0331673
0.4859623	0.4875153	0.8744958	0.2729936	0.5586042	0.7169744	1.0000000	0.4266169	1.0000000	0.4132150	0.5676911	0.7684860	1.0000000	0.2124049	0.9389719	0.9117298	0.9064134	0.7412877	1.0000000	1.0000000	0.1269741	0.3734780	1.0000000	0.9414211	0.7918516	0.4530275	0.0656850	0.7045597	0.3213389	0.6277148	0.9826677	0.8038174	0.2996751	0.4363265	0.3637073	0.9709240	0.6973091	0.8244038	0.7342666	0.6376960	0.9583991	0.6149072	0.2227445	0.0675820	0.9952887	0.4314055	0.0134471	0.5593857	0.2345557	0.0331712
0.8781838	0.5928053	0.7687210	0.2973355	0.7589521	0.1949955	1.0000000	0.3188391	1.0000000	0.5117186	0.8913310	0.7229246	0.8569909	0.2344326	0.5147107	0.7720937	0.8804786	0.6710725	0.7799768	0.7028487	0.0715317	0.2425047	1.0000000	1.0000000	0.5052927	0.8884441	0.4327652	0.8449694	0.4269087	0.5747221	0.9917662	0.8843906	0.4331967	0.1835992	0.8670325	0.8959795	0.2183102	0.9877907	0.7289224	0.6329561	0.7067532	0.5558601	0.0067828	0.0112542	0.9513293	0.6391081	0.0120837	0.5353273	0.5604511	0.0331667
0.9597560	0.7324351	0.5995796	0.2312113	0.8956997	0.0840170	1.0000000	0.3036164	1.0000000	0.5545428	0.3944316	0.7936150	0.9452257	0.2113328	1.0000000	1.0000000	0.7462642	0.7320999	1.0000000	0.9352151	0.2888749	0.4803385	0.9957003	0.9851420	0.6824430	0.2965299	0.4343975	0.7842547	0.4157231	0.4725995	0.9066428	0.8481799	0.3368276	0.2768319	0.8210675	0.9215345	0.2170520	0.6509505	0.6969918	0.5340599	0.9959589	0.5592913	0.0027088	0.4938373	0.9960532	0.7068156	0.0135349	0.4760694	0.3625559	0.0000062
0.1792679	0.0045706	0.8415445	0.5841799	0.0201166	0.8104413	1.0000000	0.2026433	1.0000000	0.4875060	0.8907371	0.7205574	0.8636025	0.2480550	1.0000000	0.7031880	0.7377089	0.6929667	1.0000000	1.0000000	0.2718780	0.6905679	0.6307229	1.0000000	0.8024912	0.7979656	0.3192517	0.6803955	0.7104445	0.1985637	0.9986073	0.9023318	0.2823841	0.3561787	0.8879686	0.9569633	0.4700287	0.2912975	0.8511783	0.5340598	0.9865595	0.5583216	0.8497579	0.5092800	0.9837019	0.6131217	0.0030828	0.6214088	0.7002752	0.0000049
1.0000000	0.6995821	0.5266777	0.0138344	0.8219564	0.2018083	0.5755220	0.2834822	0.8304589	0.3032202	0.7471747	0.8758787	0.8288940	0.3780806	0.7056256	1.0000000	0.6658886	0.2485768	0.6687267	0.8223381	0.2484773	0.5764853	0.9776477	1.0000000	0.3901046	0.8685534	0.2735728	0.9285241	0.3489744	0.4938661	0.9949420	0.9431957	0.2576554	0.3286346	0.6577666	0.6164452	0.5247316	0.7973025	0.6735227	0.4426804	0.9880273	0.5570651	0.0054511	0.3803175	0.9951751	0.7071503	0.0543141	0.7958964	0.5976595	0.0000157
0.5031519	0.1186970	0.9993292	0.3192005	0.3016162	0.1016929	1.0000000	0.0890005	1.0000000	0.4705917	0.2062560	0.9569882	0.9999984	0.2431243	1.0000000	0.7269538	0.8696130	0.9360264	0.6453400	1.0000000	0.2370570	0.3508427	1.0000000	0.5654358	0.3645517	0.2751626	0.1699574	0.5300891	0.7246310	0.2632421	0.7369526	0.5854913	0.5801782	0.2908236	0.8486934	0.5422394	0.0552818	0.7546257	0.8370811	0.6744042	0.9845856	0.9823932	0.1905156	0.3464281	0.9248154	0.6224368	0.0444562	0.5557131	0.6140856	0.0331681
