YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.7367234	0.5757524	0.3972235	0.1306993	0.5427112	0.2317208	0.7460170	0.2007138	0.7153067	0.3831644	0.3374904	0.5501374	0.7512494	0.2199515	0.6933902	0.7898173	0.6894502	0.4549127	0.7133310	0.7310458	0.1938850	0.3114208	0.7772251	0.7467467	0.5334550	0.2761336	0.0652008	0.5311240	0.4898802	0.3834207	0.7500857	0.6700518	0.2052704	0.0000000	0.6918584	0.6297875	0.4427821	0.8306931	0.5569750	0.4782891	0.7413490	0.4281800	0.0032008	0.5422268	0.7153353	0.5134275	0.0331347	0.5158496	0.2871831	0.0364343
0.6785969	0.4430542	0.5472974	0.1001460	0.6460663	0.1849293	0.6304624	0.3391827	0.7307674	0.3978586	0.3461178	0.6019206	0.7002605	0.1523219	0.6195758	0.5925998	0.6583999	0.4543845	0.7584979	0.6353156	0.2078365	0.3602802	0.8279971	0.8070494	0.6241782	0.1737428	0.0774149	0.5889448	0.3524172	0.3459158	0.6359534	0.6617578	0.2107764	0.0780860	0.0000000	0.7037601	0.4389901	0.6614507	0.6302175	0.3545463	0.7381591	0.4792870	0.0090700	0.2813326	0.8113078	0.4926098	0.0259251	0.4178932	0.2966120	0.0429204
0.7251924	0.5418016	0.2634932	0.0850743	0.6357567	0.1798513	0.7444567	0.2493273	0.6679440	0.4171241	0.4682892	0.6425034	0.7776861	0.1616557	0.6109589	0.7484744	0.6730826	0.3895268	0.6561696	0.7304906	0.2308721	0.4345260	0.7926292	0.6652638	0.4004220	0.2143771	0.0661009	0.5879250	0.4578982	0.4060060	0.6428068	0.5058160	0.3228646	0.1273309	0.7297551	0.0000000	0.4505307	0.8096229	0.4723900	0.3958095	0.6280621	0.3906474	0.0112248	0.3802800	0.7318905	0.4998731	0.0171904	0.4016342	0.2053752	0.0090055
0.8214234	0.5368369	0.4949544	0.0794280	0.6247233	0.2561662	0.6279139	0.3817339	0.8110743	0.4158032	0.5490771	0.6185907	0.7849095	0.1824528	0.7035355	0.7298991	0.6078148	0.5795887	0.7405871	0.7976572	0.2002234	0.4378331	0.6030447	0.6911785	0.4523729	0.3364516	0.0657521	0.6480204	0.5047503	0.3220859	0.7162065	0.6947180	0.3295465	0.0779809	0.5816630	0.6096213	0.0000000	0.6292516	0.6041394	0.4269563	0.7712038	0.5650079	0.0092684	0.3692677	0.7595883	0.4219410	0.0360507	0.4155404	0.1983467	0.0235645
0.7727736	0.5435814	0.4501467	0.1073366	0.6333696	0.2095262	0.7561373	0.2815481	0.7861479	0.4360441	0.4715917	0.6798698	0.6599844	0.1964253	0.7096354	0.7320900	0.6562447	0.4379274	0.8510900	0.8195398	0.2121441	0.3980025	0.6983092	0.6658306	0.4610128	0.3194144	0.0713325	0.4772402	0.3887473	0.3974571	0.5915711	0.6625224	0.1663332	0.1871868	0.7228228	0.7159320	0.4499545	0.0000000	0.5235379	0.3016652	0.7282265	0.4460175	0.0007420	0.3975167	0.8169076	0.5040021	0.0499539	0.5357691	0.2666690	0.0165002
0.7637341	0.6961733	0.3383029	0.0875478	0.5400441	0.1697739	0.7689593	0.2635124	0.7602173	0.3404458	0.3817468	0.5654186	0.7690470	0.1841508	0.7706344	0.7037804	0.6265471	0.5375444	0.7109155	0.8205426	0.2146157	0.3461328	0.7820873	0.8526712	0.4950101	0.2548735	0.0794244	0.7002597	0.2649205	0.4300227	0.6942156	0.6201392	0.1532939	0.1258495	0.5470097	0.6412998	0.5077051	0.7437492	0.0000000	0.3977197	0.8769239	0.5175193	0.0073390	0.3705008	0.8449566	0.5255282	0.0343280	0.3366269	0.3222172	0.0248210
0.7086227	0.5984910	0.2873758	0.1112420	0.6311437	0.2078707	0.6655381	0.2810113	0.6955407	0.5234491	0.3924735	0.6043149	0.7216222	0.1397079	0.8918731	0.6964709	0.7268814	0.4706325	0.8323056	0.9574594	0.1481718	0.3570102	0.7517492	0.7619598	0.5266147	0.2196780	0.0664519	0.5886594	0.4598369	0.3749816	0.5961870	0.6018588	0.1844041	0.1610553	0.7045872	0.5977801	0.4355289	0.6785394	0.4714533	0.0000000	0.7736023	0.4128732	0.0012725	0.4577089	0.6231480	0.5895057	0.0275601	0.4596997	0.2262823	0.0162437
0.7122151	0.5706008	0.4604158	0.1107072	0.6397125	0.2157448	0.6746215	0.2290447	0.9135211	0.4108727	0.4172308	0.6110598	0.7165255	0.1564339	0.8849438	0.5887800	0.5859527	0.4843712	0.6742922	0.8455965	0.2168076	0.3767257	0.7528637	0.8851734	0.4655366	0.2552980	0.1478927	0.5904605	0.3539819	0.3080108	0.6190118	0.5883928	0.2041339	0.1304751	0.6294593	0.7388582	0.5022643	0.7288499	0.5221202	0.4891178	0.0000000	0.5558847	0.0037626	0.3776385	0.7554257	0.6236042	0.0404684	0.3603850	0.2566686	0.0210707
0.6770491	0.4814931	0.3813289	0.1241484	0.4812648	0.2015090	0.6963382	0.2232966	0.7534788	0.3593337	0.3828665	0.6286662	0.7930852	0.2140293	0.7731337	0.7493018	0.6528433	0.5829023	0.7506786	0.6853162	0.2230014	0.3515185	0.8112649	0.7501175	0.6132139	0.2306151	0.0534652	0.5329413	0.4141756	0.4716657	0.6517271	0.7338247	0.2118687	0.1277051	0.7855755	0.5592422	0.4508388	0.7510552	0.5887665	0.4031190	0.6032668	0.0000000	0.0064896	0.2991528	0.7004859	0.5483763	0.0633114	0.4595497	0.3163318	0.0054840
0.7242268	0.5992436	0.3876296	0.1355599	0.6290479	0.2485928	0.9207588	0.2412583	0.6683065	0.4318790	0.4703251	0.7870124	0.6540913	0.1589863	0.5740301	0.8306147	0.6592804	0.4715126	0.7947676	0.7225868	0.2468924	0.3992125	0.7707051	0.7873894	0.4990408	0.2492299	0.1221597	0.6480138	0.3404332	0.3499975	0.6973434	0.6184793	0.3350967	0.1704125	0.5523794	0.6401445	0.4726259	0.7710429	0.4939267	0.4551011	0.8530405	0.4865726	0.0000000	0.5994174	0.7565315	0.4595665	0.0523480	0.4198875	0.2721919	0.0141227
