YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.9923847	0.6819339	0.6359705	0.2230892	0.8543547	0.2746724	0.9945857	0.3526747	0.9601333	0.5216347	0.6106517	0.8597330	0.8697409	0.1897525	0.9529380	0.9317492	0.9901435	0.7812066	1.0343883	0.9761384	0.1897413	0.4566327	0.9896987	0.9021042	0.7975767	0.4125117	0.1441073	0.7709456	0.6072797	0.5595742	0.9493821	0.9509311	0.3827771	0.1886901	0.7883575	1.0861618	0.5832671	1.0294779	0.8495590	0.5752541	0.9359283	0.5279598	0.0008687	0.2324201	1.0018881	0.7800365	0.0369081	0.4477144	0.2561502	0.0251406
0.9917627	0.7148205	0.7340217	0.1716279	0.7216409	0.3144469	0.9424921	0.3712475	1.0912356	0.5113289	0.4873791	0.8638316	0.9929211	0.2119639	0.9971144	1.0098978	0.9406100	0.6879170	0.9650197	1.1101129	0.3000643	0.3255103	1.0093145	1.1514375	0.7140583	0.2716561	0.1158884	0.7284882	0.4937113	0.5636365	0.9404869	0.8808466	0.3580439	0.1359660	0.8690462	0.9462379	0.7242051	1.0055004	0.7188636	0.5191848	0.9923302	0.7443764	0.0110234	0.4801506	0.9976582	0.8188275	0.0434147	0.5455857	0.3468115	0.0394365
1.0356000	0.7888211	0.6968371	0.1618376	0.8250200	0.3033603	1.0614087	0.3418285	0.9760000	0.5369067	0.4989379	0.7859029	0.9480984	0.2476513	0.9531510	1.0387319	0.9668937	0.6682256	0.9541130	1.0305434	0.3320238	0.4652115	0.5767976	1.0407757	0.6833034	0.3942180	0.1189640	0.8207483	0.5856669	0.4705924	1.0084712	0.8574780	0.2791913	0.1184867	0.8413655	0.9462220	0.7258757	0.9810727	0.8591013	0.5556213	0.9406571	0.6964539	0.0071397	0.6692709	0.9691693	0.7000051	0.0709562	0.4903635	0.2979716	0.0644756
0.9480290	0.8058912	0.5035467	0.1760365	0.8730891	0.3063959	1.0055279	0.3673255	1.0242576	0.6123808	0.5332109	0.9181568	0.9938265	0.2063737	1.0630751	1.0704757	0.8326199	0.6413548	1.0691958	1.0602065	0.2867899	0.4820730	0.9455203	0.3946216	0.7547755	0.3157202	0.0923196	0.7172901	0.8945006	0.4809038	0.9891743	0.9178363	0.3100348	0.1458766	0.8501761	0.8501221	0.6502746	1.0153886	0.7660207	0.5450338	1.0219692	0.6423003	0.0105312	0.6301438	0.9168417	0.7079026	0.0533435	0.4894074	0.3151165	0.0532703
0.9664669	0.7921058	0.6093206	0.1818777	0.8131699	0.2566346	1.0080865	0.3287927	1.0316328	0.5954056	0.4864693	0.8694676	0.9745582	0.2219997	1.0734627	1.0333293	0.7825366	0.7632848	1.1168868	1.0286621	0.2585466	0.5699192	1.1146950	1.0562703	0.2825479	0.2371944	0.1403050	0.7692565	0.5494599	0.5481181	0.9161381	0.9305390	0.7290489	0.1300594	0.9294865	0.4684525	0.5849839	0.9415935	0.7076960	0.6182907	1.0259779	0.6660869	0.0138942	0.5379251	1.0438952	0.7093239	0.0307500	0.4403312	0.2900294	0.0269734
0.9849248	0.7212217	0.6381936	0.2339260	0.7622926	0.2703079	1.0407784	0.3951487	1.0269302	0.5601659	0.5384154	0.8621505	0.9245752	0.1850193	1.0436446	1.0367418	0.9742205	0.7118487	1.0668893	1.1052352	0.3000846	0.5641311	1.0130666	0.9136309	0.7312624	0.2111136	0.1172621	0.8489459	0.6020273	0.5080563	0.9903744	0.8495929	0.3503175	0.1556515	0.7565781	0.9162905	0.6992748	0.9535593	0.6158266	0.4808742	0.9592674	0.6974340	0.0093893	0.6450423	1.0415735	0.7585894	0.0411949	0.3893974	0.3511055	0.0396586
0.9819849	0.6966379	0.7557498	0.2091966	0.7191119	0.3105375	1.0882745	0.3430584	0.8934330	0.6141972	0.5323774	0.6838641	1.0708824	0.2531733	1.0395402	1.0014196	0.8635557	0.6607675	1.0376021	1.0596240	0.2553893	0.5332707	1.0539811	1.1237070	0.7679158	0.3592565	0.0870770	0.7058235	0.5531066	0.5368799	0.8968206	0.9709853	0.3155444	0.1589218	0.9341678	0.9554469	0.6015439	1.0222799	0.7746054	0.5759751	0.9960395	0.5793621	0.0076254	0.4370674	1.0006741	0.7857602	0.0653374	0.4901960	0.3734025	0.0438370
1.0163340	0.7450550	0.6547839	0.1683123	0.7294823	0.2641279	0.9654978	0.3719137	0.9650631	0.4900828	0.5318083	0.8716414	0.9881000	0.2263286	0.9530819	0.9837620	0.9836408	0.7397089	1.1183052	1.0829937	0.2468386	0.5000584	0.9414992	0.9674300	0.6886829	0.3242871	0.1665474	0.4011989	0.4988477	0.5042575	0.8978657	0.8705950	0.3191500	0.1718031	0.8663103	0.9442315	0.6082193	1.0198749	0.8183625	0.5965971	0.9788700	0.6743982	0.0047067	0.4041131	1.0849489	0.7863734	0.0271165	0.4816364	0.3738107	0.0240767
0.9687969	0.8030128	0.5802678	0.1678669	0.7772104	0.3149826	1.0084200	0.3338190	1.0322149	0.5727863	0.5906766	0.8210482	1.0416485	0.2079543	0.8866695	1.0343296	0.8634062	0.7147154	1.0437758	1.0415678	0.2995465	0.4909666	1.0303258	0.9449463	0.7089723	0.4507160	0.0936254	0.8838409	0.3384162	0.5242883	0.9245609	0.8929260	0.3069906	0.2173431	0.9625583	0.7638001	0.6076624	0.9900106	0.7077057	0.5365684	1.0914779	0.6313731	0.0131223	0.5151311	1.0498895	0.6496449	0.0589750	0.5870646	0.3737823	0.0209402
1.0268338	0.7154663	0.6073397	0.1988447	0.8159310	0.2792670	0.9782499	0.5053802	1.0161820	0.5890386	0.5294714	0.8964402	0.9955496	0.1554621	0.9530692	0.9368840	0.9022314	0.6564731	1.0963061	1.0367787	0.3243218	0.5067824	1.1249832	1.0304978	0.8121170	0.3599066	0.1146950	0.8776817	0.5605012	0.1906549	0.9997237	0.7369832	0.3019079	0.1719856	0.8020657	0.8690243	0.5693481	1.0578308	0.7533678	0.5978024	1.0181743	0.5803155	0.0039897	0.6086255	1.0750007	0.7307969	0.0619024	0.4532682	0.3120154	0.0269385
0.9554567	0.7081839	0.6372394	0.1970155	0.7737415	0.3226310	0.9961504	0.3795180	1.0456529	0.5567225	0.5690855	0.8283517	1.0117342	0.2198013	0.9820736	1.0296157	0.9177997	0.7115839	1.0205091	0.9891947	0.3757663	0.4915899	0.9737540	0.9467027	0.6879651	0.3508441	0.0990713	0.7150441	0.5568874	0.4794035	0.4489405	0.8321054	0.3420395	0.1757458	0.7775495	0.9632329	0.6375498	1.0275591	0.7602166	0.5814497	1.0646823	0.6208457	0.0076687	0.5955731	0.9579713	0.6966158	0.0328383	0.4098799	0.3486790	0.0701046
1.0651346	0.7835769	0.5998834	0.1660440	0.8090945	0.3545089	0.9797783	0.3504698	1.0133714	0.5358940	0.5360826	0.8094311	1.0952797	0.1839876	1.0621467	1.0286848	0.8777664	0.6499526	1.0335426	0.9686490	0.2868668	0.4502135	0.9674154	1.0231224	0.7910334	0.3339965	0.1166847	0.7333781	0.6049283	0.5432869	1.0113129	0.4806254	0.2491280	0.1808561	0.8879614	1.0668102	0.6132869	1.1142056	0.8008175	0.5877322	1.0323406	0.6927770	0.0107470	0.5297509	1.1224435	0.6008556	0.0525638	0.5463382	0.2584230	0.0373861
