YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.1845201	0.0151194	0.9077911	0.9972509	0.3841110	1.0113546	1.0063359	0.9544176	0.6623070	0.8953977	0.2413158	0.7869635	1.0332879	1.0171256	0.9672271	0.8909372	0.3475600	0.7787489	0.9977614	0.9671182	0.0000000	1.0351265	1.0374900	0.9771851	1.0679785	0.6917987	0.0772219	0.2211350	0.2942287	1.0267904	0.9867065	0.1666110	0.4969120	0.3973072	1.0508763	0.2821042	0.6739548	0.2550881	0.6068998	0.3134164	0.0944873	0.2875083	0.8457380	0.2949653	1.0627968	0.5606782	0.4110557	0.7055187	0.6614999	0.9556630
0.1815259	0.0063079	0.9296980	1.0391483	0.3978501	1.0075801	0.9917467	1.0999276	0.6276120	0.8811355	1.0472091	0.8272309	1.0279780	0.9708941	1.0510303	1.0298073	0.2293829	0.7813691	0.9556159	1.0123793	0.9628627	0.0000000	1.0392496	0.9678192	1.0280118	0.6889564	0.0668462	0.2261561	0.2963612	0.9458503	0.4788238	0.1711364	0.4676922	0.3646261	1.0033952	0.3433973	0.5582824	0.2252503	0.5040780	0.2649592	0.0494005	0.2268986	0.7890810	0.2397621	0.8307893	0.0046765	0.4497547	0.6645630	0.6922701	0.9976888
0.2033605	0.0203428	1.0758316	1.0064193	0.3694600	0.9807964	1.0387128	0.9600434	0.6787917	0.9586196	0.1977787	0.7824412	0.9880352	1.1244980	0.9952377	1.0822550	0.3487343	0.7879287	1.0038365	1.0159584	0.9398185	1.1459623	0.0000000	1.0262900	1.1345017	0.5752268	0.1010752	0.1769724	0.4521140	0.6067598	0.3414877	0.2548843	0.5542198	0.3276297	1.0204745	0.3169699	0.6413933	0.2427009	0.4192506	0.2118688	0.0649560	0.2993613	0.8213683	0.3024141	0.8759520	0.3931188	0.4450190	0.6735542	0.7125017	0.9512758
0.1889827	0.0295160	0.9884644	1.1023738	0.6532288	1.1079738	1.0935081	0.9604696	0.6907783	1.0688866	0.2532784	0.7758493	1.0525448	0.9867085	0.9989700	0.9819768	0.3951715	0.0651824	0.8907592	1.1467692	1.0636309	0.9568438	0.9921750	0.0000000	1.0228738	0.4307918	0.0669250	0.2199309	0.4035463	1.0093021	0.4159126	0.2162512	0.5428514	0.5876864	0.9594437	0.2716723	0.7113213	0.4478029	0.7243127	0.2532169	0.0848434	0.2046159	0.7609720	0.0119185	0.8904589	0.4257937	0.4532058	0.7942391	0.7287085	1.0606596
0.2325199	0.0226487	1.1168782	0.9796850	0.5055253	1.0358330	0.9789776	1.0345632	0.6781804	1.0029121	1.0447943	0.6958895	1.0580423	1.1133690	1.0633652	0.9917298	0.3098468	0.7971300	0.9011761	1.0837889	1.0374286	0.9424268	1.1323546	0.9727405	0.0000000	0.7964533	0.0610629	1.0537274	0.3005521	1.0768075	0.4090579	0.1716216	0.5440604	0.2956732	1.1079812	0.3305875	0.6687012	0.1863891	0.4737585	0.9790872	0.0375297	0.2444476	0.7831985	0.3116425	0.9012738	0.4557427	0.4376505	0.7356358	0.6903102	0.9372824
0.2187416	0.0190015	1.0911203	1.0268241	0.3755562	0.9617482	1.1414141	1.1806957	0.6638076	1.0376486	0.2796491	0.8181902	1.0020992	0.9891299	1.0184389	0.9823559	0.3339713	0.7902070	0.9904014	0.9116169	0.8899244	0.9534542	1.0353115	0.9891140	1.0770579	0.0000000	0.0761578	0.2465056	0.2268071	1.0584487	0.4418695	0.2300382	0.4504386	0.4168508	1.0440728	0.3714719	0.6719090	0.1460795	0.5936622	0.3066591	0.0783269	0.2236542	0.9061704	0.1529255	0.9698820	0.4713516	0.4381869	0.7651446	0.6824778	0.9158569
0.1744540	0.0131788	0.9646352	1.0067735	0.4371051	1.0039132	0.9304414	0.9300755	0.7754990	1.0897900	0.2206174	0.8983567	1.0904635	0.9608978	1.1435029	1.0243051	0.3379521	0.8010773	0.9990357	0.9611750	0.9342178	0.9826072	1.0929758	1.0300007	0.9653461	0.5832457	0.0000000	0.2457238	0.3204450	1.0229704	0.3982119	0.2324375	0.5354855	0.2309387	1.0192296	0.2912264	0.6709558	0.2294466	0.5185860	0.3087429	0.0847764	0.2190739	0.8177183	0.2784048	0.9015161	0.3913401	0.4654920	0.8471158	0.6889256	0.8985034
0.2382186	0.0083891	1.0274563	0.9952198	0.3595648	0.9524509	0.9014976	0.9688362	0.6737189	1.0113927	0.2641364	0.8797911	1.0092658	0.9955529	1.0183803	0.9440648	0.2401650	0.7557981	0.9985452	1.0137761	1.1319264	1.0569212	1.0152556	0.9902737	0.9643700	0.6215403	0.0717454	0.0000000	0.3039635	1.0645835	0.4118660	0.2581116	0.5374374	0.3458175	0.9928194	0.4095156	0.6763667	0.1665899	0.5698117	0.2720351	0.0621574	0.1740105	0.7630372	0.2718709	1.0145888	0.4090570	0.4151147	0.7704620	0.6139657	0.9510082
0.1514373	0.0064044	1.0130252	1.0472002	0.4143061	1.0794054	1.0465205	1.0450178	0.6897906	0.9987831	0.2475933	0.7752534	0.9949758	0.9660947	0.9609456	0.9619445	0.3324023	0.8179014	1.0125659	1.0432497	1.0608050	0.9764639	1.0282837	1.0317936	1.1405684	0.6938438	0.0932823	0.1768037	0.0000000	1.0205665	0.4181888	0.2014389	0.5517959	0.2706396	0.8789291	0.3546122	0.6622439	0.2602296	0.3840960	0.2970876	0.0729961	0.1856295	0.8109799	0.2307243	0.9642550	0.4409411	0.3863067	0.7660894	0.6495875	1.0158858
0.1602852	0.0176109	0.9647684	1.0157838	0.5180262	1.1132958	1.0841266	1.1065195	0.6004835	1.0208308	0.2433797	0.8279605	1.0515532	1.1418555	1.0608359	1.0341294	0.2851995	0.8601612	1.0608072	1.0343425	0.9080267	0.9289397	0.9510424	1.0085330	1.0274043	0.6421436	0.0786169	0.2026693	0.3023933	0.0000000	0.4047380	0.1720448	0.3652127	0.2755627	0.9804250	0.3134403	0.6097309	0.2289986	0.4204952	0.2495804	0.0525546	0.1569563	0.8846194	0.3575313	0.9768752	0.4731776	0.4462599	0.8355570	0.8248935	0.9912518
