YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.9478359	0.1274824	0.3968062	1.0000000	0.5515567	0.7918508	1.0000000	0.4007511	0.8666256	0.0776594	0.1480377	0.9998477	0.1841399	0.0731712	0.8881817	1.0000000	0.4213054	0.9361201	1.0000000	0.0870073	0.0180591	0.9178381	1.0000000	0.0417131	0.2227951	0.0006066	0.0464888	0.8187938	0.9763850	0.0617424	0.5068416	0.4005577	0.4315543	0.1223868	0.6969863	0.4330633	0.9999690	0.7897157	0.9253883	0.7434306	0.9026418	0.6720747	0.5058253	0.6529097	0.7261792	0.1439086	0.9950770	0.5772817	0.0000023	0.8693651
0.9470416	0.1981910	0.5188051	1.0000000	1.0000000	0.7905301	0.9124904	0.1570727	0.8161044	0.0860787	0.2554626	0.6523039	0.3028560	0.2823460	0.9005416	0.8809869	0.4919738	0.3826958	1.0000000	0.1081280	0.8073023	0.7173418	1.0000000	0.0042248	0.5813848	0.7631254	0.2874033	0.6251874	0.9762840	0.0064769	0.5074659	0.6356818	0.3337751	0.1817609	0.4015148	0.5056629	0.9992674	0.7899643	0.8965629	0.6473747	0.0625614	0.8243069	0.1417880	0.7178038	0.4781668	0.2038788	0.7150218	0.9881268	0.1065189	0.5533518
1.0000000	0.5770402	0.5881564	0.5946991	1.0000000	0.6990216	1.0000000	0.3773660	1.0000000	0.0776594	0.0005661	0.7568956	0.2633471	0.2659338	0.6368882	1.0000000	0.3771555	0.3099523	1.0000000	0.0573996	0.9542500	0.7669481	0.6034692	0.0035764	0.7757776	0.8694657	0.3081634	0.7159160	0.9779154	0.0375561	0.5600555	0.2627927	0.4220963	0.2277517	0.3445064	0.1213129	0.7970937	0.6912841	0.7723581	0.7453097	0.0510926	0.9806204	0.5067896	0.6059038	0.3407944	0.5653986	0.7526662	0.6971098	0.1065202	0.6072392
0.9208920	0.4121200	0.6128007	1.0000000	0.5869241	0.7918508	1.0000000	0.3894827	0.6855980	0.0235639	0.2266602	0.7699144	0.2603683	0.1645432	0.9170787	1.0000000	0.6118693	0.5348908	1.0000000	0.0618801	0.0260189	0.8971207	1.0000000	0.0147051	0.2379654	0.0013905	0.2203950	0.6258144	0.6939882	0.0203737	0.5068414	0.8224142	0.5650044	0.1803375	0.5273821	0.6826683	0.9996337	0.7894343	0.8437190	0.7844130	0.5851966	0.7742433	0.5530427	0.6203416	0.5730278	0.2038788	0.9352029	0.8964335	0.1065181	0.6180051
0.8775344	0.0116579	0.2630824	0.9090568	0.8061813	0.7586438	1.0000000	0.4528380	0.9413667	0.0255593	0.0000081	0.9880084	0.2368201	0.2158062	0.3948472	0.9872871	0.4005247	0.7630705	1.0000000	0.0677139	0.0000000	0.9072048	0.4597329	0.0488214	0.0000000	0.0000000	0.6521654	0.8027509	0.9750088	0.0125826	0.3724134	0.3261680	0.0991989	0.1950635	0.4059458	0.2348632	1.0000000	0.7752655	0.9197462	0.9975960	1.0000000	0.7888332	0.4590199	0.5261401	0.1513557	0.8932875	0.8469641	0.6627521	0.0617334	0.8607204
1.0000000	0.4479328	0.6604239	0.9013042	1.0000000	0.8413230	1.0000000	0.6634194	1.0000000	0.0454301	0.0000732	1.0000000	0.2332093	0.2549222	0.7949980	1.0000000	0.4401631	0.2072070	1.0000000	0.0434333	0.9775622	0.8941635	0.7775434	0.0183919	0.8900794	0.8280607	0.4211558	0.6744463	0.7709285	0.0375561	0.4849033	0.0023230	0.6609410	0.1618670	0.4169718	0.2738641	0.8418802	0.9141537	0.9813421	0.6992406	0.1697451	0.6124065	0.3688875	0.4319161	0.1898149	0.4192529	0.7134824	0.1239917	0.1065184	0.7113493
1.0000000	0.4484361	0.6607619	0.9821603	0.7039621	0.8884325	1.0000000	0.3064570	0.9651336	0.0776594	0.2632626	0.7921661	0.2559253	0.2301254	0.9221528	0.9852783	0.4473678	0.4185269	1.0000000	0.0885678	0.0000000	0.8159008	1.0000000	0.0516646	0.0000000	0.0000000	0.2896432	0.9186814	0.9825921	0.0479484	0.4030114	0.5408890	0.5010461	0.1478697	0.6122856	0.0783643	0.9458981	0.7871288	0.9508742	0.7613912	0.9464915	0.9120891	0.0958060	0.6471859	0.4638580	0.2038788	0.3642357	0.3338244	0.1065181	0.5338706
1.0000000	0.4298811	0.5876750	0.7658677	1.0000000	0.6834294	0.9517277	0.4858312	1.0000000	0.0311002	0.2416667	0.8136370	0.2522990	0.2973191	0.7512818	0.8548164	0.4389899	0.7990706	1.0000000	0.1023818	0.0000018	0.8089688	0.7247530	0.0458522	0.0437887	0.0000000	0.4552938	0.5302749	0.9709492	0.0375561	0.5637778	0.7234826	0.4252670	0.1356333	0.4862953	0.2173205	0.9994688	0.8588957	0.7905243	0.9980773	0.8034126	0.9387190	0.0948067	0.3893304	0.7778439	0.4972337	0.6800255	0.4511482	0.1065196	0.3869407
0.5661951	0.1843570	0.2855922	0.8003809	0.9506660	0.7050549	1.0000000	0.0792709	1.0000000	0.0735148	0.0470635	0.8264884	0.2503929	0.3454710	0.8742222	0.6714505	0.3485657	0.2780282	1.0000000	0.1721304	0.9604792	0.8171914	0.9679360	0.0040202	0.7978754	0.8922671	0.4109584	0.5645581	0.9722772	0.0385976	0.3137936	0.4337301	0.2731881	0.2240127	0.4040927	0.4382923	1.0000000	0.7538053	0.8121666	0.9505667	0.1277964	0.9018861	0.2199466	0.7871182	0.4901617	0.1144940	0.4160883	0.9993619	0.0980121	0.9689122
1.0000000	0.2948623	0.4778898	1.0000000	1.0000000	0.8952585	1.0000000	0.4752957	0.9516228	0.0203788	0.0000034	0.9171810	0.2409955	0.2519975	0.8861814	1.0000000	0.5607065	0.2771173	0.8783048	0.0735818	0.9597121	0.8833457	1.0000000	0.0035773	0.6742225	0.8225651	0.4850764	0.7646826	0.9827714	0.0375561	0.4611405	0.4061176	0.3230802	0.0875256	0.5063280	0.3883131	1.0000000	0.8158875	0.9569783	0.9969724	0.0548725	0.9871339	0.6043964	0.2795119	0.5310599	0.1195494	0.7219019	0.4733150	0.1065181	0.6425681
0.6562311	0.2487736	0.8265681	0.9655109	0.7259395	0.8325481	0.6873796	0.5408564	0.9261306	0.1099144	0.0068066	0.9999992	0.2362853	0.3441406	0.8881847	1.0000000	0.6378419	0.1984437	0.7372760	0.0614278	0.9865616	0.9273600	1.0000000	0.0125366	0.9247095	0.8307456	0.1451980	0.7845231	0.9414495	0.0466790	0.4883235	0.4646409	0.6457132	0.1064146	0.2545251	0.2730475	1.0000000	0.7843947	0.9856490	0.5756773	0.1688448	0.4286920	0.1553117	0.5214881	0.5268652	0.2038788	0.5712239	0.5589211	0.0470916	0.5654584
0.8023727	0.1006426	0.5079154	0.8970120	0.8525156	0.7535319	1.0000000	0.4919009	1.0000000	0.0214004	0.0841708	0.8115695	0.2526231	0.3520286	0.9239924	0.8115681	0.4640882	0.9503886	0.9588949	0.0882864	0.0001117	0.8076044	1.0000000	0.0055911	0.0905287	0.0000000	0.8225960	0.7528587	0.9747764	0.0112981	0.5260597	0.8552388	0.3300230	0.1975126	0.5989797	0.4294822	0.9999988	0.8456224	0.8347591	0.9287427	0.7780144	0.8696271	0.0939877	0.5638632	0.6634914	0.1442227	0.5130151	0.4536567	0.1065184	0.9001690
0.9631886	0.4187372	0.6670396	0.7733538	0.8921037	0.6887701	1.0000000	0.6481512	0.7629384	0.0776594	0.0349564	0.9997924	0.2362942	0.2723335	0.8429033	0.6962284	0.2070580	0.3397882	0.9921934	0.1619140	0.0057267	0.8941003	0.8661389	0.0472315	0.1815249	0.2837444	0.3095921	0.6383621	0.9713082	0.0117388	0.3954264	0.6765290	0.5308675	0.1731058	0.6441916	0.4117725	1.0000000	0.8748757	0.8043046	0.8106716	0.7223821	0.5944469	0.6024025	0.3777485	0.4529140	0.2179056	0.7381107	0.2144361	0.1065189	0.2431281
1.0000000	0.5176889	0.5623502	0.6557439	1.0000000	0.6665114	0.9255094	0.2809529	1.0000000	0.0846273	0.2540110	0.9999997	0.0065628	0.2777228	0.8881847	0.9151594	0.3192308	0.3239642	1.0000000	0.1012722	0.9829316	0.9120368	1.0000000	0.0036140	0.8722022	0.8296774	0.2031851	0.4869978	0.7826996	0.0375561	0.5752708	0.0801920	0.3908181	0.1824256	0.2522989	0.6124696	0.9262122	0.9064378	0.9587834	0.4756749	0.1692054	0.9099188	0.8336325	0.7851228	0.7835849	0.1101953	0.7096637	0.8849502	0.0905290	0.6266808
0.8782381	0.2820005	0.4419876	1.0000000	0.6194547	0.8718142	0.7860974	0.4518499	1.0000000	0.1054388	0.0959439	0.9999993	0.2362853	0.4980430	0.9297176	0.6663422	0.4984423	0.3928520	1.0000000	0.1474402	0.9707117	0.9479071	1.0000000	0.0507865	0.7967641	0.8990100	0.3468035	0.7353447	0.9815514	0.0232070	0.4709692	0.4869874	0.2753804	0.1541793	0.6613108	0.2539170	0.9999975	0.9588861	0.8607548	0.3931069	0.1704382	0.2589529	0.1748954	0.6014263	0.4228494	0.1162628	0.2969665	0.6277969	0.1065212	0.7455786
1.0000000	0.1067933	0.4080467	0.5976722	0.7086770	0.5406512	0.7001070	0.0852928	1.0000000	0.0514965	0.0001181	0.2837711	0.9296753	0.4223856	0.5823221	0.8534313	0.3457801	0.7386918	1.0000000	0.0569033	0.0979834	0.0836194	1.0000000	0.0515018	0.3048004	0.0276101	0.3252581	0.5933728	0.8211321	0.0173785	0.5840307	0.5595950	0.2151334	0.2149099	0.2359499	0.3928954	1.0000000	0.6924827	0.9190198	0.8878548	0.5123703	0.9602217	0.2595693	0.8320604	0.4767980	0.2038788	0.4114764	0.9040232	0.0000148	0.4311278
1.0000000	0.4123336	0.5444212	1.0000000	0.9612542	0.8628887	0.7595734	0.3821485	0.8566755	0.1111395	0.4221586	0.6291590	0.1132697	0.1430593	0.8692448	1.0000000	0.4475624	0.8058900	1.0000000	0.0870073	0.0000000	0.6299449	1.0000000	0.0038523	0.0000000	0.2237045	0.2577388	0.7920616	0.9810561	0.0049912	0.4747904	0.4372484	0.3957699	0.1573947	0.5152164	0.3611420	0.9322214	0.7902571	0.8071137	0.5042561	0.7256601	0.9725581	0.0000000	0.5806021	0.6859604	0.2038788	0.8051995	0.6990671	0.1065219	0.5975881
0.6503120	0.2927476	0.8827963	0.5815716	1.0000000	0.5284215	1.0000000	0.5349060	1.0000000	0.0714534	0.4755749	0.9820539	0.2371013	0.2907975	0.9319242	1.0000000	0.4664344	0.8434074	1.0000000	0.0870073	0.0743562	0.8885043	1.0000000	0.0458522	0.2890009	0.0149282	0.6469311	0.3976383	0.9569314	0.0375561	0.5245608	0.2976949	0.6685230	0.2752816	0.6671681	0.2356197	0.9738405	0.6870840	0.7620147	0.7983654	0.6045048	0.6259700	0.2279791	0.5264286	0.7895449	0.1165943	0.6169549	0.2180844	0.0524097	0.7052561
1.0000000	0.7045303	0.8044150	1.0000000	1.0000000	0.8940105	0.7332527	0.4972310	0.8936542	0.0571915	0.0001762	0.5572418	0.3837532	0.2550383	0.8654809	0.9832358	0.4588420	0.2131971	0.6310010	0.0662528	0.5186345	0.5229179	0.8525070	0.0039712	0.4570557	0.5509087	0.1801737	0.6680400	0.9776015	0.0375561	0.1829150	0.1453404	0.6221186	0.0741278	0.3875066	0.1506593	0.5896426	0.9103935	0.8635388	0.6726144	0.2500516	0.8662044	0.2495647	0.5590709	0.4253036	0.2604268	0.6499537	0.4279534	0.0000061	0.5134129
1.0000000	0.4526003	0.6635988	1.0000000	0.9070088	0.7915117	0.9752387	0.7553174	0.5614558	0.0797483	0.0006264	0.9998042	0.1471891	0.1415162	0.8835338	0.6754367	0.3171361	0.7906203	0.7646012	0.1139993	0.0131511	0.8941039	0.7398204	0.0470067	0.2104847	0.0002950	0.0070982	0.6256538	0.8440658	0.0396782	0.5070014	0.3546647	0.4981864	0.1012579	0.5392767	0.7181037	1.0000000	0.9265573	0.8863768	0.5689142	0.9282588	0.3127994	0.3997677	0.3785845	0.3407223	0.4740398	0.8592512	0.1535260	0.0722132	0.6055287
0.6783524	0.0269703	0.4288634	0.8023486	1.0000000	0.7934345	0.7405382	0.1929030	0.8702618	0.1157073	0.0361180	0.9989760	0.0065398	0.2780690	0.7247633	0.8985075	0.5054802	0.9885309	1.0000000	0.0817183	0.0013530	0.9166277	0.6889529	0.0023759	0.1406172	0.1355036	0.2077319	0.7673116	0.9794296	0.0375561	0.4274251	0.2490975	0.2134327	0.1826372	0.5228020	0.4405102	0.7062465	0.7542464	0.9434284	0.6877625	0.9930406	0.9130991	0.5633153	0.8817493	0.3508936	0.5403333	0.7249258	0.9728724	0.1065253	0.7045025
1.0000000	0.2503754	0.5279346	1.0000000	1.0000000	0.8942994	1.0000000	0.4315505	0.9183089	0.0776594	0.0005661	0.7933658	0.2557067	0.2520452	0.8811406	1.0000000	0.4977053	0.8750916	0.9713932	0.0870073	0.0160358	0.8004252	1.0000000	0.0040878	0.2181014	0.0004618	0.3067487	0.7979858	0.9827235	0.0076541	0.4615396	0.2965229	0.3422187	0.1462432	0.5773455	0.2181740	1.0000000	0.9184590	0.9583551	0.6978214	0.6487699	0.8545254	0.0492125	0.6215085	0.2458523	0.2038788	0.7834407	0.5127117	0.1065181	0.7740892
1.0000000	0.2024519	0.4812995	1.0000000	0.9148067	0.7918508	1.0000000	0.9368393	0.6749910	0.0212498	0.0949002	1.0000000	0.2349777	0.1771308	0.8346234	0.9707917	0.4058953	0.0703925	0.9310721	0.0915229	0.9800652	0.9101197	0.7600835	0.0468941	0.8819150	0.8744055	0.0070974	0.6258141	0.9206145	0.0394728	0.2698780	0.1247009	0.5144298	0.1081260	0.2229131	0.3154148	0.9999976	0.7894250	0.8861825	0.9980624	0.1694924	0.9947477	0.6015426	0.2999139	0.4924366	0.3465297	0.9037691	0.0575906	0.0000018	0.3952509
