YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
1.0559069	0.3167203	0.5349457	1.1293894	1.0471202	0.8865883	1.1039098	0.4443562	1.0321096	0.0912223	0.0271577	1.1324571	0.2609309	0.2982488	0.9576363	0.9193725	0.5093464	0.8615004	0.9418518	0.1159882	0.0004074	0.8413855	0.9643741	0.0519260	0.1144857	0.0228177	0.2395791	0.7751271	1.1014302	0.0267728	0.5121481	0.3685670	0.3279025	0.1929799	0.6494498	0.2668524	0.9404117	0.8426559	0.8545573	0.8842546	1.0480979	0.8273567	0.1023696	0.7132368	0.4248739	0.2139500	0.6914252	0.6870339	0.1197407	0.7140758
1.0088810	0.3119645	0.5130378	0.9960374	1.0044222	0.7812800	1.0207841	0.4563735	0.9298659	0.0802929	0.0268726	0.9783009	0.2397197	0.2867872	0.9321436	1.0748401	0.4242648	0.9597523	0.8772965	0.0914259	0.0029638	0.4483475	1.0207728	0.0427839	0.1180614	0.0195609	0.2703620	0.8149523	0.9319659	0.0589928	0.4652916	0.3878576	0.4136251	0.1602511	0.5956047	0.3113650	1.0345637	0.7909166	0.9223427	0.7254039	1.0290159	0.8013692	0.1303882	0.5472512	0.4775129	0.1483172	0.6680621	0.6480508	0.0915055	0.6963092
1.0561305	0.4319028	0.6048522	1.0144433	0.9019749	0.8919564	0.9908748	0.3834470	0.9974722	0.0838078	0.0357776	0.9654996	0.2449573	0.2450662	0.4373626	0.9877754	0.4848361	0.8381012	1.0568664	0.1007848	0.0006663	0.9257344	0.5163871	0.0603862	0.1406085	0.0131164	0.2588251	0.7697611	0.9721846	0.0321956	0.4916458	0.4104272	0.4405239	0.1797977	0.4419682	0.3066281	0.9803550	0.7864734	0.8765774	0.7057084	1.0693493	0.9073068	0.1239309	0.6575541	0.4640925	0.9424328	0.8598976	0.5721209	0.0890082	0.5134721
1.0593028	0.4470190	0.6058327	1.0579761	1.0171088	0.9057674	1.0725087	0.3983417	1.0721412	0.0997457	0.0302060	1.0188514	0.2674809	0.2593653	0.8654501	1.0343563	0.4644295	0.7803379	1.0183616	0.0919391	0.0056969	0.9097215	0.9663848	0.0204243	0.1234414	0.0228100	0.2889161	0.7665634	1.0090140	0.0536023	0.4427859	0.3525750	0.3815289	0.1530908	0.5825112	0.2914694	0.9628043	0.8738715	0.8644247	0.7637399	1.0056323	0.7740403	0.1145286	0.6158758	0.4031001	0.2353709	0.9387915	0.6918656	0.1021267	0.6834173
1.0234159	0.4580409	0.6883317	1.0119784	1.0150543	0.9023431	1.0970517	0.4708807	1.0170858	0.0764855	0.0263584	1.0267680	0.2433769	0.2443392	0.9715711	1.0283309	0.5180033	0.7470139	1.0525656	0.0828879	0.0051605	0.8568792	1.0155112	0.0457186	0.0375078	0.0129302	0.2556256	0.8309508	0.9851810	0.0426006	0.4476703	0.3680798	0.4779565	0.1904281	0.5574973	0.3195671	0.9873492	0.8168055	0.9214710	0.7062975	1.1118344	0.8035412	0.0765643	0.5131772	0.3718435	0.1575087	0.8614276	0.4065799	0.1222300	0.5876075
0.9974116	0.4257635	0.5843547	1.0292680	0.9131829	0.9271370	0.9399691	0.4064114	0.9927425	0.0826807	0.0306106	0.9552359	0.2653908	0.3010956	0.9360914	1.0585190	0.4206591	0.8852470	0.9734111	0.0896707	0.0042700	0.8736961	1.0664320	0.0556733	0.1161895	0.0132214	0.3059598	0.7913085	1.0027407	0.0590112	0.4090856	0.3576933	0.4474442	0.1386524	0.6424470	0.3454925	1.0512095	0.8861382	0.9394278	0.6908505	0.9770377	0.9430509	0.1290659	0.5348353	0.4701370	0.2210020	0.7829452	0.4840093	0.1136460	0.6274007
0.9571635	0.4416659	0.4800607	1.0505849	1.0560068	0.8382090	1.0487053	0.4152989	1.0164293	0.0707959	0.0266677	1.0034634	0.2569858	0.3087110	0.9338880	1.0150215	0.4388253	0.8349247	0.9916237	0.0868319	0.0043814	0.9189909	0.9822597	0.0527874	0.1322069	0.0272976	0.1619623	0.7063777	0.9580086	0.0387004	0.5419784	0.3312402	0.4196763	0.2097067	0.7321596	0.2390603	0.9021661	0.8527121	0.8800899	0.8426941	1.0402027	1.0022543	0.0952816	0.6273013	0.4625999	0.2327889	0.6238800	0.4700169	0.1169781	0.5566430
1.1178615	0.5979382	0.5891961	1.0217509	1.0207288	0.8782404	1.0599449	0.5047486	1.0558790	0.0745472	0.0392411	1.0721298	0.2292001	0.2604625	0.9330420	0.9850370	0.4508610	0.8149767	1.1098366	0.0774299	0.0121040	1.0662450	0.9773206	0.0583394	0.1139266	0.0214110	0.2470051	0.4211326	1.0411565	0.0381538	0.4826553	0.3337153	0.4323376	0.1951801	0.6712043	0.3196859	0.9965077	0.8284578	0.9755959	0.6700879	0.9981424	0.7670752	0.1082959	0.6338812	0.4400643	0.2251229	0.7270485	0.5435626	0.0882746	0.7383366
0.9985807	0.4569455	0.6637585	1.0589082	1.0256357	0.9164650	0.9847152	0.4799703	1.0130336	0.0770261	0.0244740	1.0043887	0.2684121	0.2366291	0.8649081	1.0035080	0.4729747	0.7511505	0.8567268	0.0841131	0.0019946	0.8618559	1.0422030	0.0661073	0.1422104	0.0198537	0.3171653	0.8247698	0.5694005	0.0501947	0.4847187	0.3528417	0.4055979	0.1506218	0.6877970	0.2899873	1.0229762	0.8004281	0.9551228	0.9008248	0.9872579	0.8879307	0.1143606	0.6726625	0.4517142	0.2340391	0.7517768	0.5708250	0.1027793	0.6080157
0.9238242	0.4272646	0.6905846	1.0377953	0.9743821	0.9169579	0.9835738	0.4710184	1.0495603	0.0931600	0.0218423	0.9970288	0.2387003	0.2457367	0.9186622	0.9775921	0.4769867	0.7527979	0.9979676	0.0549091	0.0041065	0.9672951	1.1067947	0.0426919	0.1166445	0.0152597	0.2695821	0.8387849	1.0240616	0.0234348	0.4704042	0.3204481	0.4687878	0.1350729	0.6239381	0.2518650	1.0395840	0.7793439	0.8808249	0.6379805	1.0189894	0.8396820	0.1451646	0.6335243	0.4705807	0.2200161	0.8299505	0.5862232	0.1243346	0.5940970
0.9546361	0.2083790	0.5772348	1.0732152	1.0748132	0.8302597	1.1160847	0.4761588	0.9875082	0.1000721	0.0319170	1.0079903	0.2311052	0.2407261	0.9719845	1.0113974	0.5018322	0.8419082	1.0420965	0.0851841	0.0030709	0.9504949	0.9640166	0.0594116	0.1307926	0.0123256	0.3151480	0.7889335	0.9926483	0.0397967	0.2661242	0.2961331	0.2888467	0.2227910	0.6489983	0.3099121	0.9051894	0.8114124	0.9267459	0.9061182	0.9334218	0.9134124	0.1524685	0.4853408	0.4467498	0.2501962	0.8698806	0.3522115	0.1046073	0.7213906
