YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.9428620	0.1710810	0.4037115	1.0655532	0.5155481	0.8017291	1.0387632	0.4150715	0.7979977	0.0647158	0.1523491	1.0180878	0.1400887	0.0727492	0.8050437	0.9780791	0.3811231	0.8721396	1.0363549	0.0954807	0.0090832	0.9978981	1.1074058	0.0349016	0.2531150	0.0025250	0.0475968	0.8189086	1.0394537	0.0778018	0.4801224	0.4023028	0.4934336	0.1319705	0.7065765	0.4979728	1.0675361	0.8524266	0.9821069	0.6788004	0.8558420	0.7557906	0.4629917	0.7127526	0.8008605	0.1874138	1.0032521	0.5783555	0.0000505	0.8007695
0.9962549	0.2837430	0.6098835	0.9979040	0.9834273	0.8541359	0.8745573	0.1841567	0.8261720	0.0824820	0.2708710	0.7020083	0.2877491	0.2558268	0.8820492	0.8926001	0.5271929	0.3687673	0.9249734	0.1143803	0.9408317	0.8186343	0.9283753	0.0079252	0.5563339	0.8043758	0.3152847	0.6705987	0.9822088	0.0080072	0.4592567	0.6685132	0.4478975	0.2117234	0.3539066	0.4425246	0.9966680	0.8633952	0.7842233	0.5318241	0.0755995	0.9321413	0.1421855	0.6801677	0.4726371	0.2659592	0.6359651	0.9706080	0.1219136	0.4607717
1.0571816	0.5935998	0.5825537	0.6261722	1.0893701	0.7321866	1.0507129	0.3467319	1.0266480	0.0731040	0.0028020	0.7385340	0.2772288	0.2705417	0.6459324	1.0789585	0.3713000	0.3323962	0.9416676	0.0616366	0.9359517	0.7264251	0.5923641	0.0058380	0.7839693	0.8718538	0.3020373	0.7249742	1.0093819	0.0410726	0.6097145	0.2865489	0.4175522	0.2888807	0.3538761	0.1147944	0.8152543	0.7278206	0.8155820	0.7391834	0.0452862	0.9536303	0.4853715	0.7293397	0.3442395	0.4323665	0.6723389	0.7108685	0.1149868	0.7300084
0.9932811	0.4887502	0.6022665	1.0867846	0.6248314	0.7877066	0.9856150	0.3922980	0.7200338	0.0266699	0.2157836	0.7555270	0.3152580	0.1715850	0.9351372	1.0695446	0.5462086	0.5195004	1.1008105	0.0750224	0.0872002	0.8567400	1.0198384	0.0086099	0.2574373	0.0115627	0.2466464	0.5417477	0.6501275	0.0242238	0.4301019	0.8377226	0.6275053	0.1715088	0.5197445	0.7061628	1.1164449	0.8060752	0.7422615	0.7677003	0.4204295	0.7491824	0.5614148	0.7693680	0.5961614	0.2187739	0.8905616	0.9787369	0.0880142	0.6738267
0.9062513	0.0029208	0.2257865	0.8573655	0.7898395	0.7496184	0.9310840	0.4283604	0.9685878	0.0321347	0.0009271	1.0501482	0.2168584	0.1967585	0.3319919	0.9647546	0.3988550	0.6465831	0.9548087	0.0674320	0.0000812	0.8556468	0.4154557	0.0561647	0.0001236	0.0000629	0.6281727	0.8658259	0.9470581	0.0098311	0.3952468	0.3245920	0.0747991	0.2287774	0.4143546	0.2573743	0.9831229	0.7568395	0.9920395	0.9637168	0.9699009	0.7771787	0.4352823	0.5385997	0.1665361	0.9698637	0.8975193	0.7013576	0.0599508	0.8507539
1.0630195	0.3549929	0.6499585	0.8687878	0.9964724	0.8203785	0.9965779	0.6737988	1.0811724	0.0643691	0.0006318	0.9716814	0.2048075	0.2258287	0.8707255	0.9992464	0.4825381	0.2085439	1.0370414	0.0506040	0.9263016	0.8724099	0.7839993	0.0153707	0.9194141	0.8961084	0.4650675	0.6631863	0.7121134	0.0298647	0.4722493	0.0095777	0.6500191	0.1560274	0.4356914	0.3122647	0.8129638	0.9428628	0.9998682	0.7008929	0.1879935	0.5832170	0.4252246	0.4245936	0.2097570	0.4043167	0.7180247	0.1019324	0.1017634	0.7635355
0.9605571	0.3635710	0.6876522	1.0641946	0.7014633	0.9132614	0.9598466	0.3391620	0.9590526	0.0804118	0.3001222	0.8435086	0.2060126	0.2359820	0.9394701	1.0379536	0.4719765	0.4525065	0.9586189	0.0625193	0.0000741	0.7506970	0.9864154	0.0534788	0.0007485	0.0001602	0.3170191	0.9686823	0.9289169	0.0443067	0.4484496	0.5672829	0.4698295	0.1217006	0.6574455	0.0831109	0.8591125	0.7993694	1.0730839	0.7925716	0.9546042	1.0193117	0.0959018	0.6441623	0.4992696	0.2286835	0.3402486	0.3356663	0.1334269	0.5820893
1.0714167	0.6235630	0.6569857	0.8064018	0.9519125	0.7154426	0.8971432	0.5765072	1.0071508	0.0643928	0.2225648	0.8706585	0.2468695	0.2837535	0.7380180	0.8679096	0.4719334	0.8166856	1.0510609	0.1082896	0.0000285	0.8384657	0.7867366	0.0542121	0.0437306	0.0004938	0.4965559	0.6169609	0.9132410	0.0252290	0.5758958	0.7097825	0.5166670	0.1158165	0.4374082	0.2125838	0.9971685	0.9382541	0.8500632	1.0069618	0.9045690	1.0422691	0.0855467	0.3957973	0.8323556	0.5359962	0.8190027	0.4848589	0.0913778	0.3659282
0.5344569	0.1840680	0.2947552	0.7982272	1.0244324	0.7011058	1.0883771	0.0814214	1.0527662	0.0853824	0.0568152	0.8478770	0.3210851	0.3315806	0.8496694	0.7005020	0.3366692	0.2807232	0.9681800	0.2667863	1.0198060	0.8639554	0.9719201	0.0081166	0.8427708	0.8928147	0.4177153	0.5025010	0.9635881	0.0416826	0.3345149	0.4626170	0.2741578	0.2064368	0.3732973	0.4660938	0.9965410	0.7151603	0.7914145	1.0237298	0.1644343	0.9853599	0.2085236	0.9178766	0.5000863	0.1195021	0.3594783	1.0335319	0.0937382	1.0047535
1.0756122	0.2920040	0.4500618	1.1363883	0.9727990	0.9608409	1.0515988	0.4874629	0.9066911	0.0147944	0.0004812	0.9860955	0.2214647	0.2472590	0.8235448	0.9928535	0.5736821	0.2965641	0.9751164	0.0754241	1.0249234	0.9029355	0.9477315	0.0051748	0.6593904	0.8202322	0.4841044	0.7355656	0.9480925	0.0456166	0.4263113	0.4116554	0.3529318	0.0888777	0.4498389	0.3921129	1.0487944	0.7793707	0.9329226	1.0289738	0.0649995	0.9425726	0.5534820	0.2726306	0.5906876	0.1061203	0.6525285	0.5270022	0.0953501	0.6379205
0.6781365	0.2713051	0.8194153	0.9492879	0.8322220	0.7659926	0.7169031	0.5958676	0.9482985	0.0882987	0.0084287	0.8899740	0.2442454	0.3815712	0.8958706	0.9756205	0.5794040	0.1839269	0.7253961	0.0720705	0.9204531	0.9740343	1.0178685	0.0115995	0.9128959	0.7767527	0.1258066	0.8148524	0.9211025	0.0313703	0.4980203	0.4813076	0.6822362	0.1458947	0.2124320	0.2609890	1.0942026	0.8701514	0.9918390	0.7146497	0.1816747	0.4636064	0.1742058	0.6076842	0.5232828	0.2844055	0.5661325	0.5828056	0.0421710	0.5102066
0.7814270	0.1096536	0.5404808	0.8444897	0.9307559	0.7492695	0.9647373	0.5167977	1.0597652	0.0258553	0.0845946	0.8309112	0.2574184	0.3078181	0.9306809	0.8527810	0.5075500	0.9801544	0.9891242	0.0612031	0.0005063	0.8201141	0.9833306	0.0068866	0.1123364	0.0005512	0.9298960	0.7961362	0.9931638	0.0105515	0.4655889	0.8619963	0.3348905	0.1654769	0.6033188	0.3517767	1.0222122	0.9159152	0.8401900	0.9144836	0.7807839	0.9023599	0.0978250	0.5633985	0.7352505	0.1584456	0.4768238	0.5371380	0.0965011	0.9773506
0.9919661	0.3931238	0.6953481	0.7825383	0.9674638	0.6927857	0.9754452	0.6360236	0.8020810	0.0752025	0.0388079	1.0641750	0.2206917	0.2614749	0.8089614	0.7085869	0.2376626	0.3572738	1.0007037	0.1446466	0.0209824	0.8392207	0.8526287	0.0407107	0.1899354	0.2820431	0.2932899	0.5949424	0.9574240	0.0108561	0.5140574	0.7214056	0.5734882	0.2629351	0.6460381	0.3943516	1.0092946	1.0054087	0.8808759	0.7856535	0.6334147	0.6467542	0.6400334	0.3523569	0.4179863	0.2014564	0.7388321	0.2622586	0.0844005	0.2439037
0.9545985	0.4753027	0.5699705	0.6089896	1.0539866	0.6368931	0.8973731	0.2737695	1.0270951	0.0971267	0.2416622	1.0332253	0.0047985	0.2166026	0.8384313	0.9229629	0.3244080	0.3006711	0.9959990	0.0996983	0.9541689	0.9650849	0.9441434	0.0005662	0.8213495	0.8352392	0.2521928	0.5137564	0.7938718	0.0470566	0.5738100	0.0697034	0.4183183	0.1755519	0.2502873	0.5993877	0.9455145	0.9514719	0.9285620	0.4337658	0.1832799	0.9443971	0.8666856	0.8077016	0.7569231	0.1463889	0.8442269	0.8188718	0.0869792	0.5726940
0.8839570	0.3093751	0.4706666	0.9971605	0.6946645	0.8202970	0.7829532	0.4123505	1.0058049	0.1246911	0.0938631	1.0195885	0.2421817	0.5312290	0.9575287	0.6686183	0.5244158	0.3671988	0.9410106	0.1870130	0.8876052	0.9154610	1.0001779	0.0488162	0.7885737	0.8609313	0.3822994	0.7358937	0.9941988	0.0197704	0.4577652	0.5690488	0.2724732	0.1156346	0.6250882	0.2468707	1.0009355	0.9586394	0.8880379	0.5537766	0.1790485	0.2793495	0.1887783	0.6218426	0.4120756	0.1382614	0.3467201	0.6292609	0.1167833	0.8055723
1.0156823	0.1838997	0.4060891	0.5126658	0.7538628	0.5053242	0.6387907	0.1141029	1.0553749	0.0424039	0.0004554	0.2466225	0.9600812	0.4071609	0.4407189	0.9042207	0.3745052	0.6763618	0.9720015	0.0654863	0.1392065	0.0746931	1.0760027	0.0342108	0.2925822	0.0935046	0.3433973	0.5437666	0.8446125	0.0245714	0.5803740	0.5441241	0.2382896	0.2242251	0.1995602	0.4191707	1.0525865	0.6975829	0.9346428	0.8941054	0.4358547	0.9645125	0.2981191	0.9383462	0.4464279	0.1934412	0.5063167	0.9585484	0.0015442	0.4422467
0.8780872	0.4216912	0.5436440	1.0173103	0.9150257	0.9069057	0.7658968	0.4929131	0.8703649	0.1429266	0.4354979	0.7205618	0.1192670	0.1465775	0.9004244	1.0080107	0.4133992	0.8368786	0.9947437	0.1146119	0.0004941	0.6431013	1.0051430	0.0044523	0.0002429	0.2632123	0.2280547	0.6715746	0.9925218	0.0054317	0.4799338	0.4198098	0.3335213	0.1766518	0.4756775	0.3809627	0.9393176	0.7534918	0.7819661	0.5765571	0.7871874	1.0601362	0.0000346	0.4977262	0.6414007	0.2082477	0.8452461	0.5537410	0.1050324	0.5786050
0.6244216	0.1834228	0.8754553	0.6532525	1.1284326	0.5672325	0.9910246	0.5507198	1.0341632	0.0653374	0.4735572	0.9888697	0.2235324	0.2369922	1.0318274	0.9416574	0.4517652	0.4652950	1.0782268	0.0679341	0.9287776	0.8804994	1.0493300	0.0327259	0.8575653	0.6092305	0.6432966	0.4495897	0.9431821	0.0525676	0.5384007	0.3125451	0.6250113	0.2782422	0.5284928	0.2539429	0.9446347	0.6559040	0.8456869	0.8164586	0.1554247	0.5921115	0.3878447	0.5526679	0.7726889	0.1149071	0.6303926	0.2789573	0.0756088	0.7490614
0.9813518	0.8181372	0.7541762	1.0593527	1.0321519	0.8911597	0.7171632	0.5530031	0.8780252	0.0577675	0.0028799	0.5334390	0.3272996	0.2009233	0.8620060	1.0180277	0.5343147	0.2327977	0.6968510	0.0541388	0.4122272	0.5593728	0.8316889	0.0053395	0.4766863	0.3814344	0.2087403	0.7175852	1.0145649	0.0407117	0.1815316	0.1644066	0.7275374	0.0627382	0.4066706	0.1471128	0.5662481	0.8025701	0.8524242	0.6575053	0.3193309	0.8192674	0.2509184	0.5552864	0.3731703	0.3025987	0.7661247	0.5174866	0.0000433	0.5498614
1.0736296	0.4467413	0.7313140	0.9924655	0.9205039	0.8891798	0.9690953	0.7858134	0.6031688	0.0535413	0.0055067	1.0682788	0.1228156	0.1376498	0.9138346	0.7057324	0.3237702	0.8062170	0.7443725	0.1075469	0.0202114	0.8819214	0.7682096	0.0438500	0.2226659	0.0004611	0.0048539	0.6352949	0.8607205	0.0246361	0.5037751	0.3751948	0.4515725	0.1265359	0.5476723	0.7046469	0.9938654	0.9525142	0.9459066	0.5464580	0.9514186	0.2877986	0.4055672	0.3607079	0.4551549	0.5144663	0.8896919	0.1908710	0.0611135	0.6961382
0.7065058	0.0205779	0.4210221	0.8078321	0.9932436	0.7211251	0.7483774	0.1643556	0.8171892	0.1179509	0.0366414	1.1548815	0.0063878	0.3195111	0.6796246	0.9585682	0.5316326	0.9662517	1.0226492	0.0836637	0.0053636	0.8804348	0.6285319	0.0052924	0.1352910	0.1342618	0.2447778	0.7393139	0.9591266	0.0499772	0.3865000	0.2633658	0.1799581	0.1818003	0.4781845	0.4652472	0.7515058	0.8117707	0.9807329	0.7532332	0.9636313	0.8332199	0.7002849	0.8670028	0.3564085	0.6866488	0.7898233	1.0203455	0.1095584	0.6739799
1.0257307	0.3185311	0.5427741	1.0102388	1.0314608	0.9661030	1.0265491	0.4209934	0.9290997	0.0663366	0.0059025	0.8018910	0.2427779	0.1939665	0.8618794	0.9720254	0.4997689	0.8615982	0.9164680	0.0901147	0.0169450	0.7545148	1.0260944	0.0035266	0.2483148	0.0045682	0.3618415	0.8511803	0.9636454	0.0066372	0.4009456	0.3365938	0.4050231	0.1673979	0.5730186	0.2085465	1.0102394	0.8580932	0.9004687	0.6168380	0.6575353	0.8497749	0.0581113	0.6476821	0.2808581	0.2095387	0.8748800	0.4961294	0.1371400	0.7228760
