YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.4783442	0.6599491	0.3314022	0.9361331	0.6447789	0.6492061	0.5354933	0.4325034	0.6672822	0.0347277	0.0500421	1.0645794	1.0489962	0.7263661	0.0073672	0.1097681	0.9729869	0.9762307	1.1327003	1.0457495	0.8956399	0.0420097	0.9823150	0.0000000	0.0802596	0.0006984	0.7088342	0.7382123	0.2862356	0.2694736	0.1706450	0.2541156	0.9247708	0.9564533	0.3298012	0.8856057	0.0564058	0.5346491	0.7914982	0.5663595	0.2163909	1.0440509	0.3487259	0.0024749	0.1327960	0.7631989	0.0758595	0.4007155	1.0655273	0.6265001
0.4810481	0.5867500	0.3515396	1.0997219	0.6376834	0.5793918	0.5539026	0.4107131	0.7129032	0.0498587	0.0937827	1.0447990	1.0213925	0.8683723	0.0083707	0.1029251	0.8279745	0.9969458	1.0333959	1.0794100	0.8826040	0.9023729	1.0171912	0.9788071	0.0000000	0.0006154	0.7183271	0.6834235	0.2940123	0.2671734	0.1740657	0.3307867	0.9455906	0.9649211	0.2923790	0.8531293	0.0371528	0.4866817	0.5521042	0.6625599	0.2020872	0.9578493	0.2790713	0.0039455	0.1664912	0.6624514	0.0038318	0.4054006	0.5459516	0.6440290
0.4415858	0.6914958	0.3029938	1.0642401	0.6544134	0.6062535	0.5257487	0.3944189	0.6840137	0.0310734	0.0404899	1.0594067	1.0089025	0.7978462	0.0181896	0.1155682	0.8270957	1.0479942	1.0342766	0.9598886	0.9131959	0.9034090	0.9623883	0.9364304	0.0562305	0.0000000	0.6600359	0.6737442	0.1458198	0.2407743	0.1888280	0.2187596	1.0585060	0.9571103	0.3592684	0.8727335	0.0611011	0.4611743	0.6896504	0.6209735	0.2295981	1.0016639	0.3683514	0.0005720	0.1472712	0.6554854	0.0810719	0.3791553	0.4819282	0.6909670
0.4200575	0.6332626	0.3155254	0.9926115	0.6686241	0.5245029	0.6123314	0.4683202	0.6385504	0.0465415	0.1132097	1.0841948	1.0100297	0.9322628	0.0045402	0.0904204	0.8214228	1.0623906	1.0159318	0.9064590	0.9139284	0.8887137	0.9438673	0.9717987	0.0817834	0.0017590	0.0000000	0.6954758	0.2964847	0.2000077	0.1871224	0.2888826	1.0468192	0.9787474	0.3437256	0.8250836	0.0546116	0.5488232	0.8290475	0.6228478	0.2376395	0.9913726	0.3305284	0.0027346	0.1311026	0.7273408	0.0838585	0.4124213	0.4906673	0.6327462
0.4982487	0.6684975	0.3891980	1.0256489	0.5843779	0.5184341	0.6730114	0.4506886	0.7369990	0.0292565	0.1141248	1.0039540	0.9859125	0.8819593	0.0158285	0.1373705	0.7706430	0.9913915	1.0741936	1.0079333	0.9030700	0.9451839	0.9576493	0.9319922	0.0625549	0.0022830	0.6901551	0.0000000	0.2724491	0.2880227	0.2014758	0.2760162	1.0012443	0.9793214	0.3254610	0.8412969	0.0752233	0.5487917	0.7354193	0.6378973	0.2531023	1.0125240	0.3968452	0.0040906	0.1646262	0.6956292	0.1099209	0.4139956	0.5262633	0.6287851
0.4841136	0.6716073	0.3892504	0.9994105	0.7065666	0.6114583	0.6361961	0.4583971	0.7067360	0.0286166	0.1182815	1.0271496	1.0434401	0.9165840	0.0108729	0.0962389	0.8220670	1.0894533	1.0411052	1.0062914	0.8384589	0.8600884	0.9435974	0.9996637	0.0580984	0.0001199	0.6135744	0.6136031	0.0000000	0.2246987	0.1371111	0.2807168	0.9046766	0.9006125	0.4447678	0.7921845	0.0711983	0.4975989	0.8107085	0.6195976	0.1744355	0.9954103	0.3463443	0.0003756	0.1235379	0.5998189	0.0930807	0.5169500	0.5629853	0.7307363
0.4491728	0.6758780	0.3546017	1.0764825	0.6323127	0.5623481	0.5550646	0.3764804	0.6539500	0.0464115	0.1169586	1.0466680	1.0262843	0.8739078	0.0100086	0.1254348	0.7817082	0.8904099	1.0438409	1.0421545	0.8927466	0.9230946	1.0163520	1.0572309	0.0600445	0.0005198	0.6588340	0.6751830	0.3055322	0.0000000	0.1816455	0.2315331	0.9830927	0.9671057	0.2893892	0.9135304	0.0485570	0.5634574	0.8342725	0.5700080	0.2377124	0.9899761	0.4023700	0.0012081	0.1523303	0.6271096	0.0626754	0.3697439	0.4961813	0.7534388
0.3978521	0.6538856	0.3519819	0.9550998	0.6289936	0.4808187	0.5327667	0.4429640	0.7351248	0.0385187	0.1407362	1.0602687	1.0124966	0.8563041	0.0168868	0.1140561	0.7659446	1.0280284	1.0563641	1.0407992	0.8599194	0.8986807	0.9941567	0.9556503	0.0640839	0.0012469	0.7333946	0.6466368	0.2939231	0.2738420	0.0000000	0.2151361	1.0316847	0.9916831	0.3058294	0.7958853	0.0592048	0.3787423	0.7283682	0.6164450	0.2213053	1.0292866	0.3199133	0.0006486	0.1646364	0.6827625	0.1226722	0.4175993	0.5180955	0.6986425
0.4724323	0.6422000	0.3772654	1.0596520	0.6712278	0.5267253	0.6598113	0.4134223	0.7319483	0.0311319	0.0935815	1.1466924	1.0089623	0.8927666	0.0103871	0.1056634	0.8576807	1.0624419	1.0006171	1.1373482	0.8908993	0.9054568	1.0078299	1.1261713	0.0595023	0.0000605	0.6817787	0.7665941	0.3392801	0.2428763	0.1635066	0.0000000	1.0101277	0.9295208	0.2518361	0.9876565	0.0501497	0.5363455	0.7735819	0.6343506	0.2493396	1.0124420	0.3357620	0.0027715	0.1740594	0.5952746	0.0866318	0.5108772	0.5257560	0.6400705
0.4749404	0.6500698	0.4004891	1.0198701	0.6673292	0.6069427	0.5706799	0.4565338	0.6154592	0.0443524	0.0983993	0.9305659	1.0533213	0.9617426	0.0184930	0.0921545	0.7929177	1.0361628	0.9974021	1.0473137	0.9191245	0.9764010	1.0463296	0.9967398	0.0612913	0.0011768	0.6742539	0.6499277	0.2431577	0.1539831	0.2178792	0.2242829	0.0000000	1.0183762	0.3285353	1.0084641	0.0440016	0.5317691	0.7389995	0.6594103	0.2579771	1.0065988	0.3437021	0.0030684	0.1442352	0.7014616	0.0942496	0.4621762	0.4937950	0.7044871
