YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.4453606	0.6932464	0.3901141	1.0222244	0.5989369	0.5340284	0.5931994	0.3983742	0.8383951	0.0275840	0.1090213	0.9628729	0.9518995	0.9455659	0.0222758	0.1087826	0.8009312	1.0187179	0.9788211	1.1752922	0.9022301	0.9630548	1.0430726	0.9613803	0.0854691	0.0008589	0.6396919	0.7189926	0.2162252	0.2860125	0.2059047	0.0000000	1.0198464	0.9851983	0.2950969	1.0111337	0.0368269	0.4882203	0.7667274	0.5627983	0.2025562	1.0367177	0.4013098	0.0090439	0.1834154	0.6558585	0.0694497	0.5642238	0.5317944	0.7229290
0.4538489	0.6712308	0.3839141	0.9984966	0.7369680	0.6425114	0.5369571	0.4540928	0.6211625	0.0284899	0.0917785	1.0057727	1.0477256	0.9426872	0.0235498	0.1262052	0.8362343	1.0069349	1.0765751	0.9586913	1.0145768	0.8527098	1.0689211	1.0519879	0.0936843	0.0012693	0.7403619	0.6279027	0.2475072	0.1918773	0.2201418	0.1922958	0.0000000	0.8817001	0.2834106	0.9315488	0.0713976	0.5277951	0.7023594	0.6451770	0.2255251	0.9694300	0.3236610	0.0050223	0.1620184	0.6447533	0.0802766	0.4415888	0.5240301	0.6943560
0.4753484	0.6076946	0.4240419	0.9657516	0.5262161	0.5772652	0.6021886	0.3609506	0.7760850	0.0733390	0.1596294	0.9365550	1.0969238	0.8151773	0.0222402	0.1267364	0.7988965	1.0810986	0.8909083	1.0569482	0.8615501	0.9122768	1.1477046	1.0296533	0.0866614	0.0006276	0.7120132	0.6208523	0.3179796	0.2537266	0.1396567	0.2302335	1.0199376	0.0000000	0.4109917	0.9003525	0.0747816	0.5770095	0.7155222	0.5532540	0.2182313	0.9684286	0.3561857	0.0002153	0.1717520	0.6854632	0.0756223	0.4356785	0.5313282	0.7554160
0.4669663	0.7360659	0.3802614	0.9631697	0.5756706	0.4695011	0.6102117	0.4149056	0.7023607	0.0533600	0.1615627	1.0120541	0.9394710	0.9384030	0.0115874	0.1183502	0.7764665	1.0722728	1.0562199	1.0388768	0.7957623	0.9438082	1.1157952	1.0893163	0.0583549	0.0009789	0.6953615	0.6051683	0.3501525	0.2093182	0.1462904	0.2972481	1.0546189	0.9570414	0.0000000	0.9880463	0.0926328	0.5098273	0.7418480	0.7013425	0.1798858	1.0292357	0.3342770	0.0033522	0.1109487	0.6686144	0.0456132	0.3523504	0.6025820	0.6377348
0.4250360	0.6526710	0.3289543	0.9999630	0.6433072	0.5238640	0.6365973	0.4151520	0.6436872	0.0515866	0.0927670	0.9766537	0.9815660	0.7950559	0.0131449	0.1041240	0.8352047	0.9783300	1.0445613	0.8892049	0.8899991	0.9775391	1.0108286	1.0976009	0.0671123	0.0011891	0.7676029	0.6131255	0.2316460	0.2546937	0.2065710	0.2073504	1.0161719	1.0332168	0.2678998	0.0000000	0.0655246	0.5166164	0.6993244	0.6236318	0.2332833	0.9530341	0.3617328	0.0013694	0.2004944	0.6530135	0.0426859	0.4429534	0.5517690	0.6802783
0.4011957	0.7029303	0.3356064	1.1031156	0.6692702	0.5430681	0.5650343	0.3966539	0.6951737	0.0450403	0.0857095	1.0083781	1.0414225	0.8378232	0.0311450	0.1520780	0.8383172	0.9964358	0.9617115	0.9885508	0.8845440	0.8346284	1.0803917	1.1299237	0.0450046	0.0028085	0.7596706	0.6877920	0.2634732	0.1773670	0.1899967	0.1979791	0.9892877	0.9333927	0.4712654	0.8758501	0.0000000	0.5632501	0.7323296	0.6347820	0.2044753	1.0385999	0.3709006	0.0029951	0.1147388	0.7198808	0.0736712	0.5181892	0.6275580	0.6660847
0.3837774	0.6286608	0.3761364	1.0435721	0.5995068	0.6089416	0.6500929	0.4399528	0.6957257	0.0374171	0.0880038	1.0817971	1.0267826	0.8594123	0.0082312	0.1461303	0.8645517	1.0150885	1.0588976	0.9808824	0.9626886	0.9310583	0.9937154	0.9016657	0.0629488	0.0017154	0.7832206	0.5442088	0.2022408	0.2981351	0.2032586	0.1968309	0.9598871	0.9740773	0.2770919	0.8567963	0.0544946	0.0000000	0.7434209	0.6413451	0.2330552	1.0551648	0.2919162	0.0031402	0.1157489	0.7250974	0.0373748	0.4599745	0.5315104	0.7392789
0.4091273	0.6475066	0.3941668	1.0284670	0.6542101	0.6021802	0.6429803	0.4055509	0.7280351	0.0447893	0.0942295	1.0395553	0.9965620	0.8463770	0.0156504	0.1290738	0.7674738	0.9721517	1.1177428	1.0266907	0.8127266	0.9189799	1.0003805	1.0292197	0.0537570	0.0002947	0.6111004	0.6118858	0.3490418	0.2110445	0.1805085	0.2704614	1.0157455	0.9818418	0.3147279	0.8685444	0.0499613	0.4828640	0.0000000	0.6361724	0.2350990	1.0011956	0.3493808	0.0017177	0.1510170	0.6650645	0.0559807	0.4378527	0.5855476	0.5878035
0.4483974	0.6854311	0.3599732	0.9637036	0.6236343	0.5772903	0.6039603	0.4418536	0.6695611	0.0389016	0.0477326	1.0211104	0.9931462	0.9613809	0.0044378	0.1196319	0.8800685	1.1071165	0.8895906	1.0585978	0.9237699	0.9849008	0.9924329	1.0287836	0.0553565	0.0014647	0.7022040	0.6488209	0.1655626	0.2638451	0.1837244	0.1929835	1.0112654	0.9392488	0.3109583	0.8813483	0.0532334	0.4065475	0.7599623	0.0000000	0.1857740	0.9571520	0.4119659	0.0023476	0.1748624	0.5988034	0.0810500	0.3250804	0.5638090	0.5806775
0.4813314	0.6124375	0.3152161	1.0085143	0.6474441	0.5228683	0.6387262	0.4024854	0.7103214	0.0390780	0.1267120	0.9157596	1.1281301	0.9836209	0.0092241	0.0876848	0.8081162	1.1427277	0.9946848	1.0772912	0.8009805	0.9230665	0.9452482	0.9440060	0.0640985	0.0017432	0.7406814	0.6679187	0.2231695	0.2183463	0.1884581	0.1585559	1.1027550	0.9620979	0.3582412	0.7560663	0.0617536	0.4307013	0.7914797	0.5939135	0.0000000	1.0694104	0.3153398	0.0021532	0.1823019	0.6651518	0.1137364	0.3993061	0.6042680	0.5366361
0.4682042	0.8071995	0.3277736	0.9806568	0.6989850	0.6336807	0.5182795	0.4212253	0.6329778	0.0335621	0.0611997	1.0581376	1.0654364	0.9952531	0.0097397	0.1278449	0.8277833	0.9843951	0.9774204	0.9757963	0.9139951	0.8679012	1.0520200	0.9621263	0.0471693	0.0042285	0.6162832	0.6464957	0.1302009	0.2106818	0.1548583	0.1739990	0.9836155	0.9503803	0.4140808	0.9963128	0.0546703	0.4653117	0.7121477	0.5776091	0.2224598	0.0000000	0.3186786	0.0028000	0.1447878	0.7061402	0.1081105	0.3379686	0.6591029	0.6316082
