YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.3498512	0.4098295	0.2913506	0.6972342	0.4070584	0.4665982	0.4361989	0.2536933	0.5062348	0.0185656	0.1042076	0.6997658	0.8026958	0.7422881	0.0137744	0.0911755	0.6266490	0.7427024	0.5700710	0.8271627	0.6129278	0.6860281	0.7805331	0.7404644	0.0404001	0.0006790	0.4460069	0.5940430	0.1606481	0.1729807	0.1318998	0.0000000	0.8329554	0.7093555	0.2051585	0.8326444	0.0413910	0.3251750	0.5440920	0.4232133	0.1130551	0.6886417	0.2891733	0.0023288	0.0986555	0.5678489	0.0500550	0.3885491	0.3165353	0.6093399
0.3143778	0.5745090	0.3235060	0.7328655	0.4540598	0.5427227	0.4433588	0.3542558	0.4691722	0.0146445	0.0668943	0.7038759	0.7375044	0.7443908	0.0191329	0.0898093	0.5985715	0.7813781	0.8323017	0.7178668	0.8061984	0.6632127	0.7491885	0.7051608	0.0484599	0.0021163	0.5341535	0.5736179	0.1833758	0.1301236	0.1194117	0.1149362	0.0000000	0.7113370	0.1936644	0.6342651	0.0540446	0.4156975	0.6192842	0.5645936	0.1778949	0.7741533	0.2294579	0.0026842	0.1613237	0.5087467	0.1069045	0.3118334	0.4096305	0.4863600
0.3487484	0.4118281	0.2753510	0.5709607	0.3685306	0.4312012	0.4049887	0.2288351	0.5977784	0.0572482	0.1476487	0.6043761	0.7529560	0.6281927	0.0290970	0.0943044	0.5252748	0.8551679	0.6062259	0.6687825	0.5808867	0.6402348	0.8429140	0.7866395	0.0481483	0.0005706	0.4156073	0.4071822	0.2278249	0.1387129	0.1175246	0.1742170	0.7520136	0.0000000	0.2452267	0.5872179	0.0383432	0.4342107	0.4926845	0.4698442	0.1861079	0.7014050	0.3167840	0.0001327	0.1251062	0.4526493	0.0573370	0.3191477	0.3840697	0.4555962
0.3367799	0.5808777	0.2596290	0.6768540	0.5309681	0.3767789	0.4225318	0.3237708	0.5797999	0.0483337	0.1166015	0.7256801	0.7627204	0.7523670	0.0087000	0.0554514	0.5397931	0.8320014	0.7482533	0.6763702	0.5686223	0.6722683	0.8567146	0.8683475	0.0547051	0.0009961	0.5394368	0.3866999	0.3719745	0.1413973	0.0880648	0.2206654	0.7259666	0.6359828	0.0000000	0.7293523	0.0460266	0.4327791	0.5572531	0.5243374	0.1003587	0.6033581	0.2270922	0.0026015	0.1107775	0.5044739	0.0328327	0.2285103	0.4289563	0.4968392
0.2886398	0.4820303	0.2406531	0.6354484	0.3879191	0.3181614	0.4748312	0.3835055	0.5787795	0.0405334	0.0679725	0.8692237	0.8519133	0.4876231	0.0168764	0.0807246	0.6832395	0.6822952	0.7676885	0.7291303	0.6193346	0.7817133	0.8540551	0.7597495	0.0546289	0.0003742	0.5337703	0.4653383	0.1744828	0.1528986	0.1401656	0.1881456	0.7480648	0.7546554	0.1414490	0.0000000	0.0344915	0.3559343	0.4561923	0.4205824	0.1648055	0.7238693	0.2660814	0.0024403	0.1112736	0.5582381	0.0193203	0.3264149	0.3841091	0.5101698
0.2322083	0.4744976	0.2668056	0.8076783	0.3899916	0.3404525	0.4249610	0.2756762	0.5341923	0.0343035	0.0673290	0.7470561	0.7137477	0.6833783	0.0514791	0.0949235	0.6645550	0.6617433	0.7239129	0.7851686	0.6482808	0.6637902	0.8395454	0.8282616	0.0466913	0.0023413	0.6976040	0.4618440	0.2050967	0.1209654	0.1570712	0.1447989	0.7965833	0.6436925	0.3340497	0.6636754	0.0000000	0.4120938	0.4949202	0.4823046	0.1648981	0.6696562	0.3551717	0.0011414	0.0590996	0.5693546	0.0583649	0.3743563	0.4878105	0.4732566
0.2826488	0.4400541	0.2966456	0.8324104	0.4558202	0.4525692	0.5184107	0.2937502	0.4367071	0.0165851	0.0652033	0.7833809	0.7455303	0.5974155	0.0076075	0.1341732	0.6096659	0.8237482	0.8307763	0.6688964	0.7597756	0.8174124	0.6979522	0.6052494	0.0516338	0.0003289	0.5199934	0.3961859	0.1264443	0.1934488	0.1165846	0.2129942	0.6769210	0.7204277	0.2702774	0.5217418	0.0330901	0.0000000	0.5829318	0.4143790	0.1816306	0.8484081	0.2302181	0.0011421	0.0774574	0.4891099	0.0170511	0.3639776	0.3871768	0.5775278
0.2646838	0.4217849	0.3276367	0.7806702	0.4800388	0.4870209	0.3941724	0.3608348	0.5199445	0.0362901	0.0497102	0.7057902	0.7190652	0.6637467	0.0117537	0.1776348	0.6460971	0.7466687	0.8304451	0.9137585	0.5487512	0.6774797	0.7052564	0.8206248	0.0289356	0.0000913	0.4710852	0.4416328	0.2417954	0.1545331	0.1008108	0.2477893	0.7290536	0.6636645	0.2394369	0.6471268	0.0398269	0.3180990	0.0000000	0.5827012	0.1735967	0.6414664	0.2596980	0.0004041	0.0657380	0.4689987	0.0574122	0.3918120	0.4156719	0.4142010
0.3307634	0.4773160	0.2309789	0.7333903	0.5424574	0.4716431	0.6329398	0.2978407	0.5446991	0.0423271	0.0256787	0.7469597	0.8983715	0.6747818	0.0054032	0.0860494	0.6409069	0.7159513	0.7381460	0.7858980	0.6658414	0.6356713	0.8265782	0.9347614	0.0377358	0.0012109	0.5709297	0.4393387	0.1141184	0.1910174	0.1298869	0.2042052	0.7887359	0.7268020	0.1756268	0.7159822	0.0885197	0.2858241	0.6003863	0.0000000	0.1697816	0.7916891	0.3386592	0.0013739	0.0999083	0.4224480	0.0490110	0.2221536	0.3858711	0.3840686
0.4282895	0.4263978	0.2090163	0.7644011	0.5108000	0.4356800	0.3911468	0.3300331	0.4516788	0.0197541	0.0651363	0.6976092	0.8897663	0.7406337	0.0070653	0.0571463	0.5734657	0.8755978	0.7361318	0.7753740	0.6963102	0.6200984	0.8959912	0.6541001	0.0368573	0.0014354	0.5110718	0.5033772	0.1159478	0.1801490	0.1682072	0.1265560	0.7706626	0.7073618	0.2669128	0.5752474	0.0276609	0.2930155	0.5573413	0.4064855	0.0000000	0.8053120	0.1968069	0.0030432	0.1135590	0.4668986	0.0743795	0.3550910	0.4102641	0.4317529
