YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.3187529	0.8427656	0.9851140	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.4214147	0.9851140	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.4925806	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851140	0.0092034	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851141	0.0183976	0.1544734	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851140	0.0183976	0.3089187	0.4639751	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.2067908	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.4135696	0.2610390	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119509	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792180	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851124	0.0183976	0.3089195	0.9279450	0.4135696	0.5220778	0.0199179	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794167	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317471	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.4135696	0.5220778	0.0398315	0.0240641	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.2582550	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119509	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851133	0.0183976	0.3089190	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.2145157	0.6308234	0.0743467	0.6794170	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317470	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851140	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.3154126	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851140	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0371753	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.3397288	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.1130995	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.2118118	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851140	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.0560077	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851140	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.2208328	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
