YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.2884256	1.0000000	0.8239195	0.5565333	0.7013987	0.3405640	1.0000000	0.9251283	0.0766716	0.1143101	0.8938601	0.1037177	1.0000000	0.6698326	0.6060236	0.1948695	0.8193266	1.0000000	0.7553984	0.9997136	0.1432762	0.9664575	1.0000000	1.0000000	1.0000000	0.3586007	0.0633519	0.4182222	0.5294635	0.5844157	0.8963311	0.6776051	0.0544478	0.7800008	0.8467030	0.0958098	0.5806918	0.3344413	0.3835636	0.7262888	0.1544624	0.7470165	0.7517158	0.4406074	0.3667951	0.3087213	0.0000019	0.6245979	0.3246024	0.9999982
0.7067070	0.8971661	0.7142456	1.0000000	0.3110699	0.1359425	1.0000000	1.0000000	0.1813022	0.0005892	0.9564357	0.5057789	1.0000000	0.8928134	0.6808884	0.0984222	0.4990089	1.0000000	0.9282153	0.9077945	0.2295539	1.0000000	0.7639261	0.8742751	0.8442837	0.5009168	0.0053883	0.3336530	0.2966668	0.5757580	0.8323639	0.8442393	0.0818898	0.9155077	0.8694209	0.0119167	0.7463049	0.6469930	0.6211757	0.7661915	0.8959067	0.9320374	0.7279757	0.4777998	0.0463105	0.3537791	0.1017236	0.4849244	0.3007175	0.9998399
0.6356268	1.0000000	1.0000000	1.0000000	0.1774124	0.5028057	0.8283989	1.0000000	0.4122997	0.0321055	0.9478135	0.5051054	0.5289727	0.9556278	0.0298003	0.0782618	1.0000000	0.9272878	0.6660784	0.8994511	0.3153426	0.7683798	0.9780859	1.0000000	1.0000000	0.1913047	0.1644105	0.1779756	0.5192175	0.5844154	0.6858307	0.8666422	0.1438041	0.4804744	0.9522628	0.3025362	0.4943598	0.6745621	0.7521829	0.8060832	0.8358001	0.7189738	0.6454389	0.7351510	0.6959972	0.3087213	0.1017132	0.0990529	0.2327574	0.9942147
0.3937196	0.7326978	0.7227809	1.0000000	0.8091672	0.6481888	1.0000000	1.0000000	0.0000000	0.0000001	1.0000000	0.3183512	0.7556507	1.0000000	0.6207580	0.3355877	1.0000000	0.7813449	0.7835922	1.0000000	0.1404974	1.0000000	0.4094406	0.8389389	0.8305337	0.3490526	0.2821781	0.6148228	0.2544545	0.5280899	0.8321692	0.8009291	0.0294558	0.4722557	0.7682557	0.2993398	0.6271916	0.2494388	0.9978447	0.7678706	1.0000000	0.4328272	0.7279757	0.5362732	0.5927469	0.3715165	0.0000011	0.9391182	0.0921530	0.9999999
0.5447106	1.0000000	1.0000000	1.0000000	0.6880676	0.5952590	1.0000000	0.9897759	0.1530056	0.0002874	0.7918409	0.3880993	0.3557983	1.0000000	0.7247390	0.1817699	0.8052285	1.0000000	1.0000000	0.9966827	0.0641068	1.0000000	1.0000000	1.0000000	0.9208465	0.4239461	0.2377648	0.4662646	0.1841113	0.6824560	0.9500156	0.8035682	0.0589882	0.4252700	0.7465119	0.2605747	0.7461447	0.5773927	0.4518838	0.7740117	0.8953185	0.3841824	0.7521747	0.4630775	0.4626912	0.3087213	0.0000021	0.3781709	0.3011976	0.9942148
0.6210985	1.0000000	1.0000000	1.0000000	0.5272515	0.0997651	0.7457646	1.0000000	0.3467980	0.4311133	0.7685664	0.5025949	1.0000000	1.0000000	0.5596151	0.2566616	0.9252967	1.0000000	0.9350651	0.9430283	0.2389417	1.0000000	0.9770177	0.7738881	0.9585388	0.3910276	0.0967763	0.5422403	0.3513361	0.5997670	0.8884412	0.9142819	0.0306145	0.8142822	0.7056363	0.0058788	0.8065673	0.3273953	0.6518744	0.7081675	0.2617454	0.9535838	0.6667569	0.7529408	0.5066062	0.4119216	0.0000017	0.1186975	0.2484893	0.9934187
0.5774715	1.0000000	0.8440097	0.8106804	0.8902594	0.3964336	0.6999328	1.0000000	0.0000000	0.0000001	1.0000000	0.5057759	0.9453327	1.0000000	0.4395754	0.1415678	1.0000000	0.8905291	1.0000000	0.8498061	0.1305282	0.9099546	1.0000000	1.0000000	0.8491374	0.3782254	0.0931154	0.2945353	0.3967249	0.5258133	0.7835407	0.7687694	0.0917260	0.7508890	0.5488944	0.1226306	0.7461447	0.5678492	0.5972945	0.7573422	0.5242280	0.6751831	0.5627876	0.6863478	0.5927469	0.0549389	0.0000017	0.9978854	0.2542356	0.9999992
0.2201310	0.5824385	1.0000000	0.6342513	0.8347167	0.0923199	0.9079018	1.0000000	0.1102644	0.2641809	0.6300176	0.4928361	1.0000000	0.8156481	0.4589574	0.1872458	0.8538742	0.9634952	1.0000000	0.9989644	0.1371628	0.9639102	1.0000000	1.0000000	1.0000000	0.3586007	0.0018686	0.3827481	0.4154016	0.6808384	0.8145532	0.4831069	0.0572580	0.9452667	0.7245519	0.3450050	0.7461447	0.4731755	0.5698097	0.7612246	0.1161396	0.9578192	0.8375543	0.5242799	0.5914606	0.3087213	0.0688898	0.3318353	0.3075557	0.9989552
0.2164790	1.0000000	1.0000000	1.0000000	0.9345510	0.7844597	1.0000000	1.0000000	0.0061776	0.0000001	1.0000000	0.4368721	0.7145030	1.0000000	0.2911589	0.2613393	0.6509364	1.0000000	0.6489344	0.6262444	0.3825401	0.8337147	0.8875773	0.9083718	0.9186139	0.4127176	0.3968586	0.0768569	0.1531236	0.6170742	0.7724491	0.4521408	0.0543768	0.4291800	0.5265783	0.3961561	0.6622201	0.3015102	0.9225945	0.8355376	0.9884612	0.5965193	0.7279757	0.5283873	0.2264632	0.0997815	0.0000244	0.8859975	0.3384895	1.0000000
0.7352502	1.0000000	1.0000000	1.0000000	0.2537631	0.0771366	1.0000000	0.6670737	0.2003263	0.0787029	1.0000000	0.5040485	1.0000000	0.6656072	0.1833288	0.2534956	0.6383276	0.9947252	1.0000000	0.6777558	0.2408021	0.9940446	1.0000000	1.0000000	1.0000000	0.3586007	0.1065379	0.1974034	0.5538379	0.6137260	0.8816205	0.8268106	0.0929917	0.9555207	0.5707045	0.0032754	0.8059477	0.5528159	0.6366320	0.8430093	0.2819747	0.7365185	0.7991788	0.4905769	0.3757377	0.1285432	0.0999606	0.2031966	0.3005312	0.9913769
