YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.4079342	0.7524818	0.7087948	0.7762615	0.5303576	0.4730144	0.7594660	0.5216682	0.1378652	0.0017954	0.7169281	0.3522482	0.5616909	0.6530148	0.7474113	0.0913891	0.6546336	0.6740466	0.6088680	0.6800061	0.0652381	0.6556437	0.6926584	0.7725755	0.6620947	0.1068193	0.1377209	0.3290712	0.3374545	0.5251329	0.6413316	0.6859541	0.0627484	0.5356475	0.7120565	0.1699244	0.3746850	0.2666316	0.3528551	0.5116368	0.5686477	0.2809700	0.5601211	0.4467182	0.3339161	0.2523857	0.0942179	0.2728398	0.0877494	0.7537173
0.4550184	0.7035957	0.5845566	0.7692484	0.3817775	0.2389451	0.6822913	0.9680364	0.0110464	0.0906833	0.5165766	0.2292895	0.7915456	0.6423839	0.3366150	0.0567401	0.4804807	0.9708239	0.6553753	0.8251935	0.2235495	0.7451278	0.7879728	0.6648330	0.4274215	0.4155268	0.1515969	0.2932812	0.4137688	0.3382266	0.6408742	0.4389396	0.0898173	0.4191806	0.5767192	0.0397663	0.5319696	0.1532074	0.6624774	0.5602966	0.0363793	0.5866051	0.5401455	0.4004866	0.1951036	0.3130764	0.0958017	0.6375550	0.2880375	0.6260106
0.6754900	0.7246748	0.5889248	0.5698788	0.2551726	0.1058404	0.7368557	0.8568679	0.2249768	0.3681742	0.8595865	0.4172253	0.6810044	0.4581462	0.0913751	0.2683970	0.6176716	0.7942694	0.8373480	0.7947258	0.2475717	0.6372601	0.3301854	0.3444345	0.6855203	0.1791319	0.0521605	0.2190826	0.0602793	0.2969322	0.7206449	0.5820742	0.0330007	0.6145669	0.4608347	0.0343207	0.5849212	0.2201842	0.2502017	0.3287719	0.1827073	0.6118381	0.4480757	0.5126404	0.1924397	0.4900884	0.0212240	0.1535220	0.1521953	0.7150928
0.5246478	0.8540164	0.4564880	0.6250001	0.3281569	0.2372823	0.5582903	0.6983931	0.1769617	0.0745357	0.7705827	0.2507710	0.3665589	0.8643389	0.4814702	0.2578031	0.6127683	0.6331181	0.7056150	0.6368992	0.3572082	0.7157016	0.5751287	0.5739792	0.7130440	0.1828407	0.1879999	0.2150541	0.3560619	0.5228379	0.6577585	0.4843581	0.0198998	0.7251923	0.5239187	0.1053058	0.4830063	0.2287491	0.0066202	0.5221562	0.5446674	0.6168550	0.6033000	0.5745066	0.2863458	0.1135709	0.0018800	0.7154557	0.0028621	0.7645910
0.4180375	0.7134073	0.5848482	0.5811206	0.7158319	0.1321908	0.7669255	0.4861298	0.0000719	0.0002425	0.7373212	0.4070446	0.4238224	0.8454473	0.2289992	0.1138947	0.7015553	0.8905768	0.6281281	0.7533357	0.3142766	0.6827457	0.6983542	0.8412298	0.6096823	0.3883472	0.1635160	0.3500787	0.6150206	0.4136439	0.6373890	0.6274391	0.0387046	0.3946453	0.5441117	0.3454672	0.4651933	0.4776527	0.4487754	0.4612054	0.6455580	0.6825101	0.5095792	0.3331900	0.6275783	0.0424843	0.0000135	0.6472635	0.2709161	0.8337057
0.4479976	0.7245372	0.8476650	0.6901956	0.6546038	0.3763880	0.5123569	0.8680912	0.0010252	0.0314204	0.8047652	0.4777863	0.6678279	0.7404720	0.0857691	0.1753764	0.5488485	0.6873508	0.4860618	0.7925764	0.2533115	0.8397216	0.7099490	0.8596073	0.8636358	0.1988446	0.2188143	0.1373837	0.1751638	0.4813098	0.6701057	0.5883248	0.0450159	0.5154566	0.6193004	0.2479944	0.3681670	0.2960281	0.5125214	0.5706048	0.6355260	0.5243752	0.4422470	0.3512151	0.3614029	0.2010224	0.0433089	0.7614166	0.2378486	0.6456655
0.7141166	0.5805252	0.6759176	0.8072758	0.3128590	0.1689988	0.7530636	0.7345678	0.0007677	0.0003980	0.8288652	0.3452467	0.7826471	0.6797023	0.3028267	0.1774434	0.5676889	0.6631736	0.8400081	0.5628232	0.0976104	0.7002542	0.3882227	0.8362453	0.6942547	0.1571924	0.0349909	0.2829980	0.0157242	0.4533352	0.7057565	0.3265139	0.0124348	0.5425059	0.4791030	0.3190051	0.5419329	0.3092854	0.7955885	0.5392072	0.5745639	0.6639174	0.5198423	0.2612738	0.4475174	0.1544013	0.0622122	0.8065469	0.1237973	0.7389200
0.1603666	0.8486787	0.7014333	0.4715659	0.6703932	0.0817894	0.7161613	0.8394816	0.1988113	0.2590414	0.8853994	0.3807042	0.5167902	0.7488277	0.3730343	0.3464717	0.7419586	0.6348838	0.7109901	0.7042604	0.0684607	0.6577586	0.7010797	0.7631829	0.5387713	0.3939292	0.0656847	0.2531547	0.3863999	0.5014445	0.4784781	0.6215004	0.0210078	0.5704976	0.5058458	0.0365963	0.6665808	0.4791834	0.2553333	0.6317190	0.3700879	0.5674696	0.4803058	0.2601703	0.4433715	0.1819304	0.0000969	0.4743740	0.2192966	0.6468026
0.2201712	0.7247023	0.4977798	0.6753431	0.5003020	0.0999644	0.6126898	0.7469541	0.0090466	0.0739457	0.4453164	0.4254787	0.7992344	0.7829018	0.6436583	0.1429010	0.4738356	0.5925909	0.8139547	0.6547772	0.0987209	0.7490622	0.6424117	0.6930249	0.6168107	0.4336512	0.0154808	0.2977284	0.5076188	0.6161389	0.7150521	0.5115403	0.0604291	0.5517752	0.4615218	0.1169859	0.5094976	0.1996734	0.6274381	0.5798321	0.3076497	0.5893468	0.4799837	0.4671421	0.1069153	0.1713666	0.0617298	0.5226522	0.1155929	0.6841752
0.7137183	0.7406604	0.5630977	0.4527504	0.1589540	0.4648018	0.6584859	0.4222403	0.0000055	0.0003028	0.7628201	0.3995112	0.7774809	0.5829999	0.6523272	0.2028150	0.5025980	0.6174872	0.6815744	0.5785639	0.0943129	0.6553243	0.5375493	0.8074767	0.7758469	0.2242134	0.1534553	0.1512955	0.1698876	0.4653754	0.5836157	0.6635013	0.0233573	0.4703750	0.2958605	0.3546291	0.5956032	0.3203246	0.7282546	0.6002002	0.4948161	0.5179170	0.5545796	0.5745600	0.0910644	0.0861147	0.0711738	0.7871194	0.2316335	0.7536328
