YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.3608328	0.6532143	0.7520761	0.8812074	0.4999562	0.3853596	0.7626921	0.5935578	0.1306071	0.0043952	0.8428031	0.3278823	0.6420589	0.5916411	0.5543505	0.1261749	0.7604238	0.6482574	0.5164296	0.7272351	0.0535140	0.6843658	0.7732787	0.7385609	0.8664951	0.1620959	0.1518958	0.4287085	0.3936296	0.4925460	0.6457155	0.7358140	0.0753417	0.5850343	0.6410805	0.2013892	0.4856470	0.2825589	0.3574113	0.5251316	0.6083860	0.2654182	0.5640633	0.3401995	0.3234747	0.2189218	0.1136346	0.1733406	0.0666262	0.8716279
0.4194250	0.7873327	0.5343291	0.7707631	0.4230188	0.1722390	0.6806684	0.8460797	0.0217085	0.0928466	0.6582053	0.1828179	0.8812673	0.8687990	0.4693290	0.0534279	0.5612542	0.7900210	0.6750346	0.8363091	0.2583076	0.7282794	0.6450283	0.6998315	0.4322597	0.3391861	0.1584823	0.3183022	0.4529225	0.2251676	0.6299180	0.5006625	0.0870813	0.4540390	0.5582593	0.0255739	0.5770549	0.1413669	0.6231783	0.5800861	0.0551973	0.6097917	0.5012297	0.2225125	0.1989800	0.2510067	0.0598964	0.5913324	0.1534987	0.6650143
0.6776391	0.7830276	0.5413453	0.5457168	0.3141306	0.0693494	0.8086678	0.7422202	0.2815664	0.4029317	0.6734250	0.4006849	0.6893035	0.4975310	0.0511281	0.2363052	0.6758761	0.7843366	0.6972453	0.5791318	0.3267404	0.7874382	0.3001148	0.3549149	0.7355182	0.2530021	0.0210207	0.2812137	0.0328765	0.3439326	0.7520032	0.4629078	0.0071626	0.5916946	0.4934516	0.0294862	0.5637739	0.3606055	0.2637314	0.3874865	0.1931043	0.7285610	0.4728423	0.5508411	0.1836834	0.5033865	0.0147103	0.2431915	0.1752261	0.7209787
0.4643251	0.8562590	0.3727862	0.6900932	0.3247693	0.2833903	0.6680911	0.9158870	0.1813745	0.0295543	0.7900526	0.3527890	0.3725698	1.0456740	0.4110927	0.2227662	0.5988084	0.7914608	0.7309410	0.6338465	0.2780027	0.7238429	0.5782439	0.5125512	0.6082008	0.1685527	0.2015171	0.3050869	0.4215959	0.4171582	0.6747665	0.2898726	0.0160444	0.5740967	0.4927501	0.0520312	0.5126469	0.2218082	0.0214402	0.6347161	0.5588583	0.6378736	0.5813329	0.6331641	0.3244237	0.1585593	0.0030206	0.5691192	0.0032378	0.6848858
0.3759141	0.7360594	0.5586393	0.6759622	0.7178764	0.1084357	0.8516245	0.5232509	0.0017775	0.0008948	0.8162543	0.3265510	0.3275474	0.8544117	0.1964213	0.0686831	0.9141194	0.6100785	0.6602256	0.7896350	0.3273641	0.8898141	0.7427507	0.7803501	0.5904323	0.4247471	0.1774323	0.2865787	0.6490649	0.3755669	0.5790838	0.6219746	0.0263381	0.3929109	0.5996013	0.3732947	0.5606925	0.5208677	0.3657811	0.5794064	0.6845810	0.7492286	0.5898816	0.2879793	0.5438144	0.0169171	0.0004073	0.6797953	0.2059100	0.7480568
0.4311114	0.8612871	0.6579732	0.6432121	0.6440240	0.4062330	0.5386950	0.9169951	0.0001248	0.0364574	0.6529094	0.4377833	0.7606982	0.7285662	0.0360670	0.2226201	0.5039026	0.7405117	0.4927873	0.7628306	0.2951710	0.9206470	0.6930186	0.7489154	0.7152421	0.1393452	0.3098663	0.1608795	0.1426052	0.3800172	0.7574548	0.5456929	0.0369619	0.3675551	0.7127856	0.1847621	0.3642830	0.1790766	0.5591872	0.5660311	0.7564474	0.3561060	0.4020762	0.4531748	0.3752758	0.2101302	0.0855610	0.8407201	0.1837316	0.7611793
0.6149683	0.6506329	0.5794909	0.6682074	0.2864987	0.1412460	0.7752329	0.6902238	0.0026375	0.0000989	0.8006672	0.3976779	0.7293283	0.8474720	0.2907820	0.1876397	0.7146463	0.8206558	0.7461168	0.6400042	0.0585937	0.6715367	0.3816103	0.8226889	0.7263920	0.1499827	0.0185676	0.2312178	0.0092380	0.4327641	0.5887553	0.4151850	0.0389995	0.7667409	0.5384306	0.2772146	0.4235391	0.3081047	0.8090957	0.6155246	0.7178412	0.6065066	0.5774682	0.4110269	0.4497050	0.1441973	0.0873170	0.7774227	0.1694443	0.6502784
0.1620920	0.7918923	0.7391570	0.5356712	0.5466843	0.0907127	0.9018490	0.7649556	0.1760710	0.2981452	0.6172007	0.3531686	0.4489809	0.8044497	0.3862667	0.2306362	0.7238299	0.6339640	0.7155363	0.8100767	0.0980143	0.6265988	0.7361456	0.7883174	0.5086310	0.4269137	0.0567173	0.2722764	0.4619767	0.3575641	0.5025366	0.6801752	0.0663426	0.6620286	0.4776138	0.0149651	0.6963946	0.3783824	0.2902999	0.5770391	0.3366551	0.5356078	0.6062341	0.2377719	0.4184771	0.2052771	0.0002646	0.4677552	0.2324049	0.8690863
0.1535294	0.6390564	0.6295845	0.7171266	0.6630473	0.1105570	0.5357932	0.6744213	0.0117833	0.0609984	0.5754365	0.3517132	0.7414972	0.6609228	0.6285134	0.1760659	0.4870614	0.5870865	0.8166049	0.8255231	0.1076021	0.7300097	0.6465148	0.5801017	0.5056979	0.4142739	0.0080369	0.2643730	0.3108526	0.5982763	0.6272220	0.4559178	0.0444775	0.6543287	0.4737441	0.1544139	0.4997362	0.1600316	0.5518347	0.5397916	0.4390468	0.6382269	0.5926778	0.5042192	0.0931757	0.1725418	0.0438561	0.6091199	0.1910576	0.7113981
0.8632546	0.7523817	0.5432990	0.4385779	0.2261040	0.3441904	0.7602013	0.4617694	0.0010095	0.0016118	0.7709620	0.3251671	0.6803404	0.6731196	0.5060118	0.1476717	0.5754591	0.7949545	0.7163158	0.5358702	0.0958155	0.5625232	0.6240646	0.7902013	0.7165801	0.2612047	0.1772638	0.2289896	0.1720706	0.6248413	0.6541978	0.6697466	0.0331127	0.5074525	0.3717505	0.3519354	0.6072934	0.2518107	0.6783731	0.6704241	0.4220301	0.5171026	0.5187987	0.4787579	0.0592780	0.1041853	0.0876772	0.5713548	0.1694298	0.6959993
