YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.7138239	1.0935297	1.0643345	1.0840949	0.7084725	0.2016187	1.1247325	0.9925627	0.0124604	0.0132211	1.0791810	0.5016217	1.1087918	1.1031305	0.4848749	0.3045358	1.0269120	1.0418750	0.9646790	1.0089672	0.0000000	0.9981435	0.9772359	0.9433085	0.9080069	0.4067543	0.1140305	0.4386984	0.4801971	0.6480701	0.9818451	0.6648667	0.0177835	0.8446858	0.6138595	0.1120094	0.8552309	0.4570635	0.8865823	0.8072495	0.9693448	0.8982706	0.7427631	0.4299551	0.6011574	0.3832926	0.1215561	0.8904586	0.2902156	1.0864238
0.7936501	0.8995215	0.9752541	0.9417015	0.8142722	0.2535015	0.9788315	1.0181463	0.0067356	0.0208577	1.0268496	0.4697160	0.9613313	0.9678970	0.4851395	0.2930865	1.0005097	1.0006168	1.1328725	0.9893862	0.2951969	0.0000000	0.8699392	1.0411376	0.9849425	0.3835289	0.0839239	0.4386584	0.5002505	0.5705856	0.5056182	0.6682100	0.0312507	0.8414096	0.5804922	0.1127861	0.7891991	0.7714714	0.7074041	0.7738472	0.9756926	0.8586924	0.7329191	0.0002824	0.6621358	0.3349762	0.0929597	0.8364949	0.3055324	0.9865766
0.7737183	0.9986421	1.0056199	0.9353114	0.6751719	0.2533093	1.0327178	0.9940693	0.0092289	0.0132865	1.0958684	0.4880760	0.9693848	1.0500022	0.4594135	0.3096073	1.0436341	1.1380908	1.0169295	0.9271403	0.3720653	1.0137445	0.0000000	1.0138566	1.0507384	0.3569801	0.0925413	0.4362679	0.4428778	0.6456549	0.7967358	0.6578042	0.0623972	0.8046353	0.6593908	0.0897005	0.7539332	0.4018894	0.8387646	0.7327302	0.9140105	0.7565549	0.7127319	0.4498905	0.6047086	0.3312470	0.0787579	0.9715684	0.3036819	0.9919068
0.7317219	0.9887338	0.9659311	1.0563269	0.5788769	0.2131653	1.0859947	1.0405966	0.0132542	0.0200347	1.0366026	1.0300681	0.9529504	1.0123409	0.4718982	0.2703760	1.0562272	0.9390648	1.0318770	1.0521666	0.3328949	0.9912942	1.0310131	0.0000000	1.0269055	0.4153185	0.0332674	0.4193196	0.4194710	0.6050213	0.4429086	0.7078015	0.0296385	0.8290070	0.6285761	0.0449713	0.8441105	0.4176780	0.7719401	0.0218043	0.9857232	0.8730721	0.7062072	0.3548553	0.5723289	1.0622763	0.0806621	0.8169753	0.2884939	1.0041820
0.6578967	0.9786531	1.0911394	1.0111855	0.8651939	0.3182687	1.0086950	1.0366063	0.0065162	0.0198393	0.9910608	0.5321169	0.9469869	1.0766496	0.4639015	0.5234550	1.1055554	1.0719769	1.0301338	1.0705658	0.3241299	1.0575037	0.9921639	0.9646273	0.0000000	1.0132496	0.0855598	0.4084994	0.4012524	0.0548909	0.8553502	0.6321996	0.0293980	0.7850792	0.6450942	0.1422345	0.7556532	0.4427488	0.8042089	0.8160438	0.8923159	0.8221388	0.7761297	0.4556068	0.7307695	0.3170138	0.0738240	0.9712217	0.3660845	1.0341164
0.7437994	0.9968610	1.0329105	0.9833694	0.6733733	0.2624507	0.9139285	1.0157133	0.0069071	0.0036352	0.9457495	0.5004571	1.1182211	1.0195107	0.4232180	0.2640783	0.9879101	0.9906783	1.0030797	0.9505344	0.3131764	1.0446548	1.0671346	1.0455460	1.0739403	0.0000000	0.0717201	0.4034895	0.4165706	0.6127736	0.9128261	0.7171664	0.0565030	0.9237684	0.7325587	0.0976025	0.7993821	0.4160779	0.8796995	0.7731664	0.9782557	0.8305022	0.7357538	0.4749688	0.6516164	0.3420419	0.1026315	0.9617692	0.3159693	1.0159411
0.7002289	1.0993427	0.9939745	1.0324018	0.6905769	0.3108893	0.9874107	0.9710482	0.0078991	0.0122881	1.0381243	0.5524299	1.0177404	0.9861976	0.5365384	0.3122525	1.0370968	1.0251942	0.9537116	1.0035849	0.2945057	1.0247795	1.0940263	1.0582905	1.0389487	0.3515853	0.0000000	0.3523393	0.4890074	0.6290676	0.8498144	0.6700296	0.0554989	0.8329577	0.6861397	0.0668667	0.7261064	0.4322543	0.8239898	0.7543948	0.9405124	0.8585837	0.7413610	0.4596751	0.7019329	0.3279703	0.1382000	0.9511010	0.3167243	0.9828982
0.7213601	1.0018536	1.0235457	0.9719764	0.7269845	0.2336254	1.1222876	0.9962674	0.0103311	0.0117002	1.0721879	0.5141083	1.0177136	1.0001995	0.4704490	0.2823521	1.0128086	1.0113865	1.0858891	1.0174216	0.3376006	1.0352341	1.0077607	1.0038512	0.8706245	0.4285625	0.0862104	0.0000000	0.4869433	0.6930806	0.8959909	0.7420837	0.0723817	0.8851457	0.7114704	0.0871488	0.7517501	0.4210366	0.8292505	0.7070739	0.7294124	0.9046735	0.7933376	0.4759101	0.6745493	0.3640442	0.1132926	0.8142726	0.3325313	1.0614072
0.7167248	1.0022210	1.0061910	1.0676896	0.7545615	0.2250298	0.9566529	0.9788719	0.0121645	0.0237336	1.0416958	0.5407031	1.0808900	1.0594670	0.5478042	0.2890091	1.0238170	0.9850510	1.0057560	0.9239059	0.3274219	0.9970151	0.9359630	0.9305610	0.9863984	0.3580782	0.0715051	0.4205752	0.0000000	0.5859946	0.8158939	0.7054933	0.0491932	0.9013688	0.6693842	0.0779948	0.7938929	0.4381375	0.7485526	0.7566779	0.8778791	0.8508808	0.6969652	0.4879074	0.6889201	0.3411523	0.0944826	0.9878296	0.3224910	0.9862894
0.6991776	0.9620122	1.0103584	1.0679413	0.7113147	0.2210671	0.9517527	1.0666345	0.0066125	0.0082590	0.9791874	0.5474142	1.0550239	1.0514861	0.5083779	0.2885990	0.9433444	0.9699810	0.9826461	1.0298500	0.3048279	1.0376730	1.0023619	0.9591299	0.9816408	0.3991193	0.0580666	0.4835361	0.4150064	0.0000000	0.8645157	0.6436484	0.0617644	0.7912710	0.7692945	0.0686629	0.8362361	0.3628366	0.9016260	0.7920968	0.9787259	0.8990147	0.6653330	0.4757303	0.4786468	0.2721980	0.1009582	0.9150841	0.2844073	0.9638969
