YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.7297982	0.5914247	0.5066783	0.0358738	0.5933208	0.2285490	0.8634870	0.7049298	0.7967007	0.6508992	0.5561408	0.7220271	0.2284146	0.7009486	0.6920775	0.6641931	0.6327622	0.3572622	0.4881470	0.6068158	0.7994069	0.7547347	0.6941367	0.6255470	0.0674071	0.2944881	0.4114434	0.5858995	0.7790443	0.2081216	0.0000000	0.5544693	0.8107232	0.0602178	0.4861122	0.5009146	0.6362127	0.2851086	0.2766016	0.5654259	0.3514544	0.5559685	0.6618734	0.4482198	0.5394873	0.5379900	0.6772424	0.6046452	0.1406962	0.2565224
0.7586986	0.7361634	0.6157957	0.0363620	0.5901467	0.2192282	0.8796548	0.7293409	0.5848272	0.7074696	0.8740973	0.6131789	0.2470586	0.6677760	0.5060956	0.7593281	0.6866882	0.3200182	0.4194825	0.6791955	0.6717856	0.6987606	0.7741267	0.7107983	0.0649176	0.3329748	0.3837847	0.4815108	0.6555543	0.2326731	0.6084632	0.0000000	0.5934168	0.1106327	0.4192859	0.4447530	0.6216546	0.2193034	0.2512951	0.5882790	0.2782865	0.6432917	0.7162016	0.4150096	0.6203340	0.5267394	0.6375994	0.6314047	0.1041037	0.2490207
0.8141238	0.6750826	0.6688197	0.0393751	0.6041575	0.2687415	0.7892361	0.7736661	0.8637764	0.7975260	0.7845625	0.5689834	0.2369545	0.7033202	0.6445494	0.7977693	0.7793295	0.3575339	0.6366808	0.6739774	0.7111458	0.7141008	0.7696774	0.6459505	0.0145131	0.2995862	0.3135921	0.5147233	0.7621669	0.2526188	0.5472286	0.5193490	0.0000000	0.0759852	0.4366574	0.5013055	0.7394568	0.2560302	0.2037606	0.5614402	0.2948030	0.6696169	0.7392994	0.4862173	0.5201905	0.5886584	0.6661719	0.7734608	0.1284767	0.2749758
0.8094894	0.8009668	0.6952230	0.0438361	0.6141535	0.1401058	0.5399867	0.7498332	0.6116524	0.6810616	0.7637625	0.7399832	0.2477102	0.6523353	0.5997482	0.6079831	0.6939363	0.4348215	0.4407942	0.7749043	0.7407125	0.7918517	0.7371773	0.7492537	0.0273065	0.3745545	0.2898865	0.4332534	0.8038653	0.2224853	0.5472414	0.5889818	0.7517240	0.0000000	0.3875739	0.6616757	0.6687239	0.2553501	0.2902944	0.5541695	0.3290355	0.6713210	0.6614872	0.4413685	0.6064234	0.5684506	0.8273684	0.6000807	0.1784390	0.1406764
0.6418261	0.6622407	0.6112047	0.0223947	0.5451689	0.2628739	0.8034879	0.6210532	0.7304891	0.7282566	0.6989761	0.7263470	0.1761921	0.8316064	0.7365959	0.7197884	0.5826599	0.3456566	0.4816987	0.6528705	0.6365975	0.7310324	0.6202052	0.8147082	0.0444911	0.3302036	0.4261510	0.4094884	0.8145124	0.1978141	0.5868021	0.5461482	0.5880387	0.0673296	0.0000000	0.5384351	0.8111695	0.3216943	0.2199069	0.5429475	0.3418968	0.7517129	0.7929599	0.4972799	0.4888738	0.4922127	0.6306193	0.7945597	0.1485372	0.1731647
0.5600523	0.6396418	0.5353191	0.0503752	0.5609925	0.2223654	0.7665548	0.7965614	0.6745308	0.7069408	0.5283406	0.7796207	0.1928031	0.5602131	0.6136824	0.7175684	0.7597819	0.2598089	0.4610151	0.6806348	0.9554881	0.7390956	0.7204800	0.6732270	0.0737448	0.2406057	0.3198203	0.5101781	0.6969593	0.1854028	0.5704020	0.6147876	0.5571666	0.1058472	0.4197664	0.0007958	0.6323415	0.2387875	0.2272029	0.6061133	0.2112285	0.6808398	0.6194860	0.5926968	0.6998467	0.6030819	0.6467668	0.5579935	0.1708140	0.3354428
0.8190046	0.6593071	0.7083748	0.0383198	0.6054604	0.1638372	0.7480754	0.7081425	0.6045833	0.5971583	0.6797391	0.6944254	0.2913381	0.5967288	0.5603920	0.6612793	0.7777874	0.3510323	0.5137872	0.6876271	0.8685553	0.6498394	0.7572847	0.6654074	0.0360282	0.3336780	0.3159417	0.4091921	0.7245449	0.2234209	0.7146749	0.5485095	0.5522589	0.2009390	0.4444023	0.4388245	0.0000000	0.2579770	0.2118712	0.7192495	0.2709729	0.7549761	0.6620295	0.6312815	0.5276040	0.5527305	0.5892584	0.7322157	0.1849547	0.2398451
0.6272741	0.6885136	0.5133557	0.0670073	0.7183941	0.2050647	0.6387627	0.6762818	0.9003988	0.7005488	0.6974310	0.7457607	0.2275041	0.5935859	0.6005752	0.7991526	0.7443082	0.3504049	0.5562613	0.6976903	0.6705740	0.7273471	0.7152959	0.5193595	0.0339914	0.2779408	0.3757781	0.4370129	0.6703348	0.2083948	0.5448034	0.5393284	0.6989247	0.1020236	0.4324837	0.4838932	0.7274304	0.0000000	0.2371572	0.5798107	0.2152077	0.7690303	0.9140770	0.4621603	0.5725323	0.5053054	0.8333338	0.6267303	0.1723630	0.2302660
0.6864682	0.5692980	0.8332193	0.0279665	0.5363459	0.2303854	0.6860287	0.7066495	0.7960741	0.6771400	0.7612308	0.7402375	0.2340690	0.7700081	0.6333120	0.7610992	0.7363481	0.3254076	0.4493828	0.6930064	0.7623516	0.7533962	0.7467801	0.7776289	0.0511689	0.3239861	0.3660158	0.5027144	0.7344939	0.1570922	0.7570429	0.4054784	0.8256419	0.0888332	0.3718661	0.4385467	0.6552446	0.2956061	0.0000000	0.5545664	0.2480117	0.7425135	0.5920728	0.5534423	0.5448274	0.4781201	0.7055127	0.6750771	0.1779373	0.3116908
0.6492514	0.6633459	0.6341195	0.0542663	0.5288665	0.2047234	0.6718294	0.6237355	0.7534235	0.6246188	0.7265132	0.6936581	0.2696529	0.6384724	0.5606288	0.6538599	0.7776602	0.3625032	0.5272436	0.6948248	0.6094788	0.6306066	0.6806113	0.5452442	0.0505167	0.3601370	0.3426497	0.5179401	0.7815103	0.2440445	0.5753567	0.6202560	0.7410119	0.1351177	0.4085955	0.4042028	0.6760205	0.2632014	0.2589035	0.0000000	0.3151123	0.7263145	0.6048170	0.5274770	0.5841857	0.4319075	0.9336072	0.7512436	0.1362710	0.2357125
