YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
1.0319656	1.0693824	0.9934932	0.0642938	0.8723221	0.3618698	0.9774022	0.9989221	1.0256392	0.9829646	0.9637681	0.9548341	0.3638427	1.0455010	0.9042825	1.0178811	0.9635356	0.5263901	0.6705612	1.0952254	0.5006447	0.9585591	0.9798930	1.0281545	0.0652947	0.4790063	0.2896096	0.7245726	0.9386125	0.2315407	0.8711920	0.8152422	0.9109829	0.1148996	0.6648980	0.5963923	1.0180917	0.5032184	0.3132492	0.7437278	0.4898736	1.0228913	1.0576847	0.7483310	0.7579210	0.7892422	1.0283939	0.9565291	0.2449659	0.3179305
1.0586758	1.1108318	1.0905161	0.0724059	0.8922802	0.3925073	1.0039741	0.9134226	0.9740930	0.9659369	1.0237870	1.0337356	0.3526366	0.9298130	0.8364060	1.0658086	1.0273052	0.5227864	0.6797609	1.0496458	0.9582534	0.4434929	1.0712157	1.0129254	0.0616890	0.4944858	0.5618961	0.6875075	1.0522565	0.3120442	1.0552866	0.8606248	0.8799800	0.1012368	0.5432494	0.6644080	0.9155866	0.3258719	0.3587329	0.6347552	0.3935292	0.9468138	1.0372480	0.7692379	0.8193993	0.6878144	1.0771994	0.9014176	0.2456780	0.3509780
1.0236815	0.9749698	1.0281605	0.0729969	0.8506468	0.3310686	0.9359882	0.9003858	0.9985443	0.9293260	1.0927290	0.9037961	0.2810094	0.9153589	0.9628544	0.9863427	0.9101862	0.5153282	0.7299485	1.0266952	0.9354059	1.0023251	0.4892501	0.9181306	0.1869971	0.9407557	0.5518143	0.7528731	0.9429855	0.3784576	0.8659515	0.8266485	0.9873213	0.1377935	0.6213347	0.7173128	0.9933290	0.3556318	0.3745230	0.8847548	0.4366291	0.7080949	1.0127070	0.6990214	0.8641461	0.7977835	0.8942486	0.9104644	0.2835335	0.4001919
1.0855890	0.9450742	0.9556366	0.0598149	0.9763502	0.3310338	1.0387298	1.0093990	0.9986357	0.9911115	1.0205512	0.9795197	0.3164644	0.9667997	0.8083996	1.1196816	1.0406781	0.5206924	0.7763596	1.0134434	1.0991073	0.9887868	0.9206005	0.4444767	0.0591689	0.5130771	0.5212179	0.6831566	0.9710172	0.3267074	0.8879670	0.7922231	0.9335568	0.1239523	0.7301594	0.7961832	1.0409555	0.3953830	0.3323677	0.7204354	0.4002604	0.9567883	1.0437902	0.7877058	0.7967174	0.7222845	1.0054387	0.8878174	0.2268918	0.4350536
0.9759754	0.9315548	0.9300408	0.0546513	0.9477138	0.2962154	0.9424280	0.9454089	1.0262747	1.0272117	1.0666675	1.0530508	0.2915775	0.9889238	1.0315590	0.9780000	0.9998205	0.5606400	0.6511643	1.0740273	1.1300985	0.9937273	1.0381918	1.0668773	0.0268283	0.4697982	0.5453229	0.7243959	0.9717848	0.3259376	0.8057489	0.8447561	0.9552435	0.1387524	0.6073110	0.6202984	0.9201076	0.4012587	0.3835238	0.8438016	0.3655566	0.9235979	1.0106469	0.7212211	0.7519900	0.7496412	1.0246161	0.9541534	0.1932615	0.2828978
1.0376668	1.0103317	0.9618451	0.0569752	0.8444446	0.2278948	1.0261205	1.0717746	1.0204771	1.0541819	1.0324362	0.9786114	0.3387968	0.9076764	0.8551747	1.0109637	1.1104887	0.5587285	0.7710231	0.9458586	0.9432484	1.0008880	1.0227803	0.9450419	0.0712554	0.2499286	0.5473951	0.6779383	1.0381091	0.3108353	0.9220384	0.7952964	0.9772478	0.1592729	0.5611507	0.7238248	0.9885715	0.3892136	0.3773171	0.7719464	0.3493399	1.0264906	0.9564409	0.7196093	0.8320000	0.8766328	0.9621069	0.8624185	0.2331483	0.4311338
0.8576450	1.0537894	0.9968165	0.0641390	0.8948428	0.2750351	0.9142563	1.0203756	1.0039417	1.0213907	1.1710393	1.0585717	0.3161973	1.0101166	0.8329546	0.9266741	0.9607812	0.4510654	0.6584045	0.9585809	0.9678414	1.0806638	1.0523272	0.8889935	0.0336360	0.4422085	0.2492456	0.7199164	0.9322572	0.2872164	0.9840991	0.8097474	1.0574296	0.1376205	0.6249036	0.7069218	0.9846312	0.3898817	0.3583866	0.8813092	0.5086398	0.9940953	1.0257014	0.7543903	0.8261229	0.7072092	1.0309384	1.0191169	0.2387322	0.3945974
1.0244830	0.9569628	1.0041073	0.0533520	0.9321479	0.2628793	1.0148622	1.0887208	0.9408305	1.0042375	1.0182542	0.9544628	0.3560551	0.9150379	0.8290343	1.0570874	1.0647719	0.4800905	0.6614627	1.0445613	1.0745999	1.0561307	0.9300087	1.0545696	0.0667622	0.3921501	0.5198197	0.3044810	0.9800197	0.2896021	0.8141800	0.7138661	0.9716271	0.1391976	0.6386768	0.7444421	0.9373423	0.2739169	0.3657489	0.7934136	0.5006115	0.9963479	0.8921197	0.7907746	0.7630118	0.7540307	1.0681038	1.0360289	0.2391082	0.3767741
1.1123097	1.0911442	1.0840909	0.0711188	0.9402879	0.2758925	0.9018748	0.9596089	0.9695448	1.0909491	0.9729280	0.8888541	0.3369701	0.9129604	0.9107864	0.9918910	0.9523377	0.5343437	0.7070872	1.0572660	0.8950986	1.0047181	1.0076426	0.9632306	0.0345183	0.5600046	0.4517762	0.6242491	0.5776182	0.3398978	0.9169854	0.8464737	0.9491884	0.1105451	0.6233602	0.6021008	1.0617928	0.3576749	0.2942098	0.8957744	0.4080303	0.9606670	1.0489760	0.7749102	0.7359916	0.7556731	1.0779728	1.0227240	0.2293600	0.4172303
1.1212392	1.0344616	1.0159753	0.0515630	0.9372237	0.2763508	0.9552864	0.9285993	1.0054482	0.9420134	1.0621233	0.9522999	0.2851951	0.9782255	0.9724614	1.0312754	1.0486387	0.4219976	0.7245451	1.0345164	1.0970675	0.9315184	0.9686198	0.9369267	0.0501709	0.4344119	0.5484536	0.7158695	0.9491678	0.1218289	0.8033950	0.8340794	0.9113851	0.1543492	0.5604932	0.6230540	1.0795903	0.3410705	0.3430896	0.8645023	0.3793082	1.0959812	0.9374622	0.7728998	0.7894635	0.8540867	1.1024498	0.8553111	0.2715451	0.3760379
1.0014649	0.8923744	1.0500778	0.0845605	0.9574950	0.3138478	1.0691588	1.0728028	1.1223771	1.0189605	0.9915745	1.0120958	0.3219436	1.0911515	0.8790660	1.0057866	0.9076871	0.4982061	0.7162645	1.0426956	1.0875475	0.9918070	1.0391739	1.1005930	0.0322694	0.4585641	0.4914239	0.7114506	1.0222053	0.3240694	0.4516737	0.8730020	0.9881032	0.1306911	0.5872841	0.7258108	0.9836453	0.3454513	0.3438472	0.8313911	0.4181840	1.0330655	0.9308799	0.7553253	0.7502374	0.8956561	1.0001411	0.9117901	0.2378033	0.4451458
