YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.6908943	0.7836567	0.5889168	0.0271212	0.6629936	0.2098816	0.8280750	0.7053250	0.7146368	0.7933288	0.7079462	0.6476729	0.1905529	0.5650797	0.6130359	0.7862394	0.7568740	0.3672475	0.6185781	0.6677706	0.7171377	0.6643518	0.5843314	0.3157237	0.0321517	0.3641131	0.3989815	0.4934584	0.6095412	0.2410339	0.5330421	0.5855505	0.5474134	0.0724547	0.5304480	0.4899694	0.7101814	0.2899693	0.2522079	0.4950528	0.3846619	0.5761256	0.6627072	0.6321617	0.5410210	0.5820683	0.6502723	0.5071086	0.1600338	0.2956404
0.7477537	0.6533474	0.6490098	0.0360482	0.6913082	0.1837772	0.6538338	0.6515237	0.7352337	0.7167448	0.7161971	0.7881668	0.2006499	0.7293929	0.6000929	0.6008851	0.6682225	0.3968405	0.4342794	1.0685209	0.6358452	0.7293573	0.7499152	0.9015355	0.0214739	0.3348241	0.4311641	0.5478514	0.6761640	0.2447519	0.6347093	0.6201480	0.6479787	0.1101914	0.4607893	0.3979496	0.7125420	0.3509923	0.2570473	0.5775696	0.2755835	0.5896087	0.7237893	0.5148128	0.5484483	0.5408130	0.6793828	0.6861988	0.1309551	0.1849479
0.7117888	0.7133828	0.6786010	0.0290430	0.4520787	0.1986928	0.7269583	0.8030647	0.8069918	0.7410464	0.6658700	0.7000136	0.2228196	0.6885943	0.5559434	0.7618006	0.8532855	0.3090733	0.5010646	0.6634316	0.5708131	0.6653407	0.7114262	0.6271477	0.0430393	0.1756142	0.3496479	0.5374501	0.7454875	0.2318773	0.7199505	0.4535549	0.6980271	0.0783067	0.4469408	0.4957171	0.6408942	0.2882236	0.2992165	0.5642638	0.2503569	0.6487933	0.6785937	0.4757616	0.7293408	0.6189130	0.6089259	0.5801355	0.1181536	0.2357759
0.6002048	0.6802906	0.6774690	0.0334305	0.7478405	0.1425743	0.7149373	0.6472372	0.5535360	0.6519255	0.8460854	0.6762051	0.2538659	0.7228693	0.5783653	0.7070287	0.5992590	0.2403260	0.4504899	0.6265809	0.6893337	0.6932731	0.7062432	0.5336273	0.0147184	0.3271624	0.2178803	0.5869839	0.6068274	0.2102451	0.7101331	0.6211437	0.7335457	0.1280714	0.4099432	0.5780690	0.6181824	0.2847156	0.2582131	0.5516999	0.3918522	0.6514032	0.7451337	0.5606016	0.5708206	0.4574948	0.6823188	0.7942881	0.1379792	0.2868090
0.7145334	0.5955969	0.6624318	0.0235087	0.6248889	0.1728999	0.6411352	0.7848330	0.7544970	0.7530816	0.8020317	0.6285451	0.2765495	0.6136944	0.5929163	0.8504005	0.6489183	0.2861064	0.4833369	0.7625447	0.6649269	0.6578581	0.6100562	0.7668080	0.0785111	0.3248109	0.3569222	0.1699807	0.8138765	0.1956738	0.5995606	0.5908650	0.7636120	0.1061500	0.4642541	0.5149901	0.5930960	0.2117863	0.1812668	0.5685834	0.4109882	0.6341338	0.6314818	0.5548905	0.4926350	0.4580410	0.9160290	0.7914300	0.2057825	0.3735201
0.8177818	0.6903410	0.7343762	0.0520975	0.5843371	0.1697634	0.6646175	0.6419922	0.6390177	0.7882899	0.5873148	0.6388860	0.1959501	0.5923609	0.5854303	0.6989071	0.7271846	0.3867217	0.5586278	0.6769169	0.7363556	0.5993337	0.7462591	0.6920962	0.0157024	0.4015780	0.3486124	0.4811834	0.4279382	0.2235793	0.6363844	0.6280398	0.6778568	0.0809321	0.3879326	0.4802747	0.8537890	0.2656359	0.2132710	0.6787797	0.2478621	0.6413262	0.7429049	0.6391785	0.4962982	0.5022900	0.7414104	0.5878289	0.1952698	0.2625398
0.7395042	0.7356732	0.8011347	0.0277312	0.6827815	0.2037685	0.6577047	0.7011085	0.6937504	0.7968854	0.7618221	0.6465213	0.2101217	0.7158013	0.7157970	0.7789344	0.6652787	0.3362525	0.4631223	0.6848718	0.8013896	0.7034837	0.6364762	0.6747899	0.0295040	0.3414699	0.4071476	0.3912310	0.6578945	0.0750802	0.5882132	0.5330801	0.6002707	0.1039224	0.3504007	0.5033942	0.7446261	0.1882363	0.2249799	0.6932109	0.2597671	0.8042910	0.6548224	0.4774539	0.5478100	0.5004892	0.7636259	0.5802120	0.1303349	0.2380281
0.7295676	0.6260042	0.6539258	0.0498265	0.6847913	0.1929498	0.7106287	0.7241178	0.7344387	0.8726278	0.5628240	0.7957639	0.1845405	0.7565610	0.5863518	0.7743809	0.6550356	0.3790050	0.3850430	0.7716766	0.7925506	0.6072765	0.7798799	0.7894083	0.0210709	0.3276762	0.3244437	0.4906539	0.6106973	0.2127526	0.3150355	0.5845950	0.6471532	0.0902330	0.3902078	0.5347086	0.6702798	0.2718818	0.2323223	0.5204041	0.3119208	0.7034189	0.7290816	0.4162604	0.6076099	0.5448702	0.7175825	0.5967031	0.1392129	0.2879668
0.7521391	0.5840003	0.7105754	0.0318951	0.7018704	0.2062892	0.6369441	0.7141487	0.7210732	0.6873118	0.5803827	0.6226528	0.2753487	0.5353168	0.6063778	0.7946031	0.7161959	0.3536876	0.5518247	0.7879494	0.7023202	0.6494917	0.8117784	0.9016438	0.0494413	0.3364294	0.4321212	0.5250100	0.7835219	0.2108020	0.6160988	0.2933768	0.6938320	0.0881855	0.4764087	0.5459810	0.6507658	0.2909177	0.1978208	0.6693025	0.3559089	0.7663167	0.6859425	0.4614927	0.6144883	0.5394791	0.7418061	0.7469579	0.1972420	0.3106615
0.7291317	0.6565313	0.6259408	0.0461662	0.5200078	0.2435634	0.7986887	0.7509918	0.6619306	0.8247124	0.7006706	0.6832035	0.2243026	0.5074192	0.5589767	0.5928641	0.7704806	0.3657373	0.4577128	0.6922743	0.6238787	0.9322270	0.7500695	0.6641460	0.0484809	0.2631283	0.3325347	0.4531511	0.6292014	0.1681639	0.5760835	0.5486771	0.3179975	0.0907335	0.3767322	0.4231382	0.6449827	0.2954900	0.2597912	0.4844244	0.2743544	0.6809320	0.6860903	0.5254222	0.4560847	0.6588925	0.7767328	0.6399793	0.1543164	0.2516273
