YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.9522907	1.0000000	0.8213496	0.0182014	0.7194879	0.1908364	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.5527621	0.9031530	0.5953401	0.5484057	0.9423061	0.8676961	0.5838624	0.4812107	1.0000000	0.9151307	0.8096868	0.4838113	0.0711299	0.5125211	0.4807902	0.5012425	0.7270722	0.5576083	0.8071287	0.8156299	0.7429410	0.0894923	0.5359887	0.8469331	1.0000000	0.3573526	0.6334164	0.4777809	0.7324389	0.9250254	0.9870280	0.6429304	0.6608464	0.7007342	0.9422152	0.9638290	0.3546064	0.3464088
0.9999505	1.0000000	0.9546436	0.0024171	0.6340200	0.1141311	0.9493383	0.9678248	1.0000000	0.9417800	0.8339401	0.6804720	0.2355804	0.9340678	0.9515597	0.9387811	1.0000000	0.5183285	0.6914122	0.8442474	1.0000000	0.7684653	0.8222256	0.6794932	0.0692819	0.5341505	0.2882799	0.5497028	1.0000000	0.3921669	0.4340825	0.8156299	0.9760094	0.0889010	0.5530318	0.6254778	0.9138778	0.3049940	0.3726249	0.9949088	0.4711832	0.8254958	0.9993848	0.8447189	0.6647824	0.6186543	0.9997318	0.8687133	0.0776057	0.6199098
0.9522843	0.9773067	0.9591191	0.0018155	0.8940512	0.2253878	1.0000000	0.9920235	1.0000000	0.9889335	1.0000000	0.9337475	0.3875900	0.9121083	0.8536345	1.0000000	1.0000000	0.4880857	0.6771408	0.9577206	0.8305065	0.9837848	1.0000000	1.0000000	0.0479244	0.4343711	0.5717103	0.6927930	1.0000000	0.2495989	0.9563432	0.7975210	0.9200640	0.0484661	0.5981854	0.8119412	1.0000000	0.7824672	0.3532390	0.2940220	0.4070381	0.9630819	0.9996483	0.7323704	0.9223560	0.8194014	0.9996397	0.8823489	0.2675439	0.3926829
0.9999665	0.9999836	0.9690095	0.0593261	0.8921421	0.2440156	1.0000000	0.5981751	0.9449295	1.0000000	1.0000000	1.0000000	0.2583706	0.6956790	0.5678047	0.7501096	0.9407579	0.6565935	0.7560489	1.0000000	1.0000000	0.6922268	0.6865260	0.9012902	0.0686886	0.1062010	0.5724807	0.5971121	0.9999998	0.3994007	0.8376886	0.8522955	0.9698646	0.0694600	0.7054848	0.7837567	1.0000000	0.2902939	0.3131322	0.9542776	0.6973257	0.8949010	0.9884904	0.3722115	0.4079596	0.7201721	0.9421253	0.9594132	0.1857018	0.3464088
0.9522884	0.9999812	0.9848549	0.0608549	0.8272213	0.0446839	0.6924867	1.0000000	1.0000000	0.8702689	1.0000000	0.7844049	0.2822852	0.6171516	0.9265999	0.8727168	1.0000000	0.4800510	0.6426107	1.0000000	0.5331424	0.7503001	1.0000000	1.0000000	0.0467103	0.4343711	0.6102719	0.6978044	0.5144096	0.3387728	0.9433820	0.8156157	0.9625545	0.1300939	0.6502922	0.5931259	0.9921978	0.3984374	0.2400136	0.4936244	0.5474183	0.9123262	0.9994194	0.6560835	0.9294561	0.7520686	0.9995632	0.8756758	0.0445765	0.4883051
0.9522412	0.8358575	0.9584206	0.0017065	0.7894061	0.5532130	0.9708800	1.0000000	1.0000000	1.0000000	1.0000000	0.9317558	0.2557227	0.9600428	0.5039926	1.0000000	0.8141877	0.4656348	0.7108643	1.0000000	0.8191384	0.8998021	1.0000000	0.9637945	0.0479141	0.4343711	0.7239792	0.5867535	1.0000000	0.2294102	0.9267375	0.7508054	0.8174643	0.0850970	0.6039400	0.7562975	0.6711073	0.1099969	0.2822956	0.6657618	0.4070381	0.9736550	0.9996820	0.4803204	0.8028969	0.8754148	0.9417260	0.8641913	0.2289764	0.3195560
0.9522883	1.0000000	0.7976396	0.0015553	0.5666350	0.3949616	0.9392403	0.7250467	1.0000000	1.0000000	1.0000000	0.7020770	0.2369934	0.6376718	0.9278352	0.7449141	0.8448217	0.6534161	0.6846325	0.6809134	1.0000000	0.6340801	1.0000000	1.0000000	0.0479141	0.3552279	0.3772584	0.5987560	0.5471814	0.3966667	0.9673637	0.8321289	0.6111658	0.1454478	0.5424279	0.7532859	1.0000000	0.4671568	0.4677781	0.6073326	0.7035819	0.9029655	0.9883154	0.7526610	0.6391607	0.5887249	0.9998991	0.9545278	0.2126427	0.5405613
0.9522388	0.8181333	0.9818698	0.0075488	0.9861233	0.3573144	1.0000000	0.6171620	0.7406755	0.6836480	0.9579279	0.9734890	0.5698035	0.9166159	0.5043964	0.7759046	0.6992800	0.5879728	0.6112814	0.8612626	1.0000000	1.0000000	1.0000000	0.9354173	0.0488823	0.3072337	0.4479882	0.6339145	0.7281740	0.3950436	0.8096433	0.6593758	0.7017502	0.0882080	0.5928710	0.9285600	1.0000000	0.3263484	0.4153451	0.5247249	0.6659168	0.9586418	0.9992547	0.6066831	0.7708051	0.8761991	0.9998343	0.9534802	0.1581343	0.7377548
0.9523004	1.0000000	0.9926328	0.0043635	0.9515252	0.2334586	1.0000000	1.0000000	0.7158883	0.7864628	1.0000000	1.0000000	0.8148892	0.7755243	0.4975063	1.0000000	0.4950965	0.3117409	0.6771408	0.8131370	1.0000000	1.0000000	0.6337188	1.0000000	0.1094135	0.6435104	0.2695719	0.7553202	0.7069243	0.1389545	0.9302703	0.8156299	0.6398708	0.0197388	0.8021815	0.3969506	0.9556563	0.3673975	0.3575179	0.5174370	0.3551899	0.9042622	0.9895496	0.7367398	0.3016153	0.7456027	0.9395768	0.9632788	0.5021914	0.4700620
0.9998562	0.7505816	0.3572271	0.0026236	0.8004373	0.1470649	0.7855476	1.0000000	1.0000000	0.9218907	1.0000000	0.9665003	0.0202019	0.9518243	0.9998767	0.6512244	1.0000000	0.7733163	0.7205850	1.0000000	1.0000000	1.0000000	0.8026907	0.5803029	0.0383553	0.5165075	0.5752361	0.5410428	0.6145742	0.6198490	0.6093900	0.5291463	0.9999521	0.6385624	0.7895560	0.8405570	1.0000000	0.1795366	0.2524909	0.8639851	0.8090566	0.9649165	0.9883975	0.8819811	0.6578905	0.6724447	0.9421896	0.1897281	0.1832709	0.2066878
