YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
1.0000000	0.8679103	1.0000000	0.7385824	0.0811748	0.9790657	0.0196427	1.0000000	0.4280923	0.6194967	0.7646968	0.0723911	1.0000000	0.7209047	0.0553717	0.6734071	0.9265497	0.0314237	0.3667873	0.2787818	0.4309431	0.3699400	0.5673621	0.4892040	1.0000000	0.2945979	0.0183879	0.2331358	0.0640368	0.6580164	0.3947689	0.5277284	0.6243166	0.7635193	0.0000003	0.9257811	0.1420273	0.9359069	0.4066569	0.5238098	0.3381055	0.8122908	0.6924612	0.0000055	0.0003035	0.6340432	0.5642614	0.8047751	0.2392370	0.5303488
1.0000000	0.9296795	1.0000000	0.6648000	0.0908985	0.9942356	0.0096192	0.6921079	0.1481389	1.0000000	0.9544332	0.3947586	1.0000000	1.0000000	0.2243310	0.4635255	0.9143683	0.0406849	0.2366546	0.2041212	0.6388979	0.3663759	0.4284223	1.0000000	0.9369848	0.2403377	0.0095499	0.2994022	0.0245222	0.2073693	0.5245208	0.8330154	0.7270530	0.8899456	0.0000024	0.5016229	0.0009516	0.6466838	0.4225115	0.3223787	0.3381055	0.5978966	0.6367692	0.0003811	0.1110541	0.6340588	0.5664817	0.7507340	0.5569417	0.7358191
1.0000000	0.8125691	1.0000000	0.3766154	0.0908985	0.9955577	0.1018457	0.7125042	0.1997225	1.0000000	0.9838913	0.1098226	1.0000000	0.6016548	0.1704659	0.5210644	1.0000000	0.0366659	0.2008897	0.1397029	0.9104023	0.2601973	0.0067297	0.8515387	0.9702064	0.1403454	0.1162190	0.2088032	0.0640374	0.3467975	0.5705481	0.9221003	0.7348662	0.8560875	0.0000021	0.9441915	0.1020510	0.4416461	0.1257985	0.6291579	0.3381055	0.2286631	0.6367692	0.0000589	0.0007910	0.6983157	0.4438187	0.7507340	0.4489014	0.5656937
1.0000000	0.5780459	1.0000000	0.7512566	0.0908985	0.9834227	0.1009800	1.0000000	0.2398225	0.7774137	1.0000000	0.2756332	1.0000000	0.8904837	0.0004173	0.7712450	0.6603592	0.0842422	0.2309966	0.1667370	1.0000000	0.3132814	0.0190890	0.3507081	0.7217988	0.2945979	0.0988987	0.1169967	0.0640366	0.6089497	0.5440788	0.6904029	0.8547987	0.9472638	0.0000001	0.9809659	0.0728940	0.7329242	0.1752892	0.7156538	0.2442884	0.2031243	0.6849415	0.2941381	0.1110541	0.6840493	0.4123306	0.8025032	0.1735016	0.6255160
1.0000000	0.5728944	1.0000000	0.6057654	0.0908985	0.9922033	0.0037335	1.0000000	0.0488336	1.0000000	1.0000000	0.0294018	0.9557480	1.0000000	0.0002700	0.6734059	0.7588904	0.0335909	0.1195573	0.1512099	0.9580245	0.2823835	0.3049023	0.8003863	1.0000000	0.2945979	0.0959145	0.2994022	0.0640368	0.6459145	0.6251527	0.9099884	0.8635283	0.8603070	0.0000003	0.9975005	0.1257676	0.6851127	0.5326815	0.6499233	0.3222557	0.2350620	0.7044862	0.0000000	0.0006104	0.6483153	0.3735073	0.8034723	0.2527383	0.6953535
0.8230596	0.9128345	0.8764158	0.2311262	0.1746282	0.9805170	0.0061844	0.9520709	0.3150463	1.0000000	1.0000000	0.0611140	1.0000000	1.0000000	0.1882840	0.7964909	1.0000000	0.0770689	0.1953752	0.1347481	0.7362974	0.5585230	0.1163096	1.0000000	0.7681982	0.4732716	0.0959145	0.2321298	0.0640366	0.5972521	0.2291588	0.8360446	0.8410053	0.8359897	0.0335608	0.7091055	0.0006422	0.9079667	0.4857007	0.7027255	0.2329461	0.5152675	0.4981742	0.0000795	0.0008022	0.6909032	0.3966189	0.7375525	0.1506159	0.5117588
1.0000000	0.9108534	1.0000000	0.3670122	0.0908985	0.9948594	0.1009800	0.9591207	0.0635616	0.7683425	0.8068508	0.2304855	1.0000000	1.0000000	0.1350394	0.7237237	1.0000000	0.0335909	0.0011031	0.0000847	1.0000000	0.4088351	0.0548218	1.0000000	1.0000000	0.2309216	0.0959145	0.2994022	0.0640367	0.4421783	0.6855018	0.9999998	0.7193975	0.9599228	0.0335609	0.9238616	0.1419536	0.2633407	0.4153194	0.7514052	0.3209490	0.2806020	0.6367692	0.0000000	0.1110541	0.7747009	0.3703213	0.7507340	0.1947658	0.6531214
0.9864963	0.5227238	1.0000000	0.8360204	0.0704077	0.9818324	0.1009800	0.9507165	0.0000000	0.6853344	1.0000000	0.0857331	0.8335725	0.7217588	0.1208636	0.7903242	0.6766371	0.0206678	0.1995741	0.1746641	1.0000000	0.2355595	0.0200779	0.9662760	1.0000000	0.2504632	0.1064828	0.3038721	0.0000000	0.6000733	0.4963883	0.8828058	0.5929023	0.8804588	0.0335608	0.9878391	0.1079626	0.7156923	0.0898381	0.8240184	0.3412313	0.1719859	0.7296045	0.0000132	0.0008442	0.6704543	0.4123306	0.6619954	0.1615265	0.4575089
1.0000000	0.6284732	1.0000000	0.3577065	0.0908985	0.9805173	0.0038771	1.0000000	0.3064051	1.0000000	0.9986573	0.2040378	0.9619288	1.0000000	0.0022187	0.6734071	1.0000000	0.0335909	0.1848694	0.2446680	1.0000000	0.1502539	0.0131865	0.8737241	1.0000000	0.2828420	0.0959145	0.2660690	0.0000012	0.6580164	0.5640992	0.7353155	0.7358133	0.8636883	0.0000004	0.9903661	0.1420203	0.3732463	0.1222246	0.6083328	0.3381055	0.3085150	0.6367692	0.0000001	0.1110541	0.6110226	0.4123306	0.7315583	0.2527179	0.4874740
0.8590115	0.3728483	0.7748472	0.2553289	0.1517557	0.9805170	0.1009800	0.7640630	0.0000000	0.9907765	0.7502669	0.0404453	1.0000000	1.0000000	0.0014385	0.5231216	1.0000000	0.0723002	0.1687051	0.1130013	1.0000000	0.6112577	0.0072397	1.0000000	0.7830476	0.2920178	0.0089761	0.3518435	0.0000008	0.3975605	0.5582997	0.6841965	0.7899721	0.8636877	0.0335634	0.5750544	0.0007850	0.7487785	0.5478850	0.5899258	0.3738400	0.2894953	0.4698007	0.1213372	0.0749587	0.5564270	0.4123306	0.7589197	0.4511636	0.8041094
