YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
0.6744039	0.5025179	0.5826309	0.3876955	0.0948646	0.6046982	0.0856429	0.7109643	0.0921295	0.7457021	0.7456643	0.0558224	0.7920105	0.6597297	0.0157537	0.4874617	0.8224478	0.0204939	0.0954619	0.1229280	0.6471485	0.2335975	0.0046298	0.8131512	0.7860619	0.2046880	0.0566091	0.1950715	0.0584697	0.5040294	0.2715643	0.4646350	0.5863772	0.5846258	0.0133744	0.7882889	0.0996024	0.4249170	0.2172536	0.5989697	0.2067914	0.1424889	0.3592216	0.0380849	0.1193225	0.4460170	0.3747074	0.5523388	0.1284511	0.4089822
0.7135536	0.5163432	0.8242953	0.4987415	0.0762123	0.7064679	0.0476855	0.5774308	0.0285428	0.8450616	0.5564941	0.0585804	0.6717828	0.6924960	0.0242818	0.5550947	0.6579847	0.0274825	0.1165518	0.1240803	0.7401179	0.1825324	0.0059996	0.6294379	0.6608120	0.2465219	0.0412080	0.2154917	0.0305029	0.4001889	0.5096939	0.3298681	0.5474376	0.6342614	0.0217260	0.7523789	0.0739218	0.4244617	0.1471876	0.3562218	0.2367387	0.2361709	0.4410001	0.0221574	0.0620510	0.4178311	0.3397209	0.6026290	0.1524389	0.3980183
0.5644117	0.4731420	0.6362700	0.4135003	0.0197841	0.6701067	0.0625319	0.5758123	0.0709444	0.6716448	0.8404050	0.0267304	0.7167781	0.7139805	0.0374430	0.3928307	0.7176966	0.0665795	0.0615767	0.1213580	0.7443105	0.1826524	0.0111439	0.6095397	0.6289236	0.1408486	0.0924149	0.1291948	0.0401105	0.4094455	0.4032474	0.5943893	0.2188143	0.5359009	0.0276331	0.5441668	0.1005545	0.3234981	0.1954042	0.4380211	0.1733496	0.2492380	0.4797934	0.0107105	0.0642180	0.4127637	0.2905525	0.5790430	0.1121755	0.4580794
0.7257506	0.4869387	0.6201413	0.4059664	0.0634738	0.5178384	0.1130504	0.7374847	0.0401181	0.6827605	0.4968230	0.0428422	0.7138551	0.7365594	0.0215661	0.4682505	0.5253974	0.0140936	0.0507911	0.1430609	0.7559548	0.1767362	0.0009553	0.6373325	0.6152279	0.2515458	0.0525474	0.2350967	0.0387370	0.3937643	0.3771290	0.5758615	0.5524942	0.3348527	0.0207047	0.6671858	0.0822143	0.4902752	0.2023343	0.4758275	0.2893524	0.2153766	0.4219703	0.0228875	0.1158440	0.4321121	0.3135598	0.5564184	0.1519789	0.4224762
0.6216314	0.6201107	0.5750825	0.4108678	0.0620387	0.7552869	0.0485673	0.6451155	0.0199258	0.6858708	0.6434585	0.0167937	0.6398615	0.7160326	0.0106100	0.3785955	0.6303962	0.0325834	0.1625158	0.1121651	0.7361484	0.2260170	0.0075317	0.6423686	0.7632959	0.1373260	0.0782269	0.2249311	0.0448347	0.5146466	0.4116752	0.7555067	0.4470389	0.7101917	0.0037667	0.8254325	0.0646543	0.3694452	0.1637908	0.5199494	0.2523291	0.1801181	0.5930670	0.0157238	0.0970347	0.4754839	0.3011911	0.5528786	0.1705258	0.4922985
0.6720579	0.4509233	0.7423697	0.4680145	0.0635800	0.6231393	0.0720605	0.6253167	0.0623979	0.6828231	0.7576450	0.0598443	0.5327600	0.6313983	0.0161765	0.5311735	0.6104161	0.0333885	0.0685831	0.1027540	0.6466457	0.2280215	0.0080058	0.5046248	0.6343896	0.2081495	0.0822153	0.2185493	0.0307465	0.4557223	0.5025937	0.6145435	0.6447320	0.6257481	0.0146925	0.3557487	0.0901377	0.3354162	0.1782363	0.5027672	0.1960265	0.1778910	0.5013555	0.0116845	0.0811935	0.4848168	0.3107427	0.5720361	0.1202174	0.5386248
0.7330556	0.4544414	0.7627435	0.4128710	0.0614123	0.6617356	0.0789207	0.6782002	0.0391041	0.6041374	0.6453805	0.0127194	0.6590766	0.6071242	0.0090741	0.5068173	0.7412125	0.0228008	0.1206227	0.1172541	0.6854652	0.2313410	0.0169307	0.5927998	0.6633228	0.2210242	0.0766672	0.2605771	0.0661864	0.4213299	0.4048825	0.6086224	0.4929633	0.7277734	0.0175153	0.6806970	0.0301803	0.4257498	0.1818583	0.5785435	0.2257576	0.1814190	0.4363666	0.0577490	0.0481993	0.4206608	0.2489958	0.6242396	0.1535946	0.4323368
0.6158521	0.5711266	0.5277093	0.4318620	0.0612140	0.6609083	0.0732861	0.7603383	0.0896636	0.6179518	0.7709064	0.0314215	0.7747658	0.6637160	0.0244973	0.4838745	0.5655812	0.0170945	0.0955460	0.1452811	0.6225180	0.2458734	0.0102755	0.6861491	0.6866533	0.2097674	0.0589474	0.2220968	0.0488244	0.4813147	0.3578362	0.5277554	0.5411880	0.6414476	0.0157974	0.5364930	0.0909698	0.1566095	0.2623572	0.4838407	0.2188019	0.2033670	0.3883141	0.0215121	0.0621382	0.4335230	0.3018893	0.6260614	0.1466683	0.5529068
0.6634980	0.4730359	0.5704155	0.4493954	0.0245475	0.7197026	0.0695780	0.6106739	0.0659871	0.5780225	0.6672412	0.0397419	0.7153170	0.7173811	0.0336407	0.4503656	0.6810345	0.0349738	0.0856246	0.0971209	0.5797793	0.2893383	0.0062231	0.6427418	0.8018855	0.2100656	0.0396052	0.2690670	0.0518616	0.3779621	0.4438978	0.6041411	0.6113378	0.6338874	0.0350989	0.6847445	0.0436447	0.3950452	0.0651143	0.4441412	0.2027081	0.2105723	0.5601831	0.0249754	0.0454422	0.4129344	0.2290318	0.5798330	0.2437606	0.4469349
0.7387890	0.4708657	0.5526560	0.4535012	0.0436869	0.7123222	0.0582069	0.6660124	0.0465376	1.0000000	0.5951447	0.0325541	0.6907183	0.8082653	0.0115908	0.4579761	0.5629684	0.0324117	0.0487637	0.0741809	0.6729281	0.1471329	0.0059674	0.6845769	0.8270464	0.1922517	0.0939831	0.1747600	0.0571048	0.4798800	0.4456327	0.5376633	0.6984670	0.5591468	0.0111415	0.6672514	0.1266986	0.3208374	0.1762591	0.2588893	0.1931979	0.2287112	0.4873378	0.0286575	0.0637842	0.5096671	0.2903334	0.5005488	0.2111826	0.4644268
