YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
1.0141193	0.7665625	0.9945457	0.5976271	0.0572989	1.0192974	0.1053062	1.0992938	0.1007702	0.9800402	0.9912754	0.0529201	1.0606072	0.9335013	0.0350330	0.6956384	1.0146245	0.0508576	0.2231407	0.1695895	0.9984878	0.3196265	0.0058446	1.1505813	0.9869369	0.2884084	0.1039783	0.2736526	0.0739826	0.0000000	0.6810169	0.9072502	0.7680051	1.0037197	0.0536052	1.0599061	0.1545330	0.7168545	0.2868702	0.7195673	0.3176420	0.3772067	0.7501253	0.0096609	0.1298388	0.7299661	0.4680805	0.7406763	0.2200363	0.6830831
0.8888087	0.7415659	1.0819579	0.5696397	0.0984004	1.1938230	0.1079172	0.9661873	0.1035241	0.9510435	0.9510329	0.0692796	1.0031397	1.0699657	0.0209336	0.7675721	0.9388431	0.0278759	0.1369570	0.1520895	0.9812884	0.3554516	0.0184332	0.9637396	1.1629524	0.3516845	0.1153957	0.2849786	0.0808185	0.6212530	0.0000000	0.8337249	0.8540034	0.9568842	0.0193509	1.0769276	0.1345155	0.4886567	0.3708891	0.8040722	0.4027417	0.3126861	0.7174144	0.0359112	0.1356054	0.7047983	0.4722256	0.8024189	0.1753788	0.6658663
0.9870512	0.7917904	0.9166716	0.5871728	0.0852924	1.0684010	0.1023458	1.1385712	0.0906727	0.9265220	1.0537168	0.0701787	1.0774252	0.9865641	0.0347286	0.7947081	1.0513132	0.0329323	0.2226813	0.1408363	0.9886584	0.3357187	0.0109154	1.1168678	0.9915194	0.2231303	0.1063337	0.2608259	0.0726073	0.5602490	0.6208870	0.0000000	0.8019099	0.8818908	0.0516016	0.9901620	0.1302940	0.6122512	0.3175675	0.7426290	0.3177777	0.3260390	0.7218350	0.0187102	0.1023399	0.6859316	0.4568437	0.8935957	0.2066349	0.6242166
0.9823243	0.6976853	0.9370119	0.6459447	0.0740970	0.9994332	0.1366715	0.9995757	0.0960900	1.0205943	1.0915883	0.0485809	1.0070719	1.1041783	0.0182993	0.6702981	1.0447956	0.0252312	0.0788998	0.1880623	1.0312544	0.3022933	0.0143358	1.0286280	1.0528412	0.3469831	0.1215084	0.3345918	0.0929798	0.6171709	0.5953179	0.9243258	0.0000000	0.8504737	0.0277840	0.9539820	0.1465048	0.6501203	0.2860262	0.7297458	0.3903656	0.2709692	0.6499209	0.0228241	0.1153421	0.6612908	0.4514243	0.8484381	0.2995023	0.6670835
0.9620720	0.6908371	0.9534349	0.6068256	0.1273287	0.9865840	0.0855208	0.9679100	0.1120389	0.9193969	1.0644432	0.0596350	0.9787682	1.0870385	0.0354190	0.6658793	1.0286601	0.0243860	0.1577791	0.1708593	0.9669586	0.2524624	0.0049400	1.0738488	0.9960979	0.3332675	0.1277484	0.3343553	0.0560653	0.5938781	0.5642127	0.8655606	0.8671910	0.0000000	0.0430205	0.9878504	0.1962012	0.5868610	0.2199307	0.7044985	0.3439411	0.3320115	0.6614961	0.0373844	0.1184115	0.7879309	0.4197623	0.7967446	0.1594893	0.6440029
0.9959830	0.7879695	0.9500295	0.6265522	0.0699740	0.9882474	0.1169762	1.0028252	0.0944812	1.0788755	0.9796950	0.0562449	1.0011863	0.9771988	0.0315851	0.7061471	1.0302922	0.0210888	0.1054022	0.2439073	1.0944490	0.3255662	0.0237816	1.0433618	0.9458796	0.2283190	0.0842903	0.2426143	0.0932193	0.5982165	0.6525729	0.7153662	0.8765507	0.9150527	0.0000000	0.9826067	0.1345042	0.5672212	0.2828662	0.7547449	0.2896290	0.3136849	0.6611158	0.0418968	0.1326029	0.6680082	0.3924839	0.8617036	0.2612589	0.6493540
1.0159702	0.7564964	1.0730997	0.6327413	0.0904286	1.0433614	0.1015720	1.0653974	0.0901842	1.0211847	1.0204566	0.0404125	1.0241779	0.9760532	0.0272223	0.7838695	1.0886547	0.0409948	0.1528969	0.2012343	0.9550476	0.3230153	0.0123355	1.1354666	1.0125172	0.2385379	0.0827309	0.2808330	0.0805108	0.6985323	0.5031818	0.9588157	0.8058478	0.9644258	0.0333599	0.0000000	0.1414064	0.6077639	0.3097110	0.7321740	0.3472784	0.3612668	0.6891441	0.0284840	0.0842129	0.7144442	0.5077794	0.8073235	0.2544703	0.6701489
1.0543924	0.8023553	0.9790795	0.5639322	0.1510950	1.1170552	0.1171684	1.0124134	0.1125509	0.9769726	1.0481499	0.0330943	0.9451295	1.0012345	0.0146921	0.6858672	1.0767132	0.0529293	0.1509543	0.1264360	1.0456069	0.3501316	0.0120164	0.9846132	1.0658124	0.3140288	0.1083761	0.3547616	0.0770678	0.6802267	0.5770930	0.8501787	0.9091709	1.0286886	0.0411486	1.1363666	0.0000000	0.6883800	0.2590736	0.7374436	0.3251423	0.2722885	0.6136474	0.0169981	0.1171467	0.6865986	0.4127045	0.7657475	0.2633246	0.7273580
1.0745981	0.6828046	0.8269223	0.5598900	0.0878103	1.0357843	0.1215389	0.9359558	0.0810030	0.9719467	1.0487269	0.0360130	0.8995065	1.1256251	0.0444396	0.7562965	1.0207785	0.0357136	0.0994252	0.1881366	1.0354651	0.2876836	0.0199524	1.1673531	1.0250519	0.2965602	0.0719756	0.2769876	0.0668471	0.6523805	0.5355117	0.8624156	0.9133979	0.9072420	0.0440049	0.9431903	0.1275472	0.0000000	0.2458174	0.7221050	0.3012928	0.3278210	0.5733931	0.0347684	0.1109917	0.6815122	0.5251516	0.7368302	0.1936425	0.7662943
0.9739792	0.7441002	1.0060222	0.6065713	0.0934983	1.0030266	0.1271113	1.0519983	0.1094807	1.0360316	1.0584832	0.0935348	0.9652197	1.0113567	0.0177909	0.6661460	1.0097780	0.0514920	0.1081870	0.1658895	1.1257208	0.3316685	0.0224452	1.0659096	1.0562058	0.2704308	0.1122909	0.3352772	0.0875584	0.6904978	0.6273195	0.8421097	0.8217264	0.9002006	0.0254192	1.0501104	0.1491583	0.5448896	0.0000000	0.7537184	0.3519610	0.3188204	0.6234229	0.0164440	0.1403876	0.7470187	0.5185455	0.8088511	0.2760876	0.7554254
