YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
0.9932197	0.4145888	0.1510737	0.9018074	0.0747242	0.7321185	0.5736688	0.2259994	0.0520594	1.0000000	0.9178381	0.9408093	0.8936467	0.4539905	0.3520077	0.6247878	0.0398119	0.8361372	0.2549255	0.7198498	1.0000000	0.1459116	1.0000000	0.6689733	1.0000000	0.8712031	0.0221661	0.0390933	0.9527525	0.7605567	0.8240367	0.8363028	0.7055257	0.9251589	0.1974609	0.4796573	0.0664227	0.5757855	0.3145459	0.3370829	0.2755516	0.1094127	0.5097465	0.8984826	0.7962613	0.9588515	0.9439688	0.4908798	0.3647664	0.6484515
0.9286401	0.3559872	0.7962562	0.4867668	0.4682335	0.9708715	0.6967069	0.0058203	0.0438537	1.0000000	0.8982494	1.0000000	0.7295307	0.1129907	0.2108305	0.7846034	0.1853101	1.0000000	0.3110340	0.7419228	1.0000000	0.5485992	1.0000000	0.9485562	0.8670936	0.6183142	0.0149991	0.7124730	0.8908225	0.0448095	0.3097230	0.8162376	0.2309416	0.9366772	0.1475336	0.4796573	0.0704005	0.6531833	0.4816771	0.1992001	0.5543091	0.3019821	0.4367313	0.9720126	0.9293661	0.9586580	0.9781860	0.8829670	0.4937912	0.6212705
0.9305543	0.1335997	0.0222811	0.0621515	0.0052750	1.0000000	1.0000000	0.2254510	0.0838532	1.0000000	1.0000000	1.0000000	1.0000000	0.1912700	0.1026077	0.9853017	0.0973671	0.8041683	0.1199167	0.8202905	1.0000000	0.4522631	1.0000000	0.8438782	0.9920508	0.4574177	0.0262993	0.5108685	0.4107186	0.0833091	0.3480144	0.8150080	0.8414265	0.9383441	0.1906032	0.4796573	0.0702700	0.3877546	0.3971622	0.3370829	0.6395341	0.1217763	0.4389481	0.8946260	0.4410657	0.9913914	0.9834602	0.5388396	0.6009293	0.4106105
0.9906002	0.0821116	0.0261973	0.5706280	0.0066342	1.0000000	1.0000000	0.2257262	0.1019227	0.9494348	0.7897958	0.9661521	0.9652908	0.1597739	0.0015929	0.5619156	0.6444631	1.0000000	0.2314951	0.6118797	1.0000000	0.3111606	1.0000000	1.0000000	1.0000000	0.2734212	0.0223098	0.9711139	0.2243580	0.3159643	0.6140711	0.8179871	0.9061229	0.9445530	0.1315615	0.3289678	0.0665683	0.5483745	0.5797388	0.3370829	0.5979915	0.1482694	0.5563198	0.9118341	0.9564820	0.9992297	0.9438005	0.6054027	0.5076193	0.2135561
0.9966665	0.3683312	0.2859503	0.0684683	0.3903766	1.0000000	1.0000000	0.0297123	0.0154860	0.9346678	1.0000000	1.0000000	0.7192805	0.1145129	0.0015517	0.8449853	0.1496028	0.5852567	0.0607111	0.7542159	1.0000000	0.4943783	1.0000000	1.0000000	1.0000000	0.4663583	0.0219799	0.7027088	0.5003889	0.1496310	0.4115575	0.8373127	0.7773505	0.9383441	0.0864338	0.4796573	0.0211912	0.5239243	0.6097474	0.2452673	0.5979915	0.3331488	0.5135058	0.8437903	0.8568605	0.9813365	0.9441878	0.6249528	0.6564468	0.3485685
0.9929013	0.1418091	0.0247656	0.5946291	0.0061270	0.9782996	1.0000000	0.2292738	0.0616550	0.8828241	0.6413389	0.7790668	0.7940808	0.6177826	0.0756059	0.6505327	0.1499837	1.0000000	0.5594561	0.6698163	0.9076728	0.2896220	1.0000000	1.0000000	1.0000000	0.4735685	0.0065393	0.0671699	0.0914293	0.3538786	0.6379013	0.8380995	0.6544800	0.9371114	0.0461424	0.3238857	0.0221025	0.4494692	0.1889672	0.2757347	0.6006168	0.2408057	0.5094038	0.9807598	0.8466007	0.9588506	0.9439486	0.7163960	0.4973569	0.0807495
0.9299260	0.2047093	0.0437668	0.2446747	0.2342734	1.0000000	1.0000000	0.1784852	0.0127844	0.8364997	1.0000000	1.0000000	1.0000000	0.2788852	0.1878578	0.9015366	0.2779257	1.0000000	0.6067268	0.7849365	1.0000000	0.4547713	0.7975269	1.0000000	1.0000000	0.6229761	0.0125113	0.3657935	0.9267330	0.1700966	0.4821481	0.8156493	0.9062828	0.9383441	0.1315615	0.5698393	0.0266462	0.5239243	0.2331736	0.4111358	0.5979915	0.0677423	0.4570061	0.9118341	0.7294489	0.9586624	0.9393601	0.7351559	0.9110471	0.1025711
0.8733486	0.2442274	0.0411457	0.0233209	0.4109212	0.9621988	1.0000000	0.2249916	0.0838532	0.7987853	1.0000000	1.0000000	0.8319054	0.1370830	0.0217946	0.2568425	0.0471144	0.8781791	0.2122316	0.4832133	1.0000000	0.3826667	0.8472452	0.5589391	0.5687665	0.1918592	0.0166389	0.2570205	0.0634447	0.1609455	0.5428213	0.4232971	0.4185314	0.9516085	0.4328866	0.5691953	0.0535916	0.4717295	0.5271503	0.4037297	0.4574721	0.2194448	0.8310215	0.9028020	0.5966941	0.9584417	0.9340710	0.4336270	0.7238502	0.0779275
0.9286084	0.0728901	0.0244003	0.1416191	0.3520794	1.0000000	1.0000000	0.2254338	0.0838532	1.0000000	1.0000000	1.0000000	0.9895051	0.2701573	0.0021009	0.7823268	0.2513442	0.8472552	0.1107799	0.6868908	1.0000000	0.3030932	1.0000000	0.8505277	1.0000000	0.2382061	0.0264542	0.0818145	0.0000000	0.2566591	0.6228056	0.7301036	0.8834080	0.9535647	0.1330795	0.2881772	0.0704027	0.4161371	0.3597745	0.3370829	0.4621189	0.1260776	0.4366935	0.9321241	0.9489874	0.9586578	0.9392506	0.3724794	0.5076193	0.4957088
0.9937627	0.3365861	0.7280821	0.5770852	0.5982454	0.4559117	1.0000000	0.2248958	0.0343646	0.7774580	1.0000000	0.9813881	0.8954273	0.3479500	0.1371638	0.6683999	0.1503104	1.0000000	0.7518367	0.8229821	1.0000000	0.4358516	0.8125922	1.0000000	1.0000000	0.6656956	0.0221363	0.3223292	0.6576099	0.1118863	0.4970369	0.7374053	0.8101176	0.9184494	0.0686902	0.4587908	0.0248008	0.5239243	0.4611043	0.2302529	0.7802008	0.1743602	0.5103448	0.9893474	0.8552095	0.9993267	0.9857150	0.6845322	0.5021108	0.2573556
