YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
0.8668364	0.2811316	0.0700968	0.2738210	0.0792824	1.0749685	1.0108431	0.1612465	0.1363322	1.0084750	1.1663315	1.0145161	1.0266725	0.2414544	0.0301810	0.4954586	0.1806123	0.9607076	0.7717074	0.5614838	0.0000000	0.6228892	1.0233641	1.0563633	1.0403212	0.3706793	0.0417992	0.5963506	0.0617362	0.1314172	0.3238975	0.7570832	0.7535213	0.9557899	0.1305423	0.4709950	0.0955319	0.4709050	0.4626777	0.3424372	0.4816048	0.1793312	0.4789158	1.0238614	1.0700310	1.0983958	1.0385461	0.6367232	0.5732845	0.9582526
1.0935629	0.2866098	0.0287093	0.3830899	0.0602854	0.9894213	0.9718043	0.2500888	0.0899821	0.9780099	1.0242154	1.0120594	0.9845706	0.2246629	0.0515107	0.7975660	0.2000449	1.0801174	0.3241781	0.8361191	0.8506300	0.0000000	1.1228795	1.0520918	0.9601339	0.3716176	0.0313582	0.0497779	0.0499018	1.1170036	0.9903283	0.8780459	0.8099096	0.9981390	0.1097297	0.4730553	0.0330922	0.5368252	0.4249256	0.3446286	0.4812543	0.1597829	0.6056590	0.9147126	0.8528222	1.0148351	0.9958898	0.5936271	0.4521453	0.3512646
0.9856773	0.2696865	0.1810456	0.3430383	0.0741370	0.9504397	0.9794896	0.0443057	0.0987474	1.0857553	0.9737173	1.0922564	1.0912937	0.2784407	0.0372074	0.8055081	0.2068683	1.0299667	0.2770192	0.7371995	1.1222507	0.5667255	0.0000000	1.0937644	0.9512611	0.3852562	0.0342552	0.6644788	0.0642509	0.1228191	0.3484869	0.8523178	0.6938803	1.0277027	0.1148358	0.9955218	0.0662029	0.5837664	0.4182482	0.9690139	0.7157912	0.1627507	0.5704130	1.0082378	0.7353932	1.0902617	0.8755705	0.6844761	0.4751726	0.3912824
1.0034660	0.2473909	0.0406172	0.3140245	0.0561768	0.9453134	1.0622461	0.2376145	0.0921400	0.9518427	0.9647552	1.1168259	0.9925050	0.2386062	0.0123791	0.5068136	0.0662269	0.9066066	0.0268580	0.6238844	1.0696780	0.3415245	0.9707998	0.0000000	1.1023009	0.8439010	0.0292036	0.1843659	0.0439787	0.3096479	0.5942530	0.8121872	0.8158921	0.9545252	1.1104356	0.5125071	0.0644619	0.5343154	0.5052709	0.3857072	0.0055731	0.1020235	0.4713599	0.9731221	0.8633387	1.0469884	0.9674780	0.0567816	0.4634682	0.3268832
0.9933966	0.2969715	0.0624747	0.2718964	0.0783708	0.9634207	1.0251451	0.2132635	0.0635812	1.0192041	0.8862348	0.9972330	1.0080817	0.2281683	0.0504225	0.7714024	0.5928122	0.9644594	0.2939378	0.6708890	1.1096876	0.5774414	1.0664648	0.9974800	0.0000000	0.4016643	0.0408475	0.6128421	0.0544085	0.1867134	0.3453703	1.0636329	0.3145060	0.9800753	0.1038974	0.5105689	0.0994231	0.5397474	0.7659890	0.3685395	0.6453406	0.1945243	0.6208757	1.1231736	0.2901735	1.0363959	1.0038866	0.6734822	0.4683354	0.3307345
0.9350369	0.2881421	0.0397761	0.3121453	0.0419205	1.0207553	0.9815729	0.2253400	0.1259453	1.0357609	1.0129469	1.0725029	0.9806124	0.2320422	0.0255381	0.6854816	0.2467084	1.1346777	0.3946289	0.6701259	1.0158391	0.5866455	0.9488367	1.1173026	1.1060557	0.0000000	0.0288262	0.6252999	0.0638809	0.1285541	0.4242723	0.8977482	0.7544134	1.0360128	0.1060602	0.4209541	0.0597678	0.5585851	0.4950535	0.3559161	0.5651513	0.1135146	0.5085063	1.0369263	0.8030803	0.9872535	0.8672206	0.7371635	0.5303391	0.3295948
0.8792434	0.1573152	0.0269296	0.3046065	0.0785400	0.9400637	0.9993592	0.2383591	0.0680098	0.9126646	1.1631245	0.9912873	1.0461297	0.2971358	0.0151413	0.8123145	0.2282067	0.9739624	0.2365223	0.7565164	1.0297619	0.5295615	1.0609060	0.9354507	0.9113877	0.4260119	0.0000000	0.5596366	0.0592600	0.1336271	0.4685382	0.6971826	0.8186379	0.9494068	0.1532134	0.4536956	0.0660271	0.6317117	0.4827965	0.2785506	0.6364867	0.1839888	0.4455219	0.9658120	0.7914519	0.9325783	0.9260480	0.6897677	0.4994744	0.4045072
1.0165893	0.2519906	0.0435407	0.3413342	0.0522937	1.0696801	1.1429865	0.2377001	0.0981846	0.9214655	0.9656271	1.0385582	1.1039529	0.2430951	0.0416636	0.7645392	0.2872208	0.9990415	0.3851807	0.6123466	1.1199904	0.4857094	0.9678150	1.0891517	1.0047967	0.4251618	0.0331260	0.0000000	0.0492327	0.1419220	0.4158371	0.8574689	0.7970749	0.9454323	0.1178080	0.4608731	0.0846645	0.4693475	0.3926331	0.3263610	0.6096776	0.1156121	0.3770458	1.0112490	0.8179954	0.9410924	0.9580064	0.7187611	0.5452909	0.4064805
0.9288388	0.2797877	0.0578708	0.3674723	0.0664851	1.0468211	1.0787878	0.2333355	0.0683042	1.0488129	1.0485891	1.0032728	0.9429506	0.2441669	0.0285101	0.6541181	0.2107831	0.9261635	0.3008884	0.6599379	1.1032377	0.6047250	1.0378006	1.0143110	1.0594981	0.4663034	0.0106041	0.5402207	0.0000000	0.2064702	0.4754195	0.8917250	0.8744098	0.9208866	0.1084771	0.5202808	0.0528009	0.5107486	0.4801395	0.2985627	0.5028836	0.1335342	0.5121009	0.9980717	0.8632545	0.9213490	0.9349886	0.8718318	0.5300533	0.2701745
0.9509793	0.2720592	0.0252535	0.3673728	0.0353838	1.0041854	0.9499791	0.2445042	0.1159983	1.0357332	1.0955890	1.0869844	1.0322981	0.3047546	0.0164443	0.7865519	0.1877072	1.0575562	0.2512275	0.6714255	1.0222252	0.5739169	0.9278905	1.0711406	0.9331038	0.3978748	0.0225151	0.7117369	0.0343567	0.0000000	0.3629590	0.8175556	0.7464743	0.9100475	0.1347074	0.4936250	0.0860236	0.5090114	0.5289654	0.3209790	0.5581266	0.1843977	0.5324863	1.0773460	0.8476697	0.9955436	1.0096974	0.6785054	0.6090730	0.3309713
0.9873628	0.2353717	0.0496459	0.3471803	0.0355550	1.0615650	1.0562024	0.1800114	0.0825988	1.0255354	0.9212185	0.8816268	1.0535197	0.2612549	0.0479149	0.7264764	0.2163342	1.0492561	0.3181141	0.7114731	1.0138030	0.4751290	0.9884786	0.9310867	1.0960240	0.4685036	0.0276487	0.4975173	0.0592271	0.1433207	0.0000000	0.9066585	0.7694955	0.9557853	0.0973151	0.5241325	0.0802547	0.5167469	0.4319252	0.3350503	0.6662961	0.1343245	0.5160723	1.0044556	0.8318009	0.9743773	1.0257979	0.7871082	0.4700647	0.3029876
1.0499123	0.2743577	0.0349730	0.3445072	0.0696267	1.0419487	0.9479579	0.2242092	0.0778068	1.0644361	0.9955656	1.0383161	1.0528193	0.2360577	0.0088083	0.7501189	0.2810555	1.0637392	0.3426135	0.8274656	0.9816027	0.5936310	1.0167611	1.0818860	0.9907964	0.4849194	0.0312227	0.5833408	0.0380698	0.1470409	0.4120213	0.0000000	0.7560149	0.9334278	0.1367413	0.5308305	0.0847976	0.5875809	0.4121857	0.3860950	0.7145242	0.1590085	0.6153439	1.0452778	0.7983501	1.0692921	0.9756010	0.6917476	0.5126336	0.3277619
0.9631111	0.2464824	0.0340713	0.3411932	0.0629732	1.0455162	1.1070088	0.2073129	0.0728370	1.1732169	0.9946760	0.9646471	0.8548219	0.3322675	0.0337008	0.6529298	0.1866687	1.0213059	0.2762206	0.7700579	0.9780528	0.5041588	1.0415610	1.0992192	1.1099287	0.4420594	0.0239519	0.3944807	0.0310705	0.1698116	0.4513717	0.8215291	0.0000000	0.9235215	0.1603818	0.4812429	0.0830140	0.5947233	0.4184304	0.3479959	0.6508196	0.1478596	0.5116716	0.9999524	0.9030267	0.9516381	0.9048403	0.5930432	0.5623821	0.3260098
0.9583676	0.2619301	0.0364613	0.2704011	0.0581299	1.0499751	0.9406825	0.1823309	0.1101145	1.0480954	1.1273839	1.0095775	0.9950719	0.2547626	0.0319675	0.7305311	0.1941182	0.9081702	0.3011954	0.6430469	1.0953148	0.4684379	1.0295504	1.0172160	0.8810305	0.3944505	0.0357621	0.5122962	0.0581651	0.1594096	0.4907753	0.8103634	0.7501493	0.0000000	0.1275718	0.5182957	0.0730123	0.5044251	0.4348746	0.3393071	0.6789280	0.1534825	0.4086706	0.9338094	0.7318400	1.1572703	0.9539186	0.6564781	0.5132889	0.2891634
1.0540257	0.2718620	0.0644549	0.3589587	0.0930068	0.9839137	0.9374693	0.2059441	0.1070708	0.9911244	1.0098770	1.0156972	1.0650402	0.3124814	0.0263671	0.7754432	0.2629738	1.0039887	0.3167306	0.8285280	1.0156956	0.5125719	0.9971085	0.9970749	1.0096306	0.4804230	0.0126997	0.4836130	0.0442359	0.1611221	0.4127345	0.8507513	0.7521906	0.9982662	0.0000000	0.4548491	0.0617938	0.5414256	0.4305439	0.3641871	0.5540002	0.1430477	0.5795656	1.0590168	0.9122942	1.0680504	0.9969457	0.6676793	0.5256255	0.3463117
0.9834864	0.3575178	0.0464866	0.3846868	0.0602533	1.0119372	1.1463830	0.1979326	0.0596326	1.0237069	1.0812867	0.9728086	1.0017876	0.2463444	0.0220750	0.7646730	0.2182327	1.0013149	0.3467377	0.8179449	1.0014948	0.4569990	1.0103864	1.0777131	1.0104418	0.4501071	0.0122287	0.5795558	0.0410225	0.1230654	0.4152807	0.7879658	0.7805221	0.9145280	0.1317679	0.0000000	0.0674542	0.4196834	0.4834814	0.3247621	0.6538651	0.1573399	0.5770572	1.0909451	0.8174037	1.1259350	0.9933199	0.6691571	0.4805970	0.2966079
1.0407507	0.3231104	0.0375639	0.3518362	0.0700978	1.0866443	0.9914078	0.1833408	0.0995603	1.0132629	0.9410855	1.0046620	0.9686964	0.2870999	0.0311869	0.7721227	0.2222797	1.0166193	0.3143550	0.7057656	1.0724207	0.5729313	1.0029474	0.9768231	0.9322149	0.4237534	0.0185289	0.4762492	0.0430234	0.1568481	0.4401957	0.7889370	0.8207715	0.9426217	0.1462999	0.5282170	0.0006474	0.5333318	0.4464198	0.3927114	0.5136015	0.1201300	0.5554306	0.9379918	0.8347967	0.9966556	1.0483129	0.6907159	0.5540966	0.4189413
0.9960992	0.2830109	0.0340078	0.3372782	0.0732564	1.0228794	0.9362673	0.1873811	0.0896045	1.0151647	0.9997899	1.0830372	0.9668609	0.2350132	0.0389237	0.7567239	0.1953409	1.0957649	0.2612048	0.7720101	1.0685630	0.5529317	0.9282516	1.0508429	1.0647924	0.4393844	0.0317779	0.5416641	0.0339058	0.1414762	0.3552693	0.9285731	0.7288323	0.8787785	0.1265430	0.5760150	0.0996558	0.0016846	0.4424310	0.3881786	0.5110384	0.1176478	0.5822369	0.9086823	0.8658471	1.0904829	0.9881803	0.7515215	0.4771028	0.3031745
