YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
0.7408325	0.2012531	0.0259036	0.2136532	0.0242988	0.6452513	0.6163216	0.1205905	0.0832131	0.7311821	0.7633390	0.6744082	0.6936372	0.1317017	0.0085794	0.4918755	0.1254143	0.6536729	0.2389463	0.5112516	0.7218751	0.4270353	0.7344646	0.7205491	0.7161184	0.2895032	0.0148598	0.4629111	0.0171239	0.1138254	0.1819560	0.5787637	0.5718012	0.6835650	0.0895885	0.3886801	0.0714425	0.3539162	0.3135121	0.3413523	0.4815013	0.0574276	0.3935811	0.6725021	0.4541033	0.6427583	0.5865799	0.5156499	0.3234981	0.2393002
0.7228902	0.1954794	0.0271695	0.2712986	0.0414155	0.7682676	0.7851409	0.2267705	0.0752076	0.5736743	0.8370148	0.7010632	0.7521303	0.1286943	0.0206767	0.5529308	0.1391030	0.6059717	0.1862533	0.5388128	0.6927068	0.2791686	0.6905987	0.7138784	0.6551933	0.3292685	0.0202568	0.3285194	0.0542989	0.0944188	0.3486927	0.3473075	0.5928888	0.6867350	0.0718493	0.2904187	0.0568556	0.4602400	0.2739552	0.2343300	0.4868586	0.0902245	0.3810974	0.7206847	0.5352512	0.6919690	0.7630852	0.4041697	0.3524430	0.2838531
0.6950636	0.1798933	0.0276045	0.2296314	0.0309436	0.7250020	0.8362070	0.1604271	0.0702713	0.6971472	0.7306844	0.6709233	0.6828690	0.2006342	0.0151041	0.5671429	0.2379921	0.7709956	0.2225452	0.4229681	0.7568333	0.5214143	0.6925929	0.7735115	0.7624761	0.2445165	0.0292769	0.3400770	0.0411010	0.0906016	0.2975593	0.5911484	0.2732349	0.5770509	0.1202995	0.3222045	0.0494751	0.3398771	0.2436151	0.2645304	0.3468116	0.1166697	0.3689110	0.6611906	0.5874286	0.6688739	0.5976580	0.4985788	0.4760977	0.2161681
0.6701130	0.1793966	0.0509711	0.2061839	0.0665343	0.8471493	0.7553439	0.0955565	0.0208479	0.8309534	0.7331434	0.8701719	0.7963229	0.1636400	0.0109223	0.5617305	0.1478711	0.7709682	0.1878720	0.6521765	0.7749828	0.3592178	0.7219180	0.7358036	0.6410485	0.2737118	0.0337672	0.3643047	0.0222349	0.1584063	0.3193318	0.5279465	0.5538136	0.3611043	0.0914193	0.2802933	0.0489853	0.4224366	0.2872382	0.2078811	0.4904993	0.1086397	0.3540381	0.7796510	0.5069420	0.6729797	0.7110755	0.5456920	0.3397765	0.3015854
0.7124252	0.1800599	0.0199459	0.2380035	0.0479213	0.7046650	0.7105083	0.1571357	0.0497802	0.7867198	0.6964343	0.8315479	0.7238971	0.1887308	0.0324761	0.5299193	0.1349123	0.6923146	0.2124632	0.5170164	0.6346630	0.3768511	0.6910961	0.7548851	0.6389993	0.2173866	0.0262518	0.3052178	0.0330060	0.1422681	0.3055154	0.7409163	0.4774932	0.7669018	0.0489484	0.4324816	0.1027015	0.3754092	0.2687366	0.2643536	0.4298379	0.0764066	0.3785917	0.6460638	0.6703310	0.6132035	0.6761311	0.4810121	0.2989910	0.2770023
0.8035420	0.2328478	0.0262868	0.3125033	0.0593765	0.6292180	0.8301382	0.1666077	0.0299896	0.7229355	0.6824119	0.7002175	0.6263072	0.1421072	0.0152349	0.4399754	0.1764145	0.7756903	0.2806873	0.5303396	0.6847826	0.3291447	0.7008705	0.6768006	0.6897426	0.2446796	0.0087201	0.3824857	0.0551279	0.1161965	0.3962135	0.6139205	0.4611716	0.6120912	0.1386546	0.1888656	0.0661273	0.3673220	0.2529430	0.2971953	0.4000570	0.1186449	0.4543451	0.8007072	0.5693987	0.7120411	0.7399794	0.4524096	0.3449443	0.2793646
0.7321341	0.1663337	0.0257920	0.2183171	0.0677070	0.9341105	0.6799137	0.1859203	0.0438151	0.6455787	0.6711479	0.7501665	0.8288652	0.2682963	0.0126913	0.6119120	0.1023883	0.7383032	0.3025278	0.5339250	0.7711353	0.3523120	0.7705861	0.6990195	0.6927915	0.2921788	0.0107823	0.3793750	0.0398331	0.1304970	0.3156924	0.5122983	0.6605830	0.5727648	0.0648816	0.3831104	0.0215802	0.3401039	0.3702134	0.2895053	0.5370513	0.0888202	0.3726537	0.6994787	0.6796786	0.7705030	0.6577914	0.4622093	0.3948605	0.3011222
0.7059922	0.1957753	0.0248967	0.2059911	0.0602381	0.7898078	0.7193027	0.1355113	0.0586204	0.6314370	0.7175096	0.7352117	0.7844881	0.1316830	0.0150569	0.4946635	0.1282904	0.7663376	0.1606067	0.4972667	0.7953543	0.3053735	0.5878086	0.8477202	0.6188181	0.3935325	0.0198828	0.3875283	0.0491844	0.0974417	0.3623772	0.6281102	0.6703105	0.6147676	0.1558430	0.3141621	0.0442809	0.1716660	0.3187156	0.1934220	0.3449124	0.0798879	0.3748089	0.7296964	0.5729861	0.7045467	0.7716095	0.5607799	0.3468840	0.2506894
0.7504897	0.1664453	0.0302484	0.2149184	0.0613677	0.7338269	0.7344470	0.1301199	0.0420615	0.5801578	0.7036514	0.8751234	0.6556358	0.2062904	0.0270917	0.4874086	0.1097229	0.7182806	0.2114118	0.5292042	0.6656556	0.4034034	0.7762718	0.6318799	0.7192409	0.3146273	0.0201563	0.4438864	0.0304307	0.1170587	0.3376390	0.5755254	0.5084324	0.6394534	0.1098102	0.3507062	0.0576250	0.3947705	0.1229469	0.2782742	0.3363993	0.1374554	0.4008958	0.7149560	0.5132456	0.7779936	0.7579620	0.5180707	0.3094726	0.2672571
0.7324753	0.2190916	0.0054038	0.2443107	0.0587860	0.7744793	0.7311676	0.1673905	0.0478177	0.6321527	0.6085972	0.7150787	0.7297294	0.2258651	0.0123909	0.5316250	0.1505737	0.6811478	0.2275089	0.4849819	0.9017276	0.4421596	0.7730265	0.6549309	0.7902693	0.2765232	0.0274448	0.6046101	0.0485972	0.0777637	0.2380976	0.5827106	0.6399277	0.7460981	0.0673908	0.3537164	0.0150036	0.3644698	0.2848960	0.1820961	0.3946051	0.0980816	0.4309535	0.7280053	0.6408222	0.7611338	0.6856647	0.5339830	0.4492569	0.2643555
0.7119095	0.2084295	0.0317419	0.2837072	0.0308690	0.5763076	0.8037106	0.1673501	0.1276970	0.7609036	0.7654739	0.7009322	0.6618965	0.1327763	0.0243240	0.5103375	0.1875153	0.7626333	0.3109613	0.5128390	0.8110754	0.4063605	0.6791797	0.7683293	0.7748933	0.3549845	0.0329460	0.3484338	0.0253467	0.1190344	0.3498053	0.5965785	0.5356954	0.6619797	0.1155055	0.3255208	0.0281348	0.4554313	0.3815962	0.1546600	0.2632789	0.1444854	0.4120530	0.6887868	0.6937804	0.8738424	0.7666468	0.5156066	0.2790476	0.2715034
0.6427288	0.1504458	0.0431227	0.1735662	0.0603192	0.7283416	0.7574471	0.1801010	0.0679879	0.7423447	0.7219239	0.7654191	0.7296260	0.2038274	0.0153399	0.5853919	0.1852448	0.6592461	0.2188795	0.5234182	0.7807895	0.3590260	0.7380197	0.8023763	0.7584675	0.2914689	0.0174718	0.3988844	0.0144523	0.1175602	0.2735717	0.5797006	0.5812976	0.5830051	0.1144558	0.2979591	0.0612843	0.3800055	0.3097908	0.2387015	0.4957979	0.0349252	0.3418975	0.7891919	0.5815172	0.6051425	0.5842654	0.4238821	0.4065014	0.2316468
