YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
1.0314254	0.2687316	0.0473198	0.3063238	0.0123051	1.0160668	0.9721856	0.2720149	0.0900793	0.7870997	1.0232535	0.8514797	1.0174338	0.2657894	0.0045043	0.7840968	0.0970541	1.0266010	0.2738857	0.7265487	0.9183666	0.5029475	0.9588465	0.8756474	1.0193145	0.6842534	0.0128056	0.5959997	0.1684584	0.1768308	0.4466695	0.8949559	0.7855359	0.8516162	0.0831924	0.3893607	0.0811106	0.5174015	0.3772741	0.2902365	0.4673885	0.1087103	0.5707433	0.9404258	1.0550805	0.9537636	1.0910381	0.5716845	0.4474256	0.2438766
0.9333108	0.5273209	0.7875632	0.1314617	0.3794802	0.9410358	0.8371536	0.0019512	0.1174084	0.9659931	0.9369046	1.0062454	1.0981718	0.6179763	0.1760279	0.4594253	0.2363646	0.9680590	0.1466616	0.5246480	1.0212565	0.6830511	0.7149064	0.7923102	0.9889074	0.8357819	0.0124034	0.7561019	0.8562778	0.1131924	0.3897207	0.6755818	0.9983261	0.9751799	0.2168238	0.6383210	0.1062826	0.3100088	0.6992169	0.4358169	0.4546520	0.0838769	0.5019682	0.9954484	0.9357560	0.9517116	1.0331770	0.4626781	0.4608359	0.4998536
0.9052743	0.1753618	0.5047861	0.3807031	0.2816340	0.5553127	0.9991711	0.1868980	0.0240578	1.0266320	1.0555815	0.9353201	0.9605517	0.2041039	0.1195012	0.9126556	0.1328034	0.8711943	0.2487643	0.6731385	1.0315350	0.6957867	0.9593644	1.0525283	0.9714585	0.3357561	0.0202514	0.6849743	0.3629170	0.1058423	0.4071785	0.4380044	0.6242738	0.9128789	0.0712369	0.3896137	0.0305970	0.4319751	0.3145647	0.3829262	0.6602229	0.1308599	0.4057059	0.9086995	0.9714744	1.0303299	1.0019158	0.6458730	0.3553915	0.1802003
0.9157801	0.3710782	0.2974572	0.2455072	0.2844053	1.1190999	1.0490983	0.0339190	0.0329698	1.0048559	0.9794174	0.8715755	0.9253061	0.2188949	0.2104860	0.4106178	0.5112390	0.9667280	0.2891233	0.3894143	1.0507205	0.7762519	0.8856665	0.6566816	0.9651167	0.3466436	0.0491305	0.9076286	0.9719584	0.0874455	0.3229754	0.7712440	0.7720726	1.0012950	0.3944700	0.5263859	0.0774040	0.4065813	0.6069760	0.2515402	0.2471990	0.1297163	0.8264936	0.7985074	0.5082248	1.0020094	0.9886588	0.5856133	0.4957350	0.0684297
0.9523495	0.6854557	0.1453830	0.1185216	0.0787444	0.7357191	0.9148077	0.1392471	0.1514323	0.7401535	0.5974617	0.9741777	0.9673627	0.1981493	0.1703760	0.9272272	0.4403024	1.0682234	0.0432099	0.6349953	0.7304850	0.4418940	0.3828704	1.0604250	0.4066741	0.5617395	0.0138561	0.3341880	0.2531792	0.2102895	0.4977202	0.7431096	0.5643594	0.9802191	0.1506127	0.4036305	0.0595650	0.6141710	0.6037015	0.5234457	0.5349257	0.1174245	0.5479981	0.9838844	0.9110933	1.0397922	0.9900646	0.0827412	0.3447066	0.3340188
0.9430974	0.6544184	0.5718664	0.5443225	0.4584939	1.0837033	0.8656816	0.0038034	0.0159486	1.0661628	0.9236363	0.8394268	1.0628228	0.1838159	0.0016915	0.6351690	0.2835302	1.0519745	0.3513138	0.6629790	1.0600191	0.5156430	1.0402413	0.8910462	0.9017117	0.5434993	0.0085428	0.6839264	0.0037496	0.1244386	0.3894037	0.8812368	0.7569805	0.9451600	0.1272997	0.4651676	0.0443826	0.5782440	0.5137084	0.3093352	0.6501657	0.1116632	0.6043031	1.0365512	0.8426191	0.9667467	0.8998618	0.6883618	0.4168242	0.3088951
0.9139099	0.0975984	0.0278589	0.0117492	0.0058053	1.0098236	1.1979008	0.2301060	0.0967392	1.0361348	0.9346477	1.0525532	1.0274312	0.3728415	0.0044584	0.9571352	0.3633537	0.9688643	0.3031482	0.4409814	0.9203623	0.7445475	0.6284593	1.0601054	0.9967712	0.3550244	0.0085330	0.9030033	0.0004612	0.0110485	0.2714572	0.7196419	0.7684366	0.9261270	0.0572429	0.7792404	0.0633240	0.5351008	0.1102762	0.5574698	0.7588410	0.1284089	0.4196919	0.9619185	0.6753648	0.9939491	1.0102782	0.6153005	0.4508883	0.1010579
1.0231000	0.5912826	0.0159231	0.1547338	0.2354176	1.0119292	0.7737067	0.2298903	0.0389463	0.8968109	1.0256125	0.6691170	0.8505197	0.4342878	0.0020236	0.8900673	0.1348909	1.0087884	0.1463921	0.7581966	0.8037314	0.3818781	0.7166867	0.9829280	1.0961304	0.3479504	0.0084886	0.1457303	0.1532909	0.2498469	0.5853256	0.7292985	0.9195028	0.9766988	0.1160123	0.7464589	0.0535660	0.6020803	0.4343784	0.4703452	0.6179133	0.1543358	0.5680477	1.0610789	0.4176615	0.9619383	0.9641795	0.5839745	0.6104852	0.8089475
0.9523879	0.1115940	0.1144265	0.9927490	0.0686970	0.6839682	0.3634108	0.2185391	0.1424035	0.7508460	1.0316682	0.9907690	0.9551296	0.2227693	0.0031014	0.6936282	0.2082811	1.0923705	0.4465766	0.7828705	1.0196456	0.3032620	0.8127831	0.9657297	0.9348216	0.6021653	0.0149981	0.3372948	0.0001351	0.4113841	0.7220623	0.8516793	0.7522560	0.9509527	0.1316292	0.4610751	0.0798852	0.4044714	0.3906570	0.4137782	0.6390437	0.1461867	0.3991510	0.9565794	0.8980023	1.0078586	1.0383056	0.6208108	0.4159784	0.8922884
0.9471346	0.3795080	0.7610227	0.4633896	0.4897276	0.5006911	1.0314189	0.0031201	0.0249224	0.9526238	0.9894984	1.0161081	1.0713720	0.2586032	0.0173046	0.7749791	0.1987862	1.0067478	0.0942462	0.9787839	0.8779733	0.6330730	0.8724942	0.9525663	0.9595750	0.5042759	0.0148732	0.7995543	0.0005438	0.0445841	0.2878499	0.8527419	0.3443628	0.8421010	0.2570869	0.5173054	0.0784552	0.3775223	0.5783303	0.2968311	0.5999508	0.1342364	0.4938749	1.0637480	0.8467637	1.1037808	0.9613289	0.4801218	0.1792445	0.5133390
