YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
1.0163338	0.0208634	0.7861138	0.9044468	1.0820112	1.0457812	0.4397678	1.0341346	0.2085554	1.1206851	0.4018827	1.0108048	0.9722513	0.2702852	0.8937636	0.0270743	0.9167948	1.0135226	0.8016963	1.0468016	0.2399613	0.6327751	0.7883687	0.0915517	0.6142901	0.8522336	1.0233294	0.0299246	0.3379886	0.8702008	0.4869580	0.5232035	0.0294240	0.0593054	0.5464842	0.3769961	0.7093957	0.0967250	0.6178345	0.2136008	0.4818725	0.1156580	0.4533573	0.9475414	0.7875346	0.0518481	0.6375023	0.0802108	0.8012911	0.7909767
0.9738147	0.0136370	0.6346617	1.0203740	0.9399652	1.0723812	0.4510709	1.0865948	0.2429299	1.0179698	0.4532714	1.0428565	0.9103461	0.2713438	0.8353583	0.0322844	0.9189198	1.0542394	0.8638042	0.8510315	0.4704576	0.3317947	0.6759429	0.0583383	0.5760505	0.8939080	1.0148678	0.0308017	0.3127927	0.8808167	0.4579958	0.5784154	0.0389695	0.0539901	0.5092836	0.3709351	0.6867463	0.0778629	0.6892422	0.2523442	0.5237759	0.1128078	0.4837975	0.9032076	0.8325837	0.0381976	0.6298586	0.0770608	0.7365058	0.7878927
1.0855166	0.0061023	0.7095818	1.0015286	0.9800080	0.9827748	0.4084399	1.0363207	0.2184338	1.0356945	0.4246334	0.9331762	0.9506050	0.3275783	0.9063287	0.0101863	0.9634514	1.0795443	0.7848309	0.9316681	0.4694587	0.6076659	0.3859777	0.0703385	0.6230741	0.7763458	0.8917671	0.0251981	0.2979561	0.9588262	0.4158786	0.5093279	0.0563370	0.0500279	0.5277627	0.4959544	0.6706578	0.0699887	0.6601242	0.2548726	0.4305755	0.1311093	0.4721450	1.0248783	0.8233800	0.0389625	0.7367264	0.0879531	0.7064611	0.7966729
1.0494867	0.0214022	0.6579698	0.9540654	0.9398125	0.9007242	0.3982880	0.9776757	0.2241808	1.0167958	0.4875187	1.0027296	0.9933804	0.3126355	0.8147854	0.0144832	0.8910137	0.9845183	0.8785170	0.9402476	0.4457880	0.7224419	0.7331097	0.0269539	0.6359441	0.8255041	0.9652478	0.0234677	0.3647457	0.9840145	0.4603849	0.5168621	0.0356629	0.0463712	0.4802457	0.4001960	0.6287173	0.0660687	0.6152641	0.2142451	0.4265333	0.1192201	0.4004215	0.9741210	0.8086496	0.0365392	0.6830052	0.0525053	0.7805536	0.8453460
1.0002635	0.0108538	0.6671354	0.8966228	1.0615422	1.0594179	0.4678633	0.8964915	0.2226937	0.9901952	0.4136563	0.9502848	0.9174100	0.3256726	0.8632528	0.0125249	0.9042988	1.0177173	0.9296932	0.9861339	0.4844225	0.7718841	0.6977328	0.0714645	0.3474626	0.7744100	0.9779305	0.0193454	0.2853821	1.0171115	0.4184114	0.5621035	0.0313913	0.0350177	0.4715433	0.3266098	0.7173229	0.0840300	0.7413710	0.2469732	0.3926831	0.1019079	0.3859078	0.9166422	0.7870264	0.0392051	0.5769812	0.0938516	0.7465289	0.7882636
1.1191594	0.0084687	0.7004143	1.0306657	0.9958795	0.9469472	0.3613012	1.0360341	0.1908577	1.0151823	0.4546047	1.0258457	0.9828732	0.2908847	0.8971771	0.0131858	0.9655245	1.0690701	0.8554889	0.9347282	0.4256995	0.6062684	0.7029818	0.0510476	0.6443629	0.4063184	1.0626998	0.0198391	0.2856512	0.8953712	0.4041779	0.6277221	0.0704727	0.0582974	0.5281921	0.4907799	0.6292882	0.0821684	0.6442566	0.2050890	0.4368005	0.1481373	0.4815594	0.9390508	0.7914107	0.0671251	0.6742542	0.0543607	0.7158545	0.7788266
1.0077140	0.0041756	0.6423861	1.0104719	0.9833592	0.9502063	0.3808335	0.9718577	0.2005154	0.9864353	0.5155007	1.1211743	0.8977209	0.2873940	0.7998295	0.0209170	0.9396637	1.0435951	0.8332251	0.9361979	0.4479209	0.6009953	0.6979206	0.0971422	0.7197904	0.8569244	0.4852929	0.0163902	0.3349208	0.8953516	0.3896383	0.5059270	0.0438404	0.0713710	0.5839990	0.4991586	0.6296345	0.0899307	0.7313388	0.2289333	0.4251465	0.1403323	0.3873062	0.9300327	0.9026726	0.0501372	0.7095510	0.0759580	0.7977427	0.8442358
1.0458579	0.0096292	0.7015111	0.9734072	1.0139369	1.0053727	0.4073043	0.9957335	0.2114016	0.9949525	0.4131232	0.9819991	0.8804992	0.2899169	0.9766451	0.0045391	0.8611961	0.9194140	0.8670356	0.9216841	0.4323747	0.6152342	0.7991823	0.0672769	0.6685853	0.8915895	0.9791096	0.0054756	0.2909877	1.0267100	0.4335590	0.6013621	0.0621641	0.0604363	0.5639983	0.4632514	0.5616550	0.0816053	0.6590264	0.2686484	0.4639383	0.1164841	0.3952526	0.9906597	0.8823733	0.0463172	0.6889888	0.0747031	0.6826847	0.7586109
0.9207813	0.0167416	0.6639835	1.0433050	0.9320475	1.0857376	0.4158289	1.0091648	0.1852942	1.0389708	0.4090258	1.0572928	0.9212181	0.2757287	0.8583458	0.0253621	0.9550255	1.0492565	0.8790502	0.9907189	0.4798479	0.6794678	0.6727082	0.0702273	0.7022295	0.9656471	0.9455587	0.0149948	0.1801422	0.9619334	0.3956236	0.5314083	0.0328683	0.0629686	0.4584843	0.4949861	0.6989143	0.0774050	0.5717943	0.2058323	0.4467623	0.1042641	0.4894916	0.9219470	0.8845622	0.0473720	0.7440242	0.0750973	0.7605484	0.9024009
0.9957056	0.0153741	0.6735874	1.0379830	1.0014265	1.0405852	0.4132895	0.9471447	0.1965154	1.0504976	0.4783502	1.1269961	0.9629024	0.2830995	0.8754627	0.0062817	0.9903032	0.9846207	0.8153161	0.8742368	0.3873871	0.7693424	0.7128052	0.0715335	0.7083999	0.8346909	1.0118079	0.0190693	0.3345863	0.5412160	0.4127630	0.6017401	0.0250450	0.0440130	0.4961247	0.4142847	0.6265547	0.1058295	0.7149773	0.2184960	0.4464248	0.0755642	0.3382417	0.9144437	0.8451308	0.0390185	0.6085825	0.0823838	0.7998998	0.8075896
