YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.8766197	0.2765519	0.9816029	0.2278515	0.5409785	0.9088773	0.4575892	0.0713365	1.0779027	1.0191016	0.8747369	1.0016559	1.0808622	0.9677085	0.1599112	0.8837187	0.9981434	0.9953050	1.0239539	0.7867052	0.3140920	1.0705103	0.9526685	0.9905530	0.4869735	0.9748356	0.7608866	0.2836201	0.1136393	0.1018039	0.7870415	0.7343840	0.2291588	1.0077285	0.5129214	0.9920204	0.8478103	0.2396787	0.9222944	0.7574990	0.9256098	0.4573095	1.0600580	0.4387011	0.4543277	1.0301013	0.4863336	0.5266565	0.1640299	0.7455508
1.0502591	0.2990660	1.0280610	0.2021537	0.9239267	0.1333764	0.4631002	0.0756857	1.1179418	1.0060713	0.2316037	0.9343165	0.9890723	1.0155416	0.5367277	0.9861576	0.8913693	1.1533675	0.9934387	0.8315772	0.6460546	0.4755803	1.1340437	1.0430511	0.4333909	0.9304558	0.7335998	0.3118612	0.1443874	0.1241610	0.7849108	0.7852046	0.2221887	0.9363012	0.5678888	1.0583797	0.8009358	0.2503783	0.1052646	0.7740864	0.9644466	0.9551980	0.8658435	0.4278286	0.5611518	0.8557584	0.4440187	0.4888181	1.0596018	0.6461446
1.0441749	0.2477843	1.0067912	0.2751889	0.4941752	0.9453907	0.4629550	0.0485361	0.9932591	1.1159017	0.7771834	1.0791345	0.9536423	1.0080841	0.2686859	0.9732062	0.9956724	1.0361319	1.0682220	0.8116866	0.5463997	1.0550392	0.5104347	1.0317567	0.6153494	1.0360119	0.8392556	0.3303298	0.0961120	0.0766646	0.9405787	0.4793869	0.2842397	1.0445892	0.5084814	0.9775400	0.9016567	0.2689313	0.9711762	0.7941138	1.0907970	0.8394749	1.0516299	0.3693062	0.4855501	1.0695087	0.4719822	0.5058096	0.1415878	0.7201644
0.9034574	0.2409582	0.9530630	0.3009685	0.5172545	0.9440120	0.5513310	0.0907199	1.1415857	0.9907044	0.8300360	1.0243938	0.9232037	0.9969567	0.1449475	0.9569225	0.9605276	1.0214667	1.0356656	0.7900151	0.6267253	1.0763650	1.0541464	0.5137047	0.4167335	0.9650322	0.8354407	0.4014991	0.1319629	0.2733805	0.6935090	0.6582795	0.2487377	0.9502020	0.4533573	1.0132335	0.4166963	0.2467176	0.8434043	0.8739666	1.0606714	0.8438425	0.9767079	0.5467855	0.4634246	1.1558911	0.6719641	0.4855868	0.1789174	0.6400931
1.0824985	0.3206505	0.9459924	0.2379283	0.5075264	0.9817827	0.4542731	0.0672802	0.9552501	1.0751471	0.8064197	1.0439848	0.9984790	0.9529544	0.1568640	0.9207066	0.9665131	0.9421875	0.8338089	0.8583643	0.5420916	1.1147115	1.0220988	1.0364993	0.2425938	0.9774124	0.7040089	0.3886594	0.0967142	0.0786231	0.5157097	0.6319583	0.2094419	0.9692172	0.5502020	0.9928545	0.8524170	0.3164439	0.9629161	0.7808333	0.9637454	0.8819118	1.0554557	0.5030220	0.4558385	0.9879688	0.4013451	0.5348217	0.1357683	0.7432579
0.9579829	0.2662163	0.9256150	0.2364313	0.5434104	0.9129537	0.4568116	0.0505884	0.9408284	1.0216701	0.8334253	1.0713835	1.0207400	0.9907618	0.1959679	0.9372936	0.9751160	0.9438246	0.9445252	0.7601317	0.6862707	0.9744834	1.1124789	1.0643295	0.4490045	0.5298681	0.7639818	0.3221473	0.1285143	0.0923928	0.8020618	0.6321664	0.2572190	0.9466141	0.5322476	0.9185206	0.8963418	0.3107501	0.8358495	0.7584721	0.9941886	0.9924828	0.9781756	0.5084346	0.5424587	1.1260754	0.3963116	0.5146908	0.1863470	0.6219189
1.0370647	0.2710856	0.9953747	0.2179876	0.5832994	0.8327630	0.5573481	0.0761291	1.0608246	1.0801482	0.8212035	0.9388011	1.0189892	1.0091678	0.1663448	0.9599019	0.9987860	0.9603863	0.9929895	0.8428735	0.6266975	0.9263977	1.0079126	1.0380212	0.4179904	1.0612211	0.3407984	0.2928560	0.1386403	0.0864565	0.6595213	0.7714533	0.2216415	0.9503272	0.5342068	1.0298721	0.8009189	0.2516456	0.9451908	0.8122412	0.9401764	0.9081768	0.9379986	0.4368579	0.5414943	1.0523623	0.4854350	0.5538517	0.1498750	0.6054960
1.0193534	0.2319220	0.9117005	0.2242416	0.5517913	0.9349299	0.3983401	0.0861428	1.1390283	1.0360464	0.7959058	1.0012478	1.0536904	0.9944973	0.1451588	1.0283720	1.0053519	0.9847642	1.0654851	0.7864310	0.5709702	0.9689577	0.9212257	0.9449221	0.5733817	1.0088416	0.8817949	0.1960376	0.1178641	0.0912041	0.8104244	0.7441264	0.2287502	1.0501424	0.5164871	1.0496278	0.8457144	0.3248399	0.9243881	0.7599851	0.8875020	0.9265604	0.9841785	0.4568516	0.5425083	1.0698497	0.3991582	0.5028876	0.1427991	0.7506942
1.0786538	0.2679456	0.9877783	0.2939031	0.5517181	0.8332630	0.4874560	0.0567290	0.9886216	1.0318543	0.7867229	0.9109671	0.9931560	1.0059866	0.1681907	0.8780123	0.9357601	1.0216667	1.0895351	0.7548062	0.5467402	1.0492595	1.0388015	0.9842586	0.4725982	1.0473429	0.8297515	0.3716829	0.0739939	0.0512118	0.7730632	0.7538588	0.2149238	0.9848232	0.5624902	0.9632624	0.8271512	0.2648953	1.0103161	0.7811919	1.1666540	0.9076295	1.0659780	0.4506097	0.5275629	1.0381181	0.5193924	0.5740816	0.1499856	0.5351406
1.0060610	0.3234747	0.9484680	0.1815416	0.4872128	0.9170030	0.4399561	0.0773794	1.0907015	0.9954135	0.8398155	1.0553815	0.9313548	1.0240527	0.1492391	0.9247314	0.9724739	1.0257877	1.0121183	0.7680427	0.5800938	0.9280390	0.9981624	1.0255159	0.4781195	0.9541085	0.7855277	0.3893539	0.0938230	0.0533895	0.7666850	0.7391621	0.1760519	0.9450551	0.5281851	0.9316918	0.8639691	0.2992903	0.8953310	0.7511746	0.9838845	0.9714524	1.0102327	0.4784953	0.4705816	1.0001946	0.5708447	0.5095163	0.1818951	0.7410992
