YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.6370245	0.2770519	0.8491770	0.1602947	0.4292245	0.5841171	0.2866613	0.0362711	0.7113504	0.6504729	0.5206247	0.7787529	0.8983702	0.6960943	0.1033225	0.7800965	0.6119559	0.7094919	0.8044990	0.6207923	0.3665297	0.6515381	0.8108492	0.7048161	0.3005469	0.7560584	0.6629434	0.2002923	0.1180779	0.0832013	0.2569634	0.5063426	0.2453466	0.6636060	0.3544563	0.6332480	0.5346853	0.1846043	0.7089171	0.5648797	0.7174553	0.5518516	0.6404985	0.2794845	0.3877205	0.6517537	0.3333378	0.3233560	0.1494222	0.5535080
0.7465148	0.2747206	0.6215309	0.1374371	0.3417964	0.5764784	0.3315210	0.0646176	0.7422413	0.6624035	0.5168917	0.8589003	0.8065947	0.7937101	0.1019069	0.5616345	0.6147565	0.8004132	0.6941581	0.5542765	0.3565531	0.6459777	0.8320613	0.6172399	0.4095149	0.6799866	0.5961352	0.2774992	0.1254203	0.1277244	0.6792243	0.2714762	0.1068894	0.5509434	0.3624615	0.6743091	0.5823810	0.2667603	0.5713761	0.4696947	0.7681912	0.7434946	0.7403847	0.2460385	0.3272174	0.8569887	0.2996067	0.4277951	0.1056564	0.5183610
0.7708932	0.2847440	0.9038328	0.2050346	0.3982557	0.6973966	0.3961004	0.0634788	0.7947443	0.8835410	0.5870693	0.6008592	0.7390135	0.7567293	0.1122325	0.6062488	0.6771791	0.6880298	0.7351464	0.5106085	0.3939080	0.7610906	0.8154599	0.7641415	0.3007140	0.7156154	0.4806480	0.1487012	0.0980730	0.0704611	0.5389673	0.5352241	0.1455990	0.7250241	0.2734364	0.6864008	0.7017435	0.1652293	0.6005129	0.4377904	0.7044452	0.7862327	0.5856372	0.3505567	0.4501576	0.6841071	0.4096564	0.3727174	0.1580124	0.4578273
0.8738428	0.1434468	0.7161050	0.2529659	0.3846938	0.5442255	0.3828572	0.0474834	0.6961319	0.6665038	0.5794942	0.7478513	0.7385049	0.7750971	0.0644460	0.6259041	0.8682070	0.6123477	0.7532008	0.5187567	0.4079119	0.7112168	0.8659377	0.7154981	0.3292992	0.6357433	0.4759614	0.2637951	0.1005825	0.0416847	0.6338198	0.4216581	0.1901882	0.2703056	0.3495419	0.6966961	0.5060753	0.1911141	0.6907236	0.5223732	0.7475813	0.7370714	0.7472797	0.3393641	0.3984808	0.6455196	0.2730481	0.4188811	0.0882333	0.3127948
0.7863492	0.2635191	0.7018154	0.2043151	0.4548815	0.5919388	0.4653038	0.0610455	0.8156493	0.6977117	0.5755772	0.6806227	0.7240843	0.6145298	0.1336871	0.6444415	0.7517544	0.7574078	0.6198475	0.4988292	0.4974913	0.6760231	0.6987250	0.7266528	0.3023155	0.6866635	0.7265838	0.2369582	0.0967330	0.0600926	0.5011938	0.6338272	0.2091907	0.6767802	0.1749470	0.7527246	0.6400981	0.1902409	0.6584533	0.5414988	0.7362681	0.6552987	0.7750071	0.2496048	0.4375480	0.8101968	0.4735162	0.3231344	0.1499986	0.4448317
0.6503067	0.2166519	0.7160560	0.2138431	0.3973983	0.7535953	0.3342551	0.0907983	0.7172802	0.6681639	0.7306061	0.7595057	0.7174797	0.6186602	0.0624749	0.6718189	0.6844359	0.7534496	0.6284381	0.5280309	0.4122769	0.7816578	0.7213946	0.6995890	0.4159279	0.7252630	0.4662881	0.1984436	0.1017828	0.1155137	0.6189155	0.6773836	0.1119350	0.6107335	0.3925696	0.3472222	0.4997236	0.1524364	0.7362595	0.6682127	0.7760049	0.6492302	0.6363144	0.3199759	0.3498927	0.8279370	0.3389645	0.3183208	0.0862755	0.3976720
0.7278275	0.1990740	0.5457747	0.1433060	0.3609739	0.5545224	0.2872272	0.0448731	0.7774019	0.6807088	0.4955991	0.8585136	0.5556800	0.7109494	0.0604536	0.6044314	0.7029980	0.7880057	0.7631634	0.6666125	0.4582881	0.7327302	0.7814046	0.5534013	0.3999505	0.6563482	0.6385611	0.3002155	0.0999024	0.0832832	0.5693382	0.3807094	0.1590863	0.8044701	0.2952876	0.7222574	0.3185374	0.2359038	0.6478334	0.5471391	0.6852035	0.6724943	0.7092533	0.2994879	0.3709473	0.6654878	0.3448521	0.3646597	0.0528020	0.5412786
0.6806901	0.1787909	0.6521009	0.1859952	0.2975218	0.4927283	0.4027385	0.0642572	0.8069652	0.7889339	0.5649154	0.6092142	0.7778533	0.7101133	0.0951024	0.7032772	0.7252101	0.7704875	0.7595218	0.5943573	0.4495340	0.7120356	0.7817541	0.6368924	0.3851649	0.6855692	0.4365414	0.2020084	0.0744763	0.0808375	0.5526321	0.5493619	0.1808693	0.6161137	0.4200102	0.6972487	0.5706426	0.0781538	0.6791730	0.5841211	0.6205271	0.6268345	0.7749760	0.2745852	0.3543426	0.7270435	0.2926461	0.4134162	0.1663448	0.3821872
0.7522964	0.1944602	0.8346481	0.2115173	0.4643329	0.6337295	0.2737344	0.0366306	0.7665053	0.8580094	0.5114383	0.6704257	0.6883160	0.5541700	0.1003813	0.6190259	0.7090367	0.6839781	0.6526996	0.5669536	0.3613501	0.6188675	0.8097067	0.7527020	0.3750566	0.7859638	0.4933384	0.2649184	0.1097890	0.1144239	0.5427199	0.4934181	0.1458544	0.7271171	0.3397857	0.7944460	0.5868092	0.2082152	0.3057612	0.4996802	0.8274829	0.7199117	0.8166784	0.3963094	0.3023350	0.5529380	0.3107750	0.3981790	0.1985138	0.5133623
0.7370503	0.2274221	0.7498539	0.1843775	0.3872387	0.6409872	0.4278113	0.0544407	0.7355939	0.7008100	0.4988276	0.8599644	1.0082522	0.6705492	0.0729638	0.6460505	0.6561301	0.7930401	0.6848968	0.5056133	0.4069139	0.7365806	0.8749182	0.7936346	0.3370829	0.7301811	0.5655491	0.2469978	0.0926141	0.0303720	0.5442337	0.5585803	0.1587806	0.6140523	0.3618240	0.6464058	0.6607083	0.1801222	0.6113695	0.2425444	0.7293264	0.7531481	0.7491724	0.3971516	0.4431608	0.6476195	0.3189750	0.3035348	0.1376503	0.3760868
