YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.7783692	0.2142891	0.7485939	0.1941078	0.4529001	0.5436349	0.3251242	0.0432872	0.7269282	0.7952939	0.5197211	0.7334001	0.7012795	0.6594234	0.0777393	0.6868337	0.6324601	0.7743962	0.7527598	0.5397991	0.3772433	0.7061326	0.6976705	0.7086534	0.2783440	0.7386689	0.4596169	0.2295438	0.0730361	0.0714284	0.2303446	0.5389377	0.2217521	0.7043300	0.3885059	0.5730233	0.5564348	0.2179068	0.7017236	0.5320984	0.6905621	0.7098611	0.7816075	0.3069299	0.3588160	0.7116367	0.2626529	0.3334769	0.1201565	0.4802487
0.6776528	0.2305374	0.7423699	0.1389648	0.3560027	0.7201364	0.3143928	0.0486838	0.7704481	0.7983453	0.6133292	0.7136776	0.7515649	0.7470291	0.1149563	0.5619166	0.7465005	0.5967896	0.7486658	0.6780021	0.3620617	0.8170619	0.7792955	0.7314537	0.3501445	0.6729555	0.5750997	0.2740987	0.0803999	0.0857522	0.5040056	0.2359888	0.1899231	0.6653162	0.3174962	0.7448686	0.6266914	0.2307454	0.5745950	0.4732270	0.7655761	0.7232150	0.8238167	0.3415051	0.3558951	0.6989479	0.3984425	0.2810543	0.1655878	0.5362984
0.6245740	0.1796769	0.6350297	0.2602184	0.3690806	0.6563953	0.3775880	0.0616415	0.7017504	0.8530346	0.6008566	0.6328616	0.8069581	0.7143752	0.1230206	0.8006288	0.7591858	0.7393201	0.7615488	0.4454353	0.3730011	0.6476641	0.6296273	0.6874525	0.3736312	0.7178486	0.5039918	0.1853395	0.1030616	0.0411571	0.5538421	0.5767968	0.1338288	0.5952308	0.3360788	0.6958629	0.4844967	0.1582485	0.5881637	0.5654476	0.6992856	0.7366592	0.7118771	0.3025507	0.3315374	0.7230223	0.3236481	0.3301891	0.1705747	0.4566588
0.8265968	0.2025708	0.6991040	0.1660988	0.3338982	0.5653746	0.4054665	0.0858206	0.7301223	0.6768577	0.5698492	0.7207272	0.7532360	0.8100605	0.1460839	0.6652281	0.8830353	0.6657912	0.6669262	0.5606717	0.3463448	0.7189747	0.8144319	0.8276407	0.2942580	0.6937095	0.4727699	0.2583369	0.0900868	0.0670192	0.6307043	0.5828943	0.1723383	0.3254955	0.3705825	0.8018122	0.4638050	0.2682079	0.5583084	0.5549765	0.6835452	0.5778076	0.7063425	0.2322698	0.2919293	0.7203790	0.2528125	0.3663535	0.1212542	0.4285572
0.6524210	0.2212103	0.7246505	0.1463417	0.4507663	0.6203188	0.3079884	0.0667071	0.6858671	0.7256305	0.5128534	0.7757881	0.7167246	0.7504354	0.1122652	0.6263985	0.6766949	0.6478393	0.7370790	0.5468045	0.3082762	0.6349620	0.7202269	0.7188512	0.3139769	0.7896854	0.6159751	0.2426722	0.1397096	0.0671047	0.5538810	0.4802969	0.2085985	0.5812561	0.1737829	0.6725670	0.5834087	0.2525244	0.6344303	0.5409126	0.7252460	0.6808454	0.7089260	0.3599996	0.3217244	0.6832617	0.3987105	0.3914744	0.1628977	0.4039775
0.7510788	0.1244664	0.7733018	0.2211322	0.3965803	0.6363043	0.3562499	0.0659560	0.7307430	0.6948161	0.5573099	0.7655736	0.7763718	0.7690959	0.0753469	0.6989271	0.8329867	0.6386861	0.7007143	0.5457881	0.4762672	0.7428584	0.7274391	0.6611178	0.3572798	0.7129226	0.5847641	0.2279129	0.0613472	0.0593553	0.4979224	0.4499056	0.1405155	0.7600762	0.3480032	0.4137042	0.5477125	0.2076804	0.7718297	0.6390726	0.7400355	0.5339796	0.6495140	0.3042440	0.3158455	0.7296794	0.2975292	0.3805150	0.1237804	0.4432161
0.6808234	0.1635980	0.7425734	0.2236646	0.3667196	0.5620456	0.3067231	0.0492280	0.6614539	0.5809336	0.6996792	0.8334142	0.6450664	0.7560248	0.0967950	0.7473952	0.6095298	0.6865862	0.6820819	0.5514886	0.4369372	0.8598245	0.6764601	0.6447332	0.2784598	0.7697890	0.5357375	0.3136313	0.2365131	0.1392794	0.5997973	0.4580000	0.1877444	0.6948920	0.3291043	0.6263887	0.2335211	0.1826969	0.6437865	0.3831782	0.5603479	0.6109289	0.7750719	0.2667621	0.2747108	0.6800584	0.3200960	0.3354018	0.1664679	0.4971084
0.5663338	0.1731102	0.7117264	0.2522252	0.3565382	0.6979434	0.3209849	0.0748962	0.7172015	0.7270312	0.6018859	0.7060224	0.7197430	0.7928958	0.1332144	0.8007214	0.6800868	0.6532891	0.7170190	0.5979723	0.4352996	0.7599138	0.7377048	0.7237766	0.3317130	0.7329262	0.5400049	0.2265511	0.0732774	0.0764088	0.5877959	0.6173882	0.1879115	0.7113431	0.3494145	0.8035008	0.5573022	0.0860657	0.5553727	0.5870708	0.6975367	0.6222493	0.6681223	0.3417976	0.4672087	0.7979589	0.4068499	0.4516793	0.1077050	0.3976603
0.7385914	0.1914836	0.8404405	0.1873494	0.3419677	0.5687941	0.2742924	0.0692965	0.7617884	0.7706833	0.6319829	0.5787626	0.6516043	0.8501062	0.1161484	0.5405461	0.7088717	0.5145788	0.6892030	0.6262087	0.4500342	0.6310528	0.7233053	0.7058764	0.3639512	0.8308116	0.7060687	0.2778788	0.0911653	0.0500970	0.5030455	0.5447454	0.1145633	0.6083116	0.3347687	0.6093543	0.6968775	0.2182400	0.3650824	0.5298282	0.7308459	0.7376613	0.8607559	0.3621690	0.3749115	0.6891140	0.2756140	0.3317975	0.1139172	0.4657821
0.7739740	0.2300591	0.7551859	0.2156053	0.3811370	0.6906610	0.3976216	0.0568102	0.6908911	0.7711534	0.5142285	0.7449134	0.6552124	0.6284724	0.1303601	0.8241855	0.5970870	0.6425918	0.6894278	0.5294234	0.3509187	0.6611051	0.6403964	0.7278852	0.3416001	0.6839026	0.6073241	0.3217146	0.1034999	0.0374381	0.5664803	0.4123646	0.1733740	0.8400156	0.3595089	0.7797530	0.6012368	0.2451320	0.6865306	0.3526594	0.7510506	0.7717810	0.7382692	0.2714695	0.2927564	0.6414209	0.4014029	0.4447435	0.1280992	0.3777147
