YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
1.0448981	0.3162033	1.0447826	0.2607669	0.5996303	0.9268170	0.5353073	0.0916717	0.9713301	0.9603934	0.8630738	1.0195285	0.9407885	1.0641469	0.1987152	0.8658859	0.9178356	1.0119399	1.0156906	0.8486855	0.0000000	1.0413327	1.1133106	0.8941684	0.4660062	1.0651746	0.8161239	0.3104273	0.1330435	0.0987131	0.7712283	0.7472017	0.1567551	1.0039505	0.5275586	0.8958467	0.7237979	0.2675275	0.9888310	0.7990377	1.2382917	0.0207508	1.0495441	0.4063286	0.5254928	1.0224669	0.4779264	0.5645458	0.1674257	0.7163178
1.0754439	0.0527812	1.0977836	0.1806564	0.9431720	0.0326476	0.4497545	0.0536256	1.0703961	1.0652632	0.0129085	1.0156549	1.0118102	0.9720029	1.0380192	0.9142924	0.8862598	1.0476399	1.0442798	0.8008781	0.6265027	0.0000000	0.9180020	1.0437860	0.4607351	0.9999497	0.8300771	0.3299106	0.2748396	0.1106226	0.7884544	0.7663941	0.2191527	0.9482812	0.9077091	1.0606605	0.8555955	0.1866569	0.0266691	0.6817971	1.0232932	0.8353631	1.0954731	0.9646523	0.5075351	0.0129786	0.4865128	0.5838700	1.0017956	0.6783143
0.9777436	0.2582835	0.9536711	0.2392697	0.5549368	1.0226265	0.4586672	0.0931258	1.0344287	1.0444373	0.8423046	1.0062528	1.1350316	0.9848529	0.9583208	0.4978235	0.4211565	1.0203199	0.9055010	0.5677556	0.8969229	1.0654039	0.0000000	0.9929810	1.0362031	1.0480092	0.7847234	0.3087933	0.3986731	0.0671846	1.0217819	0.0338877	0.4289460	0.9577485	0.5415848	0.9996349	0.8172436	0.2712053	0.8794950	0.8079969	0.9513315	0.9710482	1.0540807	0.5418253	0.7207187	1.1367444	0.5501821	0.7491363	0.1667992	0.5071217
1.0073106	0.2763841	1.1000065	0.2745399	0.5640374	0.8347416	0.8255544	0.0958208	1.0733440	1.0711431	0.7763222	1.0196047	1.0350071	0.8985566	0.1236893	0.9034973	0.8652690	1.0673826	0.9671424	0.8836438	0.5879304	0.9008774	1.0568233	0.0000000	0.5514672	1.0619282	0.7251972	0.3474494	0.1105943	0.9694297	0.7862821	0.6841074	0.1522662	0.9556123	0.0806640	0.9383777	0.0340394	0.2154931	0.8468819	0.9683258	0.9505491	0.9251845	0.9802628	0.8913417	0.4900958	1.0664415	0.9276025	0.4715040	0.1577989	0.6852507
1.0893685	0.2627783	1.0935478	0.3181618	0.5230211	0.9451042	0.4271058	0.0624562	0.9270269	1.0086274	0.8645760	1.0340716	0.9944921	1.0234275	0.1531832	0.8325782	0.9377942	1.0487715	0.9318394	0.7725656	0.6291630	0.9732040	1.0557142	0.8602023	0.0000000	1.1319423	0.7377383	0.3105738	0.1413341	0.0827537	0.5412859	0.6748527	0.2353782	0.9854768	0.6000451	1.0504534	0.7318735	0.2108738	0.9325723	0.7463194	1.0234674	0.9137976	1.0694268	0.4361153	0.5403217	0.9722207	0.4762868	0.4657772	0.1392785	0.7025639
0.9167461	0.3106588	1.0109930	0.2569771	0.4998825	0.8885556	0.4695899	0.0662495	1.0024645	0.9632536	0.8525900	1.0908082	1.0437161	0.9625462	0.1234533	0.9562411	0.9417472	1.0276778	1.0386396	0.7817078	0.6259972	1.0193419	0.9123084	0.9751561	0.4845037	0.0000000	0.7615651	0.3650712	0.1311815	0.0922898	0.7441268	0.8531750	0.1993532	1.0442189	0.5074698	1.0884594	0.8123855	0.3128953	0.9379725	0.7297378	1.0208378	1.0136935	1.0320987	0.4400936	0.4728014	0.9442899	0.4325120	0.5982317	0.1922856	0.5968031
1.0073683	0.2566201	0.9718752	0.2394065	0.4536187	0.9148623	0.4437743	0.0833101	0.9400717	1.0580343	0.9503486	1.0268461	1.0536959	1.0336218	0.1362851	0.9181093	0.8925850	1.0123715	1.0379231	0.7988623	0.5803307	1.0559236	0.9599905	0.9442341	0.4910375	0.9657034	0.0000000	0.4077521	0.1460274	0.0976646	0.8080661	0.8232598	0.2232232	0.9948619	0.5610679	0.9976238	0.8723157	0.2700060	0.9646925	0.7912095	0.9807976	0.9507338	1.0230756	0.4027380	0.5058410	1.0516443	0.4237376	0.5437925	0.1245474	0.6416341
0.9784366	0.3014662	1.0137234	0.2688879	0.5719873	0.8830075	0.5207001	0.1051103	0.8689861	1.0391676	0.8582807	1.0056364	1.0471144	0.9828780	0.1017036	0.9654249	1.1081904	1.0245043	0.9067342	0.9089717	0.5290101	1.0980194	1.1254186	0.9780368	0.4267268	1.0482588	0.7400331	0.0000000	0.1096644	0.0795839	0.7357540	0.7067180	0.1853416	0.9841696	0.5258948	1.0875281	0.8487686	0.2940368	0.8693446	0.7936604	1.0145620	0.8531880	0.9913217	0.4050478	0.5066470	1.0949574	0.5592347	0.5494506	0.1519075	0.5796115
1.0362914	0.2519025	1.0232331	0.2762490	0.4158455	0.9317790	0.4762811	0.0618339	1.0222977	1.0524747	0.8417158	1.0492858	0.9823652	0.9653377	0.1421098	0.9047460	1.0127564	1.0200790	1.0410792	0.7914943	0.6094743	0.9770652	1.1215651	1.0043828	0.4195035	1.0257894	0.7775215	0.3598511	0.0000000	0.1228386	0.8136394	0.7058493	0.2349186	0.9309691	0.5250171	0.9870052	0.7534626	0.2607723	0.8792874	0.7508344	0.9815053	0.9403337	0.9997577	0.4553870	0.4741290	1.0786346	0.4615709	0.4653793	0.1582149	0.5698092
0.8713318	0.2781212	0.9295653	0.2460738	0.5178215	0.9720525	0.5225207	0.0872457	1.0294785	1.0633355	0.8569126	1.1438576	0.9496640	1.0429835	0.1326469	0.8140499	0.9398027	0.9589978	1.0329128	0.8325374	0.5526267	1.0911050	0.9527478	0.9720487	0.3766825	1.0303729	0.7005575	0.3231137	0.1467898	0.0000000	0.7609930	0.7446519	0.1918698	0.9172556	0.4864590	0.9452500	0.8981557	0.3169586	0.8003928	0.7852131	1.0571242	0.8819591	1.0902162	0.5120230	0.5073607	0.9868225	0.4489865	0.5507304	0.1369022	0.6637938
