YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.5832714	0.4605766	0.5566774	0.2578285	0.7868941	0.6880844	0.0602167	0.6502176	0.7968304	0.6933906	0.5338377	0.5908959	0.7776602	0.4519124	0.4649590	0.6962540	0.1143668	0.6718832	0.7063234	0.5520326	0.1350717	0.7565463	0.4780883	0.5906366	0.7643806	0.1475024	0.0520204	0.1108939	0.4513880	0.8420803	0.8060805	0.7908456	0.5044865	0.2463355	0.6711546	0.1616919	0.2690478	0.5124841	0.1889394	0.4765205	0.0008921	0.3591892	0.0560591	0.6459042	0.1303585	0.6465616	0.0107477	0.5155274	0.6949947	0.4016506
0.7411097	0.6977815	0.6983287	0.1865015	0.6751926	0.8181602	0.0321534	0.6410173	0.7342596	0.6165324	0.6208947	0.7739800	0.7848386	0.5199230	0.6778012	0.6591008	0.1478045	0.4179775	0.7112433	0.7787878	0.0226579	0.3758402	0.6689651	0.7259961	0.3946034	0.3867805	0.0954768	0.0883949	0.4708344	0.6113913	0.7392376	0.8359261	0.0124246	0.3940849	0.6488265	0.1928305	0.5321604	0.6208452	0.1117378	0.3308774	0.0926567	0.7412524	0.1656900	0.5593120	0.0013561	0.8477317	0.1278040	0.4342722	0.5056342	0.5119353
0.4784632	0.3136334	0.8198042	0.1735106	0.6814644	0.6177690	0.0591357	0.4849996	0.7814380	0.6568721	0.7600181	0.7056365	0.4156232	0.4461454	0.5119960	0.6704399	0.1573594	0.5077508	0.6369238	0.4914648	0.0019056	0.8376468	0.4933115	0.6619637	0.7841424	0.1889691	0.0085816	0.3262218	0.4014365	0.7785762	0.7016872	0.7358939	0.2796742	0.3417799	0.7113500	0.1715571	0.4516119	0.4260568	0.4013592	0.5081204	0.0040947	0.5593828	0.1006993	0.6202591	0.0026434	0.3123880	0.0038634	0.5674817	0.8052309	0.2777494
0.6192064	0.7099603	0.6569564	0.1481406	0.3350827	0.5948373	0.0602787	0.4153194	0.7095641	0.7957972	0.6604415	0.8782242	0.7114606	0.4695411	0.5110892	0.4964626	0.0204196	0.6223785	0.5652338	0.6695377	0.1762475	0.5724974	0.5974241	0.5158297	0.6686853	0.4912996	0.0321042	0.0746175	0.3178389	0.6771541	0.7639772	0.7571793	0.1299974	0.2870547	0.7532346	0.1248894	0.4515722	0.5610976	0.1757557	0.2896474	0.0246557	0.7810338	0.2179982	0.6158357	0.0730229	0.4319712	0.0659373	0.5761134	0.5898673	0.6031503
0.7797226	0.5978596	0.5652441	0.0995436	0.6954454	0.8451175	0.0004315	0.4736966	0.6475575	0.5123532	0.7336908	0.7132731	0.6980365	0.5156420	0.5158237	0.6932384	0.3482247	0.6217539	0.8469243	0.4276803	0.0461364	0.7918998	0.4561082	0.6492179	0.5161972	0.3671371	0.0357766	0.3641549	0.3978094	0.7046963	0.7445971	0.7262057	0.0386589	0.2964260	0.7463151	0.3479100	0.2944487	0.6375362	0.2769607	0.4532407	0.1736628	0.5454921	0.1305331	0.5964967	0.0586090	0.5699412	0.1786786	0.6801550	0.6589473	0.4009931
0.5333152	0.4909267	0.5972711	0.1422232	0.7698611	0.5345950	0.0554305	0.4185069	0.6488247	0.7575285	0.5229719	0.5961185	0.6387612	0.6231915	0.5541100	0.7807299	0.3419938	0.3656249	0.7013558	0.8311746	0.0002491	0.6656505	0.5116774	0.5777838	0.6675701	0.2700339	0.0485196	0.1377211	0.6106108	0.5739169	0.6298460	0.6258144	0.2524829	0.3381884	0.6401862	0.2352877	0.2743135	0.6484186	0.3398711	0.5104424	0.2013365	0.6664246	0.0037166	0.5741115	0.0054853	0.5668111	0.1495081	0.3583107	0.7100831	0.4369710
0.6801436	0.5111002	0.6378966	0.0836869	0.3767616	0.9298699	0.0503431	0.4404680	0.8254693	0.5974928	0.7127852	0.6740828	0.6948495	0.4255043	0.6425140	0.6193960	0.0002342	0.4452827	0.6864554	0.7782876	0.0003210	0.6927247	0.6682666	0.7273113	0.6947513	0.1319066	0.0472584	0.2762697	0.5552384	0.8109409	0.7981239	0.6654222	0.2077980	0.2377303	0.6977149	0.1158122	0.2393314	0.4979586	0.1094318	0.2959026	0.0062855	0.7440811	0.2309569	0.5814923	0.0079828	0.5990257	0.0990636	0.5521199	0.6533462	0.5703075
0.6934308	0.6441910	0.7799978	0.2384744	0.4051107	0.7340593	0.0546987	0.4426540	0.7412186	0.6799176	0.5131090	0.6333350	0.5631113	0.3661418	0.7163354	0.6747280	0.0591014	0.1789744	0.7456546	0.7444225	0.0904210	0.7292970	0.5405133	0.8478827	0.7102528	0.1948705	0.0852669	0.2561269	0.7256682	0.6562377	0.7769422	0.7636240	0.4112248	0.3584232	0.6723983	0.2683228	0.5657107	0.5223753	0.1883452	0.2793663	0.0024416	0.6065494	0.0107295	0.5905451	0.3018477	0.5957123	0.2101448	0.4440564	0.8629394	0.6398526
0.5778762	0.6884997	0.6042634	0.1945336	0.6620175	0.6599700	0.0284876	0.5008973	0.7122166	0.7087898	0.7571241	0.2500854	0.3972737	0.5055438	0.6730815	0.8981998	0.0000476	0.4876639	0.7407112	0.1028513	0.0209380	0.5583616	0.5304367	0.7519360	0.5826200	0.3523921	0.0391202	0.3377978	0.4279064	0.7512321	0.8898938	0.7383240	0.3264413	0.3680592	0.6682274	0.3073401	0.3071635	0.4002521	0.3824248	0.4346536	0.0246571	0.7322242	0.4037716	0.3789288	0.2619787	0.4878138	0.0717318	0.5410302	0.8251431	0.6178208
0.7269362	0.6884339	0.6327709	0.1424680	0.5034525	0.7062587	0.0024357	0.4731316	0.6269207	0.5806765	0.5936691	0.5332566	0.6223027	0.5509122	0.1934930	0.7007529	0.0000001	0.5609447	0.6763226	0.6832002	0.2436204	0.8252464	0.6182978	0.8045992	0.8574050	0.5481630	0.0178912	0.1389632	0.4270283	0.6521427	0.7818243	0.7759438	0.2282692	0.2497174	0.7008337	0.0316837	0.4318281	0.5232622	0.1456712	0.4620284	0.1569873	0.7613751	0.0174567	0.6409497	0.2624258	0.5761178	0.3166240	0.5443900	0.7302676	0.5399772
0.7222173	0.5649198	0.7110406	0.2355380	0.6030367	0.7658651	0.0002953	0.5884588	0.7965261	0.6660851	0.7152846	0.6510277	0.5059615	0.6311800	0.4429930	0.6025680	0.0431313	0.2833232	0.6619813	0.6514059	0.3823085	0.8630817	0.6743473	0.8023675	0.5494775	0.2892091	0.0462416	0.2105683	0.5241589	0.8001539	0.6813869	0.6979834	0.2206566	0.2597401	0.7140768	0.2491108	0.3709216	0.4983548	0.2162124	0.2403593	0.0022370	0.6004880	0.2525640	0.4763683	0.0055656	0.6421889	0.0962219	0.5615871	0.6849777	0.5290228
0.6602629	0.6463634	0.8833177	0.1862250	0.4885500	0.5786578	0.0595866	0.5004791	0.7353553	0.7141239	0.7207557	0.8395690	0.7564929	0.4361499	0.3478854	0.7041264	0.0020908	0.5588437	0.8583864	0.3944286	0.1972963	0.4637766	0.4351305	0.3775011	0.5147324	0.1717080	0.0615628	0.1257450	0.5195443	0.8166173	0.6854796	0.7549705	0.1427718	0.2997005	0.7702160	0.2917131	0.2744969	0.6160577	0.1322940	0.3213366	0.0755944	0.5935729	0.0891883	0.6137284	0.0995788	0.6625800	0.1463177	0.6643004	0.7836162	0.4353646
