YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.9664519	0.7122859	0.8889061	0.3174583	1.0005203	0.9552658	0.0763876	0.6028112	0.8530101	0.9343779	1.0020806	1.0612954	0.9983002	0.6920192	0.9647639	0.9737094	0.0881681	0.8690135	0.8928165	0.9641504	0.0144740	0.9881380	0.7720661	0.9648436	1.1385755	0.4173632	0.0511283	0.2100885	0.7463680	0.9164380	0.9398000	0.9992507	0.4025480	0.4720487	0.9897128	0.3553779	0.5139148	0.7725030	0.3721241	0.5919266	0.1065110	1.0009546	0.1167546	0.7133568	0.0070357	0.8516631	0.1197255	0.8482085	0.9723279	0.6751333
0.9831606	0.7264689	1.0038202	0.2681347	0.9100595	1.0064345	0.0606531	0.6496173	1.0461955	0.9520347	1.1089412	1.0536210	1.0431433	0.6649256	0.9773818	1.0883909	0.1188352	0.8472382	0.9539050	0.8561976	0.0237773	0.4587551	0.7622533	1.0191568	0.9293910	0.3426153	0.0628933	0.2600385	0.6918482	1.0218574	1.0181509	1.0386515	0.4102228	0.3810607	0.9999170	0.3724489	0.5304672	0.7459353	0.3385089	0.6384688	0.1077156	1.1017398	0.1395442	0.7067396	0.0061094	0.7542899	0.1429797	0.9655274	1.0095530	0.6957661
0.9689631	0.8025401	1.0195968	0.3282947	0.9419068	1.0647680	0.0667981	0.6223637	0.8933993	1.0906164	1.0661357	1.0768131	1.0407581	0.7129032	1.0167164	0.9570478	0.1029924	0.8026632	1.0197973	0.9761269	0.0120962	0.8959366	0.3933043	1.0093558	1.0506679	0.4310839	0.0378771	0.2271537	0.7087804	0.9601045	0.9817514	0.9869394	0.3563748	0.3850163	0.8826781	0.2679933	0.5702668	0.7494356	0.3813037	0.5843837	0.0910757	0.9172945	0.1505136	0.8661348	0.0024443	0.8285127	0.1259986	0.8654302	1.0207756	0.6589924
1.0307968	0.7471746	1.0984185	0.2615980	0.9310529	1.0637164	0.0473777	0.6939946	0.8797516	1.1480624	0.9773700	1.0508560	1.0713036	0.7278875	0.6566546	1.0218972	0.0883379	0.7689593	1.0650782	0.9547971	0.0217478	1.0212046	0.8734907	0.5701172	0.9661764	0.3907843	0.0657782	0.1801555	0.7837112	1.0608324	0.8590414	1.0265745	0.2731957	0.3337739	0.9976365	0.4061009	0.5171940	0.8105978	0.3318616	0.5888261	0.1253844	1.0499881	0.1768921	0.7623567	0.0026512	0.7794815	0.1690796	0.9587353	0.9802550	0.7582080
0.9227631	0.6644565	0.9925583	0.2252882	0.9088166	0.9927824	0.0784191	0.5868437	1.0295431	0.9242334	1.0164495	1.0006163	0.9966797	0.6063497	0.8301097	1.0663957	0.1196858	0.7447255	0.9536330	1.0514923	0.0034127	0.9361991	0.9274722	1.0396941	0.4897265	0.3835521	0.0349414	0.2142424	0.7251976	1.0102479	0.9173134	1.0093628	0.0418260	0.4263927	0.9354293	0.4187867	0.6164269	0.7464706	0.4739423	0.7149618	0.1036099	1.0371687	0.1349252	0.7296204	0.0093926	0.7669032	0.1290966	0.7794223	0.9796315	0.6948287
0.9520050	0.7157823	0.9809744	0.2217288	0.8862513	1.0137863	0.0608663	0.6423586	1.0020734	1.0401667	1.0156020	1.0053513	1.0194494	0.6851214	0.8797070	1.0078536	0.1257448	0.8110047	1.0183330	0.9949130	0.0106363	1.0873726	0.8839472	1.0354854	0.9281347	0.2431771	0.0366467	0.1955487	0.7183868	1.0450752	0.8659020	1.0766138	0.3230784	0.3614192	0.8620167	0.3217112	0.5912809	0.7921248	0.3751776	0.6359950	0.1184371	1.0250928	0.1835925	0.7464336	0.0105925	0.7446301	0.1216877	0.8522386	1.0656509	0.6721845
0.9592200	0.6941916	0.9736667	0.2495019	1.0354803	0.9622657	0.0677891	0.7275521	0.9358174	0.9457667	1.1153132	1.1191000	1.0702137	0.5561264	0.8634861	1.0277643	0.1271022	0.7548401	1.0662700	1.0497187	0.0112357	1.0144621	0.8934332	0.9799366	1.0775067	0.3728373	0.0267767	0.2263369	0.7169790	0.9809091	0.9987536	0.9598763	0.3310925	0.4078953	0.9819958	0.3522930	0.5433740	0.8440981	0.3005577	0.6368053	0.1036546	1.0133621	0.2151937	0.7539696	0.0100853	0.8518846	0.1441554	0.8155407	1.0539984	0.6691312
1.0297818	0.7352682	1.0273790	0.2451478	1.0111631	0.9469525	0.0870586	0.6922127	1.0017813	1.0008370	0.9060152	1.0058748	1.0025147	0.5601803	0.8753375	1.1095084	0.1119471	0.7283421	0.9009845	1.1338106	0.0184693	1.0639609	0.8082802	0.9506764	0.9765686	0.3914201	0.0777072	0.1054694	0.7036735	1.1032867	1.0477157	0.8938214	0.2918549	0.3949802	0.9987050	0.3456752	0.5225254	0.7815288	0.2952896	0.5627076	0.0982540	1.0588817	0.2029348	0.7342714	0.0073797	0.9711430	0.1560093	0.9132744	0.9397885	0.7815078
0.9880092	0.8953382	0.9443566	0.2601618	0.9221108	1.0116147	0.0791033	0.6249603	0.9640161	1.0489331	0.9883647	0.9994920	1.0194290	0.7028804	0.9180357	1.0242779	0.1262209	0.8516705	1.0208266	0.9323609	0.0150983	1.0032330	0.8759758	1.0438803	0.9221724	0.4470646	0.0351402	0.2123041	0.3987132	1.0378660	0.9573915	1.0262135	0.3183227	0.3752676	0.9591321	0.3547471	0.5095291	0.7600591	0.3857387	0.5766338	0.1275735	1.0580336	0.1980499	0.7587273	0.0059553	0.8525873	0.1497566	0.7856306	1.0187928	0.6673026
0.8423685	0.6611640	1.0788584	0.3130658	0.8069216	0.9055637	0.0744294	0.6974996	1.0539733	1.0003289	0.9408733	1.0159631	1.0353281	0.6723294	0.9408511	0.9645368	0.1176507	0.9042139	0.9566040	0.9828269	0.0157498	1.0804929	0.8797678	0.9453938	0.9128684	0.3303715	0.0526462	0.1925761	0.8522264	0.4711428	1.0358352	1.0370178	0.3267495	0.4058960	0.9416721	0.3030304	0.6112643	0.7645043	0.4561944	0.6066389	0.1459171	1.0041342	0.1616030	0.7295434	0.0008953	0.8357954	0.1791359	0.7360658	0.9660647	0.6710249
