YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
1.0109183	0.0385262	1.0732730	0.4368416	1.0386458	1.1086005	0.9053354	1.0425675	0.2711074	0.5239209	0.0816208	0.9686396	1.0411723	1.1461699	0.9240097	0.1890600	0.9941874	0.3119640	0.9725671	0.9549409	0.5296993	0.2375849	0.9422801	1.0073353	0.1188028	0.1200454	0.2895796	0.2687612	0.3399562	0.0251631	0.0663357	0.8666866	1.0940088	0.0151007	0.3379140	0.7138782	0.4421639	0.0769218	0.0247050	0.9827667	0.1805487	0.2215250	0.6889987	0.9585272	0.0832709	0.5299500	0.0746682	0.0426507	0.0985823	0.4861599
1.0967079	0.0343105	0.9212365	0.3620814	1.0293418	0.9416706	0.8691437	1.0141353	0.2789926	0.4982794	0.0614055	1.0547225	1.0286408	1.0218264	1.0991953	0.4359573	0.8117137	0.2854063	0.9233607	1.0570183	0.8940840	0.0939135	1.1200755	0.8970462	0.1254610	0.1065089	0.1952209	0.2168883	0.4063526	0.0296023	0.0592336	0.9409823	0.9723716	0.0163041	0.3126477	0.8417944	0.4347708	0.0801485	0.0313287	1.1697670	0.0458425	0.1017019	0.7496929	0.9963069	0.1192170	0.2460901	0.0790831	0.0440607	0.2430772	0.5823752
0.9684161	0.0266233	1.0333829	0.2238503	0.9932750	1.1010325	0.7455875	1.0131481	0.2865755	0.4930052	0.0506622	0.9389920	0.9874524	1.1658150	1.1152633	0.4967714	0.7519098	0.3247545	0.9021744	0.9602329	0.9962381	0.0857747	0.4425207	1.0542144	0.0861312	0.2031573	0.2177047	0.2315292	0.4686295	0.0416986	0.0654077	0.9781098	1.0354698	0.0156466	0.3599128	0.7619794	0.3775804	0.0692552	0.0546236	0.9573716	0.0858598	0.1134227	0.6994819	1.0004996	0.0991421	0.4859434	0.1056203	0.0364812	0.2167541	0.6546971
1.0518548	0.0322968	1.0822856	0.2776690	0.9455160	1.0873783	0.6622032	0.9897421	0.3281640	0.4716618	0.0966546	1.0275216	1.0124724	0.9735737	1.0556569	0.4369545	0.8517755	0.2932607	1.0375249	0.9377279	1.0071256	0.1138256	1.0829947	0.4820563	0.1053116	0.1193578	0.2144879	0.2463092	0.4502621	0.0508859	0.0828762	0.9087483	0.9938796	0.0173593	0.3655043	0.6484352	0.4504484	0.0901062	0.0511692	1.0843803	0.0470639	0.1114617	0.7225489	1.0036608	0.1591030	0.1952602	0.0962129	0.0287165	0.1849659	0.7148973
0.9673067	0.0214095	1.0210740	0.3238279	1.0259969	0.9712050	0.7834187	1.0236433	0.3385285	0.4416098	0.0481738	1.0771809	1.1694541	1.0767257	1.0632265	0.5185439	0.9721756	0.2360644	1.0504625	1.0594459	1.0319524	0.1017426	1.0650108	1.0304446	0.0411266	0.1355505	0.0429862	0.2695057	0.4028779	0.0202737	0.0592111	0.9562069	1.0627599	0.0056411	0.3535757	0.7100163	0.4411358	0.0638900	0.0261929	1.0649583	0.0750627	0.0615534	0.7136616	1.0376755	0.1274967	0.2273940	0.0745612	0.0264560	0.1716272	0.3774350
1.0320360	0.0576513	1.0307747	0.2916458	0.9704206	1.0391365	0.7225453	1.0606719	0.2841903	0.5165031	0.0634234	1.0903706	0.9519146	1.0862794	0.9807417	0.5300476	0.9153282	0.2298704	0.9667037	0.9936179	1.0189081	0.1058879	1.0999351	1.0700036	0.1284338	0.0610758	0.1635180	0.2788801	0.3964153	0.0484568	0.0642382	0.8415098	0.9147756	0.0235434	0.2899811	0.5660038	0.3556526	0.0678317	0.0426380	0.9751985	0.0818627	0.1391084	0.7124501	0.9433994	0.0673567	0.1820919	0.1660752	0.0371901	0.1369714	0.6393245
0.9566319	0.0427423	1.0195539	0.3099843	0.9699133	1.0551507	0.7448559	0.9481351	0.3458958	0.5175096	0.0621793	0.9778844	1.1448424	0.9994562	1.0839925	0.4982312	0.8940078	0.3127636	0.9651705	1.0582404	0.9978525	0.1446949	1.1173284	1.1124888	0.0969150	0.1228179	0.0999781	0.2715583	0.3220787	0.0312741	0.0650754	0.8674989	1.0578888	0.0313700	0.3271984	0.7498870	0.4122201	0.0849319	0.0453078	1.0758815	0.0539285	0.0925150	0.8313960	0.9546832	0.1353392	0.2348040	0.0837615	0.0416171	0.1968957	0.5674683
1.0350712	0.0280242	0.9642484	0.2875390	0.9400865	0.9632855	0.8192383	1.1387632	0.2794322	0.3952067	0.0821778	1.1598750	1.0121378	1.0523014	1.0350156	0.4681132	0.9326560	0.2729687	0.9713384	0.9704789	1.1330544	0.1056260	1.0987390	0.9304823	0.1003761	0.1287732	0.1753259	0.1197107	0.3683689	0.0337177	0.1184617	0.9163902	1.0444697	0.0188997	0.3306788	0.6534138	0.3564547	0.0895689	0.0441296	1.0258805	0.0553555	0.1151805	0.7007297	0.8855233	0.0852648	0.3245270	0.1068759	0.0246066	0.1891978	0.6060908
1.0620972	0.0176403	1.1099139	0.2671881	0.9994588	1.1536062	0.7494503	1.0728399	0.3013853	0.4663594	0.0734375	1.0418012	1.0089030	1.1792466	1.0260334	0.6200273	0.8915543	0.2569280	1.0349326	0.8680903	1.0432111	0.1462092	1.0177818	1.0817805	0.0965963	0.1521638	0.1741542	0.2286529	0.1789865	0.0248180	0.0929145	0.8243082	1.1062004	0.0160359	0.3928217	0.6939222	0.2839820	0.0640599	0.0453620	1.0302865	0.0645348	0.0841603	0.8034055	1.1091995	0.0784055	0.2592802	0.1174683	0.0128887	0.2082655	0.5988814
0.9723917	0.0375217	1.0449490	0.2972878	0.8723217	1.0625838	0.7609377	0.9514680	0.3177501	0.5331336	0.0835215	0.9759186	1.0149242	0.9118111	0.9935474	0.5162382	0.8183993	0.2650864	0.9256282	1.0422940	0.9274713	0.1617650	0.8752792	1.0084081	0.0902444	0.1146906	0.2148763	0.2513093	0.4332792	0.0155128	0.0755124	0.7969342	1.0109917	0.0126420	0.3524317	0.6071650	0.3996244	0.0544102	0.0397362	0.9404389	0.0649823	0.0918881	0.6679191	0.8462175	0.1004373	0.2714218	0.0741167	0.0391906	0.1722675	0.5341094
