YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.6992520	0.0021905	0.4836780	0.2015831	0.7146727	0.7824631	0.5304838	0.6156426	0.1553847	0.3043826	0.0797468	0.7364006	0.6402046	0.7393471	0.6657061	0.4586095	0.6644869	0.1624538	0.6744677	0.8040815	0.6835655	0.2178623	0.6859203	0.6340750	0.0433782	0.1345482	0.1553258	0.1874732	0.1877428	0.0094889	0.0478992	0.5409810	0.2335292	0.1183124	0.2415919	0.6490704	0.3024444	0.0681037	0.1663505	0.6975875	0.0367488	0.2758956	0.4484731	0.8498181	0.0632997	0.1968746	0.0373431	0.2440983	0.2113546	0.2213485
0.7069900	0.0372006	0.6064815	0.4347061	0.8286492	0.5921823	0.5153203	0.7892506	0.1223656	0.3214466	0.0446525	0.6484011	0.5993253	0.5724007	0.7556089	0.4930358	0.5549590	0.1934463	0.6665368	0.7590189	0.6796017	0.0850439	0.7045689	0.5195537	0.0724068	0.1694992	0.0930843	0.0014790	0.2312257	0.0147991	0.0701968	0.6665194	0.7518857	0.3587939	0.2573176	0.6729082	0.3078598	0.0286820	0.0179206	0.6249289	0.0812261	0.4565453	0.6746258	0.8011542	0.1428895	0.1320282	0.5522488	0.0020005	0.1195384	0.5166038
0.7817410	0.0259350	0.8038777	0.1434609	0.7840300	0.6939251	0.1528322	0.3556806	0.1829774	0.3438567	0.1663931	0.7355942	0.3986959	0.7023918	0.4952579	0.3994133	0.5595847	0.1882945	0.4996271	0.6989426	0.6711108	0.2205323	0.7039621	0.6861297	0.0735465	0.5112748	0.2147403	0.1124370	0.2776769	0.0095932	0.0656886	0.5013769	0.5187471	0.0606672	0.1182237	0.5195330	0.5067613	0.0002193	0.3522811	0.6480698	0.0621478	0.1483811	0.5895748	0.6483896	0.2877698	0.0002341	0.5128748	0.0794273	0.2371693	0.6889089
0.6687012	0.0037595	0.8787607	0.2825801	0.7078000	0.6513742	0.6505214	0.5515565	0.4072899	0.5163173	0.0358495	0.4578440	0.3305270	0.7070253	0.8940010	0.2574220	0.6358217	0.1435259	0.5564873	0.6446756	0.6874807	0.0290516	0.6558188	0.6202862	0.1054152	0.2062791	0.1080892	0.1578457	0.3741787	0.0045972	0.0957238	0.5751871	0.6588156	0.0035114	0.7175274	0.6116822	0.3289003	0.0516054	0.1220787	0.7056367	0.0402187	0.1814823	0.6784317	0.6480732	0.0501081	0.3332590	0.3509206	0.0111376	0.3017687	0.6866810
0.7195000	0.0376886	0.5618583	0.3032625	0.5237247	0.7189293	0.4626646	0.5665777	0.1804652	0.4485765	0.0506110	0.4744911	0.6575270	0.5538358	0.6848057	0.2438452	0.5755547	0.2017189	0.6757501	0.8385545	0.7743481	0.0257224	0.6873100	0.7609011	0.0012942	0.0046130	0.0032331	0.2029686	0.1882694	0.0143005	0.0586264	0.6895351	0.7668908	0.6335274	0.3013917	0.4464351	0.2494248	0.0002626	0.0611294	0.6675308	0.0628977	0.2903000	0.4985446	0.6690393	0.0759248	0.1077968	0.2106594	0.2092284	0.6358638	0.2046043
0.5527699	0.0080280	0.5686021	0.3818876	0.7766039	0.3547510	0.5178634	0.7895890	0.4121946	0.7212093	0.0577942	0.2452116	0.6402355	0.6619394	0.7575668	0.1978547	0.6470644	0.1733933	0.5080517	0.6671947	0.6756520	0.0223428	0.5767457	0.7551348	0.0002764	0.1891084	0.0098686	0.0613993	0.5288183	0.0052437	0.1101016	0.6867168	0.3387996	0.0012285	0.1625968	0.3759912	0.2735342	0.0002326	0.3869161	0.6653493	0.0212915	0.4028099	0.5724868	0.7439081	0.0260461	0.2193173	0.2322091	0.3145347	0.4066983	0.3261898
0.7129339	0.0318158	0.7765479	0.1419769	0.6851933	0.8419829	0.3130412	0.7580158	0.2054460	0.3404979	0.1521940	0.6465528	0.7092960	0.7213092	0.6740560	0.4188638	0.6574283	0.2102076	0.7150303	0.6584939	0.5515143	0.2251900	0.6722770	0.6304432	0.0002503	0.1609065	0.0398277	0.2073922	0.3018404	0.0194559	0.0435546	0.7215147	0.6401574	0.1539313	0.6128036	0.4060847	0.1029788	0.0403064	0.3812606	0.7068190	0.0691493	0.4327554	0.7639074	0.7439306	0.2945812	0.0003814	0.2571609	0.1120838	0.0060424	0.2643509
0.8154079	0.0200932	0.6501602	0.0318510	0.6158218	0.4874471	0.3501270	0.5553476	0.2658014	0.3253051	0.1131232	0.8606560	0.7394856	0.8363814	0.6491251	0.4318158	0.8056410	0.1266987	0.6621805	0.9223111	0.6869346	0.5167530	0.7357164	0.2564001	0.0023908	0.1888427	0.2684057	0.0007904	0.2833569	0.0253652	0.0373710	0.5932792	0.7958116	0.3077593	0.2183750	0.4320652	0.3277639	0.0294308	0.2689744	0.6643713	0.0310121	0.1360594	0.6132776	0.7795222	0.2662088	0.1213462	0.3689427	0.0076622	0.0116202	0.3124651
0.3323046	0.0198029	0.7583624	0.0998694	0.6584437	0.5655623	0.1663226	0.7777597	0.1698456	0.1863043	0.2100066	0.8270824	0.8345052	0.6126175	0.6381222	0.6147960	0.4652660	0.3655677	0.6877536	0.8009027	0.7372649	0.4262112	0.3344730	0.6798141	0.0804104	0.1534479	0.3423452	0.0620553	0.4345884	0.0612508	0.0273194	0.4916973	0.6630701	0.0086944	0.3727903	0.5713152	0.2694528	0.0027172	0.4618042	0.6706489	0.0357520	0.3518313	0.5584215	0.6200472	0.4049373	0.0002902	0.2505764	0.0841676	0.1208950	0.4673627
0.6343596	0.0124395	0.4689655	0.1435247	0.6022750	0.7537544	0.4102393	0.7524518	0.1758110	0.4255683	0.0532406	0.5723416	0.7061218	0.5888841	0.6750886	0.4718496	0.6102221	0.1544279	0.5498081	0.8610990	0.6100515	0.0724911	0.6777950	0.7095899	0.0734111	0.1624911	0.1828128	0.2409931	0.2492092	0.0044992	0.0369368	0.5874085	0.7348594	0.2495540	0.4945685	0.5362997	0.1963656	0.0452512	0.0487916	0.8216864	0.0113861	0.1489280	0.4950440	0.6660666	0.1618612	0.0041505	0.0317097	0.0418172	0.0088580	0.3821008
