YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.6575299	0.0036456	0.4987926	0.1886258	0.6888364	0.6927235	0.3947848	0.8811508	0.1423964	0.4009480	0.0826025	0.7465467	0.8623555	0.7234160	0.6425515	0.5797197	0.6275764	0.1378355	0.6821251	0.7136558	0.6644257	0.2371303	0.7689327	0.6310311	0.0589144	0.2016157	0.1885963	0.1631513	0.1978232	0.0174474	0.0554286	0.5824419	0.2283943	0.0596043	0.3098842	0.5903004	0.3271912	0.0628240	0.1998250	0.7133365	0.0158089	0.3459596	0.4823227	0.7199944	0.0722120	0.1293099	0.0863044	0.2061323	0.1888973	0.1944318
0.7185128	0.0458960	0.7779004	0.3209525	0.6705212	0.5878336	0.5843821	0.7817144	0.1962447	0.3332257	0.0576404	0.6699477	0.5277267	0.6036681	0.7793254	0.5350639	0.5923210	0.2227440	0.6412385	0.6375152	0.6000903	0.0309445	0.6197092	0.5576490	0.0797071	0.1291611	0.0892740	0.0002554	0.1993688	0.0168146	0.0363175	0.6177570	0.6850655	0.2893155	0.2905948	0.4659125	0.3143521	0.0322570	0.0279275	0.6520571	0.0398090	0.3189616	0.5858804	0.7298330	0.0421455	0.1780025	0.5757780	0.0014824	0.1218008	0.5416692
0.6603200	0.0191067	0.6002207	0.2269411	0.6865745	0.7335846	0.1698789	0.3775161	0.2244988	0.4044919	0.1854729	0.6654481	0.4787911	0.8057074	0.4516709	0.3542199	0.6008763	0.2002228	0.5231780	0.8415132	0.7007457	0.2487311	0.6758066	0.6956658	0.0845932	0.5745137	0.2241936	0.0867115	0.2400760	0.0064501	0.0589468	0.5000388	0.4395928	0.0577044	0.1544391	0.4643743	0.4700948	0.0000363	0.2696486	0.7446515	0.0912213	0.1501963	0.5309548	0.6297452	0.3823808	0.0001695	0.5288921	0.0808269	0.1749768	0.6589837
0.6533249	0.0073787	0.8068946	0.2262227	0.6075911	0.5481958	0.5447852	0.7928013	0.3676509	0.5304995	0.0376252	0.3938224	0.3678017	0.6624412	0.7690810	0.3205426	0.6139144	0.1454319	0.4808620	0.5602781	0.8522581	0.0292889	0.6604897	0.7470316	0.0549326	0.1808842	0.1246777	0.1129146	0.3100571	0.0038468	0.0573622	0.6645714	0.6329916	0.0040262	0.4713843	0.6371590	0.3449854	0.0448418	0.0837549	0.6650426	0.0511830	0.1875241	0.6112099	0.6161732	0.0356807	0.1974945	0.2525430	0.0018366	0.3066091	0.6054065
0.8135316	0.0259330	0.4761389	0.2617614	0.5575687	0.6300261	0.4699370	0.5910976	0.1562362	0.6674639	0.0386179	0.5399062	0.7266384	0.4950210	0.8086560	0.1976614	0.6114695	0.2084972	0.8327697	0.7505277	0.7813441	0.0221795	0.6537585	0.7248612	0.0006420	0.0068893	0.0029669	0.2113842	0.2581840	0.0171475	0.0590655	0.7069655	0.7341464	0.6536621	0.3382690	0.5069531	0.3173061	0.0000321	0.0265895	0.7892733	0.0602348	0.1629095	0.7783756	0.7749048	0.0671236	0.1212269	0.2058236	0.1452387	0.6341929	0.2107122
0.5967020	0.0262866	0.6143532	0.3073456	0.7063280	0.4309000	0.6328515	0.8180541	0.5059472	0.7533021	0.0476425	0.2899605	0.6595322	0.7856308	0.7231790	0.2036899	0.6061554	0.1650595	0.5802333	0.5985986	0.6362695	0.0228878	0.6394559	0.5427455	0.0024081	0.0837469	0.0031526	0.0282268	0.5737812	0.0122518	0.1491114	0.6809758	0.3340564	0.0024967	0.1560514	0.3870268	0.2424280	0.0003617	0.2535076	0.6576316	0.0101359	0.4708911	0.6212662	0.6566305	0.0253773	0.1626533	0.2607641	0.3044118	0.5044609	0.3146316
0.7647453	0.0130189	0.8526320	0.1731223	0.6979994	0.6802287	0.2054634	0.6581576	0.2667802	0.3244784	0.1393749	0.8372787	0.6443009	0.7067460	0.7414514	0.5212357	0.6415809	0.1917858	0.6053451	0.7656321	0.5582569	0.1198271	0.5828049	0.6509507	0.0017293	0.1508829	0.0651568	0.1222316	0.1162759	0.0176213	0.0680996	0.5777526	0.7983522	0.1836973	0.6879219	0.4149833	0.1654187	0.0667132	0.4079084	0.7472426	0.0500525	0.4755955	0.5664116	0.6914810	0.1936990	0.0004468	0.2969362	0.1410480	0.0064170	0.4054795
0.7439363	0.0109049	0.6655206	0.0301553	0.6787036	0.5912204	0.2659546	0.6304896	0.3944130	0.4203895	0.1345003	0.7043536	0.7890082	0.6696483	0.5464058	0.3903719	0.5564138	0.2131230	0.5327161	0.8471162	0.6728333	0.4272416	0.7321500	0.2837302	0.0006896	0.1159804	0.2867392	0.0002775	0.2491409	0.0398714	0.0171676	0.6883845	0.9293485	0.2182900	0.2307231	0.5059847	0.2509275	0.0528974	0.3421515	0.7678883	0.0102467	0.1645524	0.4533917	0.8123032	0.2744144	0.1105665	0.2578332	0.0104833	0.0022608	0.2970669
0.3482499	0.0309974	0.6102946	0.0722358	0.7492801	0.5643131	0.2185511	0.7838745	0.3175103	0.1939382	0.3514385	0.8602035	0.7515341	0.5284826	0.6055425	0.5107990	0.5758699	0.2973923	0.7551796	0.4904980	0.8641395	0.4559014	0.5119872	0.6230847	0.0736965	0.1062385	0.2474547	0.0703102	0.4411083	0.0272906	0.0296625	0.6201584	0.7743043	0.0137453	0.4585009	0.4361495	0.3482150	0.0007576	0.4353513	0.5893470	0.0227274	0.3648831	0.5180911	0.5882380	0.4664363	0.0000842	0.2465136	0.0643094	0.1531455	0.4154941
0.6368350	0.0049957	0.5189510	0.0986423	0.6794526	0.6693771	0.4106051	0.5336642	0.2150685	0.4516097	0.1327416	0.5718809	0.5509229	0.7594388	0.7900884	0.5542016	0.6891846	0.1676055	0.6816595	0.7411643	0.7029369	0.0905454	0.7651507	0.8016951	0.0543627	0.2435353	0.1588123	0.1582297	0.3309719	0.0153335	0.0287508	0.6138054	0.6726124	0.2094896	0.3624821	0.5018578	0.1938471	0.0321167	0.0358621	0.6801337	0.0108317	0.1309199	0.5217973	0.6945775	0.1275381	0.0027322	0.0586277	0.0615083	0.0311712	0.4107240
