YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1218434	1.0260368	0.3473031	0.0779443	1.1020134	0.9505599	0.9607832	0.4984913	0.9434985	1.0176977	0.0976851	1.0326176	0.9543164	0.1014118	0.4286073	0.0987771	1.1346219	0.1972766	1.0512049	0.9636117	0.0000000	0.9377959	0.9782855	1.0619054	0.6268644	0.0795519	0.2279688	0.3713027	0.2524125	0.7872548	0.9099628	0.6049961	0.1997435	0.4855104	0.2544439	0.7228025	1.0232879	0.2921941	0.9306257	0.5458103	1.0315568	0.0622080	0.6689899	0.0957993	0.7838313	0.9200108	0.0120614	0.3554405	0.4688123	0.5200173
0.0770432	1.0475347	0.7593800	0.0597140	0.9890083	0.8368525	0.9818755	0.4657481	1.0614030	0.9827800	0.0769815	0.9824687	0.9165603	0.0941895	0.5948964	0.0892588	1.0712024	0.1228988	1.0918990	1.0588507	0.9327903	0.0000000	1.0757915	0.9844626	0.6293190	0.0438796	0.2722342	0.2975211	0.1455629	0.8342441	1.1154497	0.5119854	0.2528184	0.5580256	0.2807769	1.0531869	1.0277825	0.3475338	1.0589985	0.6197003	0.8975398	0.0300157	0.6298883	0.0682033	0.7065041	1.0227555	0.0184013	0.4772450	0.4350036	0.5071927
0.1248822	0.9356565	0.8801252	0.0820763	0.9790601	0.8690436	1.0390729	0.5259128	1.0286129	0.9714246	0.0847715	1.0763454	1.0981050	0.0967707	0.4352431	0.3963640	1.0242388	0.1090521	1.0885792	1.0308958	1.0115872	1.0312903	0.0000000	0.9240915	0.4980422	0.0826672	0.2188254	0.3312084	0.2709002	0.8162277	0.8549898	0.4567847	0.2186953	0.5449863	0.2578523	0.7233386	1.0574201	0.3573525	0.9625431	0.5803821	1.0599086	0.0958839	0.6657166	0.0676282	0.6349696	1.0347344	0.0183494	0.4410486	0.4321465	0.4381574
0.1272350	1.1270036	0.7748906	0.0686622	0.9861856	0.7565016	1.0242791	0.5244524	0.9633703	0.9805627	0.0619864	1.0494580	0.9476550	0.0871400	0.4792035	0.0589539	0.9655697	0.1393088	0.9461189	1.0133419	1.0846012	0.9605658	1.0742877	0.0000000	0.0507023	0.0379901	0.2256585	0.3998151	0.1932353	0.2286180	0.9037014	0.4677924	0.2424808	0.5150525	0.2251637	0.6838945	1.0102039	0.3666587	0.9636292	0.5830549	0.9423474	0.0579097	0.6920266	0.0953557	0.6880739	1.0426847	0.0120280	0.5049696	0.4439048	0.4968102
0.1273183	0.9972846	0.8185147	0.0670859	1.0118612	0.9067586	0.9003015	0.5606077	0.9540973	1.0366523	0.0936933	1.0434637	1.0788758	0.1024421	0.5142064	0.0717507	0.9414329	0.1020780	1.1061300	1.0326525	1.0562835	1.0778656	1.0540653	0.9823238	0.0000000	0.0677082	0.1786100	0.2434582	0.2170053	0.7992829	0.7972150	0.5443605	0.2178837	0.5369066	0.2527417	0.6460741	1.1343234	0.3908622	1.0526206	0.6406197	1.0691363	0.0602163	0.7949539	0.0855042	0.7157199	1.1370478	0.0102779	0.4503139	0.4461654	0.5455814
0.0946105	1.0193347	0.8872019	0.0630646	0.9630879	1.0374026	0.9888355	0.4708439	1.0685606	1.0447182	0.1005793	0.9238715	0.9869305	0.0542041	0.5806645	0.0515018	1.0157916	0.1508117	1.0483464	1.1114487	0.9347992	0.9054320	0.9745715	1.0995853	0.7674400	0.0000000	0.2206528	0.3182666	0.1771974	0.9055324	0.9346635	0.5193186	0.1679626	0.5031769	0.2804982	0.6726381	0.8994420	0.3845511	1.0543204	0.5308500	1.0394358	0.0451078	0.6414319	0.0955344	0.6530790	0.9692472	0.0192275	0.3831220	0.4647778	0.5227069
0.0996584	1.0994881	0.7806373	0.0643706	1.0840756	0.8799587	0.9582163	0.4321933	0.9691776	1.0280631	0.1064840	1.0498426	0.9801810	0.0766926	0.4288826	0.0770849	1.0172544	0.1281649	1.0819944	1.0214332	1.0248872	1.0038805	0.9815837	1.0773782	0.8255799	0.0526183	0.0000000	0.3065500	0.2152843	0.8132305	0.8800671	0.4759823	0.1838210	0.6083059	0.2345083	0.6970295	0.9635843	0.3415701	1.0093124	0.6362664	1.0640519	0.0509695	0.7148088	0.0743185	0.6411998	0.9804309	0.0235135	0.4056048	0.4827874	0.3424139
0.1228215	0.9850578	0.8434967	0.0488995	0.9652606	0.9053465	1.0275539	0.4075497	1.0861401	1.0199320	0.1223195	0.9294828	1.0203175	0.0929259	0.4278206	0.0644788	1.0881669	0.2011445	0.9552948	1.0429855	0.9223592	1.1371258	1.0250872	0.8801346	0.6135392	0.0494996	0.2389951	0.0000000	0.2114896	0.8428396	0.9256397	0.4254846	0.2158845	0.5253953	0.2950010	0.5915204	0.9416152	0.4183519	1.0828577	0.7258852	1.0890143	0.0536705	0.5485066	0.1117555	0.6451511	0.9595685	0.0169015	0.3749224	0.4853346	0.4297828
0.1083165	1.1110303	0.7580877	0.0735297	0.9955493	0.9251452	1.0560919	0.4746492	0.9521694	1.0073631	0.1106972	1.0657887	1.0806989	0.0796899	0.3430133	0.0792867	1.0127228	0.1355888	1.0400126	1.0002572	1.0246476	0.9563216	1.0444138	1.1023763	0.5718625	0.0359074	0.2438497	0.3532341	0.0000000	0.8707930	1.0136022	0.4722814	0.3325941	0.4751015	0.3169191	0.5662301	1.0154565	0.2726994	1.0816772	0.5679207	1.0725632	0.0198240	0.7452146	0.1171364	0.6390112	1.0094017	0.0094379	0.4472805	0.4734544	0.5208056
0.0754374	1.0747193	0.9139471	0.0743281	1.0793565	0.8974901	0.9548984	0.3868808	1.0971814	1.0687334	0.0943183	1.1283155	1.0256886	0.1137140	0.5217966	0.0558759	1.0699966	0.1031274	0.9619025	0.9890794	0.9652031	1.0901035	1.0978339	0.9116620	0.5785388	0.0181043	0.2363113	0.3466150	0.1644830	0.0000000	0.9814454	0.4529209	0.1838773	0.5282413	0.3468665	0.6417689	1.1352302	0.3142173	1.0366528	0.5509105	0.9887604	0.0322883	0.6236424	0.0784044	0.5792822	0.8785626	0.0100271	0.5063587	0.4357072	0.4766611
