YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1030956	1.0006269	0.7399065	0.0576823	0.9968414	0.8581490	1.0299476	0.4906845	1.0128028	0.9777375	0.1320012	1.0140169	0.9793860	0.1227078	0.4796884	0.0839208	1.0104288	0.1738939	0.9839806	1.0137527	0.5215322	0.9747290	1.0174666	1.0595070	0.6940765	0.0425223	0.2286595	0.3528779	0.2242225	0.9120100	0.8955878	0.5339009	0.2505880	0.5161288	0.3269251	0.6512302	1.1051424	0.3492392	0.9505991	0.5965562	1.0254645	0.0355637	0.6993551	0.0536562	0.7640096	1.0582476	0.0065698	0.4378435	0.4553338	0.4406452
0.1667525	0.9490630	0.8416976	0.0637983	0.9854965	0.8636207	0.9991228	0.5370537	1.0896340	1.1173205	0.0736362	0.9518157	0.9658701	0.1038904	0.4394200	0.0588918	1.1009387	0.1435492	0.9826257	1.0267852	0.9788317	0.5582197	1.0386393	0.9625349	0.6354355	0.0654367	0.2251601	0.2823674	0.2333753	0.8047862	0.9543538	0.4892502	0.2690697	0.5306714	0.3426419	0.7933096	1.0863066	0.3647784	1.0953303	0.6153435	0.9898340	0.0422864	0.7696534	0.0912101	0.7545076	1.0653477	0.0137104	0.5109451	0.5003785	0.4592292
0.1506880	0.9356460	0.8673829	0.0574413	1.0663897	0.8474065	1.0288415	0.4610293	1.0619896	1.0465919	0.0613523	0.9984752	1.0131437	0.0811460	0.4474667	0.1927036	1.1341212	0.1565625	1.0669742	1.0444790	1.0769542	1.0483439	0.5002748	0.9315008	0.7207674	0.0851276	0.2179617	0.3731262	0.2329367	0.8541437	0.8501239	0.4889057	0.2314666	0.4433443	0.1711865	0.6234891	0.9651191	0.3727727	1.0910668	0.5583492	0.9697635	0.0505347	0.7163545	0.0950768	0.6146164	1.0152347	0.0073158	0.4237648	0.4995772	0.4755757
0.1222641	1.0499641	0.8669951	0.0515399	1.0447280	0.8119689	1.0410307	0.4642011	0.9624488	0.9693906	0.1275599	1.0564877	1.0449474	0.0645218	0.3824695	0.0745949	0.9611270	0.1238773	1.0546231	0.9765307	0.9835602	1.0202927	0.9980637	0.4807479	0.0638491	0.0451894	0.1831973	0.2620383	0.1993126	0.4506949	0.9885545	0.4871778	0.2851852	0.4981672	0.3054650	0.6594782	1.0313832	0.3372251	1.0268570	0.5396498	1.0925487	0.0344578	0.7343458	0.0832193	0.7271802	1.0051488	0.0051520	0.3919368	0.5350267	0.4924287
0.1182551	0.9264465	0.7801357	0.0464681	1.0629873	0.9805745	1.0418115	0.5045664	1.0308002	0.9585774	0.0953522	1.0550393	1.0480926	0.0774479	0.4409928	0.0965752	1.0580386	0.1314469	1.0520285	0.9626645	1.0109960	1.0241067	1.0699032	1.0242035	0.3735126	0.0469292	0.1797786	0.2945600	0.2200075	0.8290622	0.9681882	0.4864577	0.2243216	0.5353314	0.3064642	0.6615821	1.0143932	0.3750960	1.0732368	0.5785410	1.0527624	0.0522918	0.7167628	0.0749593	0.6417045	1.0820462	0.0148010	0.3699247	0.4609970	0.5131555
0.1532207	1.1488983	0.7888785	0.0705588	0.9879335	0.8807283	1.0460442	0.5146954	0.9516783	1.0162044	0.1269639	1.0492763	1.0542311	0.0797685	0.4285647	0.0786851	1.0441179	0.1023819	1.0469471	1.0307540	0.9093435	1.0634678	0.9615269	1.1177519	0.6935878	0.0281324	0.2199725	0.2777008	0.2464333	0.8199814	0.8610979	0.4830000	0.2743707	0.5305469	0.3121684	0.6394795	0.9714344	0.3942138	0.9272121	0.5412771	1.0141089	0.0368605	0.6893059	0.0825613	0.7262845	0.9543374	0.0181581	0.3718224	0.4361613	0.5086256
0.1182987	1.0254927	0.8567500	0.0778699	1.0071692	0.8157579	0.9609174	0.4995794	1.0295192	1.0029547	0.1183478	1.0788350	1.1118788	0.0895611	0.5495922	0.0555617	1.0462183	0.0832884	1.0112472	0.8888695	0.9871277	0.9789289	1.0486840	0.9843868	0.6828068	0.0698703	0.1027362	0.3500060	0.2568090	0.8230298	0.7945327	0.4239455	0.3208252	0.4835233	0.2587006	0.6701708	1.0343730	0.3262487	0.9875806	0.5156519	1.0550394	0.0648794	0.7016058	0.0982475	0.6092104	1.0852446	0.0071498	0.4562210	0.4787197	0.4791341
0.0795945	1.0753818	0.7310114	0.0938608	1.0475762	0.9074361	1.0067023	0.5253814	0.9779192	0.9310953	0.1132917	1.0064671	1.0695230	0.0885690	0.4736816	0.0700057	0.9164967	0.1259564	0.9656220	0.9955001	1.0207988	0.9738941	0.9775654	1.0962906	0.6007227	0.0351186	0.2293552	0.1786493	0.1851137	0.8900281	0.9554670	0.4827500	0.2354172	0.5000753	0.2750419	0.6923086	1.0228423	0.3950949	1.0375380	0.6047358	0.9486528	0.0191845	0.6301309	0.0764317	0.6567145	0.9778149	0.0130247	0.4221256	0.5031728	0.4023975
0.1258739	0.9557159	0.8663788	0.0521709	0.9578091	0.9374289	1.0360342	0.4816500	1.1295089	1.0392181	0.0897779	0.9881299	1.0505814	0.1049666	0.4278172	0.0855094	0.9152568	0.0963718	1.0121846	1.0458720	1.0605708	0.9782520	1.0454647	1.0439374	0.6455383	0.0319083	0.2122311	0.2861088	0.1089312	0.8209694	0.9924771	0.4105368	0.1876327	0.5960078	0.3898880	0.7155527	1.0155722	0.3251192	0.9423783	0.6328150	1.0160940	0.0336979	0.7497301	0.0881907	0.6961940	0.9186218	0.0183623	0.4875285	0.4749467	0.4486595
0.1015237	1.0745336	0.8497830	0.0604852	1.0460355	0.9770223	1.0782592	0.5028875	1.0412010	1.0640598	0.0922281	1.0103134	0.9733320	0.0889851	0.4666569	0.0622179	1.0275240	0.1809366	0.8872471	0.9613591	1.0139948	1.0784845	0.9969042	1.0035336	0.5890289	0.0443275	0.2006998	0.2953739	0.1827254	0.3924527	0.8621700	0.4774086	0.1810611	0.5229577	0.3293202	0.6999474	1.0588161	0.4188105	1.0180577	0.5990061	0.9089184	0.0403301	0.6844101	0.0899420	0.6639746	0.9870104	0.0141242	0.4437801	0.4725282	0.5198228
