YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1476105	0.7354762	0.2721136	0.0699657	0.9500336	0.8045835	0.6161141	0.3661516	0.7190168	0.7018480	0.0698186	0.7894464	0.6036097	0.0546941	0.3305586	0.0973649	0.8371701	0.2029176	0.8621477	0.6745313	0.0000000	0.6578785	0.7393238	0.7971731	0.4909833	0.0633947	0.1410787	0.2568646	0.1278799	0.7427700	0.6367648	0.4874154	0.2035470	0.3056838	0.1900202	0.5684413	0.7084363	0.1752696	0.7296962	0.4069063	0.7313767	0.0799430	0.4902200	0.0560062	0.5287297	0.6565196	0.0134290	0.2375821	0.3623478	0.3808548
0.0416298	0.8239836	0.5545710	0.0276875	0.6638906	0.6524069	0.6277302	0.3229124	0.7149479	0.6123176	0.0429334	0.7355860	0.6977790	0.0997550	0.4661157	0.0552147	0.7836441	0.0582095	0.8113403	0.7898601	0.7094373	0.0000000	0.8214968	0.6406360	0.4534286	0.0208191	0.2323416	0.2690786	0.0929732	0.5881573	0.9027976	0.3730703	0.1688259	0.4408210	0.2211876	0.8904680	0.8520662	0.3137556	0.8146878	0.4614617	0.6496315	0.0227900	0.4241955	0.0569176	0.4781053	0.8059209	0.0339798	0.3755101	0.3507035	0.3474803
0.0930263	0.6569628	0.7165019	0.0628706	0.6994230	0.6362187	0.7381934	0.3679757	0.7975245	0.7281079	0.0512886	0.7160791	0.7803835	0.0656923	0.3355925	0.3586134	0.8529931	0.0744445	0.7087514	0.6969479	0.7267861	0.7851981	0.0000000	0.8101564	0.4318700	0.0630945	0.1139532	0.2224592	0.2111585	0.6970096	0.5477453	0.3410192	0.1367709	0.3262032	0.1986933	0.5227952	0.7490531	0.2993537	0.9004351	0.4295876	0.8485028	0.0461397	0.5189791	0.0472696	0.4736105	0.8753201	0.0122860	0.2958722	0.2683141	0.2315259
0.1015751	0.7564275	0.4829936	0.0498520	0.8157691	0.4852101	0.7227670	0.3483670	0.6835838	0.7323661	0.0409000	0.6523873	0.5913784	0.0592586	0.3863027	0.0327031	0.7139010	0.0815330	0.6031447	0.7912697	0.8283205	0.6284098	0.6941619	0.0000000	0.0849183	0.0176703	0.2126576	0.2791276	0.1196315	0.2180057	0.6446278	0.3516945	0.1723311	0.3716348	0.1599320	0.5552224	0.8048128	0.1807624	0.7129350	0.4734596	0.7313947	0.0357359	0.4623752	0.0605739	0.4826633	0.7666564	0.0059207	0.3663378	0.3757866	0.3193388
0.1041767	0.7597229	0.5753133	0.0516873	0.8009376	0.7438959	0.6506576	0.3916254	0.7383105	0.7337538	0.0461043	0.8116803	0.7246864	0.0759477	0.4203926	0.0630374	0.6789261	0.0701577	0.7746300	0.7218621	0.7167477	0.7229100	0.7337327	0.7037097	0.0000000	0.0567415	0.1054886	0.2129532	0.1662306	0.5360623	0.5537693	0.3715420	0.1730146	0.3378028	0.1861460	0.3725806	0.9015035	0.2595657	0.6971291	0.5114050	0.8085868	0.0347841	0.7062764	0.1148272	0.4417540	0.7000377	0.0047487	0.3493772	0.2838326	0.3954902
0.0801035	0.7405158	0.6683188	0.0237561	0.7379921	0.7373845	0.7220244	0.3855426	0.8658478	0.7301222	0.0548733	0.6610833	0.7262383	0.0310746	0.3686403	0.0324391	0.6929763	0.1115516	0.8064025	0.7825915	0.6550758	0.6268040	0.6855367	0.8216994	0.5553140	0.0000000	0.1745181	0.2473233	0.1148186	0.6595028	0.6288045	0.4046154	0.1389410	0.3745398	0.1990084	0.5408415	0.7216126	0.2992481	0.7779587	0.3496220	0.8365702	0.0196365	0.4293750	0.0999122	0.5522684	0.6725958	0.0060571	0.2637780	0.3296939	0.4308047
0.0855023	0.8605135	0.4032860	0.0355778	0.8082170	0.5902418	0.6865409	0.3582876	0.7293899	0.7786471	0.0746194	0.7295185	0.6096242	0.0584427	0.2355327	0.0561771	0.7025148	0.1326182	0.8475353	0.8095156	0.8977315	0.8271094	0.7036813	0.7797588	0.5489630	0.0475486	0.0000000	0.2045379	0.1292970	0.6221492	0.6230423	0.3587790	0.1393121	0.5492058	0.1917643	0.4883556	0.7326875	0.2574851	0.6671088	0.4396766	0.8335471	0.0613383	0.4837686	0.0411161	0.5398496	0.6615966	0.0103967	0.3059219	0.3473307	0.2459492
0.0681655	0.7134135	0.5745822	0.0423638	0.6934543	0.6553480	0.8049985	0.2846098	0.7250749	0.7731526	0.0872485	0.5228164	0.6633007	0.0678302	0.3998088	0.0342005	0.7656288	0.1601786	0.7036939	0.6788640	0.6288006	0.7512455	0.6872652	0.6469466	0.4516063	0.0294727	0.1730367	0.0000000	0.0974487	0.6259901	0.8280490	0.3131057	0.1607090	0.3640447	0.2090951	0.4200709	0.7153630	0.3178696	0.6968187	0.6027881	0.7153374	0.0172693	0.4676417	0.1012411	0.4070227	0.8452952	0.0167935	0.2539490	0.4240137	0.3485503
0.0686454	0.8229680	0.6052423	0.0680123	0.7220889	0.6229219	0.6922994	0.4499854	0.7243579	0.7194333	0.1187553	0.7262204	0.7696623	0.0622368	0.2066841	0.0452814	0.8051865	0.0656298	0.8479044	0.7080232	0.7609605	0.6811513	0.7394961	0.8090401	0.4485780	0.0379702	0.1951725	0.2698031	0.0000000	0.6600541	0.7705347	0.3698822	0.1889225	0.3151502	0.2455598	0.3907303	0.7068374	0.1982787	0.7683242	0.3774019	0.8641058	0.0082880	0.5801621	0.1069198	0.4729525	0.6796080	0.0044357	0.3450058	0.4277273	0.4819486
0.0792810	0.6888183	0.7701309	0.0739261	0.6468223	0.6807539	0.7942861	0.2308396	0.6774898	0.8620883	0.0923215	0.7163247	0.7564262	0.0830971	0.3889220	0.0363045	0.8255815	0.0693005	0.5953812	0.7742872	0.7610281	0.7729142	0.7907424	0.7066642	0.4897055	0.0149227	0.1789343	0.2523861	0.1223660	0.0000000	0.7046565	0.4235397	0.0931851	0.3677752	0.1921671	0.3892961	0.9140916	0.2237162	0.7139112	0.3254434	0.7149023	0.0219049	0.4333844	0.0524369	0.5331659	0.6173481	0.0081618	0.4301664	0.2662309	0.2934475
