YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.6284213	0.4455438	0.9835991	0.0029785	0.9745812	0.6354577	0.9695323	0.8276432	1.0178078	0.9626725	0.1073439	1.0325050	0.9945567	0.7286899	0.4215546	0.0251023	0.6114788	0.1248029	0.7258825	0.6901204	0.8699482	0.9868744	0.9209192	1.0511804	0.6965268	0.7107610	0.1334545	0.4126787	0.6467776	0.3188661	0.2778764	0.6868432	0.1660987	0.4942124	0.2338071	0.5964521	0.8291331	0.3206885	1.0275748	0.5030334	0.9655352	0.9396275	0.5797454	0.1156488	0.8788253	1.0851536	0.1156125	0.7389397	0.3778318	0.5245823
0.1878654	0.9924300	0.9124139	0.3342757	0.5278092	0.8065478	1.0183287	0.6694157	0.9177498	0.8205745	0.0886277	0.9414785	0.9651265	0.2920117	0.4091039	0.0653580	0.9692266	0.1583272	0.4651693	0.9525263	1.1103795	0.8756881	0.7415295	1.0791706	0.6775336	0.0516134	0.1818733	0.1239601	0.3013298	0.8893647	0.7813810	0.4145820	0.2344393	0.4109470	0.6831430	0.6422131	0.9039913	0.3244743	1.0053678	0.5601928	0.9586968	0.4543415	0.4610250	0.4593329	0.9335954	1.0600207	0.0060130	0.3164027	0.4935039	0.4462854
0.1174671	0.9634503	0.8552278	0.0610090	0.7510380	0.9384956	1.0036795	0.1729793	1.1040149	0.7675692	0.1353155	1.0320155	0.9893568	0.1424784	0.5125555	0.2567088	0.9834552	0.1192987	0.9514102	0.6498643	0.8491340	0.9820814	1.0396372	1.0881367	0.7465223	0.0361784	0.0004279	0.2941781	0.1398791	0.6031540	0.9140465	0.4828293	0.1740733	0.8017873	0.4357550	0.6324194	0.8649461	0.3623117	0.9938181	0.2132460	1.0373409	0.0343903	0.6757033	0.0257904	0.0408176	1.1000040	0.1888147	0.3214342	0.5349441	0.7027409
0.1429477	0.9587173	0.5412301	0.0454601	1.0304835	0.9745901	0.8215905	0.2444412	0.9726999	0.8327022	0.1827178	0.7511133	1.0676301	0.0729188	0.4895543	0.4231698	0.9823666	0.2585910	0.9923051	0.9837780	0.8845110	1.0174343	0.9743873	1.0166397	0.6160454	0.5832065	0.1942945	0.6537434	0.3759291	0.5632907	0.8818091	0.4976904	0.2385954	0.8053074	0.4055575	0.1807137	1.0376147	0.2832629	0.9951315	0.3050562	0.9748747	0.0289337	0.8163450	0.0909545	0.2207928	0.9872361	0.0165647	0.4194073	0.4438488	0.3844233
0.0636782	0.9968411	0.6087551	0.0115782	0.9992524	0.7507042	1.0426124	0.3068750	0.7147026	1.0714114	0.0895600	1.0175454	0.5525943	0.1485790	0.2945038	0.1910334	1.0510576	0.1352640	0.5366265	1.0512856	0.9249342	0.8688340	0.9840817	0.7922695	0.4096571	0.0192264	0.2288614	0.4940315	0.2765044	0.5606566	0.9671660	0.2036863	0.4724601	0.8334943	0.4606416	0.5464648	0.4448001	0.2065287	1.0423096	0.8383204	1.0025171	0.0028394	0.6093788	0.3328835	0.5872536	0.9627410	0.0374417	0.3812595	0.3019410	0.4886670
0.0777265	1.0528392	0.7968618	0.3253666	0.6772698	0.9073030	1.1005999	0.5325555	1.1037206	0.9738826	0.0595478	0.8332266	0.9957002	0.0114975	0.4908018	0.6505899	0.7430118	0.3498536	1.0406098	0.9569424	0.9613512	0.9433477	0.7266636	0.7596293	0.4141712	0.2434854	0.2113309	0.4195694	0.1782968	0.9614287	0.9462169	0.3367193	0.0614067	0.3939484	0.0648240	0.2904642	0.5870827	0.4634083	1.0044825	0.7640247	0.9079648	0.0018684	0.4101391	0.0088344	0.7742347	0.9559752	0.2234908	0.6492940	0.5445189	0.6317581
0.1285296	0.9473925	0.7541437	0.0201573	1.0442146	0.6497637	0.4464664	0.4830743	0.9502130	0.9864182	0.0733969	0.9013856	0.9287017	0.0710735	0.5957846	0.1596796	1.0760649	0.2036642	1.0466398	0.6822841	0.9610062	0.8655529	0.9455974	0.8936308	0.5685621	0.2443557	0.2223418	0.1063747	0.4336665	0.7564484	0.9015201	0.3614591	0.2611030	0.4024543	0.2912311	0.5789297	0.9968700	0.3125880	0.9110837	0.3111065	1.0637020	0.0210420	0.4801095	0.0242370	0.7326551	0.9976624	0.0003862	0.2575425	0.3996616	0.6334103
0.1187000	1.1062216	0.9430241	0.4435143	0.3489650	0.9361905	1.0044645	0.5867399	0.9214704	0.5405080	0.0966669	0.3399915	1.0138696	0.0077148	0.4538171	0.3218400	0.7578800	0.9669674	0.5594634	0.9240258	0.7377086	0.9125934	0.7730236	0.9073049	0.6749482	0.0529053	0.2191562	0.2217194	0.2047991	0.5801345	0.8947134	0.4227527	0.1588730	0.4789679	0.4981427	0.3185267	0.9547437	0.3457651	0.7613313	0.8559208	0.9545424	0.2461966	0.5053999	0.2320878	0.7049347	1.0510972	0.1526157	0.5545921	0.6296713	0.7724966
0.1148441	0.9869911	0.8270491	0.1862485	1.0257870	0.9032230	1.0262352	0.4543967	1.0940131	0.6917929	0.1280386	0.6364268	0.9061607	0.0741764	0.4378306	0.0745156	1.0630075	0.5854412	0.8818073	0.8573896	0.5961384	0.9080534	0.6937693	1.0427923	0.7021696	0.2065719	0.0000163	0.5324896	0.4774030	0.8156574	0.6827829	0.2563678	0.1070127	0.6280226	0.5601236	0.1769956	1.0405428	0.2290587	0.9161725	0.6107235	0.9894871	0.0265337	0.5638622	0.0397003	0.5053438	0.9737423	0.0013896	0.3032758	0.2701219	0.4381427
0.0755490	1.0218291	0.8200278	0.0162344	0.9045894	0.4273277	0.9576433	0.1883327	0.7560296	0.7732789	0.1353935	1.0716857	0.9415084	0.0221325	0.5779644	0.0303606	1.0038797	0.0758559	0.4554547	0.9252277	1.0392275	0.7978823	0.8960143	0.5777151	0.1433972	0.0847059	0.0540323	0.4160441	0.0827805	0.7290215	0.8361078	0.1295370	0.4001240	0.7442217	0.1851283	0.5987477	1.0817027	0.2495047	0.9531555	0.8829253	0.9237835	0.1027402	0.4311077	0.3773163	0.1634906	0.9938894	0.4451549	0.4073764	0.2905794	0.4849117
