YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.0737952	0.8143987	0.5427220	0.0315915	0.6247417	0.6139253	0.7245537	0.3366631	0.7877288	0.7417389	0.1135414	0.6750140	0.6650784	0.0335929	0.3895269	0.0468358	0.8008530	0.1320753	0.6778439	0.7792040	0.8128602	0.7038678	0.7581712	0.6696566	0.3227157	0.0299859	0.1369681	0.2717707	0.1442139	0.6090896	0.7218826	0.1558877	0.0948077	0.3323619	0.3368887	0.4281056	0.8027232	0.2871507	0.7538298	0.3164600	0.7773075	0.0189032	0.4650726	0.0621989	0.4462182	0.6535545	0.0095181	0.2053309	0.3399936	0.2703779
0.0863169	0.7541688	0.6392836	0.0694686	0.7405554	0.6347723	0.7086244	0.3227484	0.7875506	0.7994410	0.0648228	0.6786709	0.7215788	0.1160988	0.3764443	0.0612773	0.7874887	0.1100075	0.7573291	0.6463044	0.7693959	0.7188435	0.6209087	0.6620080	0.4431367	0.0333788	0.1494655	0.2415542	0.1187051	0.6013960	0.6194995	0.3454483	0.0743283	0.4330527	0.2572430	0.3833376	0.7057032	0.2040032	0.5993664	0.4453682	0.6448534	0.0282286	0.5722258	0.0912289	0.5028712	0.8467061	0.0072572	0.2876624	0.3070996	0.2070510
0.0777052	0.7432234	0.6332994	0.0537821	0.7091027	0.6641721	0.7016827	0.3436291	0.7298645	0.7279477	0.0707562	0.7155123	0.8203060	0.0477097	0.3475120	0.1053469	0.7537980	0.0935213	0.7394150	0.8296315	0.8028908	0.7401799	0.7168384	0.7226551	0.3631177	0.0417868	0.1445296	0.2448861	0.1790703	0.5038770	0.7244654	0.3620859	0.1268611	0.1886832	0.2064904	0.4239350	0.7874795	0.2403242	0.7943759	0.4293687	0.6008262	0.0284914	0.5500433	0.0834965	0.6891490	0.6944282	0.0054327	0.3343863	0.3093189	0.3496069
0.0673935	0.8527980	0.5559970	0.0319476	0.7222588	0.6856674	0.7486282	0.4243614	0.7488507	0.8221006	0.0548513	0.7350821	0.8119092	0.0510804	0.3523845	0.0740112	0.7901011	0.1043262	0.6899595	0.6489149	0.6999756	0.6696684	0.6840437	0.6966452	0.3961672	0.0269250	0.2205499	0.2112132	0.1754307	0.5682086	0.6446988	0.2977097	0.1794593	0.3877060	0.0519273	0.4790036	0.8048591	0.3273353	0.7121504	0.4194918	0.7530787	0.0499786	0.3799678	0.0800476	0.6057873	0.6665334	0.0078740	0.2972453	0.3092804	0.4637621
0.0586700	0.7366332	0.5607249	0.0418740	0.6484182	0.6266359	0.7334202	0.3288470	0.7203971	0.7139241	0.0836162	0.5824945	0.7030255	0.0986434	0.2486694	0.0672666	0.6645753	0.1738333	0.7535156	0.8172061	0.7431748	0.7133800	0.6475506	0.6877241	0.4293315	0.0939020	0.1309640	0.2768944	0.1118984	0.7868523	0.6657556	0.3674742	0.1432465	0.4053307	0.2449912	0.1695229	0.7187655	0.2636827	0.7070750	0.4320546	0.8198276	0.0212337	0.5770684	0.0570547	0.3993239	0.8527934	0.0171378	0.2249946	0.4005824	0.3979310
0.0666405	0.7125911	0.6398492	0.0194055	0.6279586	0.5435688	0.6961353	0.3296177	0.6749067	0.7078756	0.0547430	0.6577686	0.7493982	0.0383470	0.2862669	0.0532395	0.7353834	0.0971982	0.8472823	0.7484821	0.7734562	0.7431846	0.6274459	0.7118300	0.3985821	0.0497170	0.1286467	0.2534176	0.1556379	0.5910326	0.5417398	0.3609413	0.1799132	0.4557809	0.1635853	0.4468682	0.4088015	0.2379814	0.6498041	0.3263609	0.7923781	0.0375230	0.5367010	0.0388533	0.4473701	0.8245454	0.0056116	0.2409903	0.3168609	0.3306620
0.1081666	0.6302865	0.6510868	0.0374456	0.6956007	0.7055792	0.6924035	0.3142832	0.7741342	0.7095599	0.1039238	0.7854633	0.7680846	0.1107525	0.3028820	0.0516386	0.6919378	0.0855550	0.9099790	0.6938052	0.7279711	0.8171285	0.6848934	0.6385710	0.5136066	0.0586575	0.1181103	0.2400355	0.2339151	0.6123139	0.6766603	0.3262472	0.1329429	0.4475824	0.1409785	0.4988247	0.7911483	0.1141451	0.6869192	0.4284177	0.6928504	0.0835125	0.6262874	0.0509501	0.4611814	0.6569010	0.0269799	0.3856376	0.3869403	0.3169162
0.0870236	0.6372342	0.4643145	0.0290523	0.7406087	0.7517081	0.6685508	0.2688577	0.7489523	0.7317198	0.0953085	0.6498789	0.7141051	0.0716107	0.4073628	0.0379791	0.7038258	0.0696960	0.6750689	0.6465773	0.8503696	0.8797448	0.7889711	0.6552483	0.4366805	0.0241509	0.1714450	0.2085869	0.2070458	0.5965250	0.6221240	0.2668326	0.1054506	0.3519081	0.2018093	0.4657606	0.8641315	0.2770507	0.4731609	0.4259677	0.6074990	0.0340571	0.5568558	0.1048275	0.3546399	0.8240892	0.0167286	0.3409867	0.3414514	0.3772687
0.0639434	0.6947013	0.6428290	0.0657388	0.7108260	0.7807334	0.7042652	0.3729158	0.7370512	0.7498890	0.0774155	0.7045212	0.7857627	0.0922314	0.3374419	0.0643960	0.7444905	0.0791472	0.6934011	0.7691433	0.6366908	0.7612770	0.7900205	0.6419988	0.4372286	0.0479854	0.1863780	0.2390843	0.1769066	0.6861537	0.6817541	0.3138815	0.1312285	0.4752625	0.1870244	0.7318475	0.6579338	0.2908250	0.6105895	0.2177667	0.7626171	0.0519850	0.6219983	0.1068429	0.4073801	0.7908181	0.0052653	0.4045422	0.3311006	0.3709101
0.1130390	0.8872598	0.5838569	0.0260970	0.6607398	0.5778666	0.6962843	0.3737719	0.7795200	0.7505230	0.0718700	0.8325343	0.6675336	0.0539900	0.4012536	0.0354741	0.7781215	0.0929836	0.7856998	0.6224640	0.7833135	0.6957663	0.7629372	0.6844306	0.4402543	0.0420025	0.1497146	0.1831871	0.1393566	0.5467274	0.6636098	0.3017759	0.1155228	0.3489979	0.2190505	0.4774830	0.7210026	0.3286910	0.6580862	0.4769281	0.4158261	0.0226946	0.5059933	0.0509382	0.4625857	0.6855508	0.0012491	0.3207903	0.2801329	0.3588030
