YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.0769196	1.0000000	0.7946294	0.0473867	0.7928780	0.9700999	0.9615966	0.1736593	1.0000000	0.8519770	0.1170969	1.0000000	1.0000000	0.1328940	0.4789566	0.2550057	0.9996028	0.1289483	1.0000000	0.6994484	0.8791034	1.0000000	1.0000000	1.0000000	0.7487401	0.0144869	0.0000041	0.3011922	0.0889199	0.5699085	0.9659806	0.4752863	0.1874984	0.8567953	0.4509796	0.6492373	0.8002385	0.3323666	0.9823817	0.2006436	0.9994481	0.0339723	0.6927753	0.0224006	0.0327548	0.9943589	0.1795871	0.3327977	0.4951675	0.6842285
0.1168443	1.0000000	0.5362208	0.0392402	0.9987978	0.9611638	0.8318899	0.2828600	0.9432622	0.8096427	0.1396738	0.7196496	1.0000000	0.0557545	0.3996134	0.4155841	0.9983799	0.2316601	1.0000000	0.9688451	0.7826721	1.0000000	0.9472273	1.0000000	0.6543945	0.5935582	0.1932891	0.6451267	0.3848717	0.5404860	0.9086702	0.4708245	0.2532678	0.8082108	0.4086919	0.1731981	0.9988349	0.2749641	0.9566710	0.3099820	0.9800652	0.0136472	0.7417362	0.0947336	0.1871395	0.9630534	0.0215836	0.4145257	0.4369623	0.4404989
0.0531540	1.0000000	0.6030001	0.0039385	0.9517132	0.7109737	1.0000000	0.3061145	0.7229871	1.0000000	0.0955747	1.0000000	0.5784095	0.1658586	0.2956016	0.1866017	0.9991322	0.1289483	0.5067467	1.0000000	1.0000000	0.7922952	0.9339000	0.8130755	0.3230156	0.0063509	0.2071629	0.4489576	0.2411345	0.5204045	0.9852304	0.2028438	0.4108764	0.8967182	0.6052549	0.6086750	0.4931429	0.2297587	0.9953629	0.8260048	0.9998157	0.0007166	0.5824389	0.4068631	0.5555685	0.9981249	0.0367194	0.3577839	0.2638768	0.4267509
0.0978097	1.0000000	0.7206433	0.3344932	0.5625063	0.8741496	1.0000000	0.4753259	1.0000000	1.0000000	0.0562458	0.7997945	1.0000000	0.0094907	0.4414171	0.5979039	0.7786132	0.2998031	1.0000000	0.9551072	1.0000000	1.0000000	0.6996636	0.8493137	0.4766255	0.1966485	0.2071629	0.4756449	0.2322604	0.9092572	0.9460804	0.3364799	0.0910922	0.4517440	0.0428988	0.2805709	0.5638392	0.4577362	0.9881610	0.7134556	0.9998762	0.0070431	0.4070396	0.0070040	0.7409721	0.9986405	0.2358909	0.6363486	0.4582335	0.5542173
0.1422216	0.8936975	0.7607735	0.0213445	0.9996187	0.6648687	0.4320976	0.4580283	0.9119440	1.0000000	0.0955747	0.8708779	1.0000000	0.0969959	0.5752735	0.1744975	0.9968129	0.2017322	1.0000000	0.7026635	1.0000000	0.7813024	0.9384913	0.8639743	0.5658294	0.2350515	0.2071666	0.1170302	0.4550913	0.6811800	0.8620922	0.3063108	0.2016228	0.3956395	0.2889836	0.5873294	0.9983637	0.2747694	0.9814328	0.2618523	0.9808440	0.0281208	0.4621952	0.0273515	0.7391124	0.9661079	0.0000283	0.2685158	0.3751687	0.5774590
0.1168443	1.0000000	0.9188156	0.4384589	0.3127548	0.9546777	1.0000000	0.5446402	0.9912657	0.5115885	0.1315106	0.3215248	1.0000000	0.0049258	0.4377002	0.3595403	0.7880193	0.9768985	0.5488876	0.9473426	0.7823765	1.0000000	0.7167664	0.9478264	0.7273469	0.0363396	0.2004910	0.1696519	0.1534713	0.5912270	0.9365510	0.4521959	0.1350889	0.4698694	0.5158121	0.2884816	0.8507787	0.4165416	0.6978451	0.8077442	0.9784936	0.2444056	0.5240195	0.2322048	0.7473736	0.9856785	0.1477683	0.5028648	0.6198955	0.7343205
0.1168443	1.0000000	0.8626412	0.1929396	0.9319289	0.8982076	1.0000000	0.4171742	1.0000000	0.7428963	0.1054408	0.6268773	0.8638222	0.0847164	0.3644149	0.0834344	0.9983462	0.5167469	0.8635384	0.9065534	0.5734339	0.8842131	0.7192526	1.0000000	0.6392964	0.1596289	0.0000047	0.5018927	0.4174446	0.8331630	0.6739588	0.2580708	0.1163038	0.5714397	0.5543543	0.1984212	0.9972911	0.2858161	0.9542599	0.6698375	1.0000000	0.0136466	0.5475033	0.0398868	0.5129255	0.9612534	0.0000109	0.2559861	0.2173018	0.4253658
0.0714584	1.0000000	0.7834374	0.0176373	0.8525638	0.3474671	0.8794560	0.1869239	0.7593159	0.8065542	0.1406545	1.0000000	1.0000000	0.0215786	0.5240805	0.0232854	0.9819623	0.0783061	0.4936265	0.9791522	1.0000000	0.7989966	0.9524551	0.6270544	0.1140240	0.0705121	0.0379138	0.4115673	0.0804495	0.7033770	0.9709016	0.1114478	0.4562938	0.7133970	0.2268394	0.5649732	0.9851409	0.2420572	0.9559456	0.9223597	0.9801983	0.0930922	0.3998243	0.3815181	0.1300546	0.9938230	0.4151046	0.4288779	0.3060051	0.4370077
0.1168443	1.0000000	0.9537011	0.3778308	0.4667624	0.4736980	0.9278914	0.5269368	0.6611935	1.0000000	0.0955747	1.0000000	1.0000000	0.0963052	0.5134015	0.3396211	0.9439021	0.1064480	0.9549681	1.0000000	1.0000000	0.8387886	0.9163874	1.0000000	0.6143811	0.5063054	0.2071629	0.1281250	0.2440463	0.8219599	0.6660293	0.0231317	0.6134288	0.5281733	0.3317528	0.6616729	0.8305644	0.6015867	0.9887771	0.8895379	0.9808954	0.3240162	0.7128402	0.0064397	0.8005625	0.9661079	0.0000119	0.3885976	0.3003624	0.4326312
0.1020840	1.0000000	0.7293635	0.1292337	0.9918463	0.9112705	0.8157332	0.5039781	0.9137493	1.0000000	0.0955747	1.0000000	0.5990775	0.0768117	0.5461945	0.3862191	0.6198935	0.1289483	0.8874151	1.0000000	1.0000000	0.8907055	0.9622901	0.8284837	0.4206910	0.2324992	0.0000060	0.4300169	0.2657061	0.7848957	0.6332193	0.2035299	0.2011160	0.4685178	0.4956117	0.4401633	0.9810265	0.4268468	0.9894202	0.5651269	0.9808966	0.0986348	0.5749245	0.0967288	0.6868701	0.9661079	0.0115189	0.6486805	0.4311485	0.6690378
0.0912936	1.0000000	0.7285206	0.1638161	0.7842766	0.6517505	1.0000000	0.6775975	1.0000000	0.9511203	0.1043997	0.7518955	1.0000000	0.5764209	0.2793535	0.3801243	0.9993074	0.3672056	1.0000000	0.9142498	0.8125535	1.0000000	1.0000000	0.7934375	0.2968979	0.0397796	0.1508241	0.3853645	0.3805819	0.8172189	0.9313951	0.4738168	0.0992151	0.5640981	0.5901156	0.2491789	0.9992925	0.4939994	0.9879845	0.7863401	0.9996323	0.1255615	0.4726847	0.0882708	0.9061743	0.9967001	0.1700024	0.3719334	0.2789906	0.4348031
0.2771682	0.7122973	0.6180845	0.0262766	0.9995606	0.8440536	1.0000000	0.5539028	1.0000000	0.7281574	0.1050041	1.0000000	0.6084142	0.1354142	0.4414171	0.1828056	0.3667059	0.0966018	0.8062736	1.0000000	1.0000000	0.9505955	0.8112066	0.6747179	0.1625644	0.4324953	0.2071828	0.4915871	0.3903781	0.5152263	0.4854198	0.5127264	0.2151384	0.5556187	0.6185921	0.3152769	0.9447989	0.2663198	0.9462068	0.3634032	0.9996758	0.5847276	0.3436565	0.1190465	0.7588822	0.9607747	0.3208557	0.8127142	0.2267846	0.3778217
