YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1045664	1.0176199	0.8014978	0.0542711	0.7528891	0.9530514	0.9233539	0.1945089	1.0308895	0.8177549	0.0934153	0.9867168	1.0278007	0.1449205	0.5171209	0.2855142	1.0295396	0.1202463	0.9169365	0.6452777	0.9169752	0.9941984	1.0752679	1.0770030	0.6692891	0.0190022	0.0007637	0.2926288	0.0869238	0.6153051	0.9322176	0.4886035	0.1923040	0.8787013	0.4720530	0.7063181	1.0447147	0.3559989	0.9480445	0.2229234	1.0052100	0.0399921	0.6480670	0.0291435	0.0438596	1.0152463	0.1885972	0.3448907	0.5730199	0.6945170
0.1250896	0.9817873	0.5859480	0.0387781	0.9586243	1.0228787	0.8185368	0.2705922	0.9993364	0.7308973	0.1538183	0.7320237	1.0188220	0.0770284	0.4370828	0.3892914	0.9993941	0.2435659	1.0044666	1.0915145	0.8855458	0.9894264	0.9776019	1.0463216	0.5998205	0.6449381	0.1353103	0.5907853	0.4184746	0.5831880	0.9282042	0.5332987	0.2267190	0.7797424	0.4726335	0.2004106	1.0359347	0.2828084	0.9965677	0.2799347	0.9201412	0.0199208	0.7581983	0.0979180	0.2624539	1.0247756	0.0169793	0.4429617	0.4733760	0.3884857
0.0679195	1.0042055	0.6373319	0.0183161	1.0223955	0.7195708	1.0336949	0.2821352	0.6918806	1.0158548	0.0781748	0.9938011	0.6284197	0.1670421	0.2853750	0.1886570	1.1398511	0.1265395	0.5594635	0.9907078	0.9874915	0.8801590	1.0674001	0.8174017	0.4876335	0.0200082	0.2304074	0.5458436	0.2569886	0.6057723	0.9745623	0.1535191	0.4508438	0.8061631	0.4833214	0.6405295	0.4582118	0.2216899	0.9887725	0.8563063	1.0550687	0.0083223	0.6036657	0.3231278	0.5758972	0.9562326	0.0453486	0.3225332	0.3245599	0.4491387
0.0659294	1.1453424	0.7465397	0.3064406	0.5979047	0.8732434	0.9533918	0.5498906	1.0821184	0.9565068	0.0631807	0.8160396	1.0437561	0.0107730	0.4767498	0.5867376	0.7512096	0.3650428	0.9363465	0.9295525	0.9758027	1.0188887	0.7659198	0.7768313	0.4219358	0.2252038	0.2310766	0.4649741	0.2284851	1.0050681	1.0439631	0.3156997	0.0765445	0.4541421	0.0728933	0.3097155	0.5943332	0.4229100	1.0456914	0.6869201	0.9191094	0.0057303	0.4286536	0.0065245	0.7378846	0.9753612	0.2496956	0.6881881	0.5104379	0.5860643
0.1284205	0.9202553	0.8150643	0.0225335	1.0496475	0.6707609	0.4652186	0.4714395	0.8849313	0.9765034	0.1031393	0.9175818	1.0914535	0.0930978	0.6316178	0.1807366	1.0547956	0.1852944	1.0233802	0.6846099	0.9533284	0.8170101	0.9586444	0.9244755	0.5993994	0.2108198	0.2035123	0.1221871	0.3788549	0.6856795	0.8706043	0.3550559	0.2513982	0.4178040	0.3495238	0.6265595	0.9834852	0.2552430	1.0133222	0.2743623	1.0438774	0.0387864	0.4905145	0.0239062	0.7342455	1.0171415	0.0005523	0.2579004	0.3329505	0.6202141
0.1530371	1.1286381	0.9160014	0.4177949	0.3680672	0.9175800	0.9086365	0.4613776	0.9548397	0.5830226	0.0991771	0.3204214	1.0163037	0.0052394	0.3725657	0.3723243	0.7082928	0.9278323	0.5968703	1.0050547	0.7891875	0.9940207	0.7222034	0.9456641	0.7037464	0.0354764	0.1838882	0.2628618	0.2040011	0.5635547	0.9188693	0.3825965	0.1726598	0.5067957	0.3966460	0.2903771	0.9188962	0.3600758	0.8006049	0.7923564	0.9631530	0.2868845	0.4550151	0.1796222	0.8031051	1.0699059	0.1773459	0.5369455	0.6642050	0.7479646
0.1428448	1.0828434	0.8569427	0.1941724	0.9710519	0.9016313	0.9092330	0.4119475	1.0259163	0.6804398	0.1085070	0.6789358	0.8975723	0.0823746	0.4464474	0.0808085	0.8956792	0.5814027	0.8624988	1.0345313	0.5117764	0.8427724	0.7088680	1.0947292	0.6399928	0.1735744	0.0004256	0.5460916	0.4271679	0.7910529	0.7100569	0.2404688	0.1239362	0.6310216	0.6106345	0.2002306	0.9776290	0.2113388	0.9824670	0.6044646	0.9220311	0.0138454	0.5120558	0.0376195	0.5765940	0.9185930	0.0018270	0.3476625	0.2937937	0.4500693
0.0761551	1.0811846	0.7740251	0.0112442	0.8968008	0.3671013	0.8878298	0.2044477	0.7834080	0.7853382	0.1151602	1.0648909	0.9738636	0.0352971	0.5278330	0.0258421	0.9751789	0.0541292	0.5007101	0.9396232	0.9377792	0.8866030	0.9560797	0.6447037	0.1337601	0.0916365	0.0502263	0.3986066	0.1009136	0.7242108	0.9404705	0.1367847	0.4615264	0.6999697	0.1791669	0.5805602	1.1098375	0.2452615	0.9911824	0.8819747	0.9463182	0.1007408	0.4788086	0.4084480	0.1392445	0.9583328	0.4549326	0.4061617	0.3232164	0.5034515
0.1701810	0.9705328	1.0318451	0.3826264	0.5974573	0.4839753	0.9778334	0.4985760	0.6345346	1.1014397	0.1139312	0.9606509	0.9639975	0.1173920	0.5983505	0.3029511	0.9551835	0.1290760	1.0241827	0.9456464	0.9341331	0.8749363	1.0126783	0.9238598	0.6623283	0.5652453	0.2135710	0.0832812	0.3086824	0.8659610	0.6786435	0.0435613	0.6278745	0.5878308	0.4070904	0.6860222	0.8693653	0.5328400	1.0885158	0.8591532	0.9993590	0.3183138	0.7620285	0.0022409	0.7678972	0.9355543	0.0001462	0.3590892	0.2736486	0.3789172
0.1114986	0.9936606	0.7303653	0.1464405	0.9158463	0.9269540	0.8450301	0.4861928	0.9405815	0.9757664	0.1301808	1.0701166	0.6055480	0.1057385	0.5320591	0.3642224	0.5712953	0.1272427	0.8496256	1.0602889	0.9713539	0.8856408	1.0434511	0.7862456	0.4528108	0.2779861	0.0010693	0.3883975	0.2822175	0.8023505	0.7052672	0.2368718	0.1971907	0.4552857	0.5099105	0.4791634	1.0903349	0.4701903	0.9644961	0.5551947	1.0863590	0.1144886	0.5247366	0.1283107	0.7465564	1.0220818	0.0154346	0.6073038	0.4892769	0.6410479
