YBR033W	YER169W	YIL085C	YML027W	YCR096C	YJL110C	YFL021W	YCR040W	YML113W	YPR199C	YCR097W	YDL170W	YLR098C	YDR520C	YGL162W	YML099C	YCL067C	YPL075W	YMR070W	YCL066W	YPL230W	YDR310C	YPL248C	YPL177C	YKR099W	YBR196CA	YGR258C	YDR014W	YER047C	YMR243C	YDR493W	YBL029W	YBR290W	YDR067C	YJL203W	YLR465C	YIL099W	YDR402C	YGL206C	YBL075C	YBR196CB	YBR211C	YLL033W	YKR003W	YJL081C	YAR002W	YML006C	YEL049W	YCR019W	YNL209W
0.6261125	0.7704331	0.0184387	0.6857613	0.6591463	0.0305155	0.6776682	0.6123308	0.6809533	0.6293996	0.6773822	0.7191070	0.6486395	0.4390703	0.2515374	0.0468898	0.0959569	0.4493946	0.1789850	0.2409157	0.5862845	0.3236869	0.8489325	0.2436145	0.4899785	0.7217448	0.6423924	0.0941483	0.3665672	0.4227338	0.0000000	0.6189802	0.0330548	0.3674426	0.1977145	0.3196048	0.1549129	0.2393855	0.2246316	0.0021657	0.1348239	0.3261014	0.2120055	0.0815198	0.3784099	0.6211226	0.4980949	0.6443370	0.0792356	0.0824663
0.6767583	0.7408284	0.0366851	0.6904419	0.6992606	0.0176101	0.6839291	0.5098539	0.7219754	0.7733193	0.8687841	0.7388130	0.7089838	0.5691906	0.2403957	0.0491107	0.0524345	0.4146215	0.1771067	0.2679188	0.5122228	0.2559958	0.7723915	0.1841482	0.5169310	0.6734020	0.7407522	0.0514291	0.2877230	0.4713433	0.4910576	0.0000000	0.0051786	0.2897382	0.1412953	0.1907917	0.1127467	0.2146293	0.2375720	0.0199000	0.1633356	0.4082749	0.1440162	0.1104038	0.3005057	0.6510225	0.4758481	0.5828783	0.0673774	0.1313659
0.6958695	0.6831106	0.0325608	0.6696292	0.6007445	0.0491205	0.7614662	0.4656746	0.6603886	0.7333539	0.7202129	0.7279259	0.6863893	0.5259992	0.2482085	0.0469139	0.1632759	0.4599267	0.1614950	0.3762724	0.4516844	0.3624690	0.7335718	0.1415927	0.4113167	0.6638710	0.5033997	0.0734400	0.3966670	0.3532591	0.4461885	0.6753082	0.0000000	0.3271882	0.2185708	0.2779289	0.1559424	0.2697085	0.3088130	0.0211848	0.1439196	0.3506437	0.1947593	0.0471167	0.3138348	0.6189552	0.4256652	0.6547486	0.1094096	0.1175050
0.7071669	0.6586288	0.0091685	0.8336504	0.6530472	0.0162389	0.6658748	0.5187569	0.7780267	0.7370946	0.6205275	0.6022931	0.6102111	0.4246111	0.2851560	0.0577671	0.1670593	0.3749937	0.2321018	0.2994565	0.3223341	0.2177781	0.6594999	0.1630229	0.3922818	0.5682869	0.7186165	0.0729724	0.2915509	0.4216117	0.4367281	0.7124029	0.0204458	0.0000000	0.1352824	0.3508227	0.0774206	0.1897535	0.1874130	0.0084310	0.2008723	0.3915557	0.1857780	0.0682299	0.3588847	0.6332961	0.4685256	0.5786278	0.1035774	0.1577492
0.5880379	0.6499000	0.0313656	0.6643707	0.7717818	0.0182391	0.7107555	0.5654725	0.7512821	0.6463498	0.6811362	0.6184915	0.8186730	0.3463287	0.1908254	0.0562434	0.1868897	0.5143878	0.1901625	0.2849484	0.4909702	0.2840993	0.7045951	0.1985919	0.4630209	0.7138463	0.7146739	0.0981861	0.2974505	0.5006575	0.4605898	0.7050839	0.0100202	0.2164085	0.0000000	0.3152500	0.1486173	0.1743981	0.2082433	0.0018415	0.1880968	0.3962462	0.1299338	0.1162866	0.3567376	0.7323447	0.4654489	0.7156970	0.0442635	0.1168359
0.5992702	0.6572635	0.0254293	0.6344719	0.6968213	0.0292857	0.7343877	0.4924360	0.7547442	0.6503137	0.6867939	0.7027858	0.7761248	0.3111169	0.2569150	0.0473498	0.1569808	0.3746153	0.1364904	0.2934565	0.5075859	0.2721190	0.6530604	0.3146971	0.5098189	0.6284380	0.7451029	0.0462086	0.2981336	0.3942261	0.4238376	0.7020409	0.0129769	0.2222656	0.1325032	0.0000000	0.1486636	0.2737910	0.3353374	0.0074789	0.1460266	0.3865845	0.1512536	0.0840385	0.4511143	0.7027366	0.4359581	0.5985894	0.0272574	0.1406259
0.7358751	0.6281192	0.0119869	0.7736490	0.8131078	0.0505912	0.6680807	0.5219913	0.8783223	0.8315809	0.6504173	0.6723257	0.7471551	0.4186112	0.1955001	0.0387344	0.1409082	0.3984570	0.1190730	0.3510089	0.4932368	0.3738136	0.6343558	0.2255397	0.5575186	0.6666685	0.6512876	0.0642434	0.2318702	0.4419171	0.4403788	0.6097643	0.0065021	0.2228617	0.1106663	0.2869838	0.0000000	0.3464970	0.2730676	0.0078600	0.2222122	0.4017798	0.2000616	0.0620265	0.2475356	0.6730729	0.4349893	0.6779019	0.0677628	0.1295591
0.6932371	0.7126380	0.0264894	0.7680744	0.8218718	0.0172324	0.7192245	0.6350610	0.6923345	0.7285353	0.7783692	0.7905045	0.6394855	0.4077107	0.2456747	0.0612927	0.1367353	0.4916059	0.1178297	0.3275059	0.5289332	0.2918550	0.7228793	0.2473285	0.5496683	0.6345656	0.5866771	0.0758391	0.3628320	0.4726792	0.5146800	0.5509198	0.0163025	0.2162348	0.0963980	0.2412282	0.1155707	0.0000000	0.1731108	0.0055431	0.1588371	0.4313999	0.1934463	0.0227705	0.4149234	0.5369473	0.4916567	0.6653729	0.1057697	0.1769943
0.6347959	0.7600997	0.0192029	0.6762422	0.6802519	0.0478054	0.5848033	0.5110794	0.6793228	0.6449745	0.7064691	0.8270814	0.6848724	0.4178616	0.2890943	0.0788265	0.0574960	0.4322005	0.1350851	0.2537832	0.5508833	0.3143026	0.6603681	0.2302999	0.4756578	0.6420805	0.6520452	0.0647300	0.2815460	0.4197732	0.5584650	0.7046468	0.0313032	0.3047150	0.1454375	0.2744181	0.0812541	0.1820897	0.0000000	0.0007788	0.0707459	0.3109820	0.1691082	0.1182109	0.3121877	0.6421767	0.4195693	0.5683937	0.0493253	0.1418966
0.6596302	0.6325206	0.0180274	0.6043165	0.7545762	0.0421340	0.6818438	0.4503585	0.7417642	0.5943370	0.6533701	0.8215831	0.7120686	0.4146651	0.4078836	0.0662950	0.1255013	0.4290965	0.1503379	0.2432479	0.5286084	0.2732142	0.8190053	0.1767241	0.4305839	0.6619066	0.6154045	0.0491103	0.3469113	0.3735466	0.4846585	0.6422145	0.0415683	0.3227303	0.1132387	0.2744706	0.1346383	0.1809238	0.2702835	0.0000000	0.1385671	0.2817820	0.1598964	0.0585531	0.3624057	0.6611968	0.4944619	0.6936282	0.0695358	0.1076372
