YBR033W	YER169W	YIL085C	YML027W	YCR096C	YJL110C	YFL021W	YCR040W	YML113W	YPR199C	YCR097W	YDL170W	YLR098C	YDR520C	YGL162W	YML099C	YCL067C	YPL075W	YMR070W	YCL066W	YPL230W	YDR310C	YPL248C	YPL177C	YKR099W	YBR196CA	YGR258C	YDR014W	YER047C	YMR243C	YDR493W	YBL029W	YBR290W	YDR067C	YJL203W	YLR465C	YIL099W	YDR402C	YGL206C	YBL075C	YBR196CB	YBR211C	YLL033W	YKR003W	YJL081C	YAR002W	YML006C	YEL049W	YCR019W	YNL209W
0.6633201	0.6237611	0.0098467	0.6769736	0.7214623	0.0329989	0.7802029	0.5200984	0.7676193	0.6375148	0.6134871	0.6927731	0.5954245	0.4480406	0.2748080	0.0790288	0.1762932	0.4692173	0.1503745	0.2573981	0.4958373	0.2839233	0.7419192	0.2158029	0.4723208	0.5515188	0.5914413	0.0730549	0.4304835	0.3303660	0.1936153	0.6349893	0.0221552	0.1966050	0.1997156	0.2507758	0.0598269	0.2181420	0.2898258	0.0105063	0.1496052	0.3564080	0.1829146	0.0737175	0.3624244	0.6819238	0.4329168	0.6029157	0.1277313	0.0997979
0.7249200	0.6202490	0.0283351	0.6622620	0.6371840	0.0323430	0.6527151	0.4715687	0.6387382	0.6745471	0.6315072	0.8006000	0.6693322	0.3575483	0.3594510	0.1038087	0.2182483	0.4351869	0.2515013	0.2497914	0.4233632	0.3599810	0.7126815	0.1794480	0.4594623	0.6610543	0.5547624	0.0815262	0.3912139	0.4629548	0.3867149	0.3551210	0.0237403	0.2666777	0.1778751	0.2613292	0.0766185	0.2292189	0.2121839	0.0103900	0.1414089	0.4144073	0.2150101	0.1191666	0.3975350	0.6987427	0.4155717	0.6795711	0.0594051	0.0911240
0.7641443	0.7802502	0.0120677	0.8355412	0.7618984	0.0289065	0.6241554	0.5106719	0.6510153	0.6668621	0.6567738	0.7734293	0.6647132	0.5015759	0.2635027	0.0481942	0.0832571	0.4365165	0.1355466	0.2952593	0.5084531	0.2649163	0.7652751	0.2675893	0.3780358	0.5734110	0.6402128	0.0905670	0.3365229	0.3982476	0.4795138	0.7090412	0.0194353	0.3039949	0.1467151	0.2683532	0.1608944	0.2407544	0.3413256	0.0079513	0.1532872	0.3699272	0.1662585	0.0308917	0.4486458	0.5903344	0.3281298	0.7332901	0.0531355	0.1188502
0.6162145	0.7508651	0.0363264	0.5533731	0.7695199	0.0209357	0.6088731	0.5032473	0.8280819	0.7710664	0.7125183	0.6992073	0.7314340	0.4426065	0.2674521	0.0831324	0.0351802	0.3586122	0.1612128	0.3811267	0.3951907	0.2938628	0.6296703	0.1730928	0.4278066	0.6965285	0.6429874	0.0791914	0.3210551	0.4137743	0.4345311	0.6366485	0.0512958	0.1001714	0.2595743	0.2293904	0.1402418	0.2871419	0.2745259	0.0034609	0.2206567	0.4146039	0.1652480	0.0657971	0.4069814	0.5865848	0.3990045	0.5946407	0.0578160	0.0876206
0.5649025	0.8726829	0.0182459	0.5871401	0.6439694	0.0504361	0.6820016	0.4818344	0.7578815	0.8467600	0.6725557	0.7116770	0.6982497	0.4466030	0.2612079	0.0420411	0.1156220	0.5743830	0.0896287	0.2130367	0.4639826	0.3454077	0.6726427	0.2000312	0.4610713	0.5517822	0.5672531	0.1209413	0.3480677	0.3390933	0.5440036	0.7406869	0.0397996	0.2185988	0.0855050	0.2794006	0.1439806	0.2621317	0.3142266	0.0011507	0.1600288	0.3875986	0.2957376	0.0358883	0.3107019	0.6529532	0.4789623	0.6797944	0.1030957	0.1327394
0.6371918	0.6210255	0.0085917	0.7751507	0.5976304	0.0254365	0.6692661	0.5352014	0.6918254	0.6209240	0.6644886	0.7889762	0.8028580	0.4035387	0.2781326	0.0688238	0.1855866	0.3900072	0.0946276	0.2240253	0.4597819	0.3070774	0.6082256	0.2714184	0.4730040	0.5358105	0.6068008	0.0523995	0.3346052	0.4046134	0.4135975	0.8642002	0.0299371	0.3210791	0.1463613	0.1006342	0.1130304	0.2711184	0.1960656	0.0089419	0.1916000	0.3932238	0.2507333	0.0722688	0.3846594	0.6779072	0.5104792	0.5558663	0.0627816	0.2356252
0.5251454	0.8169005	0.0186484	0.7329601	0.7912214	0.0291669	0.7688186	0.4169865	0.7424934	0.7283087	0.6886246	0.5805637	0.7193405	0.4611232	0.2845842	0.0407527	0.1590585	0.4024748	0.0933947	0.2574810	0.4337324	0.3121228	0.6236114	0.1971826	0.4533374	0.6034525	0.6581207	0.0696726	0.3705938	0.5098302	0.3732005	0.6578561	0.0443511	0.2228566	0.2062400	0.3035563	0.0426737	0.2977854	0.3207754	0.0029200	0.1386836	0.2996040	0.1421747	0.1215481	0.4161552	0.6582188	0.4091159	0.7062063	0.0561654	0.1306371
0.6482083	0.6050384	0.0147211	0.8072666	0.6296927	0.0389823	0.6411103	0.4770318	0.6016740	0.7050217	0.7660656	0.7073030	0.7983905	0.3955974	0.2037029	0.0249543	0.1183648	0.4079991	0.1859731	0.3289447	0.4745277	0.3251182	0.6444345	0.2154296	0.4413234	0.7012118	0.6483313	0.0578024	0.2521557	0.4015956	0.4788232	0.6470520	0.0228240	0.2753396	0.1403125	0.2879653	0.1169129	0.1133375	0.3748705	0.0115450	0.1093254	0.3818432	0.2070741	0.0727597	0.4089542	0.6020598	0.3941048	0.6795707	0.0587584	0.1276515
0.6539891	0.6429792	0.0292145	0.7272938	0.8691142	0.0080410	0.7334560	0.5073483	0.8141075	0.8810888	0.6736220	0.7955015	0.6577260	0.4743448	0.3644340	0.0859813	0.1621439	0.2776310	0.2204691	0.3074792	0.3954173	0.2744498	0.7097415	0.1692464	0.4423108	0.6062820	0.6692311	0.0545957	0.3182911	0.4417029	0.5324181	0.7374346	0.0143326	0.2678797	0.1520031	0.2536707	0.1131110	0.1660404	0.1120745	0.0114679	0.2353749	0.3371841	0.1624426	0.0660908	0.2939689	0.6695316	0.4401194	0.6481732	0.0557245	0.0880974
0.7423373	0.6546498	0.0104203	0.7136423	0.7545078	0.0145686	0.6978008	0.5482852	0.7796957	0.7620897	0.8833938	0.6524253	0.7595534	0.4140658	0.1925306	0.0766735	0.1950750	0.3932076	0.1498007	0.2166573	0.4901148	0.3723023	0.6045015	0.1959062	0.3796254	0.7245827	0.6616483	0.0528730	0.3327856	0.3345022	0.3840808	0.7822229	0.0319816	0.2618277	0.1162643	0.2720778	0.1042655	0.2148150	0.2216314	0.0053879	0.2304228	0.4220315	0.2096681	0.0665350	0.3789604	0.5229698	0.3960078	0.7291132	0.0805886	0.1580716
