YCR097W	YCR040W	YPR199C	YJL056C	YHR006W	YCL066W	YKL109W	YDL170W	YLR013W	YGR044C	YOR032C	YCR018C	YLR098C	YOR140W	YJL110C	YDR146C	YKR034W	YGL162W	YMR070W	YHL027W	YLR131C	YGL035C	YDR123C	YOR344C	YER045C	YJL166W	YNL253W	YDR275W	YKL141W	YMR086CA	YPL026C	YHR111W	YHR145C	YIR006C	YDR129C	YOL042W	YDR210WD	YEL001C	YFL022C	YER177W	YMR136W	YIL099W	YOL157C	YNL254C	YGR073C	YGR019W	YPL251W	YPL078C	YLR463C	YFR017C
0.7111322	0.3192317	0.5307911	0.7177017	0.0721606	0.5359466	0.7896036	0.6765750	0.4545671	0.1542075	0.6839935	0.4299530	0.7383071	0.2984105	0.6584375	0.6467484	0.0090189	0.8394230	0.4335976	0.5686968	0.7611860	0.6871276	0.5121946	0.5929633	0.5931367	0.1072318	0.2601613	0.5349293	0.0414516	0.5310659	0.0715148	0.4379544	0.0098339	0.6882088	0.6815853	0.6417428	0.3821853	0.5553199	0.4867864	0.0354281	0.4777127	0.0172556	0.5184015	0.7540216	0.7680094	0.0976082	0.0839525	0.2575471	0.0907824	0.5680766
0.5910134	0.4088936	0.6181674	0.6798489	0.0030963	0.4714196	0.7915459	0.8167577	0.3220874	0.1636401	0.6434300	0.2862605	0.6216397	0.2519561	0.7797423	0.5242927	0.0250971	0.8119487	0.6441690	0.4258652	0.6346421	0.6585050	0.6511567	0.3065613	0.7123594	0.1884665	0.1746389	0.4260216	0.0331880	0.6594683	0.3251396	0.6071997	0.0219015	0.6418776	0.3589497	0.4861719	0.5753085	0.7435508	0.5710465	0.3313922	0.4123972	0.0364428	0.7314328	0.7442751	0.3128307	0.1534353	0.0363332	0.4148525	0.0216484	0.4140108
0.7812227	0.3973489	0.5570909	0.8909828	0.2275746	0.4130400	0.7249421	0.6718961	0.2426856	0.0103755	0.6881060	0.4376159	0.7696006	0.2333360	0.6775633	0.5440440	0.0497496	0.7785943	0.6606596	0.3958098	0.7188570	0.6882569	0.9188017	0.7504992	0.8833903	0.1931242	0.2383880	0.3612900	0.0353371	0.7625030	0.0984315	0.5531339	0.0015146	0.7646039	0.3040494	0.3191927	0.5623942	0.9341721	0.3636109	0.0271747	0.4433104	0.1505855	0.5603254	0.6739964	0.2718202	0.0287474	0.0797511	0.3695974	0.0253200	0.2748749
0.7829691	0.2149152	0.7646353	0.4335396	0.0006130	0.4861474	0.6740131	0.3420138	0.5828139	0.0874655	0.5041386	0.1253117	0.7315956	0.1252669	0.7809963	0.5541555	0.0193375	0.4957841	0.6366216	0.6769930	0.6640666	0.8016080	0.7546988	0.6624284	0.7940737	0.2028831	0.2669121	0.3297957	0.0623540	0.6627410	0.3523687	0.4010623	0.0416797	0.7985801	0.3055736	0.7023075	0.4597329	0.5522518	0.3634951	0.1319924	0.3531467	0.2105914	0.5431454	0.7265375	0.4767873	0.0268750	0.2647606	0.4620396	0.0188913	0.2943062
0.6920584	0.3226228	0.8814462	0.5800162	0.1686794	0.7457068	0.6476545	0.4747119	0.2268496	0.3826996	0.6101507	0.0625960	0.7370927	0.0498691	0.6021590	0.3723120	0.0143883	0.4798281	0.8500067	0.0755100	0.7701722	0.5503013	0.6410039	0.7789207	0.5436891	0.1465845	0.2013082	0.3854604	0.0778973	0.6478001	0.6240570	0.4872841	0.0295148	0.8719736	0.6799171	0.5775683	0.3578889	0.7757053	0.3553441	0.1421224	0.4722482	0.5756944	0.4944540	0.7221876	0.1615923	0.0101100	0.2641503	0.3200900	0.0918561	0.5627455
0.5236257	0.3312528	0.7048910	0.7426048	0.0008290	0.7267359	0.6439955	0.7573091	0.2288382	0.1755982	0.6269732	0.2040360	0.6562630	0.1937243	0.6877664	0.4482927	0.0406071	0.6171360	0.6592509	0.3733247	0.7465499	0.6829438	0.7018122	0.8444823	0.4750403	0.1362427	0.2504539	0.4690326	0.0261899	0.7475514	0.2687766	0.4811237	0.0346568	0.6048310	0.3651782	0.7603345	0.5041137	0.7763108	0.3790955	0.0850128	0.4353737	0.0868447	0.7639923	0.6523496	0.1912144	0.1968658	0.0580533	0.1687716	0.0806239	0.5307701
0.8683122	0.2575283	0.8927501	0.9154069	0.2322796	0.3505043	0.6164021	0.5088354	0.4172739	0.3671449	0.5747051	0.0755963	0.8738011	0.0033505	0.4549414	0.3514896	0.0019331	0.8412014	0.6755621	0.5354167	0.6247529	0.5206192	0.7067592	0.8607069	0.6470334	0.2017818	0.2398797	0.4132713	0.1128998	0.7667250	0.1275503	0.3030786	0.0038567	0.6666055	0.3912129	0.6423757	0.6287203	0.7118607	0.4006562	0.2315088	0.3797681	0.4845453	0.5985619	0.8392639	0.7939414	0.1048185	0.0468667	0.2792580	0.0120169	0.6174890
0.7697504	0.2958247	0.8042429	0.5869932	0.0006509	0.4676009	0.7621755	0.6875307	0.2432804	0.6218711	0.6222793	0.1160810	0.6493250	0.0339191	0.6378609	0.4753024	0.0644972	0.4712990	0.7674084	0.4694219	0.6066730	0.5683091	0.6415077	0.7421948	0.5395191	0.1335309	0.2879123	0.2989489	0.0365317	0.8098462	0.4497388	0.5582082	0.0202638	0.8025839	0.3571180	0.5914845	0.3636837	0.6839397	0.3946514	0.1700622	0.2846393	0.2924857	0.5431433	0.8223449	0.0542045	0.0234903	0.1000603	0.3161147	0.0294672	0.5694453
0.6111591	0.2748376	0.7900741	0.4972345	0.0007238	0.6036305	0.7854894	0.6465543	0.4332527	0.1321430	0.6559040	0.0304330	0.6207357	0.1238724	0.6350115	0.4693019	0.0225622	0.7730572	0.7552870	0.5316895	0.7097821	0.7044620	0.8455448	0.5662219	0.6856406	0.2478908	0.2835613	0.2400564	0.0234045	0.6919364	0.1037080	0.4451210	0.0981423	0.6217774	0.3827760	0.8086630	0.7210425	0.6440582	0.4189070	0.2924090	0.3074761	0.0431399	0.4093723	0.6648809	0.2940599	0.0203668	0.3122444	0.5173930	0.0047838	0.6661654
0.7372931	0.1273266	0.5893993	0.4503060	0.0011102	0.5207170	0.7125328	0.3607737	0.2766376	0.0225239	0.6511964	0.4162844	0.3701080	0.2788170	0.8538285	0.3617190	0.0018367	0.7525037	0.6293284	0.4644444	0.7184725	0.8055999	0.7263331	0.3297943	0.3960758	0.1468223	0.3461879	0.4190679	0.0037917	0.5043081	0.2191517	0.5631129	0.0765213	0.6958153	0.4826797	0.6984074	0.3605769	0.5367307	0.4503643	0.3604856	0.4559384	0.3037505	0.6181944	0.6552169	0.6933769	0.3759350	0.2490004	0.1993654	0.0612892	0.3216498
