YOR363C	YIL101C	YJR147W	YER045C	YOR113W	YHL027W	YBR297W	YGL162W	YBR182C	YMR021C	YPL230W	YOR140W	YKL043W	YPR065W	YER184C	YMR070W	YGR249W	YOR032C	YDR043C	YPL248C	YKL032C	YHR006W	YNL167C	YGL013C	YDL106C	YAL062W	YBR057C	YPR124W	YPR108WA	YGL234W	YLR413W	YOR024W	YML053C	YGR106C	YBL111C	YJR158W	YOR318C	MEL1	YLL065W	YOR269W	YLR410WB	YMR195W	YGL134W	YOR268C	YOL078W	YKL110C	YBR018C	YDL148C	YOL121C	YCR021C
0.9739986	0.3710317	0.4922551	0.6789176	1.0107072	0.0586123	0.0633054	0.0924192	0.4874525	1.0392473	0.2904729	0.9656155	0.4638278	0.0479178	0.8597823	0.0003850	0.7089165	1.0409302	1.0224423	0.9963671	0.5094486	0.9274963	1.0366313	0.7478500	0.9869575	0.3301381	0.5404670	0.2399001	0.5607303	0.5866922	0.3410267	0.4643401	0.4805789	0.5027390	0.6155358	0.1964117	1.0312232	0.5201701	0.8566396	0.8696105	0.5977474	0.3314940	0.1968015	0.2506753	0.3721748	0.0093054	0.1487519	0.6727866	0.3953838	0.9986545
1.0873950	0.3931629	0.6145668	0.6366973	0.9961515	0.0476728	0.0432777	0.0760143	0.6106877	1.0533327	0.2627933	0.8898082	0.4324439	0.0548070	0.6298313	0.0000071	0.6654383	0.9542742	1.0351317	1.0675166	0.9854440	0.3854864	1.0224183	0.6867661	1.0321758	0.3181649	0.4991816	0.3512517	0.6538754	0.6906399	0.3571087	0.0664083	0.4148402	0.3837374	0.5753722	0.1429427	1.0233706	0.4246088	0.7367360	0.8228017	0.5986900	0.4468989	0.4301042	0.2825391	0.2765567	0.0102429	0.1414607	0.7490918	0.3318598	0.9517686
1.0095744	0.3931325	0.4060032	0.6321574	1.1246271	0.0939730	0.0423864	0.0495830	0.4754698	1.0915344	0.2767483	0.9783260	0.4167919	0.0536137	0.6593766	0.0012800	0.7007293	0.9570317	1.1036219	1.0359448	0.9822489	0.8524772	0.5389029	0.7659222	1.0663978	0.2774866	0.4868631	0.2278783	0.7180431	0.5761483	0.3423991	0.1135856	0.4269872	0.4999074	0.5993566	0.1629612	0.9405083	0.5038378	0.7932917	0.8858644	0.5591175	0.4038343	0.4091283	0.2865834	0.2797671	0.0130740	0.1875397	0.6840460	0.3668357	1.0869449
0.9244725	0.4146340	0.4521947	0.5732968	0.9856597	0.0826295	0.0427902	0.0880800	0.4758786	0.9703191	0.3358046	0.9744728	0.3969606	0.0634286	0.8283899	0.0000368	0.7228481	0.9764367	1.0213439	1.0339110	1.0649734	1.0529844	0.9747492	0.3560043	0.9901635	0.3547295	0.7924793	0.2108270	0.5471874	0.6016495	0.3518664	0.0823761	0.3685991	0.4345818	0.4054387	0.1616306	0.9952184	0.4953602	1.0305325	0.8583413	0.5200296	0.4295096	0.3225332	0.3924407	0.4402690	0.0210806	0.1699743	0.3674583	0.3805598	1.0875242
0.9353895	0.4035711	0.5908374	0.9473864	0.9921614	0.0518732	0.0463959	0.0710190	0.5873385	0.9816546	0.2970504	0.9583761	0.3578537	0.0550965	0.8372733	0.0000085	0.7111624	1.0372203	1.0555318	1.0411537	1.0917907	0.9138988	1.0071700	0.7202646	0.5328059	0.3249108	0.5781338	0.2792685	0.6059769	0.6603751	0.3604207	0.1549428	0.3992542	0.7541062	0.5290811	0.1674910	1.0057811	0.5010710	0.8242775	0.8516240	0.6163102	0.4233348	0.2841169	0.2578263	0.2788682	0.0075683	0.1907532	0.7063778	0.3254808	1.0469347
1.1167968	0.4351985	0.5426301	0.6753497	1.0420145	0.0598526	0.0648229	0.0816410	0.5423166	0.9592699	0.3239106	0.9661190	0.4044637	0.0675409	0.7319746	0.0002822	0.6009839	0.9618474	1.0204453	0.9876154	0.9952431	0.8039083	1.0017892	0.6459032	1.0030352	0.1289165	0.5213159	0.2761482	0.7085508	0.6447931	0.3438822	0.1239773	0.3791185	0.4930015	0.5764178	0.1543278	0.9431094	0.3866138	0.8702341	0.7987893	0.5803907	0.3753976	0.4656445	0.2973115	0.3521834	0.0205220	0.1712237	0.6315872	0.3274830	1.0860284
0.9598257	0.3998886	0.5411765	0.5932659	0.9769397	0.0662748	0.0752865	0.0718960	0.5041999	1.0987474	0.3151205	0.9970025	0.3504086	0.0623009	0.8455232	0.0002519	0.5977689	0.9089130	1.0621682	1.0122941	0.9566088	0.9514709	1.0165880	0.6847831	0.8485585	0.3103199	0.2760104	0.2256057	0.5077132	0.6007654	0.2927792	0.1327968	0.4110706	0.4251716	0.5226510	0.1953032	0.9656996	0.4646297	0.8185640	0.8967838	0.6163663	0.4563204	0.2089829	0.2899358	0.3405961	0.0168559	0.1555319	0.6720988	0.4332753	1.0435100
1.0164216	0.4954483	0.3876710	0.5396521	0.9747556	0.0766663	0.0598908	0.0863317	0.4336152	1.0238426	0.2812020	0.8545055	0.4057152	0.0475282	0.8549403	0.0031427	0.6145894	1.0815906	0.9694729	1.0494370	0.9609579	0.9576501	0.9926823	0.7369775	0.9673931	0.3238680	0.5644923	0.1121355	0.5374071	0.6695679	0.3978182	0.1121231	0.3755353	0.4875608	0.5586496	0.1594180	1.0867380	0.4192694	0.7102834	0.9002385	0.5015836	0.4738131	0.1888676	0.2675810	0.3743154	0.0097817	0.1405245	0.7183351	0.5061472	1.0001918
1.0083239	0.4176068	0.5321296	0.6180278	1.0705004	0.0809156	0.0587157	0.0810259	0.5578206	1.0733592	0.2994425	0.9290075	0.3425615	0.0571129	0.6128997	0.0001902	0.7588858	1.0490277	1.0471784	1.0350208	0.9955451	0.9355711	1.0709260	0.7792902	1.0493063	0.2544054	0.5420479	0.2704419	0.3917951	0.6932207	0.3215239	0.1180058	0.3999364	0.4590139	0.6464309	0.1337784	0.9671842	0.4080848	0.8400043	0.8183187	0.5346841	0.3632072	0.4546629	0.2847645	0.2399638	0.0153882	0.1195759	0.6894568	0.3115910	1.0684942
1.0462473	0.3512142	0.4915420	0.6031607	0.9519833	0.0558834	0.0430243	0.0910002	0.5043270	1.0453803	0.3118698	0.9127248	0.4394377	0.0539951	0.7607009	0.0010396	0.7223739	1.0187457	1.0604929	1.0060972	0.9718454	0.9828266	0.9392260	0.7423493	1.0723027	0.2930102	0.5400734	0.2515742	0.6815500	0.3225160	0.4198188	0.1215471	0.4007174	0.4692862	0.5371178	0.1407795	0.9753080	0.4291330	0.8513813	0.8312797	0.4878660	0.3738659	0.4793225	0.2419030	0.2845024	0.0166349	0.1205182	0.6811423	0.3375289	1.0138233
