YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
1.0550228	0.0354799	1.1172254	0.1352332	0.2185514	0.1589231	0.3621736	0.8941262	0.6742875	1.0374006	0.1507089	1.0016261	0.9770737	0.6589036	0.3574138	0.5429037	1.1079388	0.9623988	0.9495830	0.3013761	0.0000000	0.9223208	1.0147797	1.0102385	1.0316921	0.3621135	0.5076783	0.3307474	0.9640676	1.0665594	0.6058491	0.3092798	0.5074718	0.7360206	0.7250681	0.9519077	0.0853562	0.6281229	0.7106418	0.2471878	1.0509880	0.6397631	1.0390610	0.5357989	0.1944895	0.3301241	0.9347982	0.5817170	0.2355201	0.0688211
1.0455807	0.0221990	1.0158106	0.0764164	0.2434830	0.1651074	0.3323739	0.9192664	0.0199414	0.9498696	0.1780641	0.9753039	0.8742634	0.9233048	0.3770016	0.5409215	0.9919810	1.0048166	1.0077792	0.3747237	0.2057857	0.0000000	0.9068376	1.0942577	0.9727315	0.0386728	0.0661632	0.2602915	1.0023225	0.9441227	0.6618608	0.3653486	0.4842806	0.7566199	0.7988008	0.7792341	0.1140439	0.0934391	0.0486086	0.2459885	1.0927257	0.5621077	0.8869253	0.3716138	0.1774990	0.4278861	0.9738532	0.5304112	0.2258329	0.0717067
0.9546138	0.0307263	1.0093372	0.0997617	0.1507778	0.0930997	0.9489694	0.8806665	0.6651369	0.9251416	0.4916733	1.0170096	0.8588486	0.7452114	0.3435101	0.5657031	1.0193542	1.0089134	0.9968045	0.2744917	0.1369249	1.0417638	0.0000000	1.0178518	1.1007786	0.4032223	0.5137584	0.3963872	1.0101828	0.9527363	0.6624745	0.2873792	0.5774155	0.7917799	0.8522234	0.8018157	0.1282144	0.5375095	0.7293244	0.2557137	0.9641568	0.6257670	1.0386410	0.5724659	0.1698698	0.3708912	0.0390767	0.5382386	0.2618998	0.0731401
1.0264553	0.0167260	1.0464818	0.0856988	0.2087150	0.1352651	0.4073681	0.9051710	0.7552037	1.0193341	0.2726962	1.0603942	1.0225617	0.6688204	0.3522791	0.4904487	0.9669595	0.9536185	1.0129514	0.3016391	0.1395944	1.0423707	1.0182315	0.0000000	0.9603344	0.4099767	0.5534779	0.0877510	0.9592135	0.9635519	0.6259645	0.3290615	0.4277938	0.9047029	0.7790207	0.9143828	0.1214606	0.5692831	0.8019627	0.2334928	1.0648561	0.6992193	0.9504063	0.6130762	0.2385926	0.3985452	1.0606321	0.5610991	0.2651938	0.0601804
0.9822156	0.0381037	0.9523477	0.1031684	0.2436558	0.1463150	0.3777239	0.9463207	0.6070580	1.0116165	0.1330452	0.9684104	1.0374814	0.2262482	0.3449588	0.5203406	1.0704071	1.0399327	1.0360345	0.3151725	0.1843647	1.0012114	1.0415003	1.0543256	0.0000000	0.8328271	0.5432821	0.3208655	1.0414076	0.9616675	0.5404139	0.2838080	0.0944601	0.8062543	0.4822710	0.0275333	0.1309532	0.5644403	0.6754934	0.2660982	1.1297076	0.5832075	0.9165999	0.1793046	0.2493913	1.0002259	0.9757581	0.5987261	0.2820850	0.0829029
1.0583983	0.0475289	1.0254540	0.0958081	0.1578547	0.1405128	0.3566397	1.0110317	0.7278841	1.0699439	0.1998379	0.9802271	0.9290452	0.5963598	0.3713731	0.5828423	0.9342121	0.9520120	1.0627327	0.3860781	0.1838542	0.9408198	1.1083626	0.9833963	0.9511581	0.0000000	0.5896974	0.3401935	0.9890368	0.8463771	0.5354323	0.2995661	0.5168646	0.8406425	0.7028714	0.7895650	0.0981767	0.5303210	0.7350962	0.2450136	1.0048760	0.6221497	0.9595965	0.6261887	0.1876333	0.4136878	0.9951662	0.4858538	0.2525565	0.0599358
0.9964412	0.0247853	0.9506206	0.1065745	0.2465453	0.1698669	0.3811814	0.9796244	0.6829887	0.9560941	0.1878073	0.9797512	0.9937052	0.5763847	0.3502938	0.5842999	1.0282324	0.9821814	1.0637348	0.3531628	0.2169897	0.9441963	0.9844395	1.0581778	0.9576541	0.4008164	0.0000000	0.3136056	1.0868329	1.0338641	0.5866614	0.3258688	0.4357446	0.8186408	0.8304558	0.7537201	0.1293601	0.5411302	0.7796698	0.2507592	0.9915526	0.6581511	1.0137703	0.5823021	0.2037265	0.4426806	1.0385138	0.5777934	0.3005522	0.1114320
0.9980519	0.0290100	1.0207517	0.0841541	0.2214495	0.1502093	0.3675619	0.9231797	0.5618235	0.9525661	0.1646558	1.0318636	1.0643037	0.6079771	0.3264143	0.5462241	1.0120628	0.9976871	0.9217211	0.3804084	0.1660206	0.9358593	1.0040563	1.0572525	1.0440645	0.4146266	0.5010398	0.0000000	1.0259021	0.9619881	0.7351083	0.2881001	0.5801056	0.8052272	0.6928420	0.8312396	0.0985155	0.5586370	0.6869245	0.1915495	0.9993311	0.7304454	0.9638978	0.5641240	0.2063319	0.4249560	1.0377401	0.5717875	0.2273600	0.0742176
1.0511633	0.0255204	1.0501079	0.0791611	0.2177210	0.1295883	0.4567736	0.9397848	0.6130121	0.9293476	0.1679350	1.0165148	1.1363424	0.7036967	0.3519274	0.4513993	0.9780665	1.0229183	0.9866509	0.3298562	0.2119583	1.0257114	0.9652222	1.0805114	1.0052420	0.3627535	0.5106196	0.3072051	0.0000000	0.9097281	0.6081491	0.3384296	0.5885702	0.8090160	0.7422731	0.8263086	0.1194856	0.6090446	0.6366760	0.2411771	0.9717999	0.5947107	0.9554835	0.6068455	0.2096923	0.4060314	0.9453680	0.5296301	0.3232197	0.1202364
1.0577379	0.0370265	1.0266461	0.1168305	0.2633142	0.1733830	0.3187588	0.9292837	0.6937831	1.0407411	0.2072228	1.0142117	0.9985040	0.7018229	0.2967957	0.6153035	0.9975072	0.9719332	0.9266022	0.2724273	0.1843942	1.0716314	1.0045776	0.9832061	1.0270987	0.4426882	0.5703809	0.2583169	1.1181170	0.0000000	0.6134229	0.3519077	0.4893832	0.8072579	0.7752160	0.7714143	0.1105281	0.5309924	0.6993155	0.2247713	1.0538902	0.5959562	0.9236078	0.5484354	0.2309358	0.4018288	1.0855613	0.5092152	0.2688693	0.0607707
1.0385292	0.0251770	0.9795876	0.0814068	0.1739071	0.1743028	0.4046598	0.9491587	0.7731311	0.9473389	0.2585767	1.0239889	1.0745223	0.4744948	0.3145521	0.6150637	1.0704999	1.0545703	1.0103058	0.3746537	0.1838836	1.0756722	1.0006663	1.1387587	0.8882122	0.4445326	0.5387382	0.3298487	1.0611839	0.9130552	0.0000000	0.2949955	0.5083984	0.7538556	0.7439846	0.7214114	0.0944710	0.5982757	0.8901223	0.2923936	0.9465555	0.6265581	0.9937761	0.6350474	0.2057467	0.3384496	0.8943841	0.5196982	0.2343811	0.0559505
1.0087360	0.0249214	1.0797894	0.0949037	0.2432053	0.1105741	0.3692647	0.9671376	0.6505726	1.0845606	0.1520893	1.0157698	1.0744883	0.6849343	0.3946335	0.4455431	1.0519821	0.9279092	1.0092493	0.3151168	0.1946884	1.0127369	1.0472688	1.0019997	0.9942936	0.3090029	0.4506664	0.3032837	1.0196292	0.9395876	0.6620324	0.0000000	0.5399390	0.7350321	0.7920600	0.7673473	0.1108217	0.5227491	0.6431769	0.2309338	1.0245247	0.6225817	0.9763117	0.4905290	0.1841653	0.3665778	1.0037474	0.4911474	0.2858732	0.0928942
1.0046670	0.0491859	0.9739233	0.1340825	0.2718973	0.2142192	0.3811454	1.0100931	0.7386678	1.1181835	0.1448884	1.0743676	1.0025091	0.5710150	0.3381543	0.5503838	1.0154701	1.0851022	1.0403426	0.3380047	0.2260832	1.0874747	0.9844335	1.0296657	0.9566810	0.3679352	0.5094877	0.3265170	1.0680290	0.9240688	0.5208255	0.2832688	0.0000000	0.7718180	0.8072004	0.7794759	0.1257561	0.5424955	0.8460872	0.2550902	1.0207203	0.6009028	0.9731816	0.5732267	0.2415970	0.3836663	0.9591112	0.5581357	0.2654094	0.0675475
1.0827058	0.0273867	0.9501823	0.0767830	0.1831325	0.1531909	0.3698355	0.9402361	0.5689310	1.0745068	0.1474100	0.9741853	0.9879977	0.6782426	0.3393422	0.5483012	0.9891292	0.9783519	1.0020305	0.3293414	0.1478154	0.9353338	0.9299982	1.0176223	0.9997114	0.3924845	0.4869803	0.3325324	0.9971917	1.0384254	0.4889371	0.2994474	0.4476116	0.0000000	0.8065862	0.8373759	0.1046520	0.5131241	0.7933157	0.2305459	1.0237061	0.5727780	0.9817696	0.5754342	0.2214898	0.3800690	0.9794162	0.5998578	0.2847379	0.0574718
1.0098323	0.0330944	1.0791207	0.0822765	0.2019736	0.1513083	0.4053238	0.9650923	0.7084096	0.9775157	0.1443765	1.0078687	1.0218274	0.6600867	0.3336525	0.5464196	1.0085143	1.0313615	1.0179793	0.3394374	0.1959978	1.0133827	1.0274511	1.0258103	0.9782231	0.4144200	0.4677510	0.3268035	1.0488031	1.0297392	0.5572087	0.3239544	0.4848829	0.8107523	0.0000000	0.7446614	0.1035249	0.5203904	0.7063114	0.2226491	1.1154182	0.5976075	0.9945550	0.5801382	0.1885385	0.3446291	1.0453977	0.5078050	0.2918442	0.1423943
0.9832180	0.0321180	1.0448079	0.1169156	0.2216533	0.1675465	0.3734066	0.8901999	0.7123412	1.0424561	0.1468351	0.9062775	1.0824306	0.6284759	0.3524472	0.6815215	1.0469311	1.0268919	0.9835994	0.3249699	0.1990997	1.1087154	1.0648923	1.0010259	0.9905878	0.4371769	0.5512772	0.3159382	0.9668527	0.9351376	0.6243862	0.2838498	0.5313568	1.0083920	0.8419096	0.0000000	0.1369475	0.5175072	0.7492247	0.2730805	0.9898106	0.6093408	1.0224952	0.6285279	0.1723725	0.3665555	1.0316890	0.5113183	0.3157926	0.1138707
0.9963952	0.0203640	1.0198235	0.0955705	0.1743967	0.2001936	0.3879501	0.9800727	0.7242432	1.0215571	0.1630600	0.9510051	0.9937409	0.6224993	0.3572678	0.5257768	1.0462089	0.9992252	1.0311718	0.2667239	0.1887706	0.9913573	1.0802465	1.1103042	0.9630633	0.4071619	0.5131957	0.3210351	0.9680547	0.9414022	0.6411458	0.3290018	0.5683037	0.8041128	0.8227540	0.7636761	0.0000000	0.6096878	0.6774370	0.2463697	0.9339798	0.6176183	0.9783825	0.6264751	0.1969377	0.3745413	1.0239918	0.4568337	0.2723581	0.0739250
0.9825383	0.0316084	1.0524756	0.1113617	0.2458542	0.1863756	0.3462447	1.0649693	0.6660769	1.0115396	0.1473608	1.0534038	1.0479712	0.6105048	0.3024497	0.4961816	0.9337084	0.9913463	1.0082856	0.2752561	0.2155882	1.0813151	1.0038096	0.9170564	1.0251615	0.3357017	0.5076051	0.2960962	1.0376322	0.8797905	0.7464345	0.3306197	0.5727869	0.7505788	0.7719999	0.9260877	0.1175158	0.0000000	0.8320404	0.2460187	1.0325877	0.6131760	0.9418826	0.4688754	0.2309260	0.3467222	1.0269188	0.5766330	0.2655674	0.0948148
1.0364949	0.0364162	1.0336114	0.1033840	0.2154897	0.1923581	0.3788500	1.0109507	0.6864039	1.0258806	0.1416445	0.9880368	1.0726489	0.6729193	0.2955898	0.5972550	0.9707347	0.9912144	1.0119149	0.3537444	0.2055192	0.9579649	1.0271241	1.0011387	1.0858662	0.4215992	0.4981097	0.2858639	0.9721086	0.9079635	0.6499606	0.2740374	0.5481857	0.7788124	0.8233129	0.8272637	0.1259683	0.5577414	0.0000000	0.2587416	1.0739308	0.6396622	0.9264430	0.5724966	0.2068198	0.3431851	1.0014133	0.5217240	0.2465823	0.1044477
