YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.8374684	0.6060983	0.9818278	0.0148038	0.5498691	1.0755845	0.3164095	0.0864518	0.4820832	0.6990051	0.7851488	1.0671151	1.0155054	0.3031654	1.0654927	1.0705868	1.0109484	0.3897160	1.0333339	1.0568617	0.4480589	0.9130080	1.0764931	0.1478486	0.9405900	0.8175818	1.0017249	0.9687891	0.6883667	1.0425870	0.0000000	0.0391584	0.2269214	1.0293390	0.4125271	0.1931904	0.1329082	0.0688627	0.2445393	0.9096368	0.6153119	0.3608585	0.0525301	0.5168736	0.9153108	0.5791183	0.8553980	0.9258530	0.0424024	0.8138880
0.8626471	0.7143541	0.9695507	0.0198093	0.5301437	0.9843541	0.2703111	0.0889416	0.6588986	0.5994403	0.7288062	0.9890672	1.0339324	0.2385008	1.1111534	0.9600455	1.0865995	0.4771748	1.0030558	0.9918556	0.4178885	0.8135032	0.9904703	0.1418411	0.9936083	0.6797275	0.8201052	1.0397202	0.6584703	1.0281950	1.1252684	0.0000000	0.1885006	1.1601759	0.5877835	0.1643403	0.1230082	0.0272553	0.1981783	0.8487602	0.6069325	0.3626358	0.0687549	0.5827850	0.9402976	0.6630157	0.9401025	1.1439424	0.0593989	0.8951641
0.9231372	0.7104404	1.0973014	0.0328645	0.5871361	0.9799631	0.2321040	0.0777396	0.5537568	0.6684385	0.7159971	1.0740315	1.0506054	0.2879340	0.9963555	1.0218503	1.0173208	0.4113410	0.9521841	1.0762165	0.4576809	0.7403228	1.1051565	0.1428473	0.8680446	0.8616777	0.8776561	0.9428909	0.5996328	1.1028611	0.9613997	0.0250551	0.0000000	0.9612047	0.4302408	0.3237760	0.1682433	0.0651754	0.2042293	1.0419844	0.5695996	0.3371086	0.0554637	0.6210613	0.7735771	0.5911600	0.8723545	0.9248823	0.1221658	0.8736796
0.9035412	0.7400777	1.1206481	0.0063535	0.5943520	1.0265601	0.2889688	0.0661059	0.5467134	0.7633185	0.7241826	1.0846411	1.0820750	0.2540699	0.9485915	1.0444877	1.0484539	0.4947582	1.1089053	0.9541457	0.4021231	1.0009641	0.9751376	0.1064189	1.1484281	0.8681829	1.0423368	1.0701159	0.5530053	1.0056234	0.8823871	0.0310744	0.1818543	0.0000000	0.4637307	0.0967831	0.0704983	0.0515444	0.2857821	0.8722730	0.6276169	0.3823390	0.0595713	0.5658144	0.8332643	0.5746406	0.8924084	0.9470322	0.0467515	0.8922951
0.8471253	0.5795658	0.9331248	0.0235366	0.6345173	0.9527428	0.2626454	0.0877860	0.5091655	0.7314789	0.6887241	1.0242815	0.9832147	0.3218467	1.0498317	1.0037074	1.0078479	0.3546218	1.0062665	1.0572852	0.4022069	0.8241629	0.8420712	0.1246485	1.0817467	0.8152372	0.7901461	1.0232228	0.6304229	1.0898725	0.9051316	0.0155565	0.2250526	1.0269422	0.0000000	0.1495622	0.1101922	0.0393835	0.2373318	0.9445936	0.5392531	0.2613404	0.0802322	0.5292311	0.5834026	0.5134207	0.8548126	1.0421912	0.0515890	0.9641649
0.6926387	0.7756020	1.1121297	0.0222554	0.4381042	1.0370415	0.2860323	0.0571339	0.5811353	0.8245037	0.6060037	1.0092339	0.9959870	0.3278354	0.9769157	0.8579933	0.9644739	0.4280723	1.0036495	1.0494270	0.4535344	0.9630914	0.9773997	0.1127068	0.9833838	0.8028758	1.0497307	1.0302508	0.5294462	1.1184341	0.9543614	0.0332283	0.2381944	1.0847925	0.4835764	0.0000000	0.1275210	0.0495265	0.2678266	1.0158339	0.4303648	0.3133535	0.0498825	0.5271088	0.5440526	0.5261807	0.9777801	0.9951344	0.0289901	0.9925806
0.8097929	0.6658495	0.9697357	0.0158657	0.6350795	1.0552542	0.2924307	0.1079678	0.5959521	0.6448463	0.6644766	1.0801346	0.9953750	0.3598228	0.8872470	1.0212256	1.0352240	0.4290364	1.0116659	0.9043383	0.4144473	0.7480066	0.9828541	0.1270414	0.9433354	0.8686456	0.9184696	1.1672957	0.5841419	1.1261890	1.0707996	0.0446756	0.2281920	1.0294738	0.5563959	0.2609337	0.0000000	0.0707198	0.2362678	0.9834344	0.5880435	0.2761532	0.0656110	0.5158070	0.8138911	0.4981541	0.9409660	1.0279280	0.0355774	0.8912545
0.8029489	0.8138620	1.0605663	0.0103958	0.5380339	1.0782441	0.2368903	0.0781201	0.5442114	0.7654633	0.6296544	1.0782991	1.0084674	0.3518166	0.9832511	0.9430104	0.9852595	0.4450088	0.8994164	1.1679447	0.3937037	0.8084471	1.0062605	0.1511769	1.0094366	0.6415614	0.9580833	1.0042956	0.6160557	1.0430410	0.9749022	0.0367707	0.2139295	0.9254426	0.5473301	0.1369351	0.1334382	0.0000000	0.2637788	0.8564212	0.6428703	0.2869942	0.0380066	0.6787362	0.8706645	0.4431743	0.8695726	1.0336944	0.0781713	0.8968459
0.8371753	0.6841602	0.9511618	0.0209375	0.6359549	1.0012718	0.2729328	0.0826065	0.5695976	0.8281355	0.6299725	1.1549868	0.9899983	0.3555621	0.9537386	1.2101859	1.0889127	0.4313185	1.0209185	1.0565906	0.3304818	0.8945203	0.9546756	0.1078718	1.0948648	0.8646377	0.9106243	0.8604639	0.5416819	1.0093324	0.8941204	0.0425021	0.2343603	1.0246683	0.4877983	0.1853366	0.1284785	0.0332639	0.0000000	0.9747031	0.5691940	0.2820701	0.0419254	0.6136708	0.6705667	0.6159560	0.9575887	1.0056889	0.0660304	0.9795503
0.8341551	0.7267273	1.0305854	0.0148973	0.5677281	0.9991473	0.3061725	0.0703599	0.6647991	0.7682920	0.7262896	1.0482811	1.0003616	0.3291877	1.1330031	1.0551204	1.0038412	0.4383968	1.0069020	1.0892216	0.4429897	0.8785038	0.9785884	0.1253176	0.9331362	0.6887532	0.8521425	0.9427790	0.6707160	1.0291763	0.9399872	0.0372570	0.2036510	0.9463187	0.4774966	0.2549242	0.1557268	0.0519196	0.2191550	0.0000000	0.5639796	0.2981289	0.0647282	0.5650038	0.6656345	0.5004328	0.8795115	0.9880215	0.0406801	0.9537533
