YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.6297579	0.4805229	0.7603530	0.0147683	0.3814220	0.6734032	0.2515519	0.0980230	0.4179214	0.5292684	0.5033299	0.6214480	0.5910471	0.1926769	0.5945595	0.7746131	0.5889225	0.3392157	0.7939938	0.7307697	0.3014241	0.7284519	0.6965945	0.0879828	0.7538283	0.5957127	0.7118427	0.7529116	0.4117257	0.5675710	0.0000000	0.0197337	0.1280943	0.7929667	0.2788423	0.1670882	0.0858716	0.0317781	0.1208428	0.6750061	0.3621948	0.2192736	0.0267813	0.3186207	0.6059991	0.4318528	0.5974919	0.7818483	0.0632506	0.5593914
0.6191132	0.4624741	0.7192369	0.0207135	0.3382207	0.6936570	0.1985820	0.0381768	0.4252897	0.4629470	0.4239523	0.6802233	0.7971835	0.1508997	0.7000294	0.7437923	0.8068130	0.2681257	0.6898258	0.6548390	0.3126514	0.5794916	0.6100676	0.0839676	0.6681794	0.4370349	0.6389937	0.7394249	0.3467320	0.7704563	0.6081705	0.0000000	0.1395974	0.7659172	0.4721115	0.1087603	0.1190727	0.0150064	0.1644832	0.6233111	0.5178810	0.2305332	0.0305528	0.5480750	0.6058995	0.4364005	0.6425064	0.6874590	0.0386525	0.7303039
0.6984662	0.4876675	0.7907270	0.0137815	0.4247427	0.7787111	0.2643305	0.0580163	0.4174847	0.4960429	0.5280452	0.7579589	0.7756317	0.1577445	0.7704708	0.7093288	0.7604580	0.2750869	0.7090425	0.7505725	0.3739357	0.5563500	0.7788256	0.0934184	0.5833180	0.4828517	0.7167466	0.6942448	0.4133789	0.7372646	0.7049768	0.0089644	0.0000000	0.6859580	0.2921383	0.1892128	0.1174483	0.0299703	0.1449171	0.6168878	0.4161271	0.2461387	0.0730796	0.4472451	0.5773090	0.3577932	0.5210146	0.7709178	0.0367677	0.6342209
0.5654032	0.5928916	0.7152193	0.0036945	0.4329883	0.7483432	0.1741039	0.0518984	0.3917879	0.5675423	0.4146079	0.6754029	0.6933708	0.1668787	0.7208721	0.8247348	0.9316406	0.2948979	0.5996085	0.6201348	0.2913979	0.5489366	0.8274375	0.0638473	0.6528914	0.6246674	0.6496761	0.6968043	0.3737000	0.7307598	0.7520415	0.0238224	0.1379693	0.0000000	0.3017718	0.0353469	0.0568184	0.0460432	0.1674901	0.6982175	0.4205116	0.2911020	0.0642305	0.5367068	0.7062677	0.3374267	0.7021416	0.6189590	0.0452779	0.6145683
0.6531628	0.4249335	0.6459981	0.0068188	0.3519128	0.7152569	0.2362004	0.0587647	0.3007682	0.4567089	0.5249813	0.6785879	0.6689654	0.2279496	0.6870480	0.6397354	0.6990859	0.2694564	0.7411213	0.6985434	0.3275728	0.6118063	0.7296312	0.1061968	0.5845235	0.5504663	0.5812747	0.7636584	0.5065344	0.6511638	0.7022996	0.0100178	0.1467249	0.5723011	0.0000000	0.0843403	0.0608227	0.0242436	0.1445380	0.5972625	0.3967906	0.2008868	0.0309562	0.3377125	0.3945609	0.3852087	0.6368217	0.6618853	0.0376806	0.6899387
0.5572372	0.4595160	0.7443098	0.0113291	0.3267172	0.8070910	0.2320194	0.0590719	0.4357600	0.4561770	0.4283252	0.7962701	0.6264809	0.3243884	0.6646698	0.6274421	0.7719664	0.2567936	0.7193813	0.8526480	0.3366221	0.6792978	0.5559112	0.1083460	0.6764241	0.5452642	0.6507014	0.8455745	0.4190106	0.7366518	0.6923130	0.0325775	0.1842497	0.6877593	0.4104322	0.0000000	0.1004394	0.0632247	0.2049261	0.6471331	0.2864548	0.1713879	0.0363642	0.4110373	0.4312563	0.3175668	0.7641860	0.6351585	0.0274914	0.5627384
0.5561155	0.5346141	0.6149004	0.0047647	0.4136156	0.6639506	0.2097899	0.0757890	0.5154938	0.4337735	0.4299223	0.7108157	0.7512903	0.1590391	0.6511105	0.7458056	0.7271360	0.3021736	0.7935975	0.7303618	0.2733318	0.4708919	0.7905613	0.0682748	0.6829684	0.5765383	0.6252110	0.8701247	0.4310575	0.8714786	0.6696342	0.0601978	0.1283349	0.6381680	0.4113320	0.2639122	0.0000000	0.0406327	0.1946481	0.6388492	0.3008207	0.2444621	0.0629737	0.3320436	0.4975458	0.3045035	0.6545328	0.6415327	0.0484360	0.6524058
0.4875955	0.6123939	0.7174084	0.0032400	0.4724277	0.6841847	0.1438305	0.0428904	0.3672320	0.5479573	0.4717851	0.6602652	0.7116723	0.3198958	0.7368437	0.6195486	0.7303763	0.3677008	0.7497193	0.7318437	0.2390052	0.5855669	0.5917113	0.1096936	0.6865608	0.5460267	0.7344210	0.6491628	0.3737879	0.6807243	0.6795335	0.0224614	0.1528314	0.6320406	0.3745611	0.1258974	0.0827869	0.0000000	0.1715430	0.5736303	0.4636326	0.1861059	0.0503682	0.4185200	0.4978271	0.2988756	0.5921696	0.7056354	0.0643532	0.6784899
0.6855896	0.4933856	0.6905329	0.0131003	0.3131154	0.7257809	0.1822418	0.0540407	0.4685834	0.5452124	0.5362724	0.7744258	0.6529148	0.2211599	0.5795636	0.7192760	0.7776745	0.2292993	0.5357032	0.6219404	0.2335865	0.5249341	0.6781339	0.1142908	0.7737011	0.5393200	0.5704383	0.5044511	0.4250612	0.7689116	0.7265848	0.0939761	0.1335537	0.6374558	0.3754741	0.0785012	0.1118826	0.0615368	0.0000000	0.6978519	0.3604737	0.2094954	0.0299478	0.4269125	0.4564121	0.3571868	0.6434113	0.6788351	0.0268077	0.7515371
0.5832256	0.4411807	0.6339401	0.0116275	0.4775440	0.7257859	0.1428374	0.0742164	0.4196125	0.4630411	0.5600209	0.8626178	0.6334189	0.2369424	0.6964689	0.7677178	0.6367729	0.3321816	0.6591325	0.6838695	0.2341201	0.6403476	0.6357962	0.0757001	0.6183764	0.5100641	0.5547429	0.6166615	0.5181521	0.7864447	0.6373941	0.0260819	0.1541030	0.7173637	0.2869506	0.1341620	0.1106107	0.0263750	0.1373181	0.0000000	0.3841954	0.1994964	0.0479459	0.4118011	0.5036185	0.3693771	0.6973377	0.5560671	0.0301209	0.7359983
