YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.5241415	0.3733008	0.7804795	0.0081382	0.4093863	0.7554837	0.1947046	0.0659398	0.2896873	0.5144328	0.5119627	0.7388258	0.6690157	0.1965436	0.6965152	0.7759180	0.6612608	0.2539848	0.7477535	0.7833940	0.3190704	0.6961776	0.7576739	0.0866073	0.6265419	0.5879396	0.6402936	0.7202907	0.5083140	0.7255932	0.0000000	0.0220503	0.1415695	0.8093206	0.3767338	0.1438316	0.0983087	0.0370891	0.1645242	0.5768260	0.3512469	0.2157174	0.0432173	0.3804021	0.6175863	0.3778134	0.6901158	0.7068405	0.0315131	0.6812133
0.6284236	0.5178698	0.7274245	0.0465966	0.3905736	0.6655879	0.2075694	0.0578845	0.4709363	0.3584873	0.5331532	0.7927026	0.7453808	0.1309357	0.6962145	0.7246671	0.7157758	0.3539397	0.7219212	0.7536940	0.2949243	0.5869594	0.6823304	0.1001634	0.6274324	0.4723093	0.5136883	0.7178516	0.5286143	0.6987294	0.7783360	0.0000000	0.1235112	0.7886085	0.4072513	0.1274058	0.1054049	0.0225831	0.1318076	0.6755490	0.4498334	0.2048759	0.0361673	0.4720376	0.7072738	0.4805584	0.6993044	0.7240509	0.0752723	0.5700023
0.5886177	0.5618886	0.7446911	0.0354558	0.4433365	0.6864023	0.1567784	0.0561235	0.3880871	0.4264537	0.4780268	0.7053938	0.6728815	0.1972067	0.7257592	0.6936074	0.7275773	0.2791936	0.5995137	0.7497827	0.3191202	0.4598869	0.8502261	0.1179301	0.6883940	0.6199704	0.6225313	0.6280674	0.3289943	0.8167520	0.6406069	0.0214030	0.0000000	0.6668950	0.3302353	0.2174543	0.1135846	0.0237807	0.1330293	0.6221519	0.3864918	0.1864649	0.0467983	0.4241199	0.5473806	0.4104173	0.6661890	0.7561901	0.0546832	0.6935193
0.6415663	0.5026863	0.7533712	0.0029835	0.4761138	0.8203244	0.1959646	0.0284968	0.4001989	0.5939781	0.4818904	0.7013928	0.7891924	0.1642211	0.6653381	0.8169287	0.8031501	0.3963994	0.7852978	0.6747588	0.2534334	0.7186583	0.6873187	0.0590572	0.7482796	0.6483767	0.7168915	0.8509460	0.3453240	0.7391039	0.5922587	0.0123120	0.1482935	0.0000000	0.2808571	0.0681158	0.0593304	0.0235157	0.1706998	0.7210970	0.4232100	0.3263727	0.0424780	0.3287498	0.6488441	0.3705537	0.5667714	0.6999837	0.0425857	0.6438171
0.7399609	0.3292201	0.6873179	0.0139719	0.3127024	0.6876677	0.1646352	0.0868985	0.3960978	0.6445103	0.4030323	0.6636985	0.6883287	0.1800822	0.6473363	0.7218440	0.7115779	0.2466721	0.6558135	0.7380297	0.2552957	0.4630675	0.5331549	0.0745036	0.6994624	0.6276766	0.5290521	0.6893286	0.4561313	0.8134854	0.7839611	0.0148332	0.1116775	0.7926551	0.0000000	0.1109774	0.0552203	0.0229083	0.1144848	0.5677254	0.3864592	0.1323482	0.0632885	0.3794607	0.4191939	0.3414855	0.5829035	0.8024572	0.0828613	0.7740240
0.6128430	0.4778321	0.7784773	0.0138932	0.2449390	0.6880065	0.2025284	0.0511257	0.3980151	0.6552730	0.4447243	0.6762756	0.6979497	0.2289538	0.7252439	0.4791688	0.6053892	0.3153944	0.7052592	0.6893251	0.3057118	0.6462780	0.7122564	0.0935762	0.7410835	0.4630162	0.7609233	0.7518011	0.3502020	0.6836680	0.6854551	0.0214101	0.1768434	0.8250731	0.2992512	0.0000000	0.1011011	0.0389755	0.2220872	0.6813069	0.3179981	0.2423414	0.0304434	0.3516458	0.3945454	0.3698225	0.6094131	0.6959014	0.0181797	0.6925947
0.4844863	0.6006926	0.6865014	0.0152959	0.3925278	0.8663719	0.2457073	0.1001038	0.3700642	0.5145891	0.5350472	0.8480723	0.7266896	0.2402677	0.7317716	0.8876147	0.7320763	0.2641551	0.8551989	0.5722749	0.3003933	0.5168115	0.7456492	0.0952122	0.6211538	0.5701526	0.6076362	0.7868781	0.3896077	0.8166134	0.6790333	0.0446913	0.1745781	0.7898368	0.3982925	0.2333175	0.0000000	0.0749205	0.1678593	0.7147323	0.3775955	0.1425665	0.0460487	0.3374601	0.5829694	0.3000997	0.6424851	0.7694620	0.0371374	0.6993150
0.6031389	0.5180847	0.7776482	0.0060259	0.4520038	0.7084906	0.1867522	0.0530688	0.3531782	0.6016786	0.4315835	0.7220335	0.7606859	0.2055823	0.6751714	0.7141718	0.6914302	0.2934072	0.5936348	0.9358777	0.2368741	0.5976201	0.7168641	0.1068358	0.8214952	0.4072250	0.6810679	0.7660424	0.3936626	0.7314887	0.6924758	0.0266278	0.1527599	0.6725971	0.4139196	0.1459355	0.0726433	0.0000000	0.2385918	0.6272000	0.4160547	0.2268849	0.0187193	0.4775960	0.5829909	0.3610528	0.5963965	0.7073400	0.0378571	0.5377345
0.6165084	0.4722035	0.6229901	0.0158556	0.3959926	0.6829375	0.2336306	0.0732260	0.4409828	0.6548907	0.4259090	0.8260412	0.6958002	0.2313932	0.5865841	0.8014477	0.6791674	0.2891818	0.8017385	0.7575384	0.2169308	0.6398100	0.7720263	0.0433612	0.8613722	0.5597506	0.5457186	0.4464810	0.3217722	0.7516301	0.5930894	0.0202204	0.1464804	0.6368188	0.3181606	0.1150445	0.0692832	0.0223848	0.0000000	0.5869772	0.3352771	0.1767358	0.0351352	0.4248866	0.4707182	0.5029234	0.6168362	0.7660270	0.0415095	0.6116266
0.4640683	0.5102380	0.6648840	0.0113317	0.3832975	0.7397074	0.2769504	0.0530903	0.5295595	0.4497321	0.4577281	0.7652086	0.6554290	0.2718898	0.7634164	0.8872591	0.6946549	0.2627126	0.6928416	0.8459425	0.3021778	0.5662788	0.5991805	0.0942318	0.5583423	0.5324206	0.6126137	0.6734644	0.4361297	0.7495135	0.5322702	0.0405702	0.1518477	0.6858419	0.3171167	0.1862912	0.1567495	0.0304720	0.2202499	0.0000000	0.4504704	0.2456201	0.0438371	0.3639910	0.4624159	0.3665109	0.6346292	0.6645072	0.0264343	0.7121153
0.6157426	0.3708110	0.6144454	0.0117230	0.3962256	0.5515662	0.1938543	0.0467463	0.3253889	0.4532652	0.4581623	0.8381417	0.6839173	0.1689279	0.8084093	0.7266708	0.7117656	0.2082770	0.8872940	0.7757855	0.2920967	0.4305530	0.6906493	0.0616513	0.7679641	0.5866417	0.6034185	0.6115263	0.5148708	0.5857425	0.7291946	0.0388901	0.1249952	0.8229370	0.3057862	0.0666464	0.1083538	0.0612529	0.1935257	0.6220027	0.0000000	0.2582021	0.0281408	0.4483988	0.3736696	0.3607347	0.5430484	0.6685061	0.0478898	0.6825800
0.6094248	0.5487718	0.8286036	0.0269767	0.4351006	0.7549531	0.2121657	0.0885270	0.4188572	0.5441215	0.3798989	0.6882325	0.7034999	0.2057064	0.6259718	0.7548180	0.7095610	0.4125073	0.5825756	0.7270602	0.3206586	0.5567406	0.6949605	0.0726624	0.6556060	0.4340550	0.6078856	0.7499299	0.4497354	0.6776743	0.6038131	0.0182455	0.1017109	0.7166596	0.3379344	0.0923460	0.0924248	0.0206446	0.1627453	0.6547106	0.4012891	0.0000000	0.0326477	0.3610185	0.5304289	0.4439610	0.6265132	0.6698210	0.0341879	0.6953575
